"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","David Price",12300,"BOS@LAA 09:07PM ET",18.105,"BOS","LAA",21.96,21.2,17.0085,NA,4.65
"SP","Rich Hill",11700,"ATL@LAD 09:10PM ET",17.454,"LAD","ATL",26.21,18.6,17.829,NA,24.85
"SP","Chris Archer",11100,"TEX@TB 07:10PM ET",20.743,"TB","TEX",24.17,21,23.9415,NA,32.75
"SP","Masahiro Tanaka",9400,"NYY@SEA 09:10PM ET",14.808,"NYY","SEA",20.1,18.3,19.83,NA,12.7
"SP","Marcus Stroman",9000,"TOR@CLE 07:10PM ET",16.518,"TOR","CLE",20.87,14.7,13.8155,NA,23.85
"SP","Jason Vargas",8000,"CWS@KC 07:15PM ET",17.069,"KC","CWS",19.23,12.5,13.119,NA,6.45
"SP","Collin McHugh",7500,"HOU@BAL 07:05PM ET",0,"HOU","BAL",15.98,13.2,17.311,NA,6.3
"SP","Julio Teheran",7400,"ATL@LAD 09:10PM ET",9.433,"ATL","LAD",17.14,13.5,15.053,NA,12.25
"SP","Danny Salazar",7100,"TOR@CLE 07:10PM ET",14.196,"CLE","TOR",23.34,18.1,19.226,NA,31.15
"SP","Brent Suter",6800,"MIL@PHI 07:05PM ET",6.85,"MIL","PHI",13.76,13.7,11.896,NA,18.5
"SP","Jeremy Hellickson",6700,"MIL@PHI 07:05PM ET",10.247,"PHI","MIL",13.92,11.4,15.528,NA,5.85
"SP","Sean Manaea",6600,"OAK@NYM 07:10PM ET",17.738,"OAK","NYM",18.01,16.2,17.378,NA,2.75
"SP","Zack Wheeler",6300,"OAK@NYM 07:10PM ET",10.447,"NYM","OAK",18.05,14.1,17.664,NA,6.65
"SP","Anthony Banda",6300,"WAS@ARI 08:10PM ET",0,"ARI","WAS",11.78,10.4,NA,NA,10.55
"SP","German Marquez",6200,"PIT@COL 08:10PM ET",14.237,"COL","PIT",8.5,12.7,9.032,NA,30.15
"SP","Tanner Roark",6100,"WAS@ARI 08:10PM ET",11.884,"WAS","ARI",16.38,10.7,16.426,NA,35.35
"SP","Kyle Gibson",6000,"DET@MIN 07:10PM ET",6.759,"MIN","DET",10.33,9.7,10.79,NA,19.7
"SP","Jordan Zimmermann",5900,"DET@MIN 07:10PM ET",10.031,"DET","MIN",10.35,10.5,10.369,NA,-6.95
"SP","Andrew Cashner",5700,"TEX@TB 07:10PM ET",10.293,"TEX","TB",11.87,9.3,11.156,NA,15.3
"SP","JC Ramirez",5600,"BOS@LAA 09:07PM ET",11.425,"LAA","BOS",15.21,12.2,13.079,NA,22.7
"SP","Ariel Miranda",5500,"NYY@SEA 09:10PM ET",13.093,"SEA","NYY",15.95,12.2,16.604,NA,12.4
"SP","Chad Kuhl",5400,"PIT@COL 08:10PM ET",9.428,"PIT","COL",8.35,8.3,7.03,NA,7.5
"SP","Mike Pelfrey",5200,"CWS@KC 07:15PM ET",7.715,"CWS","KC",11.28,6.4,6.092,NA,12.45
"RP","Chris O'Grady",5100,"MIA@CIN 07:10PM ET",13.425,"MIA","CIN",11.26,10.3,8.44,NA,11.1
"SP","Chris Tillman",4900,"HOU@BAL 07:05PM ET",4.213,"BAL","HOU",12.6,7.4,11.572,NA,11.8
"SP","Robert Stephenson",4900,"MIA@CIN 07:10PM ET",2.777,"CIN","MIA",13.3,15.2,11.806,NA,6.6
