"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,786672408,"sotnohc (1/2)",0,213.9,"OF Andrew McCutchen OF Ryan Braun P Chris Archer 3B Mike Moustakas OF Giancarlo Stanton 2B Josh Harrison P Danny Salazar SS Marcus Semien C J.T. Realmuto 1B Josh Bell",NA,"Chris Archer","57.57%",32.75
2,786584312,"ChipotleAddict (14/20)",0,203,"OF Brandon Moss P Rich Hill OF Ryan Braun C Salvador Perez 1B Eric Thames P Danny Salazar 2B Whit Merrifield OF Jorge Bonifacio 3B Travis Shaw SS Orlando Arcia",NA,"Danny Salazar","38.52%",31.15
3,786745527,"tinderella (1/20)",0,202.9,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton SS Eric Sogard 2B Dee Gordon 1B Eric Thames P Danny Salazar C J.T. Realmuto 3B Travis Shaw OF Brett Phillips",NA,"Giancarlo Stanton","29.68%",5
3,786914949,"mblaylock10 (1/3)",0,202.9,"OF Justin Upton P Chris Archer OF David Peralta 3B Mike Moustakas SS Zack Cozart 1B Eric Hosmer 2B Dee Gordon P Danny Salazar OF Starling Marte C J.T. Realmuto",NA,"Sean Manaea","28.49%",2.15
5,786842459,"windchimesRrude (2/10)",0,197.9,"OF Lorenzo Cain OF Ryan Braun P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez 1B Eric Hosmer P Danny Salazar 2B Brian Dozier OF Jorge Bonifacio",NA,"Josh Harrison","21.68%",4
6,786745543,"tinderella (17/20)",0,192.85,"OF Ryan Braun OF Giancarlo Stanton SS Eric Sogard 2B Dee Gordon OF Eric Thames P Danny Salazar P Masahiro Tanaka 1B Justin Bour C J.T. Realmuto 3B Travis Shaw",NA,"Andrew McCutchen","19.98%",11
7,786584306,"ChipotleAddict (8/20)",0,191.4,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton 2B Dee Gordon 1B Eric Thames P Zack Wheeler OF Christian Yelich C J.T. Realmuto 3B Travis Shaw SS Orlando Arcia",NA,"Mike Moustakas","18.11%",28
8,786680366,"nomoreiloveyous (6/20)",0,191.1,"P Chris Archer 3B Mike Moustakas SS Zack Cozart OF Giancarlo Stanton 2B Dee Gordon 1B Eric Thames P Tanner Roark OF Marcell Ozuna OF Christian Yelich C J.T. Realmuto",NA,"Zack Cozart","17.94%",16
9,786901396,"Kbasch (6/8)",0,190.9,"OF Carlos González P Chris Archer 3B Mike Moustakas OF Giancarlo Stanton 2B Dee Gordon P Danny Salazar 1B Justin Bour SS Marcus Semien OF Christian Yelich C J.T. Realmuto",NA,"Christian Yelich","17.52%",5
10,786876643,"therealkung",0,189.9,"OF Ian Desmond OF Alex Gordon P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez 1B Eric Hosmer OF Charlie Blackmon 2B Dee Gordon P German Márquez",NA,"Starling Marte","15.65%",16
11,786709685,"Gameover44 (1/3)",0,188.9,"OF Brandon Moss OF Alex Gordon P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez 1B Eric Hosmer OF Charlie Blackmon P Danny Salazar 2B Brian Dozier",NA,"Josh Bell","15.48%",14
12,786670117,"giantsquid (5/10)",0,187.9,"OF Andrew McCutchen P Chris Archer SS Jordy Mercer 2B Josh Harrison OF Eric Thames P Danny Salazar OF Starling Marte C J.T. Realmuto 3B Travis Shaw 1B Josh Bell",NA,"Rich Hill","14.80%",24.85
12,786865400,"GRyan (9/20)",0,187.9,"OF Brandon Moss OF Lorenzo Cain P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez P Danny Salazar 2B Whit Merrifield OF Adam Duvall 1B Josh Bell",NA,"Charlie Blackmon","14.63%",17
14,786721794,"ocdobv (18/20)",0,186.9,"OF Ryan Braun 3B Evan Longoria P Chris Archer SS Tim Beckham 2B Dee Gordon P Danny Salazar 1B Justin Bour OF Marcell Ozuna OF Christian Yelich C J.T. Realmuto",NA,"Corey Seager","13.95%",14
14,786756478,"papagates (4/20)",0,186.9,"OF Matt Joyce P Chris Archer OF Khris Davis OF Giancarlo Stanton 2B Dee Gordon P Danny Salazar 1B Justin Bour SS Marcus Semien C J.T. Realmuto 3B Matt Chapman",NA,"J.T. Realmuto","12.93%",37
16,786756479,"papagates (5/20)",0,184.9,"OF Andrew McCutchen OF Ryan Braun P Chris Archer 2B Josh Harrison P Danny Salazar OF Starling Marte C Jett Bandy 3B Travis Shaw SS Orlando Arcia 1B Josh Bell",NA,"Eric Thames","12.76%",14
16,786878991,"FrigittyFrak (3/4)",0,184.9,"OF Alex Gordon P Chris Archer OF Khris Davis 3B Mike Moustakas C Salvador Perez 1B Eric Hosmer P Danny Salazar 2B Whit Merrifield SS Marcus Semien OF Bryce Harper",NA,"Justin Bour","12.33%",10
16,786913100,"ThaDongslayer",0,184.9,"OF Andrew McCutchen P Chris Archer 3B Mike Moustakas SS Zack Cozart 2B Josh Harrison P Danny Salazar C J.T. Realmuto 1B Josh Bell OF Clint Frazier OF Cody Bellinger",NA,"Cody Bellinger","12.24%",3
19,786584307,"ChipotleAddict (9/20)",0,183.9,"OF Lorenzo Cain OF Ryan Braun P Chris Archer C Salvador Perez 1B Eric Hosmer P Danny Salazar 2B Brian Dozier OF Max Kepler 3B Travis Shaw SS Orlando Arcia",NA,"Masahiro Tanaka","12.24%",12.7
19,786865394,"GRyan (3/20)",0,183.9,"1B Joey Votto OF Brandon Moss OF Alex Gordon P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez P Danny Salazar 2B Whit Merrifield OF Adam Duvall",NA,"Brian Dozier","12.16%",5
19,786865398,"GRyan (7/20)",0,183.9,"OF Brandon Moss OF Alex Gordon 1B Logan Morrison P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez P Danny Salazar 2B Whit Merrifield OF Adam Duvall",NA,"Tyler Saladino","11.82%",4
22,786704686,"coach2143",0,182.9,"1B Logan Morrison P Chris Archer C Salvador Perez 2B Dee Gordon P Danny Salazar OF Chris Owings OF Odúbel Herrera SS Adeiny Hechavarria OF Aaron Judge 3B Travis Shaw",NA,"Marcell Ozuna","11.48%",0
22,786865392,"GRyan (1/20)",0,182.9,"OF Brandon Moss OF Alex Gordon P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez P Danny Salazar 2B Whit Merrifield OF Adam Duvall 1B Cody Bellinger",NA,"Marcus Semien","11.22%",12
24,786686300,"Howardthedog",0,181.9,"2B Robinson Canó OF Nelson Cruz OF Ryan Braun P Chris Archer C Matt Wieters SS Zack Cozart 1B Freddie Freeman P Danny Salazar 3B Kyle Seager OF Ben Gamel",NA,"Yasmani Grandal","11.14%",8
24,786756490,"papagates (16/20)",0,181.9,"OF Ryan Braun P Chris Archer 1B Eric Thames SS Eduardo Escobar P Danny Salazar 2B Brian Dozier OF Domingo Santana OF Eddie Rosario C Jett Bandy 3B Travis Shaw",NA,"Salvador Perez","10.71%",16
