"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",14100,"WAS@MIA 12:10PM ET",30.196,"WAS","MIA",31.54,30.4,40.7,NA,37
"SP","Jose Berrios",11400,"CWS@MIN 08:10PM ET",22.786,"MIN","CWS",24.37,17.5,31,NA,31
"SP","Carlos Carrasco",10900,"CLE@BAL 07:05PM ET",19.908,"CLE","BAL",22.59,17.5,33.3,NA,33.3
"SP","Jeff Samardzija",9400,"SF@ATL 07:35PM ET",16.066,"SF","ATL",19.99,19.8,22.15,NA,22.15
"SP","Rich Hill",8900,"NYM@LAD 10:10PM ET",10.669,"LAD","NYM",14.35,17,25.05,NA,25.05
"SP","Drew Pomeranz",8500,"BOS@KC 02:15PM ET",16.169,"BOS","KC",20.5,14.3,16.0425,NA,16.05
"SP","Mike Fiers",8100,"HOU@OAK 10:05PM ET",12.571,"HOU","OAK",NA,15.3,21.9,NA,20.7
"SP","Justin Verlander",8000,"DET@SEA 10:10PM ET",13.864,"DET","SEA",18.19,16,25.7575,NA,25.75
"SP","Jordan Montgomery",7900,"LAA@NYY 07:05PM ET",16.088,"NYY","LAA",17.88,14.3,14.5575,NA,18.55
"SP","James Paxton",7700,"DET@SEA 10:10PM ET",18.785,"SEA","DET",19.48,14.4,15.3925,NA,15.4
"SP","Dan Straily",7500,"WAS@MIA 12:10PM ET",17.021,"MIA","WAS",15.98,16.3,21.1,NA,21.1
"SP","Michael Wacha",7200,"STL@PHI 07:05PM ET",12.633,"STL","PHI",17.43,15.7,5,NA,5
"SP","Sean Manaea",6800,"HOU@OAK 10:05PM ET",17.792,"OAK","HOU",17.63,13.1,18.1,NA,18.1
"SP","Jeff Hoffman",6600,"ARI@COL 08:40PM ET",20.9,"COL","ARI",12.3,14.5,-11.7425,NA,-11.15
"RP","Sean Newcomb",6500,"SF@ATL 07:35PM ET",10.917,"ATL","SF",14.44,17,15.1,NA,15.1
"SP","Ian Kennedy",6400,"BOS@KC 02:15PM ET",11.233,"KC","BOS",12.98,12.9,10.9075,NA,11.5
"SP","Tyson Ross",6300,"TOR@TEX 08:05PM ET",19.75,"TEX","TOR",13.76,11,-8.05,NA,-8.05
"SP","Erasmo Ramirez",6200,"CIN@TB 12:10PM ET",5.575,"TB","CIN",13.01,9.7,20.9925,NA,21
"SP","Eddie Butler",6100,"SD@CHC 02:20PM ET",9.971,"CHC","SD",14.35,13.1,10.2,NA,10.2
"SP","Junior Guerra",6000,"PIT@MIL 08:10PM ET",12.108,"MIL","PIT",15.35,13.7,12.3,NA,12.3
"SP","Nick Pivetta",5800,"STL@PHI 07:05PM ET",12.336,"PHI","STL",NA,15.6,24.5,NA,24.5
"SP","Taijuan Walker",5700,"ARI@COL 08:40PM ET",16.465,"ARI","COL",11.15,11.2,21.5,NA,22.1
"SP","Tim Adleman",5600,"CIN@TB 12:10PM ET",13.233,"CIN","TB",13.19,15,12.65,NA,NA
"SP","Joe Biagini",5500,"TOR@TEX 08:05PM ET",6.066,"TOR","TEX",NA,10.5,13.9575,NA,13.95
"RP","Tyler Pill",5500,"NYM@LAD 10:10PM ET",5.1,"NYM","LAD",12.76,10.9,10.7,NA,11.9
"RP","Trevor Williams",5300,"PIT@MIL 08:10PM ET",6.711,"PIT","MIL",11.06,13,16.7,NA,17.3
"SP","Ricky Nolasco",5200,"LAA@NYY 07:05PM ET",12.182,"LAA","NYY",10.8,9.3,4.7925,NA,4.8
"SP","Kevin Gausman",5100,"CLE@BAL 07:05PM ET",6.077,"BAL","CLE",10.83,11.3,19.9575,NA,19.95
"SP","David Holmberg",4700,"CWS@MIN 08:10PM ET",5.542,"CWS","MIN",7.93,7.9,6.0925,NA,6.1
"RP","Miguel Diaz",4400,"SD@CHC 02:20PM ET",1.765,"SD","CHC",9.28,10.7,6.0425,NA,6.05
