"Charlie Blackmon_COL","Nolan Arenado_COL","Michael Conforto_NYM","Anthony Rizzo_CHC","DJ LeMahieu_COL","Gerardo Parra_COL","Jay Bruce_NYM","Paul Goldschmidt_ARI","Tommy Pham_STL","Ian Desmond_COL","David Dahl_COL","Yoenis Cespedes_NYM","Gregor Blanco_ARI","Curtis Granderson_NYM","Mark Reynolds_COL","Paul DeJong_STL","Dexter Fowler_STL","Asdrubal Cabrera_NYM","Trevor Story_COL","AJ Pollock_ARI","Kris Bryant_CHC","David Wright_NYM","JD Martinez_ARI","Domingo Santana_MIL","Eric Thames_MIL","Aledmys Diaz_STL","Jose Reyes_NYM","Travis Shaw_MIL","Wilmer Flores_NYM","Raimel Tapia_COL","Pat Valaika_COL","Manny Pina_MIL","Ryan Braun_MIL","Ian Happ_CHC","Matt Carpenter_STL","Neil Walker_NYM","Kyle Schwarber_CHC","Amed Rosario_NYM","Stephen Cardullo_COL","Jake Lamb_ARI","TJ Rivera_NYM","Travis d'Arnaud_NYM","Brandon Nimmo_NYM","Mike Tauchman_COL","Willson Contreras_CHC","Jonathan Villar_MIL","Dustin Garneau_COL","Carlos Gonzalez_COL","Tom Murphy_COL","Jedd Gyorko_STL","Jose Martinez_STL","Yadier Molina_STL","Jordan Patterson_COL","Jonathan Lucroy_COL","Yasmany Tomas_ARI","Daniel Descalso_ARI","Hernan Perez_MIL","Juan Lagares_NYM","Gavin Cecchini_NYM","Javier Baez_CHC","Chris Owings_ARI","Randal Grichuk_STL","Kolten Wong_STL","Jesus Aguilar_MIL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Addison Russell_CHC","Stephen Vogt_MIL","Tony Wolters_COL","Ben Zobrist_CHC","Victor Caratini_CHC","Jon Jay_CHC","Adam Rosales_ARI","Lewis Brinson_MIL","Stephen Piscotty_STL","Orlando Arcia_MIL","Harrison Bader_STL","Alexi Amarista_COL","Jason Heyward_CHC","Michael Reed_MIL","Cristhian Adames_COL","Ryan Hanigan_COL","David Peralta_ARI","Christian Walker_ARI","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Ketel Marte_ARI","Rey Fuentes_ARI","Nick Ahmed_ARI","Chris Iannetta_ARI","Keon Broxton_MIL","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Eric Sogard_MIL","Luke Voit_STL","Magneuris Sierra_STL","Greg Garcia_STL","Albert Almora_CHC","Mark Zagunis_CHC","Socrates Brito_ARI","Jeff Mathis_ARI","Brett Phillips_MIL","Jacob Nottingham_MIL","Carson Kelly_STL","Alex Avila_CHC","Corey Ray_MIL","Eric Fryer_STL","Tommy La Stella_CHC","Ryan Cordell_MIL","Brandon Drury_ARI","Alex Mejia_STL","Yadiel Rivera_MIL","Rene Rivera_NYM","Emilio Bonifacio_ARI","Jett Bandy_MIL","Jack Reinheimer_ARI","Domingo Leyba_ARI","Dawel Lugo_ARI","Ildemaro Vargas_ARI"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.0343915343915,0,0,0,-8.14530612244898,0,0,0,0,100.326560232221,0,19.2600806451613,0,0,0,27.7170542635659,0,0,0,0,0,0,0,0,-1.82712765957447,0,23.1068376068376,0,0,0,0,0,0,8.97666666666667,0,0,0,0,-6.15,47.3598862019915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-13.4628571428571,0,0,0,1.03271221532091,0,0,0,0,19.2600806451613,0,50.4587387387387,0,0,0,16.218431372549,0,0,0,0,0,0,0,0,-0.914124293785311,0,-1.12073170731707,0,0,0,0,0,0,-4.81111111111111,0,0,0,0,0.570967741935484,9.60365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2650602409639,4.09800176315016,0,0,6.42875689711133,8.1612685560054,0,0,0,2.29925994449584,0,0,0,0,72.7546110665597,0,0,0,1.19053708439898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7395833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2330612244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.35200845665962,0,0,0,0,0,0,60.3358843537415,20.6752136752137,0,0,0,0,0,0,0,0,-4.64327485380117,0,0,0,0,0,0,0,0,8.41331923890063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53589743589744,0,-0.0696864111498258,0,0,0,0,0,0,0,0,0,6.4004329004329,-0.826923076923077,0,0,0,0,0,0,0,0,0,0,0,-15.070197044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.65015015015015,0,0,0,0,0,0,20.6752136752137,60.3213345039508,0,0,0,0,0,0,0,0,-4.43450980392157,0,0,0,0,0,0,0,0,-5.92404371584699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8030303030303,0,6.18451300665457,0,0,0,0,0,0,0,0,0,-4.02857142857143,5.37387387387387,0,0,0,0,0,0,0,0,0,0,0,7.71987315010571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.53719806763285,0,0,0,10.797123015873,0,0,0,0,27.7170542635659,0,16.218431372549,0,0,0,52.8552691090005,0,0,0,0,0,0,0,0,4.94419306184012,0,12.6375661375661,0,0,0,0,0,0,3.24756097560976,0,0,0,0,18.6030769230769,18.6489479512735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9648648648649,21.8894596651446,0,0,0.724346076458752,9.54655870445344,0,0,0,0.717948717948718,0,0,0,0,1.19053708439898,0,0,0,45.0427204374573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79794313369631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19.8758865248227,0,0,0,0,0,0,0,0,0,0,0,67.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68287526427061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29210526315789,0,0,0,0,-7.1869918699187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7834008097166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62162162162162,0,0,0,0,0,0,0,0,0
0,0,0,16.2370689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6503052503053,0,0,0,0,0,0,0,0,0,0,0,0,13.7712121212121,0,0,-1.71179270227393,0,0,0,0,0,0,0,5.64735576923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36923076923077,0,0,0,0,0,0,10.9843505477308,0,0,7.88983050847458,0,0,0,0,0,0,0,0,13.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8886639676113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7556802993852,-3.20193151887621,0,0,0.475266362252664,0,0,0,5.04122340425532,14.0859756097561,0,0,0,0,0,0,0,0,0,0,0,0,4.177089421391,0,0,0,0,0,0,0,0,0,0,-1.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.829122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39440559440559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20193151887621,80.257753688648,0,0,18.1547283702213,0,0,0,19.4843205574913,18.1560975609756,0,0,0,0,0,0,0,0,0,0,0,0,1.90705800139762,0,0,0,0,0,0,0,0,0,0,21.2714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739345509893455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150282485875706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-10.7460317460317,0,0,0,0,0,0,-4.64327485380117,-4.43450980392157,0,0,0,0,0,0,0,0,52.9759424603175,0,0,0,0,0,0,0,0,16.8884711779449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2938775510204,0,1.59724238026125,0,0,0,0,0,0,0,0,0,11.9736842105263,1.07478991596639,0,0,0,0,0,0,0,0,0,0,0,-4.75913621262458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.04761904761905,0,0,0,8.75591075591076,0,0,0,0,-1.82712765957447,0,-0.914124293785311,0,0,0,4.94419306184012,0,0,0,0,0,0,0,0,47.8319130179254,0,3.78048780487805,0,0,0,0,0,0,10.4057142857143,0,0,0,0,5.88461538461539,10.0106280193237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475266362252664,18.1547283702213,0,0,73.6402031542368,0,0,0,15.2155411655874,-0.017718715393134,0,0,0,0,0,0,0,0,0,0,0,0,-0.38135593220339,0,0,0,0,0,0,0,0,0,0,-0.674165457184325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3976023976024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0765488991295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.11336032388664,0,0,0,9.88901960784314,0,0,0,0,23.1068376068376,0,-1.12073170731707,0,0,0,12.6375661375661,0,0,0,0,0,0,0,0,3.78048780487805,0,47.185534591195,0,0,0,0,0,0,4.77849462365591,0,0,0,0,-1.05847953216374,12.2206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04122340425532,19.4843205574913,0,0,15.2155411655874,0,0,0,48.9295454545455,11.4252873563218,0,0,0,0,0,0,0,0,0,0,0,0,25.1840336134454,0,0,0,0,0,0,0,0,0,0,20.7833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36611030478955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79352226720648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0859756097561,18.1560975609756,0,0,-0.017718715393134,0,0,0,11.4252873563218,72.4583333333333,0,0,0,0,0,0,0,0,0,0,0,0,-8.08036984352774,0,0,0,0,0,0,0,0,0,0,-0.231666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.743961352657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.35685483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.2563265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7712121212121,0,0,0,0,0,0,0,0,0,0,0,0,78.6117647058824,0,0,19.8758620689655,0,0,0,0,0,0,0,6.54285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58367071524966,0,0,0,0,0,0,15.5974789915966,0,0,5.3804347826087,0,0,0,0,0,0,0,0,0.937321937321937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02813852813853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.14669783752192,0,0,0,0,0,0,8.41331923890063,-5.92404371584699,0,0,0,0,0,0,0,0,16.8884711779449,0,0,0,0,0,0,0,0,42.9283395755306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70091324200913,0,4.9829692706405,0,0,0,0,0,0,0,0,0,3.2837176799441,1.5177304964539,0,0,0,0,0,0,0,0,0,0,0,-3.06289308176101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.46345975948196,0,0,0,-11.3107344632768,0,0,0,0,8.97666666666667,0,-4.81111111111111,0,0,0,3.24756097560976,0,0,0,0,0,0,0,0,10.4057142857143,0,4.77849462365591,0,0,0,0,0,0,56.8238607270865,0,0,0,0,7.65,3.68649193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.9423076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71179270227393,0,0,0,0,0,0,0,0,0,0,0,0,19.8758620689655,0,0,61.686013986014,0,0,0,0,0,0,0,-0.871212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.219512195122,0,0,0,0,0,0,6.49768732654949,0,0,-5.01711378353377,0,0,0,0,0,0,0,0,3.78301886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
