"Mike Trout_LAA","Ryan Braun_MIL","Robinson Cano_SEA","Eric Thames_MIL","Jean Segura_SEA","Wil Myers_SD","Nelson Cruz_SEA","Jonathan Villar_MIL","Jose Abreu_CWS","Yonder Alonso_OAK","Kyle Seager_SEA","Khris Davis_OAK","Keon Broxton_MIL","Todd Frazier_CWS","Rajai Davis_OAK","Ben Gamel_SEA","Avisail Garcia_CWS","Mitch Haniger_SEA","Domingo Santana_MIL","Travis Shaw_MIL","Albert Pujols_LAA","Cameron Maybin_LAA","Kole Calhoun_LAA","CJ Cron_LAA","Jed Lowrie_OAK","Marcus Semien_OAK","Luis Valbuena_LAA","Ryon Healy_OAK","Ryan Schimpf_SD","Hernan Perez_MIL","Manuel Margot_SD","Melky Cabrera_CWS","Jefry Marte_LAA","Yoan Moncada_CWS","Trevor Plouffe_OAK","Yangervis Solarte_SD","Alex Dickerson_SD","Hunter Renfroe_SD","Orlando Arcia_MIL","Tim Anderson_CWS","Matt Joyce_OAK","Danny Valencia_SEA","Nick Franklin_MIL","Jett Bandy_MIL","Cory Spangenberg_SD","Yunel Escobar_LAA","Ben Revere_LAA","Matt Davidson_CWS","Tyler Saladino_CWS","Leonys Martin_SEA","Taylor Motter_SEA","Jesus Aguilar_MIL","Andrelton Simmons_LAA","Stephen Vogt_OAK","Travis Jankowski_SD","Danny Espinosa_LAA","Jarrod Dyson_SEA","Matt Szczur_SD","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Josh Phegley_OAK","Mike Zunino_SEA","Mark Canha_OAK","Charlie Tilson_CWS","Adam Rosales_OAK","Manny Pina_MIL","Eric Sogard_MIL","Christian Bethancourt_SD","Austin Hedges_SD","Guillermo Heredia_SEA","Erick Aybar_SD","Leury Garcia_CWS","Jacob May_CWS","Shawn O'Malley_SEA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Luis Sardinas_SD","Allen Cordoba_SD","Cody Asche_CWS","Carlos Ruiz_SEA","Bruce Maxwell_OAK","Boog Powell_SEA","Jabari Blash_SD","Geovany Soto_CWS","Martin Maldonado_LAA","Juan Graterol_LAA","Omar Narvaez_CWS","Willy Garcia_CWS","Tuffy Gosewisch_SEA","Hector Sanchez_SD","Carlos Perez_LAA","Yolmer Sanchez_CWS","Kevan Smith_CWS","Mike Freeman_SEA","Daniel Vogelbach_SEA","Cliff Pennington_LAA","Chad Pinder_OAK","Luis Torrens_SD","Zack Collins_CWS","Jaff Decker_OAK","Matt Olson_OAK"
0,0,-5.88888888888889,0,-5.19565217391304,0,10.6118279569892,0,0,0,31.7192513368984,0,0,0,0,-2.00367647058824,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81216931216931,0,0,0,0,0,0,0,0,-8.92894736842105,0,0,0,0,0,-5.78924731182796,0,0,0,0,5.50833333333333,0,0,0,0,0,0,0,2.6952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-2.25925925925926,0,59.5873440285205,0,0,-1.41190476190476,0,0,0,0,0,0,0,0,0,-4.63810483870968,0,0,-0.933333333333333,0,0,0,0,0,0,5.46666666666667,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,9.504329004329,0,0,0,0,0,0,0,0,0,0,-6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-31.5555555555556,0,-11.9833333333333,0,0,0,10.8152709359606,0,0,0,0,94.2344827586207,0,0,0,0,0,-2.78166666666667,8.64166666666667,0,0,0,0,0,0,0,0,0,7.22222222222222,0,0,0,0,0,0,0,0,7.52307692307692,0,0,0,0,-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.6032608695652,0,0,0,0,40.8433333333333,0,0,32.4021739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70995670995671,0,0,0,0,0,0,0,23.8583293129335,0,0,0,0,0,0,0,-4.83333333333333,6.81699346405229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18,0,-1.41190476190476,0,0,31.491341991342,0,0,0,0,0,0,0,0,0,20.7894736842105,0,0,24.7789473684211,0,0,0,0,0,0,7.04210526315789,0,0,0,0,0,-17.152380952381,0,0,0,0,0,0,0,0,0,0,0,0,-5.96794871794872,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26.6060606060606,0,18.6862745098039,0,1.84285714285714,0,0,0,-2.00367647058824,0,0,0,0,103.294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8351648351648,0,0,0,0,0,0,0,0,-4.05555555555556,0,0,0,0,0,-3.49264705882353,0,0,0,0,-4.13333333333333,0,0,0,0,0,0,0,11.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.59032258064516,0,0,0,0,32.4021739130435,0,0,66.9032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96825396825397,0,0,0,0,0,0,0,19.5616666666667,0,0,0,0,0,0,0,-7.35087719298246,14.7572463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9316239316239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3198529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.69473684210526,0,9.92857142857143,0,4.31052631578947,0,0,0,21.1727941176471,0,0,0,0,0,0,48.3052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,0,0,0,0,0,0,0,0,-22.2637362637363,0,0,0,0,0,-3.61437908496732,0,0,0,0,10.3736263736264,0,0,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.23421052631579,0,-7.29051383399209,0,0,0,-11.994708994709,0,0,0,0,-2.78166666666667,0,0,0,0,0,50.256157635468,4.05072463768116,0,0,0,0,0,0,0,0,0,-10.921568627451,0,0,0,0,0,0,0,0,-4.34057971014493,0,0,0,0,-9.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-18.1515151515152,0,19.6933497536946,0,0,0,1.90645161290323,0,0,0,0,8.64166666666667,0,0,0,0,0,4.05072463768116,76.0075757575758,0,0,0,0,0,0,0,0,0,-7.29473684210526,0,0,0,0,0,0,0,0,9.42364532019704,0,0,0,0,-16.1654411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4569892473118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3025210084034,1.20634920634921,-6.98295454545455,0,0,0,0,0,0,0,0,0,-2.74632352941176,0,0,0,0,0,0,0,0,0,0,0,0,13.2822580645161,0,0,0,0,0,0,6.18181818181818,0,0,-2.54497354497355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93226600985222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.24666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20634920634921,38.6620689655172,0.772486772486772,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,-5.45299145299145,0,0,0,0,0,0,7.95862068965517,0,0,8.51692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35913978494624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.98295454545455,0.772486772486772,42.6539682539683,0,0,0,0,0,0,0,0,0,13.6580882352941,0,0,0,0,0,0,0,0,0,0,0,0,1.77217741935484,0,0,0,0,0,0,9.59663865546218,0,0,-7.7192118226601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.7962962962963,0,-4.63810483870968,0,0,20.7894736842105,0,0,0,0,0,0,0,0,0,43.0944741532977,0,0,13.9774193548387,0,0,0,0,0,0,6.19540229885058,0,0,0,0,0,-5.21509971509971,0,0,0,0,0,0,0,0,0,0,0,0,-7.65217391304348,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.12250712250712,0,-0.933333333333333,0,0,24.7789473684211,0,0,0,0,0,0,0,0,0,13.9774193548387,0,0,55.2916666666667,0,0,0,0,0,0,3.60591133004926,0,0,0,0,0,1.27833333333333,0,0,0,0,0,0,0,0,0,0,0,0,17.8809523809524,0,0,0,0,0,0,0,0,0,0,9.48333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-3.23588709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.03125,0,2.13563218390805,0,0,0,0,6.60430107526882,0,-14.3440860215054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43589743589744,0,-5.22413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10.9230769230769,0,49.5763157894737,0,0,0,12.5375494071146,0,0,0,0,7.22222222222222,0,0,0,0,0,-10.921568627451,-7.29473684210526,0,0,0,0,0,0,0,0,0,111.043333333333,0,0,0,0,0,0,0,0,15.0526315789474,0,0,0,0,3.52747252747253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.6285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13563218390805,0,36.9111111111111,0,0,0,0,5.31932773109244,0,-3.28991596638655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14252873563218,0,1.11720430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17.2777777777778,0,0,0,0,6.70995670995671,0,0,1.96825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4039408866995,0,0,0,0,0,0,0,11.3913043478261,0,0,0,0,0,0,0,38.4375,1.93506493506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.63970588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74632352941176,2.6,13.6580882352941,0,0,0,0,0,0,0,0,0,30.9415204678363,0,0,0,0,0,0,0,0,0,0,0,0,14.5294117647059,0,0,0,0,0,0,4.80701754385965,0,0,4.56209150326797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.69846153846154,0,5.46666666666667,0,0,7.04210526315789,0,0,0,0,0,0,0,0,0,6.19540229885058,0,0,3.60591133004926,0,0,0,0,0,0,35.4344758064516,0,0,0,0,0,2.07666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5.46666666666667,0,0,0,0,0,0,0,0,0,0,4.79833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.6036036036036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60430107526882,0,5.31932773109244,0,0,0,0,29.7102102102102,0,-4.41587301587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.405376344086022,0,6.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.02102102102102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3440860215054,0,-3.28991596638655,0,0,0,0,-4.41587301587302,0,51.527027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49139784946237,0,-0.578629032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.0952380952381,0,4.17195767195767,0,0,0,3.91827956989247,0,0,0,0,7.52307692307692,0,0,0,0,0,-4.34057971014493,9.42364532019704,0,0,0,0,0,0,0,0,0,15.0526315789474,0,0,0,0,0,0,0,0,41.842803030303,0,0,0,0,19.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.26166666666667,0,0,0,0,23.8583293129335,0,0,19.5616666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3913043478261,0,0,0,0,0,0,0,43.4461538461538,0,0,0,0,0,0,0,36.2527472527473,6.83625730994152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.38769230769231,0,2.96,0,0,-17.152380952381,0,0,0,0,0,0,0,0,0,-5.21509971509971,0,0,1.27833333333333,0,0,0,0,0,0,2.07666666666667,0,0,0,0,0,51.962962962963,0,0,0,0,0,0,0,0,0,0,0,0,14.9372294372294,0,0,0,0,0,0,0,0,0,0,5.11190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.6376811594203,0,1.33571428571429,0,7.31216931216931,0,0,0,4.81216931216931,0,0,0,0,37.8351648351648,0,1.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1885057471264,0,0,0,0,0,0,0,0,8.47058823529412,0,0,0,0,0,15.037037037037,0,0,0,0,2.04285714285714,0,0,0,0,0,0,0,33.6461988304094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45.8181818181818,0,-3.82352941176471,0,0,0,9.51169590643275,0,0,0,0,-20.6,0,0,0,0,0,-9.96666666666667,-16.1654411764706,0,0,0,0,0,0,0,0,0,3.52747252747253,0,0,0,0,0,0,0,0,19.9125,0,0,0,0,55.2921052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2822580645161,-5.45299145299145,1.77217741935484,0,0,0,0,0,0,0,0,0,14.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,51.6836007130125,0,0,0,0,0,0,-6.6780303030303,0,0,-2.36111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48290598290598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
