"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Jacob deGrom","P","NYM","vs MIA",3.57,"Conley, L 5.32","R",3.35,0,0,5.7,10.3,1.13,NA,12700,52.7,19.7,24.16,24.16,"%",28,1.9,14.25,1.1
"Madison Bumgarner","P","SF","vs PHI",3.04,"Lively, R 3.80","L",2.99,0,0,6.6,8.3,1.06,NA,12400,36.4,19.4,25.03,25.03,"%",71,2,22.5,1.8
"Gio Gonzalez","P","WSH","@ SD",3.91,"Lamet, R 4.78","L",2.49,0,0,6.5,8.2,1.09,NA,12000,34,20.3,18.7,18.7,"%",62,1.6,31.4,2.6
"Danny Salazar","P","CLE","@ KC",3.96,"Hammel, R 4.74","R",3.92,0,0,5.1,12.7,1.31,NA,11800,37.2,18.6,16.82,16.82,"%",45,1.4,0.7,0.1
"Sonny Gray","P","NYY","@ BOS",4.75,"Porcello, R 4.59","R",3.37,0,0,6.1,8.6,1.18,NA,9600,32.3,17.9,13.46,13.46,"%",47,1.4,2.45,0.3
"Kenta Maeda","P","LAD","@ DET",4.28,"Verlander, R 4.11","R",3.76,0,0,5,9,1.12,NA,9400,31.7,15.6,13.09,13.09,"%",40,1.4,16.5,1.8
"Brad Peacock","P","HOU","vs OAK",3.44,"Cotton, R 5.92","R",3.3,0,0,3.4,11.9,1.28,NA,9200,38.2,13,19.16,19.16,"%",27,2.1,20.6,2.2
"Justin Verlander","P","DET","vs LAD",4.72,"Maeda, R 3.76","R",4.11,0,0,6,9,1.34,NA,8700,37.5,16.4,14.46,14.46,"%",30,1.7,36.2,4.2
"Luis Castillo","P","CIN","@ ATL",4.81,"Newcomb, L 4.45","R",3.39,0,0,6,9,1.16,NA,8400,28.6,17.4,11.61,11.61,"%",51,1.4,16.8,2
"Dinelson Lamet","P","SD","vs WSH",3.59,"Gonzalez, L 2.49","R",4.78,0,0,5.4,11,1.13,NA,8200,40.5,17.6,18.02,18.02,"%",36,2.2,15.1,1.8
"Rick Porcello","P","BOS","vs NYY",4.75,"Gray, R 3.37","R",4.59,0,0,6.3,8.3,1.37,NA,7900,28,15.2,13.35,13.35,"%",52,1.7,19.9,2.5
"Sean Newcomb","P","ATL","vs CIN",4.69,"Castillo, R 3.39","L",4.45,0,0,5.4,9.7,1.42,NA,7700,31.2,13.8,11.67,11.67,"%",29,1.5,13.25,1.7
"Chase Anderson","P","MIL","@ COL",6.58,"Freeland, L 3.67","R",2.89,0,0,5.6,8.5,1.1,NA,7600,31.1,17.3,8.01,8.01,"%",33,1.1,17.05,2.2
"Kyle Hendricks","P","CHC","vs TOR",3.92,"Estrada, R 5.09","R",3.45,0,0,5.5,7.7,1.25,NA,7500,25.5,14.4,14.07,14.07,"%",60,1.9,14.7,2
"Ivan Nova","P","PIT","vs STL",4.78,"Leake, R 3.87","R",3.77,0,0,6.5,5.7,1.2,NA,6900,28.8,14.3,10.57,10.57,"%",36,1.5,15.95,2.3
"Parker Bridwell","P","LAA","@ BAL",5.45,"Tillman, R 7.83","R",2.87,0,0,6,5.6,1.17,NA,6800,24.6,15,9.4,9.4,"%",49,1.4,9.05,1.3
"Marco Estrada","P","TOR","@ CHC",5.08,"Hendricks, R 3.45","R",5.09,0,0,5.6,9.2,1.46,NA,6700,32.7,13.6,8.52,8.52,"%",11,1.3,11.3,1.7
"Chris Tillman","P","BAL","vs LAA",5.05,"Bridwell, R 2.87","R",7.83,0,0,4.1,6.8,2,NA,6600,25.6,3.6,6.69,6.69,"%",0,1,2,0.3
"A.J. Griffin","P","TEX","vs CWS",4.67,"Gonzalez, R 4.99","R",5.07,0,0,5,7.6,1.22,NA,6600,38.2,12.9,10.41,10.41,"%",0,1.6,5.25,0.8
"Kyle Freeland","P","COL","vs MIL",5.92,"Anderson, R 2.89","L",3.67,0,0,5.1,5.8,1.35,NA,6400,26.2,11.3,7.6,7.6,"%",18,1.2,17.35,2.7
"Jason Hammel","P","KC","vs CLE",5.04,"Salazar, R 3.92","R",4.74,0,0,5.7,7.1,1.35,NA,6200,24.5,11.9,9.68,9.68,"%",38,1.6,13.9,2.2
"Mike Leake","P","STL","@ PIT",4.72,"Nova, R 3.77","R",3.87,0,0,5.8,6.1,1.29,NA,6100,29.2,12.2,7.78,7.78,"%",12,1.3,-4.05,NA
"Blake Snell","P","TB","vs SEA",4.15,"Gallardo, R 5.84","L",4.78,0,0,5.3,7.6,1.5,NA,5900,19.7,10.8,10.19,10.19,"%",56,1.7,33.35,5.7
"Charlie Blackmon","OF","COL","vs MIL",6.58,"Anderson, R 2.89","L",0.337,0.428,0.288,0,0,0,1,5800,37.8,11.3,20.29,20.29,"%",61,3.5,7,1.2
"Adam Conley","P","MIA","@ NYM",4.93,"deGrom, R 3.35","L",5.32,0,0,5.1,6,1.44,NA,5700,32.2,9.1,7.96,7.96,"%",0,1.4,36.15,6.3
"Miguel Gonzalez","P","CWS","@ TEX",6.83,"Griffin, R 5.07","R",4.99,0,0,6,5.1,1.47,NA,5600,30.4,9.5,5.56,5.56,"%",0,1,24.7,4.4
"Jose Altuve","2B","HOU","vs OAK",5.56,"Cotton, R 5.92","R",0.364,0.428,0.21,0,0,0,3,5600,32.8,10.7,15.72,15.72,"%",60,2.8,7,1.3
"Ryan Zimmerman","1B","WSH","@ SD",3.59,"Lamet, R 4.78","R",0.306,0.395,0.276,0,0,0,4,5600,29.5,9.1,10.13,10.13,"%",47,1.8,2,0.4
"Mike Trout","OF","LAA","@ BAL",5.05,"Tillman, R 7.83","R",0.339,0.483,0.361,0,0,0,2,5500,29.9,12.1,15.89,15.89,"%",71,2.9,0,NA
"Dexter Fowler","OF","STL","@ PIT",4.78,"Nova, R 3.77","B",0.257,0.367,0.232,0,0,0,4,5500,29.5,8.2,13.47,13.47,"%",51,2.4,3,0.5
"Yovani Gallardo","P","SEA","@ TB",5.35,"Snell, L 4.78","R",5.84,0,0,4.8,6.6,1.49,NA,5500,21.9,8.1,5.75,5.75,"%",0,1,14.85,2.7
