"Mike Trout_LAA","Ryan Braun_MIL","Robinson Cano_SEA","Eric Thames_MIL","Jean Segura_SEA","Wil Myers_SD","Nelson Cruz_SEA","Jonathan Villar_MIL","Jose Abreu_CWS","Yonder Alonso_OAK","Kyle Seager_SEA","Khris Davis_OAK","Keon Broxton_MIL","Todd Frazier_CWS","Rajai Davis_OAK","Ben Gamel_SEA","Avisail Garcia_CWS","Mitch Haniger_SEA","Domingo Santana_MIL","Travis Shaw_MIL","Albert Pujols_LAA","Cameron Maybin_LAA","Kole Calhoun_LAA","CJ Cron_LAA","Jed Lowrie_OAK","Marcus Semien_OAK","Luis Valbuena_LAA","Ryon Healy_OAK","Ryan Schimpf_SD","Hernan Perez_MIL","Manuel Margot_SD","Melky Cabrera_CWS","Jefry Marte_LAA","Yoan Moncada_CWS","Trevor Plouffe_OAK","Yangervis Solarte_SD","Alex Dickerson_SD","Hunter Renfroe_SD","Orlando Arcia_MIL","Tim Anderson_CWS","Matt Joyce_OAK","Danny Valencia_SEA","Nick Franklin_MIL","Jett Bandy_MIL","Cory Spangenberg_SD","Yunel Escobar_LAA","Ben Revere_LAA","Matt Davidson_CWS","Tyler Saladino_CWS","Leonys Martin_SEA","Taylor Motter_SEA","Jesus Aguilar_MIL","Andrelton Simmons_LAA","Stephen Vogt_OAK","Travis Jankowski_SD","Danny Espinosa_LAA","Jarrod Dyson_SEA","Matt Szczur_SD","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Josh Phegley_OAK","Mike Zunino_SEA","Mark Canha_OAK","Charlie Tilson_CWS","Adam Rosales_OAK","Manny Pina_MIL","Eric Sogard_MIL","Christian Bethancourt_SD","Austin Hedges_SD","Guillermo Heredia_SEA","Erick Aybar_SD","Leury Garcia_CWS","Jacob May_CWS","Shawn O'Malley_SEA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Luis Sardinas_SD","Allen Cordoba_SD","Cody Asche_CWS","Carlos Ruiz_SEA","Bruce Maxwell_OAK","Boog Powell_SEA","Jabari Blash_SD","Geovany Soto_CWS","Martin Maldonado_LAA","Juan Graterol_LAA","Omar Narvaez_CWS","Willy Garcia_CWS","Tuffy Gosewisch_SEA","Hector Sanchez_SD","Carlos Perez_LAA","Yolmer Sanchez_CWS","Kevan Smith_CWS","Mike Freeman_SEA","Daniel Vogelbach_SEA","Cliff Pennington_LAA","Chad Pinder_OAK","Luis Torrens_SD","Zack Collins_CWS","Jaff Decker_OAK","Matt Olson_OAK"
0,22,0,29,0,0,0,31,0,0,0,0,25,0,0,0,0,0,24,33,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,29,0,0,0,6,17,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,33,14,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,0,0,0,0,34,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,28,10,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,36,15,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,35,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,15,16,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,0,32,0,0,20,0,0,0,0,0,0,0,0,0,34,9,0,31,0,0,0,0,0,0,30,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,7,0,7,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0
0,0,0,0,0,0,0,0,0,6,0,9,0,0,9,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,0,31,0,0,20,0,0,0,0,0,0,0,0,0,31,9,0,33,0,0,0,0,0,0,29,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,9,0,7,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0
0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,30,0,0,0,0,31,0,31,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,27,0,29,0,0,0,0,0,2,8,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
0,14,0,20,0,0,0,23,0,0,0,0,18,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20,0,0,0,7,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,36,0,0,0,0,35,0,35,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,31,0,0,0,0,0,5,8,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,28,0,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,12,0,0,0,0,10,0,0,16,4,0,0,0,0,3,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,17,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,26,0,30,0,0,20,0,0,0,0,0,0,0,0,0,30,8,0,29,0,0,0,0,0,0,32,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,8,0,4,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0
0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,37,0,36,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,5,9,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,36,0,37,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,5,10,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
0,22,0,28,0,0,0,31,0,0,0,0,26,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,33,0,0,0,6,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25,0,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,11,0,0,0,0,8,0,0,16,3,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,26,0,26,0,0,15,0,0,0,0,0,0,0,0,0,27,6,0,25,0,0,0,0,0,0,25,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0
0,0,24,0,21,0,28,0,0,0,28,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11,17,0,0,0,0,0,28,0,0,0,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
0,2,0,6,0,0,0,6,0,0,0,0,4,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,18,0,0,0,19,0,0,0,0,16,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,16,0,0,0,4,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,13,0,13,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,32,12,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,0,0,0,0,33,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,16,7,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0
0,0,0,0,0,0,0,0,19,0,0,0,0,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,3,0,0,0,0,5,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,0,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,8,0,0,0,0,9,0,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,13,0,6,0,13,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,8,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,0,12,0,23,0,0,0,20,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,8,24,0,0,0,0,0,22,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
0,4,0,3,0,0,0,9,0,0,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,35,15,0,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,33,16,0,0,0,0,0,37,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,23,0,22,0,0,13,0,0,0,0,0,0,0,0,0,24,7,0,21,0,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0
0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,29,14,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,30,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
