"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",6100,"WAS@COL 08:40PM ET",14.278,"WAS","COL",NA,NA,NA,NA,"3","x",NA
"2B","Daniel Murphy",5600,"WAS@COL 08:40PM ET",8.944,"WAS","COL",9.49,9.4,10.08,7.7,"4","4",0
"3B","Nolan Arenado",5600,"WAS@COL 08:40PM ET",10.316,"COL","WAS",10.59,11.5,11.57,9,"3","3",10
"OF/SS","Trea Turner",5500,"WAS@COL 08:40PM ET",5.875,"WAS","COL",10.55,12.9,2.36,8.8,"2","1",7
"OF","Charlie Blackmon",5500,"WAS@COL 08:40PM ET",9.737,"COL","WAS",10.52,10,11.4,9,"1","1",18
"OF","Adam Eaton",5500,"WAS@COL 08:40PM ET",9.056,"WAS","COL",7.45,9.5,9.64,7.3,"1","2",12
"OF","Ryan Braun",5400,"CIN@MIL 07:40PM ET",10.474,"MIL","CIN",8.55,8.9,9.65,9.4,"3","3",9
"SS","Trevor Story",5400,"WAS@COL 08:40PM ET",7.053,"COL","WAS",8.15,9.1,9.96,8.1,"7","7",8
"1B","Anthony Rizzo",5300,"CHC@PIT 07:05PM ET",10.333,"CHC","PIT",9.04,10.2,8.79,8.9,"3","3",13
"OF","Mike Trout",5300,"TOR@LAA 10:07PM ET",10.571,"LAA","TOR",10.08,9.1,10.85,9.8,"3","3",10
"2B","Brian Dozier",5300,"MIN@TEX 08:05PM ET",8.118,"MIN","TEX",8.45,9.3,2.12,9.3,"1","1",14
"OF","Carlos Gonzalez",5300,"WAS@COL 08:40PM ET",4.667,"COL","WAS",9.68,10.1,10.65,8.4,"4","4",10
"1B","Paul Goldschmidt",5200,"SD@ARI 09:40PM ET",9.75,"ARI","SD",NA,NA,NA,NA,"3","x",NA
