"Paul Goldschmidt_Ari","Wil Myers_SD","Corey Seager_LAD","Nolan Arenado_Col","AJ Pollock_Ari","Charlie Blackmon_Col","Jake Lamb_Ari","Trevor Story_Col","Yasmany Tomas_Ari","Adrian Gonzalez_LAD","Carlos Gonzalez_Col","Yasiel Puig_LAD","Logan Forsythe_LAD","Ian Desmond_Col","Joc Pederson_LAD","David Peralta_Ari","Justin Turner_LAD","Ryan Schimpf_SD","David Dahl_Col","Yangervis Solarte_SD","Brandon Drury_Ari","Chris Owings_Ari","Yasmani Grandal_LAD","Chase Utley_LAD","DJ LeMahieu_Col","Franklin Gutierrez_LAD","Manuel Margot_SD","Mark Reynolds_Col","Jeremy Hazelbaker_Ari","Alex Dickerson_SD","Hunter Renfroe_SD","Cody Bellinger_LAD","Scott Van Slyke_LAD","Chris Taylor_LAD","Chris Herrmann_Ari","Cory Spangenberg_SD","Austin Barnes_LAD","Kike Hernandez_LAD","Trayce Thompson_LAD","Andrew Toles_LAD","Socrates Brito_Ari","Rob Segedin_LAD","Gerardo Parra_Col","Travis Jankowski_SD","Andre Ethier_LAD","Stephen Cardullo_Col","Raimel Tapia_Col","Christian Bethancourt_SD","Austin Hedges_SD","Dustin Garneau_Col","Chris Iannetta_Ari","Erick Aybar_SD","Tom Murphy_Col","Daniel Descalso_Ari","Luis Sardinas_SD","Allen Cordoba_SD","Nick Ahmed_Ari","Jabari Blash_SD","Tony Wolters_Col","Pat Valaika_Col","Hector Sanchez_SD","Jeff Mathis_Ari","Cristhian Adames_Col","Alexi Amarista_Col","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40.2321428571429,0,0,0,0,0,0,16.4464285714286,0,5.07142857142857,20.6333333333333,0,46.125,0,32.1428571428571,0,0,0,0,0,70.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.4545454545455,0,0,0,17.7222222222222,0,28.6590909090909,0,10.4,0,0,0,0,0,0,82.75,0,0,0,0,24.0111111111111,-12.4111111111111,0,0,0,0,0,0,104,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33333333333333,0,0,-16.1666666666667,0,0,-54,0,0,0,0,-27,0,0,0
0,0,34.5,0,0,0,0,0,0,15.75,0,25.0181818181818,7.19444444444444,0,32.1428571428571,0,32.2909090909091,0,0,0,0,0,34.9305555555556,0,0,0.5,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.14545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6909090909091,0,12.6727272727273,0,0,0,0,0,0,-4.63636363636364,0,0,0,-21.2090909090909,0,0,0,0,0,0,0,0,0,0,0,0,-5.70833333333333,0,0,0,0,-17.5,0,0,-1.125,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.4848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6727272727273,0,33.719696969697,0,0,0,0,0,0,14,0,0,0,-12.6742424242424,0,0,0,0,0,0,0,0,0,0,0,0,-0.416666666666667,0,0,0,0,-9.86666666666667,0,0,24.9583333333333,0,0,10.5,0,0,0,0,0,0,0,0,0,0
22.0454545454545,0,0,0,1.33333333333333,0,3.35454545454545,0,23.2636363636364,0,0,0,0,0,0,24.0111111111111,0,0,0,0,40.6969696969697,5.71111111111111,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.55,0,0,14,0,0,3.16666666666667,0,0,0,0,-3.66666666666667,0,0,0
-2.07575757575758,0,0,0,10.4272727272727,0,-21.4909090909091,0,-6.1,0,0,0,0,0,0,-12.4111111111111,0,0,0,0,5.71111111111111,46.8106060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.1666666666667,0,0,-7,0,0,32,0,0,0,0,5.14285714285714,0,0,0
0,0,47.7444444444444,0,0,0,0,0,0,20.6071428571429,0,12.0444444444444,25.5714285714286,0,70.2380952380952,0,34.9305555555556,0,0,0,0,0,76.3222222222222,-6,0,-4,0,0,0,0,0,0,-2,0,0,0,0,0,0,-9.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.66666666666667,0,0,0,0,0,0,-3.33333333333333,0,-6,0,0,0,0,0,0,0,0,0,0,-6,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-20.0075757575758,0,-15.8636363636364,0,-3.62727272727273,0,0,-3.02727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8106060606061,0,0,-4.57272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33333333333333,0,0,1.58333333333333,0,0,0,4.15,0,0,0,0,0,0,0,0,-14.3809523809524,0,0,0,0,0,0
0,0,-3.5,0,0,0,0,0,0,1.5,0,-1,0,0,0,0,0.5,0,0,0,0,0,-4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63636363636364,0,14,0,0,0,0,0,0,37.6363636363636,0,0,0,-9.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,0,-17.8444444444444,0,0,12.9166666666667,0,0,-24.5,0,0,0,0,0,0,0,0,0,0
0,0,0,-4.19090909090909,0,-5.87272727272727,0,-6.86666666666667,0,0,-16.8111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57272727272727,0,0,62.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,-3.91666666666667,0,0,0,-2.41666666666667,0,0,0,0,0,0,0,0,9.83333333333333,0,0,0,0,0,0
26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,104,0,0,0,0,91,0,0,0,0,0,0,0,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30.4242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.2090909090909,0,-12.6742424242424,0,0,0,0,0,0,-9.72727272727273,0,0,0,48.2651515151515,0,0,0,0,0,0,0,0,0,0,0,0,-8.125,0,0,0,0,9.88888888888889,0,0,-15.2916666666667,0,0,-35,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3,0,0,0,0,0,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,75,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,0,0,0,0,0,0,-28,0,210,77,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.0666666666667,0,0,0,0,0,0,-10.0666666666667,0,-18.8666666666667,22,0,-2.93333333333333,0,1,0,0,0,0,0,-9.93333333333333,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.5,0,2,0,29.8666666666667,0,0,-7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33333333333333,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0
0,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70833333333333,0,-0.416666666666667,0,0,0,0,0,0,-4.75,0,0,0,-8.125,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,-15.4047619047619,0,0,2.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.5833333333333,0,3.25,0,-14.9166666666667,0,0,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58333333333333,0,0,-3.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.25,0,0,0,20.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,0,-9.86666666666667,0,0,0,0,0,0,-17.8444444444444,0,0,0,9.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,-15.4047619047619,0,0,0,0,71.1555555555556,0,0,-14.3333333333333,0,0,73.5,0,0,0,0,0,0,0,0,0,0
0,0,0,20.25,0,1.1,0,-6.55,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,-2.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0833333333333,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,0,0,0,8.3,0,-14,0,-0.5,0,0,0,0,0,0,-1.33333333333333,0,0,0,0,-21.55,-40.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.125,0,24.9583333333333,0,0,0,0,0,0,12.9166666666667,0,0,0,-15.2916666666667,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,-14.3333333333333,0,0,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.16666666666667,0,0,0,3,0,-7.83333333333333,0,0,0,0,0,0,0,0,-16.1666666666667,0,0,0,0,14,-7,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,40,0,0,0,0,4,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,-24.5,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.33333333333333,0,0,0,17,0,-28,0,10,0,0,0,0,0,0,-54,0,0,0,0,3.16666666666667,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40,0,0,83.6666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.2857142857143,0,7.57142857142857,0,-1.73333333333333,0,0,1.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3809523809524,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2857142857143,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.14285714285714,0,0,0,33.6904761904762,0,-43.7142857142857,0,3,0,0,0,0,0,0,-27,0,0,0,0,-3.66666666666667,5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37.4285714285714,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
