P,P,C,1B,2B,3B,SS,OF,OF,OF
Jon Lester,RA Dickey,Matt Wieters,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Orlando Arcia,Bryce Harper,Mallex Smith,Billy Hamilton
Clayton Kershaw,Clayton Richard,Derek Norris,Logan Morrison,Joe Panik,Evan Longoria,Orlando Arcia,Corey Dickerson,Mallex Smith,Billy Hamilton
Jon Lester,Gerrit Cole,JT Realmuto,Justin Bour,Robinson Cano,Derek Dietrich,JT Riddle,Marcell Ozuna,Andrew Benintendi,Kevin Pillar
Jon Lester,Anibal Sanchez,Drew Butera,Ryan Zimmerman,Daniel Murphy,Joey Gallo,Trea Turner,Bryce Harper,Mallex Smith,Ryan Raburn
Jon Lester,Gerrit Cole,Francisco Cervelli,Josh Bell,Joe Panik,David Freese,Jordy Mercer,Bryce Harper,Andrew McCutchen,Billy Hamilton
Tanner Roark,Gerrit Cole,Willson Contreras,Ryan Zimmerman,Daniel Murphy,Mike Moustakas,Trea Turner,Bryce Harper,Billy Hamilton,Ryan Raburn
Clayton Kershaw,Hector Velazquez,JT Realmuto,Justin Bour,Joe Panik,Derek Dietrich,Orlando Arcia,Marcell Ozuna,Christian Yelich,Billy Hamilton
Jon Lester,Scott Feldman,Evan Gattis,Eric Hosmer,Jose Altuve,Josh Donaldson,Carlos Correa,Domingo Santana,Carlos Beltran,Derek Fisher
Jon Lester,Zack Wheeler,JT Realmuto,Kendrys Morales,Robinson Cano,Josh Donaldson,Ryan Goins,Andrew Benintendi,Kevin Pillar,Jose Bautista
Jon Lester,Clayton Richard,Christian Vazquez,Cody Bellinger,Joe Panik,Pablo Sandoval,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Billy Hamilton
Clayton Kershaw,Clayton Richard,Evan Gattis,Eric Hosmer,Joe Panik,Alex Bregman,Carlos Correa,Carlos Beltran,Derek Fisher,Billy Hamilton
Clayton Kershaw,Hector Velazquez,Mike Zunino,Danny Valencia,Joe Panik,Kyle Seager,Orlando Arcia,Nelson Cruz,Jarrod Dyson,Billy Hamilton
Clayton Kershaw,Anibal Sanchez,Evan Gattis,Kendrys Morales,Joe Panik,Josh Donaldson,Ryan Goins,Kevin Pillar,Jose Bautista,Billy Hamilton
Clayton Kershaw,Austin Bibens-Dirkx,Josh Phegley,Buster Posey,Joe Panik,Eduardo Nunez,Brandon Crawford,Bryce Harper,Hunter Pence,Billy Hamilton
Tanner Roark,Gerrit Cole,Christian Vazquez,Mitch Moreland,Joe Panik,Anthony Rendon,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Bradley Zimmer
Zack Wheeler,Clayton Richard,Evan Gattis,Ryan Zimmerman,Daniel Murphy,Eduardo Nunez,Trea Turner,Bryce Harper,Giancarlo Stanton,Ryan Raburn
Johnny Cueto,Gerrit Cole,Derek Norris,Ryan Zimmerman,Daniel Robertson,Evan Longoria,Trea Turner,Bryce Harper,Corey Dickerson,Mallex Smith
Johnny Cueto,Anibal Sanchez,Josh Phegley,Marwin Gonzalez,Jose Altuve,Josh Donaldson,Carlos Correa,George Springer,Domingo Santana,Carlos Beltran
Jon Lester,Clayton Richard,Drew Butera,Eric Hosmer,Whit Merrifield,Josh Donaldson,Trea Turner,Lorenzo Cain,Carlos Beltran,Jorge Bonifacio
Jon Lester,Anibal Sanchez,Jonathan Lucroy,Ryan Zimmerman,Joe Panik,Joey Gallo,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Billy Hamilton
Jon Lester,RA Dickey,Willson Contreras,Ryan Zimmerman,Javier Baez,Kris Bryant,Trea Turner,Bryce Harper,Kyle Schwarber,Albert Almora
Gerrit Cole,Zack Wheeler,Evan Gattis,Marwin Gonzalez,Jose Altuve,Josh Donaldson,Carlos Correa,Mookie Betts,Bradley Zimmer,Carlos Beltran
Zack Wheeler,Hector Velazquez,Matt Wieters,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Francisco Lindor,Bryce Harper,Mookie Betts,Bradley Zimmer
Clayton Kershaw,Clayton Richard,Francisco Cervelli,Josh Bell,Joe Panik,David Freese,Orlando Arcia,Andrew McCutchen,Mallex Smith,Gregory Polanco
Tanner Roark,Gerrit Cole,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Trea Turner,Bryce Harper,Mallex Smith,Jon Jay
Clayton Kershaw,Gerrit Cole,JT Realmuto,Danny Valencia,Robinson Cano,Kyle Seager,Adam Rosales,Nelson Cruz,Andrew Benintendi,Guillermo Heredia
Gerrit Cole,Clayton Richard,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Trea Turner,Bryce Harper,Joc Pederson,Mallex Smith
Johnny Cueto,Hector Velazquez,JT Realmuto,Ryan Zimmerman,Daniel Murphy,Adrian Beltre,Trea Turner,Bryce Harper,Andrew Benintendi,Ryan Raburn
Clayton Kershaw,Hector Velazquez,Christian Vazquez,Miguel Cabrera,Andrew Romine,Pablo Sandoval,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Bradley Zimmer
Jon Lester,Gerrit Cole,Mike Zunino,Danny Valencia,Taylor Motter,Kyle Seager,Trea Turner,Bryce Harper,Jarrod Dyson,Mallex Smith
Jon Lester,Austin Bibens-Dirkx,Yasmani Grandal,Cody Bellinger,Chris Taylor,Justin Turner,Xander Bogaerts,Lorenzo Cain,Nick Markakis,Joc Pederson
Clayton Kershaw,RA Dickey,Derek Norris,Ryan Zimmerman,Daniel Robertson,Trevor Plouffe,Tim Beckham,Bryce Harper,Mallex Smith,Billy Hamilton
Brad Peacock,RA Dickey,Christian Vazquez,Ryan Zimmerman,Daniel Murphy,Josh Donaldson,Trea Turner,Bryce Harper,Mookie Betts,Ryan Raburn
Jon Lester,Gerrit Cole,Christian Vazquez,Kendrys Morales,Josh Rutledge,Pablo Sandoval,Trea Turner,Mookie Betts,Andrew Benintendi,Bradley Zimmer
Johnny Cueto,Zack Wheeler,JT Realmuto,Justin Bour,Ian Kinsler,Derek Dietrich,Trea Turner,Marcell Ozuna,Andrew Benintendi,Christian Yelich
Clayton Kershaw,Scott Feldman,Jonathan Lucroy,Mike Napoli,Joe Panik,Joey Gallo,Orlando Arcia,Shin-Soo Choo,Carlos Gomez,Billy Hamilton
Jon Lester,RA Dickey,Christian Vazquez,Mitch Moreland,Robinson Cano,Adrian Beltre,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Kevin Pillar
Brad Peacock,Tanner Roark,Evan Gattis,Marwin Gonzalez,Jose Altuve,Manny Machado,Carlos Correa,Carlos Gomez,Domingo Santana,Carlos Beltran
Johnny Cueto,Gerrit Cole,Yan Gomes,Kendrys Morales,Jason Kipnis,Anthony Rendon,Francisco Lindor,Mookie Betts,Bradley Zimmer,Daniel Robertson
Tanner Roark,Gerrit Cole,Evan Gattis,Eric Hosmer,Whit Merrifield,Mike Moustakas,Trea Turner,Bryce Harper,Lorenzo Cain,Jorge Bonifacio
Tanner Roark,Gerrit Cole,Evan Gattis,Cody Bellinger,Jose Altuve,Mike Moustakas,Carlos Correa,Nick Markakis,Carlos Beltran,Derek Fisher
