"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,755180638,"scout326 (4/35)",0,228.7,"2B Brandon Phillips OF Grégor Blanco OF Matt Kemp C Kurt Suzuki OF David Peralta P Chris Sale 1B Paul Goldschmidt 3B Jake Lamb SS Dansby Swanson P Ariel Miranda",NA,"Chris Sale","44.53%",27.55
2,755170910,"randlan (5/35)",0,210.7,"2B Brandon Phillips OF Matt Kemp C Kurt Suzuki OF Justin Upton 1B Paul Goldschmidt 3B Jake Lamb OF Ender Inciarte P Jacob deGrom P Daniel Norris SS Dansby Swanson",NA,"Luis Severino","31.74%",18.45
3,755184713,"dandydon (9/10)",0,204.55,"2B Brandon Phillips OF Grégor Blanco OF Matt Kemp C Kurt Suzuki OF David Peralta SS Chris Owings 1B Paul Goldschmidt 3B Jake Lamb P Alex Wood P Luis Severino",NA,"Alex Avila","25.59%",2
4,755180662,"scout326 (28/35)",0,194.7,"2B Brandon Phillips OF Matt Kemp OF Carlos González 1B Ian Desmond C Kurt Suzuki P Chris Sale OF Alexi Amarista 3B Nolan Arenado SS Johan Camargo P Ariel Miranda",NA,"Alex Wood","24.94%",23.1
5,755150117,"ganondorf (10/35)",0,188.55,"OF José Bautista OF Matt Kemp C Kurt Suzuki 1B Kendrys Morales OF Justin Upton 3B Jake Lamb 2B Devon Travis P Alex Wood P Luis Severino SS Dansby Swanson",NA,"Bryce Harper","23.48%",0
5,755150137,"ganondorf (30/35)",0,188.55,"OF José Bautista OF Matt Kemp C Kurt Suzuki 1B Kendrys Morales OF Justin Upton 3B Jake Lamb 2B Devon Travis P Alex Wood P Luis Severino SS Dansby Swanson",NA,"J.D. Martinez","18.22%",6
7,755435059,"shutuppauly (2/2)",0,183.95,"OF Josh Reddick C Welington Castillo P Héctor Santiago OF David Peralta 1B Paul Goldschmidt 3B Jake Lamb 2B Brandon Drury P Alex Wood SS Carlos Correa OF Yasmany Tomás",NA,"Paul Goldschmidt","17.65%",11
8,755226309,"taconuts1 (22/25)",0,176.4,"2B Neil Walker C Kurt Suzuki OF Jay Bruce 1B Paul Goldschmidt 3B Jake Lamb P Tyler Anderson P Alex Wood SS Dansby Swanson OF Michael Conforto OF Yasmany Tomás",NA,"Jake Lamb","16.76%",36
8,755463410,"taconuts1 (23/25)",0,176.4,"2B Neil Walker C Kurt Suzuki OF Jay Bruce 1B Paul Goldschmidt 3B Jake Lamb P Tyler Anderson P Alex Wood SS Dansby Swanson OF Michael Conforto OF Yasmany Tomás",NA,"Trea Turner","16.19%",12
10,755170919,"randlan (14/35)",0,173.4,"OF Franklin Gutierrez OF Matt Kemp 1B Paul Goldschmidt 3B Jake Lamb P Tyler Anderson C Austin Barnes P Alex Wood 2B Chris Taylor SS Corey Seager OF Cody Bellinger",NA,"Jayson Werth","15.87%",4
11,755273299,"PigskinABlanket (9/30)",0,172.55,"2B Brandon Phillips OF Matt Kemp 1B Mark Reynolds C Kurt Suzuki OF Alexi Amarista 3B Nolan Arenado OF Bryce Harper P Aaron Sanchez SS Trea Turner P Luis Severino",NA,"Jacob deGrom","14.01%",32.95
