P,P,C,1B,2B,3B,SS,OF,OF,OF
Alex Wood,Ariel Miranda,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Francisco Lindor,JD Martinez,Mookie Betts,Mark Trumbo
Alex Wood,Marcus Stroman,James McCann,Chris Davis,Jonathan Schoop,Nicholas Castellanos,Francisco Lindor,Adam Jones,Seth Smith,Mark Trumbo
Chris Sale,Alex Wood,Yan Gomes,Chris Davis,Daniel Descalso,Chase Headley,JJ Hardy,Adam Jones,Seth Smith,Mark Trumbo
Alex Wood,Marcus Stroman,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Corey Seager,Aaron Judge,Justin Upton,Seth Smith
Chris Sale,Asher Wojciechowski,Yan Gomes,Edwin Encarnacion,Jason Kipnis,Todd Frazier,Francisco Lindor,Mookie Betts,Mark Trumbo,Daniel Robertson
Alex Wood,Marcus Stroman,Yan Gomes,Miguel Cabrera,Ian Kinsler,Todd Frazier,Jose Iglesias,JD Martinez,Justin Upton,Mark Trumbo
Chris Sale,Alex Wood,Kevan Smith,Jose Abreu,Dustin Pedroia,Todd Frazier,JJ Hardy,Leury Garcia,Mark Trumbo,Melky Cabrera
Chris Sale,Ariel Miranda,Welington Castillo,Chris Davis,Eric Sogard,Todd Frazier,JJ Hardy,Mookie Betts,Seth Smith,Mark Trumbo
Alex Wood,Marcus Stroman,James McCann,Chris Davis,Dustin Pedroia,Nicholas Castellanos,Jose Iglesias,JD Martinez,Mookie Betts,Justin Upton
Chris Sale,Ariel Miranda,Yan Gomes,Jose Abreu,Logan Forsythe,Todd Frazier,Tim Anderson,Mookie Betts,Leury Garcia,Melky Cabrera
Alex Wood,Marcus Stroman,Yan Gomes,Miguel Cabrera,Jason Kipnis,Nicholas Castellanos,Francisco Lindor,Mookie Betts,Michael Brantley,Daniel Robertson
Chris Sale,Ariel Miranda,Yan Gomes,Chris Davis,Jonathan Schoop,Ruben Tejada,Francisco Lindor,Seth Smith,Mark Trumbo,Daniel Robertson
Chris Sale,Alex Wood,Welington Castillo,Trey Mancini,Josh Rutledge,Todd Frazier,Orlando Arcia,Adam Jones,Seth Smith,Mark Trumbo
Chris Sale,Alex Wood,Manny Pina,Chris Davis,Eric Sogard,Hernan Perez,Orlando Arcia,Mark Trumbo,Brett Phillips,Daniel Robertson
Chris Sale,Alex Wood,Welington Castillo,Chris Davis,Dustin Pedroia,Ruben Tejada,Troy Tulowitzki,Adam Jones,Mark Trumbo,Daniel Robertson
Alex Wood,Marcus Stroman,James McCann,Jose Abreu,Ian Kinsler,Todd Frazier,Francisco Lindor,Avisail Garcia,Leury Garcia,Melky Cabrera
Alex Wood,Ariel Miranda,Yan Gomes,Miguel Cabrera,Dustin Pedroia,Todd Frazier,Xander Bogaerts,Andrew Benintendi,Mookie Betts,Jackie Bradley
Chris Sale,Alex Wood,Manny Pina,Jose Abreu,Josh Rutledge,Todd Frazier,Tim Anderson,Avisail Garcia,Melky Cabrera,Daniel Robertson
Alex Wood,Justin Verlander,Gary Sanchez,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,JD Martinez,Adam Jones,Seth Smith
Alex Wood,Marcus Stroman,Yan Gomes,Carlos Santana,Jose Ramirez,Todd Frazier,Francisco Lindor,Seth Smith,Mark Trumbo,Daniel Robertson
Chris Sale,Marcus Stroman,Manny Pina,Chris Davis,Jonathan Schoop,Todd Frazier,JJ Hardy,Adam Jones,Mark Trumbo,Daniel Robertson
Chris Sale,Alex Wood,Yan Gomes,Carlos Santana,Jason Kipnis,Chase Headley,Orlando Arcia,Mark Trumbo,Austin Jackson,Daniel Robertson
Chris Sale,Marcus Stroman,Kevan Smith,Jose Abreu,Yolmer Sanchez,Todd Frazier,Tim Anderson,Mookie Betts,Mark Trumbo,Daniel Robertson
Alex Wood,Justin Verlander,James McCann,Eric Thames,Ian Kinsler,Nicholas Castellanos,Tim Anderson,Brett Gardner,JD Martinez,Justin Upton
Chris Sale,Justin Verlander,Welington Castillo,Jose Abreu,Jason Kipnis,Hernan Perez,JJ Hardy,Adam Jones,Seth Smith,Mark Trumbo
Alex Wood,Ariel Miranda,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Nicholas Castellanos,Francisco Lindor,Michael Brantley,Adam Jones,Mark Trumbo
Alex Wood,Ariel Miranda,Welington Castillo,Chris Davis,Ian Kinsler,Hernan Perez,Xander Bogaerts,Adam Jones,Seth Smith,Mark Trumbo
Chris Sale,Asher Wojciechowski,Manny Pina,Eric Thames,Eric Sogard,Todd Frazier,Orlando Arcia,Domingo Santana,Mookie Betts,Mark Trumbo
Luis Severino,Alex Wood,James McCann,Miguel Cabrera,Jason Kipnis,Nicholas Castellanos,Xander Bogaerts,JD Martinez,Justin Upton,Daniel Robertson
Chris Sale,Ariel Miranda,Kevan Smith,Jose Abreu,Daniel Descalso,Todd Frazier,Francisco Lindor,Avisail Garcia,Leury Garcia,Daniel Robertson
Chris Sale,Alex Wood,Sandy Leon,Jose Abreu,Jonathan Schoop,Ruben Tejada,JJ Hardy,Mookie Betts,Seth Smith,Mark Trumbo
Alex Wood,Ariel Miranda,Yan Gomes,Victor Martinez,Ian Kinsler,Nicholas Castellanos,Xander Bogaerts,Aaron Judge,JD Martinez,Justin Upton
