P,P,C,1B,2B,3B,SS,OF,OF,OF
Alex Wood,Marcus Stroman,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Aaron Judge,Mookie Betts,Mark Trumbo
Chris Sale,Ariel Miranda,Devin Mesoraco,Chris Davis,Jonathan Schoop,Todd Frazier,Orlando Arcia,Adam Jones,Seth Smith,Mark Trumbo
Chris Sale,Alex Wood,Kevan Smith,Jose Abreu,Daniel Descalso,Hernan Perez,Tim Anderson,Leury Garcia,Melky Cabrera,Daniel Robertson
Alex Wood,Marcus Stroman,James McCann,Chris Davis,Jonathan Schoop,Nicholas Castellanos,Francisco Lindor,Adam Jones,Seth Smith,Mark Trumbo
Chris Sale,Ariel Miranda,Manny Pina,Jose Abreu,Daniel Descalso,Todd Frazier,Tim Anderson,Avisail Garcia,Mark Trumbo,Melky Cabrera
Chris Sale,Alex Wood,Kevan Smith,Jose Abreu,Jonathan Schoop,Ruben Tejada,JJ Hardy,Mookie Betts,Adam Jones,Seth Smith
Alex Wood,Marcus Stroman,James McCann,Jose Abreu,Ian Kinsler,Todd Frazier,Tim Anderson,Mookie Betts,Avisail Garcia,Melky Cabrera
Chris Sale,Alex Wood,Manny Pina,Jesus Aguilar,Daniel Descalso,Hernan Perez,Orlando Arcia,Mookie Betts,Brett Phillips,Daniel Robertson
Chris Sale,Ariel Miranda,Sandy Leon,Mitch Moreland,Dustin Pedroia,Todd Frazier,Xander Bogaerts,Mookie Betts,Mark Trumbo,Daniel Robertson
Chris Sale,Alex Wood,Kevan Smith,Matt Davidson,Yolmer Sanchez,Todd Frazier,Orlando Arcia,Mookie Betts,Leury Garcia,Daniel Robertson
Chris Sale,Alex Wood,Sandy Leon,Hanley Ramirez,Josh Rutledge,Todd Frazier,Orlando Arcia,Mookie Betts,Jackie Bradley,Melky Cabrera
Alex Wood,Marcus Stroman,Manny Pina,Carlos Santana,Jason Kipnis,Nicholas Castellanos,Francisco Lindor,Mookie Betts,Michael Brantley,Daniel Robertson
Alex Wood,Marcus Stroman,James McCann,Mitch Moreland,Dustin Pedroia,Nicholas Castellanos,Xander Bogaerts,Andrew Benintendi,Mookie Betts,Seth Smith
Chris Sale,Marcus Stroman,Devin Mesoraco,Jose Abreu,Dustin Pedroia,Chase Headley,Tim Anderson,Avisail Garcia,Leury Garcia,Melky Cabrera
Chris Sale,Ariel Miranda,Kevan Smith,Chris Davis,Yolmer Sanchez,Kyle Seager,Tim Anderson,Mookie Betts,Leury Garcia,Melky Cabrera
Chris Sale,Asher Wojciechowski,Manny Pina,Eric Thames,Jonathan Schoop,Ruben Tejada,Francisco Lindor,Adam Jones,Seth Smith,Mark Trumbo
Chris Sale,Ariel Miranda,Kevan Smith,Carlos Santana,Jason Kipnis,Chase Headley,Francisco Lindor,Michael Brantley,Melky Cabrera,Daniel Robertson
Alex Wood,Ariel Miranda,James McCann,Eric Thames,Ian Kinsler,Todd Frazier,Jose Iglesias,Mookie Betts,Justin Upton,Mikie Mahtook
Alex Wood,Marcus Stroman,James McCann,Victor Martinez,Jason Kipnis,Todd Frazier,Francisco Lindor,JD Martinez,Justin Upton,Mikie Mahtook
Chris Sale,Ariel Miranda,Kevan Smith,Matt Davidson,Yolmer Sanchez,Todd Frazier,Corey Seager,Avisail Garcia,Seth Smith,Mark Trumbo
Luis Severino,Alex Wood,Manny Pina,Jose Abreu,Jason Kipnis,Nicholas Castellanos,Tim Anderson,Avisail Garcia,Leury Garcia,Melky Cabrera
Chris Sale,Asher Wojciechowski,Kevan Smith,Mitch Moreland,Dustin Pedroia,Hernan Perez,Xander Bogaerts,Andrew Benintendi,Mookie Betts,Melky Cabrera
Alex Wood,Marcus Stroman,Kevan Smith,Miguel Cabrera,Yolmer Sanchez,Jake Lamb,Tim Anderson,Aaron Judge,Leury Garcia,Melky Cabrera
Chris Sale,Justin Verlander,Kevan Smith,Matt Davidson,Yolmer Sanchez,Hernan Perez,Tim Anderson,Adam Jones,Leury Garcia,Mark Trumbo
Luis Severino,Ariel Miranda,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Andrew Benintendi,Brett Gardner,Domingo Santana
Chris Sale,Ariel Miranda,Sandy Leon,Hanley Ramirez,Josh Rutledge,Hernan Perez,Corey Seager,Andrew Benintendi,Mark Trumbo,Jackie Bradley
Luis Severino,Alex Wood,James McCann,Jose Abreu,Dustin Pedroia,Hernan Perez,Jose Iglesias,JD Martinez,Justin Upton,Mikie Mahtook
Alex Wood,Ariel Miranda,Manny Pina,Chris Carter,Ian Kinsler,Chase Headley,Didi Gregorius,Brett Gardner,Mookie Betts,Aaron Hicks
Alex Wood,Marcus Stroman,Kevan Smith,Matt Davidson,Yolmer Sanchez,Todd Frazier,Francisco Lindor,JD Martinez,Avisail Garcia,Adam Jones
Alex Wood,Ariel Miranda,James McCann,Matt Holliday,Starlin Castro,Todd Frazier,JJ Hardy,Aaron Judge,Brett Gardner,Aaron Hicks
Alex Wood,Justin Verlander,James McCann,Chris Davis,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Domingo Santana,Seth Smith,Mikie Mahtook
Alex Wood,Zack Godley,Sandy Leon,Mitch Moreland,Dustin Pedroia,Jake Lamb,Xander Bogaerts,JD Martinez,Mookie Betts,Adam Jones
Chris Sale,Asher Wojciechowski,Manny Pina,Chris Carter,Dustin Pedroia,Chase Headley,Orlando Arcia,Aaron Judge,Brett Gardner,Aaron Hicks
Alex Wood,Ariel Miranda,Sandy Leon,Miguel Cabrera,Jonathan Schoop,Ruben Tejada,Xander Bogaerts,Adam Jones,Seth Smith,Mark Trumbo
Luis Severino,Justin Verlander,James McCann,Carlos Santana,Jason Kipnis,Todd Frazier,Francisco Lindor,JD Martinez,Michael Brantley,Daniel Robertson
Alex Wood,Ariel Miranda,James McCann,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,David Peralta,Mark Trumbo,Daniel Robertson
Chris Sale,Alex Wood,Carlos Ruiz,Jose Abreu,Robinson Cano,Todd Frazier,Tyler Smith,Mookie Betts,Ben Gamel,Guillermo Heredia
Luis Severino,Marcus Stroman,Kevan Smith,Jose Abreu,Jose Ramirez,Josh Donaldson,Tim Anderson,Mookie Betts,Leury Garcia,Melky Cabrera
Alex Wood,Marcus Stroman,Sandy Leon,Hanley Ramirez,Josh Rutledge,Nicholas Castellanos,Francisco Lindor,Aaron Judge,Andrew Benintendi,Jackie Bradley
Alex Wood,Marcus Stroman,James McCann,Chris Carter,Daniel Descalso,Chase Headley,Tim Anderson,Aaron Judge,Brett Gardner,Aaron Hicks
Chris Sale,Justin Verlander,Kevan Smith,Chris Carter,Daniel Descalso,Chase Headley,Didi Gregorius,Brett Gardner,Aaron Hicks,Daniel Robertson
Luis Severino,Marcus Stroman,Sandy Leon,Mitch Moreland,Dustin Pedroia,Hernan Perez,Xander Bogaerts,Mookie Betts,Justin Upton,Leury Garcia
Luis Severino,Justin Verlander,Devin Mesoraco,Jose Abreu,Jose Ramirez,Todd Frazier,Tim Anderson,Aaron Judge,Avisail Garcia,Melky Cabrera
Chris Sale,Alex Wood,Kevan Smith,Chris Davis,Robinson Cano,Kyle Seager,JJ Hardy,Nelson Cruz,Ben Gamel,Guillermo Heredia
Luis Severino,Ariel Miranda,Manny Pina,Mitch Moreland,Dustin Pedroia,Chase Headley,Xander Bogaerts,Andrew Benintendi,JD Martinez,Mookie Betts
Justin Verlander,Ariel Miranda,Kevan Smith,Jose Abreu,Ian Kinsler,Nicholas Castellanos,Tim Anderson,Aaron Judge,Leury Garcia,Melky Cabrera
Luis Severino,Marcus Stroman,Manny Pina,Jesus Aguilar,Ian Kinsler,Hernan Perez,Orlando Arcia,Aaron Judge,JD Martinez,Brett Phillips
Luis Severino,Marcus Stroman,James McCann,Eric Thames,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Aaron Hicks,Leury Garcia,Mikie Mahtook
Marcus Stroman,Justin Verlander,Manny Pina,Matt Holliday,Starlin Castro,Nicholas Castellanos,Orlando Arcia,Aaron Judge,Brett Gardner,Aaron Hicks
Marcus Stroman,Justin Verlander,James McCann,Jose Abreu,Ian Kinsler,Jake Lamb,Jose Iglesias,Aaron Judge,Justin Upton,Mikie Mahtook
Luis Severino,Alex Wood,Kevan Smith,Matt Davidson,Yolmer Sanchez,Nicholas Castellanos,Tim Anderson,Brett Gardner,JD Martinez,Leury Garcia
Chris Sale,Alex Wood,Manny Pina,Chris Davis,Darwin Barney,Russell Martin,Troy Tulowitzki,Mookie Betts,Kevin Pillar,Ezequiel Carrera
Justin Verlander,Zack Godley,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Aaron Hicks,David Peralta,Adam Jones
Chris Sale,Alex Wood,Carlos Ruiz,Chris Davis,Taylor Motter,Kyle Seager,Tyler Smith,Mookie Betts,Melky Cabrera,Jarrod Dyson
Chris Sale,Asher Wojciechowski,Kevan Smith,Matt Holliday,Starlin Castro,Ruben Tejada,Troy Tulowitzki,Aaron Judge,Brett Gardner,Aaron Hicks
Luis Severino,Ariel Miranda,Kevan Smith,Matt Davidson,Yolmer Sanchez,Todd Frazier,Francisco Lindor,Aaron Judge,Justin Upton,Leury Garcia
Justin Verlander,Zack Godley,Kevan Smith,Chris Davis,Jonathan Schoop,Jake Lamb,Corey Seager,Adam Jones,Seth Smith,Mark Trumbo
Alex Wood,Asher Wojciechowski,Manny Pina,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Mookie Betts,David Peralta,Melky Cabrera
Luis Severino,Ariel Miranda,James McCann,Victor Martinez,Jose Ramirez,Jake Lamb,Xander Bogaerts,JD Martinez,Justin Upton,Mikie Mahtook
Luis Severino,Ariel Miranda,Sandy Leon,Hanley Ramirez,Josh Rutledge,Jake Lamb,Francisco Lindor,JD Martinez,Mookie Betts,Jackie Bradley
Chris Sale,Alex Wood,Kevan Smith,Jose Abreu,Darwin Barney,Josh Donaldson,Corey Seager,Kevin Pillar,Jose Bautista,Ezequiel Carrera
Chris Sale,Ariel Miranda,Manny Pina,Eric Thames,Robinson Cano,Hernan Perez,Tyler Smith,Nelson Cruz,Ben Gamel,Guillermo Heredia
Justin Verlander,Ariel Miranda,Devin Mesoraco,Chris Carter,Jose Ramirez,Chase Headley,Francisco Lindor,Aaron Judge,Brett Gardner,Aaron Hicks
Marcus Stroman,Ariel Miranda,James McCann,Eric Thames,Jonathan Schoop,Ruben Tejada,JJ Hardy,Aaron Judge,Adam Jones,Seth Smith
Ariel Miranda,Zack Godley,James McCann,Jose Abreu,Jose Ramirez,Jake Lamb,Tim Anderson,Avisail Garcia,Leury Garcia,Melky Cabrera
Marcus Stroman,Justin Verlander,Kevan Smith,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,David Peralta,Seth Smith,Melky Cabrera
Chris Sale,Asher Wojciechowski,Devin Mesoraco,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,David Peralta,Ben Gamel,Brett Phillips
Marcus Stroman,Ariel Miranda,James McCann,Chris Davis,Jonathan Schoop,Chase Headley,Jose Iglesias,JD Martinez,Justin Upton,Mikie Mahtook
