P,P,C,1B,2B,3B,SS,OF,OF,OF
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Mitch Moreland,Brian Dozier,Manny Machado,Jorge Polanco,Mookie Betts,Max Kepler,Byron Buxton
Clayton Kershaw,Jaime Garcia,Austin Romine,Joe Mauer,Brian Dozier,Miguel Sano,Didi Gregorius,Andrew Benintendi,Robbie Grossman,Byron Buxton
Clayton Kershaw,Jaime Garcia,Caleb Joseph,Mitch Moreland,Jonathan Villar,Deven Marrero,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Shane Peterson
Chris Archer,Jaime Garcia,Austin Romine,Mitch Moreland,Brian Dozier,Ronald Torreyes,Tyler Wade,Aaron Judge,Mookie Betts,Brett Gardner
Chris Archer,Jaime Garcia,Chris Gimenez,Joe Mauer,Brian Dozier,Josh Donaldson,Xander Bogaerts,Mookie Betts,Robbie Grossman,Byron Buxton
Clayton Kershaw,Jaime Garcia,Rene Rivera,TJ Rivera,Brian Dozier,Jose Reyes,Jorge Polanco,Yoenis Cespedes,Andrew Benintendi,Jay Bruce
Clayton Kershaw,Jameson Taillon,Chris Gimenez,Joe Mauer,Brian Dozier,Manny Machado,Troy Tulowitzki,Jose Bautista,Robbie Grossman,Byron Buxton
Chris Archer,Jaime Garcia,Austin Romine,Joey Votto,Scooter Gennett,Eugenio Suarez,Didi Gregorius,Adam Duvall,Andrew Benintendi,Billy Hamilton
Chris Archer,Homer Bailey,Chris Gimenez,Mitch Moreland,Brian Dozier,Deven Marrero,Xander Bogaerts,Aaron Judge,Mookie Betts,Andrew Benintendi
Clayton Kershaw,Jaime Garcia,Austin Romine,TJ Rivera,Alen Hanson,Manny Machado,Asdrubal Cabrera,Yoenis Cespedes,Jay Bruce,Curtis Granderson
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Mitch Moreland,Jonathan Schoop,Manny Machado,Xander Bogaerts,Adam Jones,Mark Trumbo,Joey Rickard
