P,P,C,1B,2B,3B,SS,OF,OF,OF
Jameson Taillon,Jaime Garcia,Gary Sanchez,Mitch Moreland,Jonathan Villar,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jackie Bradley
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Justin Smoak,Brian Dozier,Miguel Sano,Didi Gregorius,Andrew Benintendi,Max Kepler,Byron Buxton
Clayton Kershaw,Jaime Garcia,Russell Martin,Justin Smoak,Brian Dozier,Eduardo Escobar,Jorge Polanco,Jose Bautista,Robbie Grossman,Byron Buxton
Jameson Taillon,Jaime Garcia,Gary Sanchez,Justin Smoak,Brian Dozier,Ronald Torreyes,Didi Gregorius,Aaron Judge,Mookie Betts,Brett Gardner
Chris Archer,Jaime Garcia,Russell Martin,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Mookie Betts,Andrew Benintendi,Byron Buxton
Jameson Taillon,Jaime Garcia,Christian Vazquez,Hanley Ramirez,Brian Dozier,Miguel Sano,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jose Bautista
Clayton Kershaw,Jaime Garcia,Christian Vazquez,Mitch Moreland,Brian Dozier,Ruben Tejada,Tyler Wade,Mookie Betts,Andrew Benintendi,Jackie Bradley
Clayton Kershaw,Jaime Garcia,Gary Sanchez,Justin Smoak,Jonathan Villar,Ronald Torreyes,Tyler Wade,Brett Gardner,Jacoby Ellsbury,Byron Buxton
Chris Archer,Jaime Garcia,Russell Martin,Justin Smoak,Jonathan Villar,Josh Donaldson,Troy Tulowitzki,Mookie Betts,Jose Bautista,Byron Buxton
David Price,Jaime Garcia,Russell Martin,Hanley Ramirez,Scooter Gennett,Josh Donaldson,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jackie Bradley
Clayton Kershaw,Jaime Garcia,Austin Romine,Kendrys Morales,Brian Dozier,Ronald Torreyes,Didi Gregorius,Brett Gardner,Andrew Benintendi,Jacoby Ellsbury
Chris Archer,Jaime Garcia,Christian Vazquez,Hanley Ramirez,Jonathan Villar,Ronald Torreyes,Didi Gregorius,Mookie Betts,Andrew Benintendi,Jackie Bradley
Clayton Kershaw,Homer Bailey,Russell Martin,Hanley Ramirez,Brian Dozier,Manny Machado,Tzu-Wei Lin,Mookie Betts,Andrew Benintendi,Jackie Bradley
Clayton Kershaw,Jaime Garcia,Gary Sanchez,Joe Mauer,Brian Dozier,Miguel Sano,Tim Beckham,Robbie Grossman,Gregory Polanco,Byron Buxton
David Price,Jaime Garcia,Gary Sanchez,Joey Votto,Scooter Gennett,Manny Machado,Didi Gregorius,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Clayton Kershaw,Jaime Garcia,Russell Martin,Kendrys Morales,Ryan Goins,Ronald Torreyes,Troy Tulowitzki,Mookie Betts,Andrew Benintendi,Jose Bautista
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Joe Mauer,Jonathan Villar,Eduardo Escobar,Didi Gregorius,Mookie Betts,Robbie Grossman,Byron Buxton
Clayton Kershaw,Homer Bailey,Gary Sanchez,Mitch Moreland,Brian Dozier,Miguel Sano,Jorge Polanco,Mookie Betts,Max Kepler,Byron Buxton
Clayton Kershaw,Jaime Garcia,Russell Martin,Mitch Moreland,Jose Peraza,Deven Marrero,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Byron Buxton
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Joe Mauer,Brian Dozier,Manny Machado,Jorge Polanco,Andrew Benintendi,Robbie Grossman,Joey Rickard
David Price,Jaime Garcia,Christian Vazquez,Mitch Moreland,Alen Hanson,Travis Shaw,Xander Bogaerts,Aaron Judge,Mookie Betts,Andrew Benintendi
Clayton Kershaw,Jaime Garcia,Christian Vazquez,Hanley Ramirez,Dee Gordon,Josh Donaldson,Tzu-Wei Lin,Mookie Betts,Andrew Benintendi,Byron Buxton
Clayton Kershaw,Jaime Garcia,Russell Martin,Kendrys Morales,Jonathan Villar,Josh Donaldson,Didi Gregorius,Jose Bautista,Ezequiel Carrera,Gregory Polanco
Clayton Kershaw,Jaime Garcia,Gary Sanchez,Justin Smoak,Ryan Goins,Josh Donaldson,Troy Tulowitzki,Andrew Benintendi,Ezequiel Carrera,Byron Buxton
Clayton Kershaw,Jaime Garcia,Gary Sanchez,Joe Mauer,Dee Gordon,Eduardo Escobar,Jorge Polanco,Andrew Benintendi,Max Kepler,Byron Buxton
Chris Archer,Jaime Garcia,Christian Vazquez,Mitch Moreland,Dee Gordon,Miguel Sano,Xander Bogaerts,Mookie Betts,Jackie Bradley,Byron Buxton
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Hanley Ramirez,Brian Dozier,Eduardo Escobar,Jorge Polanco,Mookie Betts,Max Kepler,Gregory Polanco
Jameson Taillon,Jaime Garcia,Chris Gimenez,Joey Votto,Brian Dozier,Miguel Sano,Jorge Polanco,Aaron Judge,Mookie Betts,Robbie Grossman
Clayton Kershaw,Jaime Garcia,Chris Gimenez,Joe Mauer,Scooter Gennett,Miguel Sano,Jorge Polanco,Jose Bautista,Jackie Bradley,Byron Buxton
Clayton Kershaw,Homer Bailey,Russell Martin,Justin Smoak,Brian Dozier,Josh Donaldson,Troy Tulowitzki,Andrew Benintendi,Jose Bautista,Mark Trumbo
Clayton Kershaw,Homer Bailey,Christian Vazquez,Mitch Moreland,Dee Gordon,Ronald Torreyes,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jose Bautista
Clayton Kershaw,Jaime Garcia,Christian Vazquez,Hanley Ramirez,Jose Peraza,Manny Machado,Xander Bogaerts,Andrew Benintendi,Jackie Bradley,Shane Peterson
Clayton Kershaw,Homer Bailey,Gary Sanchez,Mitch Moreland,Alen Hanson,Deven Marrero,Didi Gregorius,Mookie Betts,Andrew Benintendi,Jackie Bradley
Clayton Kershaw,Jaime Garcia,Caleb Joseph,Trey Mancini,Jonathan Villar,Manny Machado,Didi Gregorius,Andrew Benintendi,Mark Trumbo,Joey Rickard
Clayton Kershaw,Homer Bailey,Gary Sanchez,Hanley Ramirez,Brian Dozier,Ronald Torreyes,Didi Gregorius,Aaron Judge,Jacoby Ellsbury,Byron Buxton
Clayton Kershaw,Jaime Garcia,Austin Romine,Kendrys Morales,Brian Dozier,Miguel Sano,Jorge Polanco,Jackie Bradley,Robbie Grossman,Max Kepler
Chris Archer,Jaime Garcia,Gary Sanchez,TJ Rivera,Brian Dozier,Ronald Torreyes,Tyler Wade,Aaron Judge,Andrew Benintendi,Jacoby Ellsbury
Clayton Kershaw,Jaime Garcia,Gary Sanchez,Hanley Ramirez,Jonathan Villar,Deven Marrero,Tzu-Wei Lin,Andrew Benintendi,Jackie Bradley,Gregory Polanco
Chris Archer,Jaime Garcia,Gary Sanchez,Justin Smoak,Jonathan Villar,Miguel Sano,Jorge Polanco,Robbie Grossman,Max Kepler,Byron Buxton
Clayton Kershaw,Jaime Garcia,Russell Martin,Justin Smoak,Dee Gordon,Manny Machado,Troy Tulowitzki,Jose Bautista,Christian Yelich,Ezequiel Carrera
Chris Archer,Jaime Garcia,Christian Vazquez,Mitch Moreland,Scooter Gennett,Manny Machado,Tzu-Wei Lin,Mookie Betts,Brett Gardner,Andrew Benintendi
Chris Archer,Jaime Garcia,Austin Romine,Kendrys Morales,Brian Dozier,Deven Marrero,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jackie Bradley
