"Anthony Rizzo_CHC","Kris Bryant_CHC","Aaron Judge_NYY","Corey Seager_LAD","Kyle Schwarber_CHC","Gary Sanchez_NYY","Ben Zobrist_CHC","Wil Myers_SD","Adrian Gonzalez_LAD","Justin Turner_LAD","Yasiel Puig_LAD","Matt Holliday_NYY","Logan Forsythe_LAD","Joc Pederson_LAD","Jacoby Ellsbury_NYY","Javier Baez_CHC","Addison Russell_CHC","Cody Bellinger_LAD","Chris Carter_NYY","Jason Heyward_CHC","Willson Contreras_CHC","Brett Gardner_NYY","Chase Headley_NYY","Aaron Hicks_NYY","Didi Gregorius_NYY","Starlin Castro_NYY","Chase Utley_LAD","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Miguel Montero_CHC","Ryan Schimpf_SD","Albert Almora_CHC","Yangervis Solarte_SD","Andrew Toles_LAD","Chris Taylor_LAD","Jon Jay_CHC","Trayce Thompson_LAD","Kike Hernandez_LAD","Manuel Margot_SD","Greg Bird_NYY","Alex Dickerson_SD","Hunter Renfroe_SD","Austin Barnes_LAD","Matt Szczur_CHC","Austin Romine_NYY","Rob Refsnyder_NYY","Ian Happ_CHC","Rob Segedin_LAD","Cory Spangenberg_SD","Tommy La Stella_CHC","Andre Ethier_LAD","Scott Van Slyke_LAD","Travis Jankowski_SD","Gleyber Torres_NYY","Christian Bethancourt_SD","Austin Hedges_SD","Erick Aybar_SD","Ronald Torreyes_NYY","Luis Sardinas_SD","Allen Cordoba_SD","Eloy Jimenez_CHC","Jabari Blash_SD","Kyle Higashioka_NYY","Brett Eibner_LAD","Hector Sanchez_SD","Luis Torrens_SD"
61.025641025641,3.18803418803419,0,0,-1.66666666666667,0,8.60526315789474,0,0,0,0,0,0,0,0,-0.213450292397661,4.45833333333333,0,0,27.0398550724638,29.2456140350877,0,0,0,0,0,0,0,0,5.17857142857143,0,-14.0909090909091,0,0,0,15.5272727272727,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18803418803419,66.5156695156695,0,0,17.2883333333333,0,19.15,0,0,0,0,0,0,0,0,10.625730994152,24.745,0,0,4.93297101449275,-7.92690058479532,0,0,0,0,0,0,0,0,32.5178571428571,0,19.8181818181818,0,0,0,17.8272727272727,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,136.393333333333,0,0,-14.1,0,0,0,0,0,39.7526315789474,0,0,-5.14736842105263,0,0,0,22.5972222222222,0,0,58.8184210526316,2.86561264822134,-23.3636363636364,35.2666666666667,26.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2875,0,0,0,0,0,0,0,0,0,0,0,0,26.2875816993464,0,0,0,0,11.6666666666667,0,0,0
0,0,0,59.7615384615385,0,0,0,0,11.3857142857143,26.7667984189723,8.57833333333333,0,37.7909090909091,42.0545454545455,0,0,0,-19.4027777777778,0,0,0,0,0,0,0,0,2.18939393939394,14.8333333333333,32.3333333333333,0,0,0,0,1.07142857142857,-5.2,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.66666666666667,17.2883333333333,0,0,34.2433333333333,0,4.7421052631579,0,0,0,0,0,0,0,0,18.6838235294118,12.0177865612648,0,0,9.26449275362319,2.42483660130719,0,0,0,0,0,0,0,0,36.1666666666667,0,1.42222222222222,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-14.1,0,0,68.2666666666667,0,0,0,0,0,81.9,0,0,-17.25,0,0,0,2,0,0,60.2666666666667,-42.2666666666667,5,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.6,0,0,0,0,0,0,0,0
8.60526315789474,19.15,0,0,4.7421052631579,0,36.6815789473684,0,0,0,0,0,0,0,0,-6.39393939393939,19.8039215686275,0,0,19.1549707602339,1.88461538461538,0,0,0,0,0,0,0,0,-15.3333333333333,0,20.9333333333333,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,75.9729064039409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.683333333333333,0,5.67733990147783,0,0,0,0,0,6.85185185185185,0,0,0.64021164021164,0,0,0,0,0,0,-21.4285714285714,0,0,0,-8.87179487179487,0,0,10.5398550724638,-5.34461538461538,0,10.5,-7.9,0,-12.6428571428571,0,0,0,19.3333333333333
0,0,0,11.3857142857143,0,0,0,0,20.2510822510823,10.3245614035088,2.93571428571429,0,3.25,11.6666666666667,0,0,0,19.7619047619048,0,0,0,0,0,0,0,0,-2.51818181818182,15,14.3888888888889,0,0,0,0,1.34285714285714,-11.4166666666667,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26.7667984189723,0,0,0,0,10.3245614035088,26,14.1775362318841,0,15.0555555555556,19.2363636363636,0,0,0,-0.125,0,0,0,0,0,0,0,0,4.71111111111111,27.6666666666667,19.8567251461988,0,0,0,0,14,7.85,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
