"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,5100,90.1960784313726,46,"George Springer","HOU",NA,"OF",1,4,2,5,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5400,83.3333333333333,45,"Kris Bryant","CHC",NA,"3B",2,3,2,4,0,5,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3700,110.810810810811,41,"Jesus Aguilar","MIL",NA,"1B",5,2,2,7,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,3800,100,38,"Manny Machado","BAL",NA,"3B",2,2,2,4,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,5200,61.5384615384615,32,"Nolan Arenado","COL",NA,"3B",3,2,1,5,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,11000,28.8636363636364,31.75,"Carlos Carrasco","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,7,0,0,2,9,1,0
7,2,7800,39.5512820512821,30.85,"Cole Hamels","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7.66666666666667,0,0,0,3,1,0
8,3,11200,27.4553571428571,30.75,"Zack Greinke","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,0,0,0,4,1,0
9,4,8500,35.4705882352941,30.15,"James Paxton","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,0,0,2,2,3,1
10,6,2300,130.434782608696,30,"Austin Hedges","SD",NA,"C",8,2,2,3,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,7,4000,72.5,29,"Francisco Lindor","CLE",NA,"SS",2,2,0,3,1,5,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,8,4200,69.0476190476191,29,"Nomar Mazara","TEX",NA,"OF",3,3,1,3,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,9,4300,65.1162790697674,28,"Nelson Cruz","SEA",NA,"OF",4,1,1,5,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,10,5600,46.4285714285714,26,"Charlie Blackmon","COL",NA,"OF",1,3,1,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
