"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Andrew Benintendi","OF","BOS","@ TB",4.51,"Odorizzi, R 4.08","L",0.283,0.356,0.174,0,0,0,2,4600,29.5,8.5,11.05,11.05,"%",46,2.4,7,1.5
"Jean Segura","SS","SEA","vs OAK",4.51,"Manaea, L 3.75","R",0.355,0.388,0.132,0,0,0,1,4600,25.9,9.5,11.22,11.22,"%",61,2.4,5,1.1
"A.J. Pollock","OF","ARI","vs CIN",5.37,"Adleman, R 4.67","R",0.296,0.342,0.154,0,0,0,1,4600,27.3,8.7,12.1,12.1,"%",56,2.6,0,NA
"Cody Bellinger","1B/OF","LAD","vs KC",5.05,"Hammel, R 5.08","L",0.258,0.392,0.355,0,0,0,4,4600,33.5,10.2,12.68,12.68,"%",49,2.8,5,1.1
"Joey Votto","1B","CIN","@ ARI",3.63,"Greinke, R 3.05","L",0.316,0.443,0.306,0,0,0,3,4600,24.2,10.5,9.72,9.72,"%",66,2.1,16,3.5
"Melky Cabrera","OF","CWS","@ COL",4.67,"Marquez, R 4.41","B",0.29,0.332,0.136,0,0,0,2,4600,26.7,7.8,13.28,13.28,"%",57,2.9,3,0.7
"Todd Frazier","3B","CWS","@ COL",4.67,"Marquez, R 4.41","R",0.219,0.344,0.234,0,0,0,4,4600,28.2,7.9,13.13,13.13,"%",52,2.9,7,1.5
"Edwin Encarnacion","1B","CLE","vs DET",5.91,"Zimmermann, R 5.58","R",0.27,0.381,0.228,0,0,0,4,4500,30.7,8.7,13.05,13.05,"%",49,2.9,2,0.4
"Josh Reddick","OF","HOU","@ TOR",4.63,"Sanchez, R 3.33","L",0.315,0.368,0.199,0,0,0,3,4500,27.6,8.5,11.59,11.59,"%",53,2.6,11,2.4
"Justin Smoak","1B","TOR","vs HOU",4.88,"Morton, R 4.06","B",0.299,0.404,0.292,0,0,0,3,4500,28.4,8.5,11.31,11.31,"%",50,2.5,0,NA
"Didi Gregorius","SS","NYY","vs MIL",6.33,"Guerra, R 4.93","L",0.308,0.351,0.18,0,0,0,5,4500,26.4,8,12.26,12.26,"%",56,2.7,7,1.6
"Travis Shaw","3B","MIL","@ NYY",4.17,"Montgomery, L 3.62","L",0.299,0.395,0.271,0,0,0,4,4500,27.4,9.9,10.7,10.7,"%",58,2.4,11,2.4
"Adrian Beltre","3B","TEX","vs LAA",5.46,"Nolasco, R 4.06","R",0.282,0.38,0.214,0,0,0,4,4500,26.1,8.6,12.82,12.82,"%",61,2.8,23,5.1
"Mike Napoli","1B","TEX","vs LAA",5.46,"Nolasco, R 4.06","R",0.192,0.301,0.245,0,0,0,7,4500,23.5,6.8,7.54,7.54,"%",41,1.7,5,1.1
"Robinson Cano","2B","SEA","vs OAK",4.51,"Manaea, L 3.75","L",0.279,0.354,0.21,0,0,0,3,4500,28.7,8.8,10.81,10.81,"%",49,2.4,9,2
"Jake Lamb","3B","ARI","vs CIN",5.37,"Adleman, R 4.67","L",0.285,0.4,0.275,0,0,0,4,4500,24.2,9.9,8.08,8.08,"%",59,1.8,0,NA
"Steven Souza Jr.","OF","TB","vs BOS",3.99,"Pomeranz, L 3.64","R",0.268,0.373,0.227,0,0,0,1,4400,26.2,8.8,8.9,8.9,"%",51,2,19,4.3
"Logan Morrison","1B","TB","vs BOS",3.99,"Pomeranz, L 3.64","L",0.27,0.404,0.32,0,0,0,4,4400,26.1,9.1,9.12,9.12,"%",53,2.1,6,1.4
"Shin-Soo Choo","OF","TEX","vs LAA",5.46,"Nolasco, R 4.06","L",0.258,0.355,0.167,0,0,0,1,4400,26.7,8.5,11.58,11.58,"%",56,2.6,4,0.9
"Carlos Gomez","OF","TEX","vs LAA",5.46,"Nolasco, R 4.06","R",0.256,0.352,0.237,0,0,0,2,4400,29.5,8.8,11.58,11.58,"%",49,2.6,0,NA
"Rougned Odor","2B","TEX","vs LAA",5.46,"Nolasco, R 4.06","L",0.216,0.284,0.189,0,0,0,5,4400,25.9,7.2,11.12,11.12,"%",49,2.5,24,5.5
"Andrelton Simmons","SS","LAA","@ TEX",4.54,"Hamels, L 4.12","R",0.287,0.336,0.146,0,0,0,5,4400,21.6,7.5,9,9,"%",58,2,2,0.5
"Manuel Margot","OF","SD","@ PHI",4.33,"Pivetta, R 4.85","R",0.268,0.313,0.136,0,0,0,2,4400,24.3,7.1,9.61,9.61,"%",48,2.2,0,NA
"Eric Hosmer","1B","KC","@ LAD",3.45,"Maeda, R 4.56","L",0.309,0.368,0.167,0,0,0,4,4400,21.1,7.9,8.92,8.92,"%",61,2,3,0.7
"Anthony Rendon","3B","WSH","vs ATL",5.06,"Dickey, R 4.25","R",0.298,0.403,0.247,0,0,0,6,4400,30.2,9.1,9.1,9.1,"%",42,2.1,7,1.6
"Mark Reynolds","1B","COL","vs CWS",6.33,"Holland, L 4.93","R",0.28,0.376,0.222,0,0,0,4,4400,32.1,8.5,15.55,15.55,"%",51,3.5,6,1.4
"Giancarlo Stanton","OF","MIA","@ SF",4.19,"Moore, L 5.78","R",0.273,0.383,0.273,0,0,0,2,4400,29.4,9,11.19,11.19,"%",50,2.5,21,4.8
"Eddie Rosario","OF","MIN","vs BAL",4.87,"Gausman, R 5.61","L",0.286,0.337,0.175,0,0,0,6,4300,23.7,6.5,7.63,7.63,"%",38,1.8,13,3
"Brett Gardner","OF","NYY","vs MIL",6.33,"Guerra, R 4.93","L",0.251,0.339,0.204,0,0,0,1,4300,31.2,8.8,13.98,13.98,"%",51,3.3,8,1.9
"Orlando Arcia","SS","MIL","@ NYY",4.17,"Montgomery, L 3.62","R",0.294,0.336,0.142,0,0,0,9,4300,16.2,6.4,3.89,3.89,"%",52,0.9,3,0.7
"Nelson Cruz","OF","SEA","vs OAK",4.51,"Manaea, L 3.75","R",0.29,0.379,0.217,0,0,0,4,4300,26.3,8.3,11.49,11.49,"%",55,2.7,28,6.5
"Khris Davis","OF","OAK","@ SEA",3.49,"Paxton, L 3.27","R",0.24,0.359,0.279,0,0,0,4,4300,26.3,8.9,9.22,9.22,"%",52,2.1,4,0.9
"Wil Myers","1B","SD","@ PHI",4.33,"Pivetta, R 4.85","R",0.251,0.341,0.215,0,0,0,1,4300,24.7,8.2,10.01,10.01,"%",55,2.3,16,3.7
"Aaron Altherr","OF","PHI","vs SD",4.67,"Richard, L 4.85","R",0.275,0.364,0.229,0,0,0,3,4300,25.5,7.8,9.83,9.83,"%",50,2.3,3,0.7
"Ryan Zimmerman","1B","WSH","vs ATL",5.06,"Dickey, R 4.25","R",0.335,0.416,0.278,0,0,0,4,4300,28.8,9.6,11.08,11.08,"%",54,2.6,10,2.3
"Marcell Ozuna","OF","MIA","@ SF",4.19,"Moore, L 5.78","R",0.319,0.405,0.258,0,0,0,4,4300,28.3,9.5,10.67,10.67,"%",54,2.5,0,NA
"Justin Bour","1B","MIA","@ SF",4.19,"Moore, L 5.78","L",0.284,0.388,0.265,0,0,0,5,4300,26.1,8.3,9.02,9.02,"%",49,2.1,10,2.3
"J.D. Martinez","OF","DET","@ CLE",3.59,"Carrasco, R 3.50","R",0.3,0.425,0.335,0,0,0,5,4200,28,9.6,7.9,7.9,"%",48,1.9,5,1.2
"Josh Bell","1B","PIT","@ CHC",3.94,"Butler, R 4.18","B",0.229,0.335,0.236,0,0,0,4,4200,23.2,7.1,8.68,8.68,"%",49,2.1,7,1.7
"Jason Heyward","OF","CHC","vs PIT",5.06,"Williams, R 4.67","L",0.259,0.313,0.137,0,0,0,6,4200,19.7,6.5,7.69,7.69,"%",54,1.8,2,0.5
"Domingo Santana","OF","MIL","@ NYY",4.17,"Montgomery, L 3.62","R",0.29,0.38,0.201,0,0,0,2,4200,24.8,8.6,9.93,9.93,"%",57,2.4,12,2.9
"Nomar Mazara","OF","TEX","vs LAA",5.46,"Nolasco, R 4.06","L",0.254,0.333,0.181,0,0,0,3,4200,25.8,7.6,11.43,11.43,"%",53,2.7,29,6.9
"Chris Owings","OF/SS","ARI","vs CIN",5.37,"Adleman, R 4.67","R",0.289,0.344,0.201,0,0,0,5,4200,26.7,8.2,11.04,11.04,"%",52,2.6,5,1.2
"Mike Moustakas","3B","KC","@ LAD",3.45,"Maeda, R 4.56","L",0.276,0.366,0.29,0,0,0,6,4200,22.5,8.9,6.96,6.96,"%",56,1.7,7,1.7
"Chris Taylor","2B/OF","LAD","vs KC",5.05,"Hammel, R 5.08","R",0.295,0.381,0.205,0,0,0,3,4200,28.7,8.6,11.46,11.46,"%",50,2.7,3,0.7
"Raimel Tapia","OF","COL","vs CWS",6.33,"Holland, L 4.93","L",0.307,0.359,0.171,0,0,0,7,4200,23.7,5.8,9.4,9.4,"%",38,2.2,10,2.4
"Brandon Belt","1B/OF","SF","vs MIA",4.31,"Straily, R 3.51","L",0.237,0.353,0.227,0,0,0,5,4200,22.8,8,8.1,8.1,"%",54,1.9,3,0.7
"Christian Yelich","OF","MIA","@ SF",4.19,"Moore, L 5.78","L",0.273,0.333,0.122,0,0,0,3,4200,23.4,8,9.63,9.63,"%",57,2.3,8,1.9
"Buster Posey","1B/C","SF","vs MIA",4.31,"Straily, R 3.51","R",0.327,0.399,0.177,0,0,0,4,4200,22.1,7.9,9,9,"%",59,2.1,5,1.2
"Brian Dozier","2B","MIN","vs BAL",4.87,"Gausman, R 5.61","R",0.244,0.329,0.166,0,0,0,1,4100,23.3,8.1,10.21,10.21,"%",60,2.5,15,3.7
"Marwin Gonzalez","3B/OF","HOU","@ TOR",4.63,"Sanchez, R 3.33","B",0.319,0.419,0.271,0,0,0,5,4100,25.4,8.6,9.67,9.67,"%",54,2.4,9,2.2
"Evan Gattis","C","HOU","@ TOR",4.63,"Sanchez, R 3.33","R",0.276,0.34,0.177,0,0,0,7,4100,19.3,7.2,6.44,6.44,"%",55,1.6,25,6.1
"Jackie Bradley Jr.","OF","BOS","@ TB",4.51,"Odorizzi, R 4.08","L",0.276,0.363,0.204,0,0,0,6,4100,23.1,7.9,8.29,8.29,"%",53,2,18,4.4
"Hanley Ramirez","1B","BOS","@ TB",4.51,"Odorizzi, R 4.08","R",0.253,0.342,0.18,0,0,0,5,4100,23.1,7.3,9.33,9.33,"%",53,2.3,22,5.4
"Dustin Pedroia","2B","BOS","@ TB",4.51,"Odorizzi, R 4.08","R",0.297,0.34,0.076,0,0,0,3,4100,21.5,7.3,10.36,10.36,"%",62,2.5,21,5.1
"Cameron Maybin","OF","LAA","@ TEX",4.54,"Hamels, L 4.12","R",0.251,0.333,0.137,0,0,0,1,4100,27.7,9,10,10,"%",51,2.4,0,NA
"Tommy Joseph","1B","PHI","vs SD",4.67,"Richard, L 4.85","R",0.246,0.321,0.196,0,0,0,5,4100,23,6.8,8.84,8.84,"%",48,2.2,23,5.6
"Francisco Lindor","SS","CLE","vs DET",5.91,"Zimmermann, R 5.58","B",0.251,0.327,0.205,0,0,0,2,4000,27.6,8,12.55,12.55,"%",53,3.1,29,7.3
"Ben Zobrist","2B/OF","CHC","vs PIT",5.06,"Williams, R 4.67","B",0.217,0.306,0.162,0,0,0,1,4000,21.8,6.1,9.59,9.59,"%",50,2.4,8,2
"Josh Harrison","2B/3B","PIT","@ CHC",3.94,"Butler, R 4.18","R",0.279,0.347,0.151,0,0,0,2,4000,21.4,7.5,8.07,8.07,"%",56,2,2,0.5
"Adam Frazier","OF","PIT","@ CHC",3.94,"Butler, R 4.18","L",0.265,0.321,0.102,0,0,0,1,4000,23.1,6.9,8.19,8.19,"%",46,2,0,NA
"Curtis Granderson","OF","NYM","@ STL",3.85,"Martinez, R 3.15","L",0.236,0.348,0.244,0,0,0,1,4000,22.4,7.2,8.01,8.01,"%",50,2,11,2.8
"Corey Dickerson","OF","TB","vs BOS",3.99,"Pomeranz, L 3.64","L",0.317,0.39,0.239,0,0,0,2,4000,24,9.2,8.79,8.79,"%",59,2.2,5,1.3
"Yonder Alonso","1B","OAK","@ SEA",3.49,"Paxton, L 3.27","L",0.27,0.396,0.295,0,0,0,3,4000,24.9,8.1,8.31,8.31,"%",49,2.1,3,0.8
"Maikel Franco","3B","PHI","vs SD",4.67,"Richard, L 4.85","R",0.222,0.29,0.163,0,0,0,4,4000,22.8,6.5,9.43,9.43,"%",48,2.4,0,NA
"Freddy Galvis","SS","PHI","vs SD",4.67,"Richard, L 4.85","B",0.255,0.31,0.162,0,0,0,2,4000,22,6.5,8.9,8.9,"%",50,2.2,5,1.3
"Gregor Blanco","OF","ARI","vs CIN",5.37,"Adleman, R 4.67","L",0.255,0.319,0.124,0,0,0,7,4000,23.4,6.2,9.68,9.68,"%",45,2.4,0,NA
"Adam Duvall","OF","CIN","@ ARI",3.63,"Greinke, R 3.05","R",0.277,0.368,0.283,0,0,0,4,4000,25.2,9.1,8.16,8.16,"%",53,2,8,2
"Logan Forsythe","2B/3B","LAD","vs KC",5.05,"Hammel, R 5.08","R",0.249,0.331,0.101,0,0,0,1,4000,23.9,6.3,10.69,10.69,"%",47,2.7,9,2.3
"Joc Pederson","OF","LAD","vs KC",5.05,"Hammel, R 5.08","L",0.235,0.356,0.211,0,0,0,5,4000,23.9,6.6,10.58,10.58,"%",50,2.6,7,1.8
"Whit Merrifield","2B","KC","@ LAD",3.45,"Maeda, R 4.56","R",0.284,0.333,0.172,0,0,0,1,4000,22.5,8,7.93,7.93,"%",55,2,7,1.8
"DJ LeMahieu","2B","COL","vs CWS",6.33,"Holland, L 4.93","R",0.307,0.335,0.075,0,0,0,2,4000,28,7.2,14.24,14.24,"%",52,3.6,21,5.3
"Gerardo Parra","OF","COL","vs CWS",6.33,"Holland, L 4.93","L",0.326,0.367,0.167,0,0,0,5,4000,26.7,6.5,12.14,12.14,"%",44,3,15,3.8
"Mark Trumbo","OF","BAL","@ MIN",5.13,"Jorge, R 5.40","R",0.258,0.325,0.162,0,0,0,5,3900,25.1,7.4,10.28,10.28,"%",50,2.6,7,1.8
"Addison Russell","SS","CHC","vs PIT",5.06,"Williams, R 4.67","R",0.229,0.304,0.161,0,0,0,8,3900,19.5,5.9,5.49,5.49,"%",41,1.4,0,NA
"John Jaso","1B/OF","PIT","@ CHC",3.94,"Butler, R 4.18","L",0.249,0.338,0.208,0,0,0,5,3900,18.1,4.7,6.94,6.94,"%",40,1.8,4,1
"Delino DeShields","OF","TEX","vs LAA",5.46,"Nolasco, R 4.06","R",0.277,0.306,0.084,0,0,0,9,3900,17.6,6.4,4.45,4.45,"%",49,1.1,8,2.1
"David Peralta","OF","ARI","vs CIN",5.37,"Adleman, R 4.67","L",0.311,0.362,0.161,0,0,0,2,3900,26.5,7.6,10.28,10.28,"%",47,2.6,16,4.1
"Salvador Perez","C","KC","@ LAD",3.45,"Maeda, R 4.56","R",0.285,0.347,0.222,0,0,0,5,3900,22.2,7.7,7.33,7.33,"%",52,1.9,3,0.8
"Lorenzo Cain","OF","KC","@ LAD",3.45,"Maeda, R 4.56","R",0.282,0.353,0.171,0,0,0,3,3900,22.9,8.3,7.93,7.93,"%",55,2,0,NA
"Trevor Story","SS","COL","vs CWS",6.33,"Holland, L 4.93","R",0.214,0.302,0.177,0,0,0,6,3900,22.6,6.3,10.95,10.95,"%",54,2.8,7,1.8
"Manny Machado","3B","BAL","@ MIN",5.13,"Jorge, R 5.40","R",0.215,0.302,0.203,0,0,0,2,3800,27.3,7.3,10.95,10.95,"%",44,2.9,38,10
"Gregory Polanco","OF","PIT","@ CHC",3.94,"Butler, R 4.18","L",0.258,0.313,0.139,0,0,0,6,3800,19.5,6.6,6.28,6.28,"%",50,1.7,3,0.8
"Jordy Mercer","SS","PIT","@ CHC",3.94,"Butler, R 4.18","R",0.266,0.336,0.154,0,0,0,8,3800,16.3,6.4,4.55,4.55,"%",54,1.2,2,0.5
"Lucas Duda","1B","NYM","@ STL",3.85,"Martinez, R 3.15","L",0.25,0.387,0.301,0,0,0,6,3800,22.9,7.8,5.89,5.89,"%",46,1.6,2,0.5
"Keon Broxton","OF","MIL","@ NYY",4.17,"Montgomery, L 3.62","R",0.234,0.333,0.234,0,0,0,8,3800,21.6,7.7,4.96,4.96,"%",46,1.3,2,0.5
"Hernan Perez","3B/OF","MIL","@ NYY",4.17,"Montgomery, L 3.62","R",0.26,0.316,0.182,0,0,0,6,3800,21.8,6.6,6.64,6.64,"%",43,1.7,13,3.4
"Mallex Smith","OF","TB","vs BOS",3.99,"Pomeranz, L 3.64","L",0.324,0.36,0.083,0,0,0,8,3800,22.2,8.3,4.45,4.45,"%",47,1.2,3,0.8
"C.J. Cron","1B","LAA","@ TEX",4.54,"Hamels, L 4.12","R",0.214,0.254,0.086,0,0,0,7,3800,14.9,4.9,5.68,5.68,"%",53,1.5,0,NA
"Jose Pirela","OF","SD","@ PHI",4.33,"Pivetta, R 4.85","R",0.302,0.367,0.208,0,0,0,3,3800,23.4,8.8,8.56,8.56,"%",58,2.3,14,3.7
"Adam Engel","OF","CWS","@ COL",4.67,"Marquez, R 4.41","R",0.275,0.33,0.13,0,0,0,7,3800,20.2,6.6,6.89,6.89,"%",50,1.8,7,1.8
"Yolmer Sanchez","2B","CWS","@ COL",4.67,"Marquez, R 4.41","B",0.267,0.318,0.131,0,0,0,5,3800,21.1,6.1,9.67,9.67,"%",53,2.5,4,1.1
"Dee Gordon","2B","MIA","@ SF",4.19,"Moore, L 5.78","L",0.291,0.312,0.064,0,0,0,1,3800,23.1,8.4,9.24,9.24,"%",59,2.4,18,4.7
