Charlie Blackmon_COL,Carlos Gomez_TEX,Nolan Arenado_COL,Mike Napoli_TEX,Adrian Beltre_TEX,Ian Desmond_COL,Jose Abreu_CWS,Shin-Soo Choo_TEX,Mike Trout_LAA,Melky Cabrera_CWS,Mark Reynolds_COL,David Dahl_COL,Andrelton Simmons_LAA,Cameron Maybin_LAA,Nomar Mazara_TEX,Raimel Tapia_COL,Rougned Odor_TEX,Gerardo Parra_COL,Todd Frazier_CWS,DJ LeMahieu_COL,Eric Young_LAA,Elvis Andrus_TEX,Delino DeShields_TEX,CJ Cron_LAA,Trevor Story_COL,Joey Gallo_TEX,Carlos Gonzalez_COL,Avisail Garcia_CWS,Kole Calhoun_LAA,Yolmer Sanchez_CWS,Stephen Cardullo_COL,Pat Valaika_COL,Yoan Moncada_CWS,Albert Pujols_LAA,Robinson Chirinos_TEX,Jefry Marte_LAA,Matt Davidson_CWS,Willy Garcia_CWS,Adam Engel_CWS,Yunel Escobar_LAA,Leury Garcia_CWS,Tyler Saladino_CWS,Alen Hanson_CWS,Jacob May_CWS,Nick Franklin_LAA,Jordan Patterson_COL,Tim Anderson_CWS,Mike Tauchman_COL,Jonathan Lucroy_TEX,Ben Revere_LAA,Jurickson Profar_TEX,Charlie Tilson_CWS,Luis Valbuena_LAA,Dustin Garneau_COL,Martin Maldonado_LAA,Shane Robinson_LAA,Pete Kozma_TEX,Brett Nicholas_TEX,Jared Hoying_TEX,Ryan Hanigan_COL,Omar Narvaez_CWS,Kaleb Cowart_LAA,Ryan Rua_TEX,Andy Ibanez_TEX,Alexi Amarista_COL,Cristhian Adames_COL,Tom Murphy_COL,David Fletcher_LAA,Kevan Smith_CWS,Hanser Alberto_TEX,Geovany Soto_CWS,Cody Asche_CWS,Tony Wolters_COL,Drew Stubbs_TEX,Nolan Fontana_LAA,Ronald Guzman_TEX,Grant Green_CWS,Zack Collins_CWS,Cliff Pennington_LAA,Juan Graterol_LAA,Carlos Perez_LAA,Drew Robinson_TEX,Danny Espinosa_LAA
53.182346109175356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23620534746104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4088134088134097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.247619047619045,0.0,0.0,0.0,0.0,0.0,0.0,5.6190476190476195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,71.64985014985011,0.0,0.0,0.0,0.0,0.0,0.0,28.896552706552715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.866666666666665,0.0,0.0,0.0,0.0,14.038901601830664,0.0,-15.661630036630044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,73.93358801057894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.331740003492232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.471069856348475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,68.35401234567902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.88636363636364,0.0,0.0
0.0,0.0,0.0,0.0,0.0,135.34729166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.08333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,62.337837837837846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018929313929314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55368421052629,0.0,0.0,0.0,0.0,0.0,0.0,-1.3080935672514626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8678822363032874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,28.896552706552715,0.0,0.0,0.0,0.0,0.0,0.0,138.22084967320262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.366666666666681,0.0,0.0,0.0,0.0,0.3883177997075933,0.0,-4.264021164021163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.23620534746104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46371552975326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57524416284524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,25.62264150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553459119496856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
