"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Chris Sale","P","BOS","vs BAL",3.49,"Asher, R 2.16","L",1.19,0,0,7.5,12.5,0.77,NA,12500,38,33,26.91,26.91,"%",83,2.2,37,3
"Corey Kluber","P","CLE","@ DET",3.65,"Verlander, R 4.60","R",4.19,0,0,6.9,9.7,1.25,NA,11600,44.3,22.1,19.57,19.57,"%",44,1.7,-0.05,NA
"Jon Lester","P","CHC","vs PHI",2.96,"Hellickson, R 1.80","L",3.68,0,0,5.9,7.9,1.4,NA,10600,36.7,13.8,22.22,22.22,"%",48,2.1,16.45,1.6
"Justin Verlander","P","DET","vs CLE",3.85,"Kluber, R 4.19","R",4.6,0,0,5.9,9.2,1.4,NA,10400,48.3,15.1,19.69,19.69,"%",5,1.9,20.95,2
"Masahiro Tanaka","P","NYY","vs TOR",3.66,"Latos, R 3.27","R",4.2,0,0,6,6.6,1.27,NA,9800,46.2,15.3,17.54,17.54,"%",6,1.8,13.45,1.4
"James Paxton","P","SEA","vs LAA",3.18,"Shoemaker, R 4.73","L",1.39,0,0,6.5,10.8,0.84,NA,9200,44.6,27.3,23.9,23.9,"%",62,2.6,16.6,1.8
"Jose Quintana","P","CWS","@ KC",3.75,"Duffy, L 2.81","L",5.22,0,0,5.9,9.2,1.47,NA,9100,38,13.9,14.8,14.8,"%",16,1.6,32.4,3.6
"Cole Hamels","P","TEX","@ HOU",4.91,"Fiers, R 5.12","L",3.03,0,0,6.5,4.2,1.13,NA,9000,24.4,13,11.1,11.1,"%",49,1.2,NA,NA
"Carlos Martinez","P","STL","vs MIL",3.05,"Peralta, R 5.19","R",4.71,0,0,5.7,12.3,1.47,NA,8900,43.2,17.2,21.83,21.83,"%",38,2.5,25.5,2.9
"Danny Duffy","P","KC","vs CWS",3.75,"Quintana, L 5.22","L",2.81,0,0,6.4,6.8,1.22,NA,8800,39.4,16.7,16.74,16.74,"%",32,1.9,-1.95,NA
"Ervin Santana","P","MIN","vs OAK",3.74,"Gray, R","R",0.77,0,0,7,6.7,0.66,NA,8600,35.8,26.4,17.21,17.21,"%",65,2,27.9,3.2
