"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"TB@LAA 09:07PM ET",11.94,"LAA","TB",9.83,10.7,11.25,NA,"3","3",8
"2B/3B","Jose Ramirez",5200,"CLE@OAK 09:05PM ET",9.908,"CLE","OAK",7.93,8.6,8.48,NA,"5","5",3
"1B","Edwin Encarnacion",4900,"CLE@OAK 09:05PM ET",8.419,"CLE","OAK",8.5,8.7,8.29,NA,"4","4",20
"1B","Carlos Santana",4400,"CLE@OAK 09:05PM ET",7.718,"CLE","OAK",6.77,7.9,6.98,NA,"6","6",5
"SS","Francisco Lindor",4400,"CLE@OAK 09:05PM ET",8.035,"CLE","OAK",7.76,8.4,8.02,NA,"2","2",0
"OF","Michael Brantley",4300,"CLE@OAK 09:05PM ET",8.015,"CLE","OAK",8.45,8.4,8.44,NA,"3","3",7
"1B","Logan Morrison",4300,"TB@LAA 09:07PM ET",8.709,"TB","LAA",8.04,7.9,7.23,NA,"4","4",18
"OF","Steven Souza",4300,"TB@LAA 09:07PM ET",8.741,"TB","LAA",NA,7.6,7.27,NA,"5","5",16
"OF","Lonnie Chisenhall",4200,"CLE@OAK 09:05PM ET",7.723,"CLE","OAK",NA,0,NA,NA,"x","x",NA
"2B","Jason Kipnis",4200,"CLE@OAK 09:05PM ET",6.836,"CLE","OAK",NA,0,NA,NA,"x","x",NA
"OF","Corey Dickerson",4100,"TB@LAA 09:07PM ET",8.895,"TB","LAA",8.67,8.1,7.8,NA,"2","2",23
"OF","Mallex Smith",4100,"TB@LAA 09:07PM ET",7.889,"TB","LAA",7.11,8.6,8.06,NA,"1","1",10
"OF","Bradley Zimmer",4000,"CLE@OAK 09:05PM ET",6.88,"CLE","OAK",6.44,8.6,8.63,NA,"1","1",9
"OF","Cameron Maybin",3900,"TB@LAA 09:07PM ET",8.753,"LAA","TB",6.31,7.8,8.67,NA,"1","1",0
"3B","Evan Longoria",3800,"TB@LAA 09:07PM ET",7.818,"TB","LAA",7.45,7.9,7.72,NA,"3","3",5
"SS","Andrelton Simmons",3700,"TB@LAA 09:07PM ET",7.533,"LAA","TB",6.69,6.4,6.34,NA,"6","6",0
"1B","Albert Pujols",3600,"TB@LAA 09:07PM ET",6.929,"LAA","TB",6.66,7.6,7.47,NA,"4","4",3
"1B","Yonder Alonso",3500,"CLE@OAK 09:05PM ET",8.225,"OAK","CLE",6.63,7.3,6.5,NA,"3","3",4
"OF","Kole Calhoun",3500,"TB@LAA 09:07PM ET",6.879,"LAA","TB",6.83,7,7.89,NA,"2","2",7
"2B","Brad Miller",3500,"TB@LAA 09:07PM ET",6.596,"TB","LAA",6.84,7.7,6.29,NA,"7","6",0
"OF","Khris Davis",3400,"CLE@OAK 09:05PM ET",8.705,"OAK","CLE",6.2,7.2,6.86,NA,"4","4",19
"C","Wilson Ramos",3400,"TB@LAA 09:07PM ET",9,"TB","LAA",5.27,0,6.3,NA,"x","x",NA
"OF","Kevin Kiermaier",3400,"TB@LAA 09:07PM ET",7.403,"TB","LAA",NA,0,NA,NA,"x","x",NA
"OF","Colby Rasmus",3300,"TB@LAA 09:07PM ET",7.649,"TB","LAA",NA,0,NA,NA,"x","x",NA
"1B","Jefry Marte",3300,"TB@LAA 09:07PM ET",4.179,"LAA","TB",NA,0,NA,NA,"x","x",NA
"OF","Tyler Naquin",3200,"CLE@OAK 09:05PM ET",3.143,"CLE","OAK",5.91,6.6,1.71,NA,"8","8",3
"SS","Marcus Semien",3200,"CLE@OAK 09:05PM ET",7.188,"OAK","CLE",5.94,6.3,6.51,NA,"2","2",0
"OF","Eric Young",3200,"TB@LAA 09:07PM ET",6.4,"LAA","TB",4.99,0,NA,NA,"x","x",NA
"3B","Trevor Plouffe",3200,"TB@LAA 09:07PM ET",4.521,"TB","LAA",4.81,0,1.43,NA,"x","x",NA
"2B/3B","Matt Duffy",3200,"TB@LAA 09:07PM ET",0,"TB","LAA",NA,0,NA,NA,"x","x",NA
"OF","Rajai Davis",3100,"CLE@OAK 09:05PM ET",5.789,"OAK","CLE",4.71,5,1.48,NA,"x","9",5
"OF","Matt Joyce",3100,"CLE@OAK 09:05PM ET",6.444,"OAK","CLE",5.09,7.6,6.28,NA,"1","1",0
"2B","Jed Lowrie",3100,"CLE@OAK 09:05PM ET",7.337,"OAK","CLE",4.97,6.2,5.45,NA,"5","5",0
"3B","Yunel Escobar",3100,"TB@LAA 09:07PM ET",6.757,"LAA","TB",6.75,6.2,6.83,NA,"5","5",8
"OF","Nick Franklin",3100,"TB@LAA 09:07PM ET",2.41,"LAA","TB",4.82,0,1.42,NA,"x","x",NA
"1B/3B","Ryon Healy",3000,"CLE@OAK 09:05PM ET",7.523,"OAK","CLE",5.17,5.6,5.9,NA,"6","6",0
"1B","Bobby Bradley",3000,"CLE@OAK 09:05PM ET",0,"CLE","OAK",NA,0,NA,NA,"x","x",NA
"OF","Abraham Almonte",2900,"CLE@OAK 09:05PM ET",4.541,"CLE","OAK",NA,0,1.47,NA,"x","x",NA
"OF","Greg Allen",2900,"CLE@OAK 09:05PM ET",0,"CLE","OAK",NA,0,NA,NA,"x","x",NA
"C","Martin Maldonado",2900,"TB@LAA 09:07PM ET",5.385,"LAA","TB",5.29,5.1,5.59,NA,"8","8",0
"OF","Ben Revere",2900,"TB@LAA 09:07PM ET",4.197,"LAA","TB",5.12,0,1.56,NA,"x","x",NA
"SS","Tim Beckham",2900,"TB@LAA 09:07PM ET",6.882,"TB","LAA",NA,0,NA,NA,"x","x",NA
"1B","CJ Cron",2900,"TB@LAA 09:07PM ET",4.553,"LAA","TB",NA,0,1.57,NA,"x","x",NA
"1B","Jake Bauers",2900,"TB@LAA 09:07PM ET",0,"TB","LAA",NA,0,NA,NA,"x","x",NA
"OF","Brandon Guyer",2800,"CLE@OAK 09:05PM ET",3,"CLE","OAK",NA,0,6.48,NA,"x","x",NA
"C","Yan Gomes",2800,"CLE@OAK 09:05PM ET",5.311,"CLE","OAK",4.98,5.5,5.59,NA,"7","7",0
"2B/SS","Erik Gonzalez",2800,"CLE@OAK 09:05PM ET",3.917,"CLE","OAK",5.06,6,5.89,NA,"9","9",0
"OF","Shane Robinson",2800,"TB@LAA 09:07PM ET",2.5,"LAA","TB",NA,0,NA,NA,"x","x",NA
"C","Jesus Sucre",2800,"TB@LAA 09:07PM ET",5.514,"TB","LAA",4.02,4,1.15,NA,"x","9",10
"SS","Adam Rosales",2700,"CLE@OAK 09:05PM ET",4.424,"OAK","CLE",3.85,0,1.27,NA,"x","x",NA
"OF","Austin Jackson",2700,"CLE@OAK 09:05PM ET",5.973,"CLE","OAK",NA,0,NA,NA,"x","x",NA
"OF","Peter Bourjos",2700,"TB@LAA 09:07PM ET",3.528,"TB","LAA",NA,0,5.22,NA,"x","x",NA
"C","Derek Norris",2700,"TB@LAA 09:07PM ET",5.774,"TB","LAA",NA,0,NA,NA,"x","x",NA
"3B","Kaleb Cowart",2700,"TB@LAA 09:07PM ET",16,"LAA","TB",NA,0,NA,NA,"x","x",NA
