"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Corey Kluber",12200,"CLE@OAK 09:05PM ET",27.157,"CLE"
"SP","Carlos Carrasco",12100,"CLE@OAK 09:05PM ET",20.642,"CLE"
"SP","Chris Archer",10700,"TB@LAA 09:07PM ET",20.703,"TB"
"SP","Danny Salazar",9700,"CLE@OAK 09:05PM ET",14.196,"CLE"
"SP","Garrett Richards",8900,"TB@LAA 09:07PM ET",16.1,"LAA"
"SP","Tyler Skaggs",8400,"TB@LAA 09:07PM ET",15.84,"LAA"
"SP","Sonny Gray",8300,"CLE@OAK 09:05PM ET",17.079,"OAK"
"SP","Jake Faria",8200,"TB@LAA 09:07PM ET",21.493,"TB"
"SP","Jesse Hahn",8000,"CLE@OAK 09:05PM ET",9.425,"OAK"
"SP","Jharel Cotton",8000,"CLE@OAK 09:05PM ET",12.279,"OAK"
"SP","Jose De Leon",7900,"TB@LAA 09:07PM ET",3.8,"TB"
"SP","Mike Clevinger",7800,"CLE@OAK 09:05PM ET",17.033,"CLE"
"SP","Matt Andriese",7600,"TB@LAA 09:07PM ET",14.121,"TB"
"SP","Alex Cobb",7500,"TB@LAA 09:07PM ET",14.117,"TB"
"SP","Trevor Bauer",7300,"CLE@OAK 09:05PM ET",14.982,"CLE"
"SP","Alex Meyer",6900,"TB@LAA 09:07PM ET",14.379,"LAA"
"SP","Josh Tomlin",6400,"CLE@OAK 09:05PM ET",9.926,"CLE"
"SP","Sean Manaea",6400,"CLE@OAK 09:05PM ET",17.163,"OAK"
"SP","Matt Shoemaker",6300,"TB@LAA 09:07PM ET",13.982,"LAA"
"SP","Jake Odorizzi",6200,"TB@LAA 09:07PM ET",12.441,"TB"
"SP","Erasmo Ramirez",6200,"TB@LAA 09:07PM ET",5.815,"TB"
"SP","Blake Snell",6200,"TB@LAA 09:07PM ET",10,"TB"
"SP","Ricky Nolasco",6000,"TB@LAA 09:07PM ET",13.155,"LAA"
"SP","Kendall Graveman",5900,"CLE@OAK 09:05PM ET",12.569,"OAK"
"SP","Andrew Triggs",5700,"CLE@OAK 09:05PM ET",12.533,"OAK"
"SP","J.C. Ramirez",5700,"TB@LAA 09:07PM ET",11.488,"LAA"
"SP","Jesse Chavez",5500,"TB@LAA 09:07PM ET",10.528,"LAA"
"RP","Daniel Gossett",5400,"CLE@OAK 09:05PM ET",7.408,"OAK"
"OF","Mike Trout",5300,"TB@LAA 09:07PM ET",11.94,"LAA"
"SP","Chih-Wei Hu",5300,"TB@LAA 09:07PM ET",7.45,"TB"
"2B/3B","Jose Ramirez",5200,"CLE@OAK 09:05PM ET",9.908,"CLE"
"SP","Paul Blackburn",5000,"CLE@OAK 09:05PM ET",16.175,"OAK"
"1B","Edwin Encarnacion",4900,"CLE@OAK 09:05PM ET",8.419,"CLE"
"SP","Abel De los Santos",4900,"TB@LAA 09:07PM ET",0,"LAA"
"RP","Ryan Merritt",4800,"CLE@OAK 09:05PM ET",4.8,"CLE"
"SP","Bud Norris",4800,"TB@LAA 09:07PM ET",3.737,"LAA"
"SP","A.J. Puk",4600,"CLE@OAK 09:05PM ET",0,"OAK"
"SP","Yusmeiro Petit",4600,"TB@LAA 09:07PM ET",4.994,"LAA"
"SP","Daniel Wright",4600,"TB@LAA 09:07PM ET",4.608,"LAA"
"SP","Daniel Mengden",4500,"CLE@OAK 09:05PM ET",-1.8,"OAK"
"SP","Parker Bridwell",4500,"TB@LAA 09:07PM ET",11.933,"LAA"
"1B","Carlos Santana",4400,"CLE@OAK 09:05PM ET",7.718,"CLE"
"SP","Raul Alcantara",4400,"CLE@OAK 09:05PM ET",-5.483,"OAK"
"SS","Francisco Lindor",4400,"CLE@OAK 09:05PM ET",8.035,"CLE"
"RP","Ryan Madson",4300,"CLE@OAK 09:05PM ET",3.294,"OAK"
"RP","Santiago Casilla",4300,"CLE@OAK 09:05PM ET",2.58,"OAK"
"SP","Chris Smith",4300,"CLE@OAK 09:05PM ET",11.3,"OAK"
"OF","Michael Brantley",4300,"CLE@OAK 09:05PM ET",8.015,"CLE"
"RP","John Axford",4300,"CLE@OAK 09:05PM ET",1.59,"OAK"
"RP","Sean Doolittle",4300,"CLE@OAK 09:05PM ET",3.896,"OAK"
"RP","Liam Hendriks",4300,"CLE@OAK 09:05PM ET",3.071,"OAK"
"RP","Daniel Coulombe",4300,"CLE@OAK 09:05PM ET",2.228,"OAK"
"RP","Josh Smith",4300,"CLE@OAK 09:05PM ET",1.333,"OAK"
"RP","Bobby Wahl",4300,"CLE@OAK 09:05PM ET",2.493,"OAK"
"RP","Frankie Montas",4300,"CLE@OAK 09:05PM ET",2.481,"OAK"
"RP","Shawn Morimando",4300,"CLE@OAK 09:05PM ET",0,"CLE"
"RP","Ryan Dull",4300,"CLE@OAK 09:05PM ET",2.255,"OAK"
"SP","Grant Holmes",4300,"CLE@OAK 09:05PM ET",0,"OAK"
"1B","Logan Morrison",4300,"TB@LAA 09:07PM ET",8.709,"TB"
"OF","Steven Souza Jr.",4300,"TB@LAA 09:07PM ET",8.741,"TB"
"RP","Vicente Campos",4300,"TB@LAA 09:07PM ET",0,"LAA"
"OF","Lonnie Chisenhall",4200,"CLE@OAK 09:05PM ET",7.723,"CLE"
"2B","Jason Kipnis",4200,"CLE@OAK 09:05PM ET",6.836,"CLE"
"RP","Huston Street",4200,"TB@LAA 09:07PM ET",3.3,"LAA"
"RP","David Hernandez",4200,"TB@LAA 09:07PM ET",2.948,"LAA"
"RP","Deolis Guerra",4200,"TB@LAA 09:07PM ET",3.372,"LAA"
"RP","Andrew Bailey",4200,"TB@LAA 09:07PM ET",4.113,"LAA"
"RP","Blake Parker",4200,"TB@LAA 09:07PM ET",3.807,"LAA"
"RP","Jose Alvarez",4200,"TB@LAA 09:07PM ET",1.584,"LAA"
"RP","Brooks Pounders",4200,"TB@LAA 09:07PM ET",2.906,"LAA"
"RP","Mike Morin",4200,"TB@LAA 09:07PM ET",1.585,"LAA"
"RP","Cam Bedrosian",4200,"TB@LAA 09:07PM ET",4.274,"LAA"
"SP","Chase Whitley",4200,"TB@LAA 09:07PM ET",3.598,"TB"
"SP","Jaime Schultz",4200,"TB@LAA 09:07PM ET",0,"TB"
"RP","Keynan Middleton",4200,"TB@LAA 09:07PM ET",2.652,"LAA"
"SP","Nate Smith",4200,"TB@LAA 09:07PM ET",0,"LAA"
"RP","Adam Plutko",4100,"CLE@OAK 09:05PM ET",0,"CLE"
"RP","Jumbo Diaz",4100,"TB@LAA 09:07PM ET",2.141,"TB"
"RP","Xavier Cedeno",4100,"TB@LAA 09:07PM ET",0.35,"TB"
"RP","Brad Boxberger",4100,"TB@LAA 09:07PM ET",6.29,"TB"
"RP","Tommy Hunter",4100,"TB@LAA 09:07PM ET",3.06,"TB"
"RP","Danny Farquhar",4100,"TB@LAA 09:07PM ET",2.388,"TB"
"RP","Alex Colome",4100,"TB@LAA 09:07PM ET",2.758,"TB"
"OF","Corey Dickerson",4100,"TB@LAA 09:07PM ET",8.895,"TB"
"RP","Diego Moreno",4100,"TB@LAA 09:07PM ET",2.67,"TB"
"RP","Shawn Tolleson",4100,"TB@LAA 09:07PM ET",0,"TB"
"OF","Mallex Smith",4100,"TB@LAA 09:07PM ET",7.889,"TB"
"RP","Jose Alvarado",4100,"TB@LAA 09:07PM ET",1.498,"TB"
"RP","Ryan Garton",4100,"TB@LAA 09:07PM ET",1.493,"TB"
"SP","Austin Pruitt",4100,"TB@LAA 09:07PM ET",3.692,"TB"
"RP","Boone Logan",4000,"CLE@OAK 09:05PM ET",1.589,"CLE"
"RP","Andrew Miller",4000,"CLE@OAK 09:05PM ET",5.674,"CLE"
"RP","Zach McAllister",4000,"CLE@OAK 09:05PM ET",4.485,"CLE"
"RP","Dan Otero",4000,"CLE@OAK 09:05PM ET",2.46,"CLE"
"RP","Bryan Shaw",4000,"CLE@OAK 09:05PM ET",2.808,"CLE"
"RP","Carlos Frias",4000,"CLE@OAK 09:05PM ET",0,"CLE"
"RP","Joe Colon",4000,"CLE@OAK 09:05PM ET",0,"CLE"
"RP","Michael Brady",4000,"CLE@OAK 09:05PM ET",3.708,"OAK"
"RP","Cody Allen",4000,"CLE@OAK 09:05PM ET",3.664,"CLE"
"RP","Zach Neal",4000,"CLE@OAK 09:05PM ET",2.5,"OAK"
"RP","Shawn Armstrong",4000,"CLE@OAK 09:05PM ET",2.972,"CLE"
"RP","Nick Goody",4000,"CLE@OAK 09:05PM ET",3.759,"CLE"
"OF","Bradley Zimmer",4000,"CLE@OAK 09:05PM ET",6.88,"CLE"
"SP","Tim Cooney",4000,"CLE@OAK 09:05PM ET",0,"CLE"
"RP","Kyle Crockett",4000,"CLE@OAK 09:05PM ET",-0.967,"CLE"
"RP","Ryne Stanek",4000,"TB@LAA 09:07PM ET",1.85,"TB"
"RP","Adam Kolarek",4000,"TB@LAA 09:07PM ET",1.23,"TB"
"SP","Taylor Guerrieri",4000,"TB@LAA 09:07PM ET",0,"TB"
"RP","Eduardo Paredes",4000,"TB@LAA 09:07PM ET",4.05,"LAA"
"OF","Cameron Maybin",3900,"TB@LAA 09:07PM ET",8.753,"LAA"
"3B","Evan Longoria",3800,"TB@LAA 09:07PM ET",7.818,"TB"
"SS","Andrelton Simmons",3700,"TB@LAA 09:07PM ET",7.533,"LAA"
"1B","Albert Pujols",3600,"TB@LAA 09:07PM ET",6.929,"LAA"
"1B","Yonder Alonso",3500,"CLE@OAK 09:05PM ET",8.225,"OAK"
"OF","Kole Calhoun",3500,"TB@LAA 09:07PM ET",6.879,"LAA"
"2B","Brad Miller",3500,"TB@LAA 09:07PM ET",6.596,"TB"
"OF","Khris Davis",3400,"CLE@OAK 09:05PM ET",8.705,"OAK"
"C","Wilson Ramos",3400,"TB@LAA 09:07PM ET",9,"TB"
"OF","Kevin Kiermaier",3400,"TB@LAA 09:07PM ET",7.403,"TB"
"OF","Colby Rasmus",3300,"TB@LAA 09:07PM ET",7.649,"TB"
"1B","Jefry Marte",3300,"TB@LAA 09:07PM ET",4.179,"LAA"
"OF","Tyler Naquin",3200,"CLE@OAK 09:05PM ET",3.143,"CLE"
"SS","Marcus Semien",3200,"CLE@OAK 09:05PM ET",7.188,"OAK"
"OF","Eric Young Jr.",3200,"TB@LAA 09:07PM ET",6.4,"LAA"
"3B","Trevor Plouffe",3200,"TB@LAA 09:07PM ET",4.521,"TB"
"2B/3B","Matt Duffy",3200,"TB@LAA 09:07PM ET",0,"TB"
"OF","Rajai Davis",3100,"CLE@OAK 09:05PM ET",5.789,"OAK"
"OF","Matt Joyce",3100,"CLE@OAK 09:05PM ET",6.444,"OAK"
"2B","Jed Lowrie",3100,"CLE@OAK 09:05PM ET",7.337,"OAK"
"3B","Yunel Escobar",3100,"TB@LAA 09:07PM ET",6.757,"LAA"
"OF","Nick Franklin",3100,"TB@LAA 09:07PM ET",2.41,"LAA"
"1B/3B","Ryon Healy",3000,"CLE@OAK 09:05PM ET",7.523,"OAK"
"1B","Bobby Bradley",3000,"CLE@OAK 09:05PM ET",0,"CLE"
"OF","Abraham Almonte",2900,"CLE@OAK 09:05PM ET",4.541,"CLE"
"OF","Greg Allen",2900,"CLE@OAK 09:05PM ET",0,"CLE"
"C","Martin Maldonado",2900,"TB@LAA 09:07PM ET",5.385,"LAA"
"OF","Ben Revere",2900,"TB@LAA 09:07PM ET",4.197,"LAA"
"SS","Tim Beckham",2900,"TB@LAA 09:07PM ET",6.882,"TB"
"1B","C.J. Cron",2900,"TB@LAA 09:07PM ET",4.553,"LAA"
"1B","Jake Bauers",2900,"TB@LAA 09:07PM ET",0,"TB"
"OF","Brandon Guyer",2800,"CLE@OAK 09:05PM ET",3,"CLE"
"C","Yan Gomes",2800,"CLE@OAK 09:05PM ET",5.311,"CLE"
"2B/SS","Erik Gonzalez",2800,"CLE@OAK 09:05PM ET",3.917,"CLE"
"OF","Shane Robinson",2800,"TB@LAA 09:07PM ET",2.5,"LAA"
"C","Jesus Sucre",2800,"TB@LAA 09:07PM ET",5.514,"TB"
