"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,738352116,"bigboymccoy415 (23/30)",0,191.45,"P Carlos Martínez P Matt Moore C Alex Avila 1B Matt Carpenter 2B Daniel Murphy 3B Adonis Garcia SS Trea Turner OF Tyler Collins OF Charlie Blackmon OF Adam Eaton",NA,"Carlos Martínez","54.85%",18.7
2,738497331,"j4k3b (42/50)",0,189.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Adonis Garcia SS Freddy Galvis OF Odúbel Herrera OF Bryce Harper OF Adam Eaton",NA,"Corey Kluber","36.79%",26.55
3,738542986,"edgelesscart (22/50)",0,188.25,"P Corey Kluber P Carlos Martínez C Yadier Molina 1B Matt Carpenter 2B Kolten Wong 3B Jedd Gyorko SS Wilmer Difo OF Dexter Fowler OF Jayson Werth OF Adam Eaton",NA,"Bryce Harper","35.10%",22
4,738497295,"j4k3b (6/50)",0,187.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Adonis Garcia SS Trea Turner OF Dexter Fowler OF Odúbel Herrera OF Adam Eaton",NA,"Jedd Gyorko","29.11%",2
5,738481535,"nolefan31 (13/50)",0,187.55,"P Justin Verlander P Gio González C Matt Wieters 1B Matt Carpenter 2B Daniel Murphy 3B Jedd Gyorko SS Trea Turner OF Tyler Collins OF Daniel Nava OF Adam Eaton",NA,"Trea Turner","27.61%",19
6,738370897,"haucks4him (19/20)",0,186.35,"P R.A. Dickey P Jeremy Hellickson C Kurt Suzuki 1B Matt Carpenter 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF Jim Adduci OF Charlie Blackmon OF Adam Eaton",NA,"Alex Avila","25.35%",2
7,738497303,"j4k3b (14/50)",0,185.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Maikel Franco SS Freddy Galvis OF Jarrod Dyson OF Bryce Harper OF Adam Eaton",NA,"Jay Bruce","23.51%",5
7,738497306,"j4k3b (17/50)",0,185.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Maikel Franco SS Freddy Galvis OF Jarrod Dyson OF Bryce Harper OF Adam Eaton",NA,"Nolan Arenado","20.55%",14
7,738497314,"j4k3b (25/50)",0,185.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Maikel Franco SS Freddy Galvis OF Marcell Ozuna OF Bryce Harper OF Adam Eaton",NA,"Daniel Murphy","20.03%",30
7,738497322,"j4k3b (33/50)",0,185.7,"P Carlos Martínez P Gio González C Andrew Knapp 1B Matt Carpenter 2B Daniel Murphy 3B Maikel Franco SS Freddy Galvis OF Dexter Fowler OF Bryce Harper OF Adam Eaton",NA,"Giancarlo Stanton","19.06%",7
7,738497323,"j4k3b (34/50)",0,185.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Maikel Franco SS Freddy Galvis OF Marcell Ozuna OF Bryce Harper OF Adam Eaton",NA,"José Ramírez","19.00%",9
12,738554581,"mgardner119 (46/50)",0,185.05,"P Jeremy Hellickson P Matt Moore C Russell Martin 1B Freddie Freeman 2B Kolten Wong 3B José Reyes SS Carlos Correa OF Dexter Fowler OF Jayson Werth OF Adam Eaton",NA,"Julio Urías","18.63%",13.95
13,738580333,"shanjess11",0,184.75,"P Gio González P Matt Moore C J.T. Realmuto 1B Matt Carpenter 2B Daniel Murphy 3B José Reyes SS Jean Segura OF Giancarlo Stanton OF Jayson Werth OF Bryce Harper",NA,"Nicholas Castellanos","18.54%",2
14,738352121,"bigboymccoy415 (25/30)",0,184.7,"P Mike Fiers P Matt Moore C Alex Avila 1B Matt Carpenter 2B Daniel Murphy 3B Adonis Garcia SS Trea Turner OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"Matt Carpenter","17.75%",27
14,738497325,"j4k3b (36/50)",0,184.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Jay Bruce 2B Daniel Murphy 3B Maikel Franco SS Freddy Galvis OF Jayson Werth OF Bryce Harper OF Adam Eaton",NA,"Charlie Blackmon","17.34%",17
16,738376959,"styval (1/4)",0,184,"P R.A. Dickey P Julio Urías C Kurt Suzuki 1B Adam Lind 2B Daniel Murphy 3B Nicholas Castellanos SS Trea Turner OF Tyler Collins OF Bryce Harper OF Adam Eaton",NA,"Michael Brantley","16.67%",0
17,738366315,"perilous (25/50)",0,183.05,"P R.A. Dickey P Gio González C Kurt Suzuki 1B Freddie Freeman 2B Daniel Murphy 3B Justin Turner SS Trea Turner OF Daniel Nava OF Bryce Harper OF Adam Eaton",NA,"Mark Reynolds","16.13%",0
18,738347419,"Msteinberg09 (32/50)",0,182.75,"P Gio González P Matt Moore C Buster Posey 1B Adam Lind 2B Daniel Murphy 3B Nicholas Castellanos SS Trea Turner OF Tyler Collins OF Bryce Harper OF Adam Eaton",NA,"Ian Kinsler","15.77%",0
19,738497298,"j4k3b (9/50)",0,182.7,"P Carlos Martínez P Gio González C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Maikel Franco SS Trea Turner OF Dexter Fowler OF Odúbel Herrera OF Jayson Werth",NA,"Francisco Lindor","15.34%",16
20,738526609,"gnichols35",0,181.3,"P Corey Kluber P Matt Moore C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Nicholas Castellanos SS Aledmys Díaz OF Dexter Fowler OF Daniel Nava OF Adam Eaton",NA,"Matt Harvey","14.93%",-6.25
21,738502098,"Gobluedp (7/10)",0,180.45,"P Carlos Martínez P Matt Moore C Alex Avila 1B Adam Lind 2B Daniel Murphy 3B Justin Turner SS Trea Turner OF Tyler Collins OF Charlie Blackmon OF Adam Eaton",NA,"Tyler Collins","14.75%",17
21,738525319,"luportermc",0,180.45,"P Carlos Martínez P Matt Moore C Alex Avila 1B Matt Carpenter 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF Tyler Collins OF Jayson Werth OF Jay Bruce",NA,"Adam Eaton","14.52%",29
23,738579160,"0ldManRivers (31/50)",0,179.85,"P Justin Verlander P Jeremy Hellickson C Kurt Suzuki 1B Edwin Encarnación 2B Daniel Murphy 3B Nicholas Castellanos SS Francisco Lindor OF Tyler Collins OF Adam Eaton OF Carlos Santana",NA,"Carlos Santana","14.31%",5
24,738504929,"lownsberryr (21/22)",0,179.8,"P R.A. Dickey P Matt Moore C James McCann 1B Matt Carpenter 2B Daniel Murphy 3B Jedd Gyorko SS Francisco Lindor OF Dexter Fowler OF Bryce Harper OF Adam Eaton",NA,"Justin Verlander","14.25%",27.55
25,738401260,"JSmoooth265 (3/4)",0,179.3,"P Corey Kluber P Matt Moore C Yan Gomes 1B Matt Carpenter 2B Kolten Wong 3B Jedd Gyorko SS Trea Turner OF Nelson Cruz OF Dexter Fowler OF Adam Eaton",NA,"Jeremy Hellickson","13.81%",13.3
25,738578438,"Ken_AA (3/4)",0,179.3,"P Jeremy Hellickson P Gio González C Kurt Suzuki 1B Edwin Encarnación 2B Daniel Murphy 3B Jedd Gyorko SS Trea Turner OF Bryce Harper OF Adam Eaton OF José Martínez",NA,"Yoenis Céspedes","13.69%",5
27,738503375,"jazznemm (1/12)",0,178.75,"P Gio González P Matt Moore C Yadier Molina 1B Matt Carpenter 2B Daniel Murphy 3B Nicholas Castellanos SS Trea Turner OF Justin Upton OF Dexter Fowler OF Bryce Harper",NA,"Maikel Franco","13.63%",8
28,738433526,"lswerner17 (1/6)",0,178.7,"P Matt Moore P Julio Urías C Kurt Suzuki 1B Adam Lind 2B Daniel Murphy 3B Chris Coghlan SS Trea Turner OF Jim Adduci OF Bryce Harper OF Adam Eaton",NA,"Justin Upton","13.30%",0
29,738333914,"bigredjim3030 (5/5)",0,178.3,"P Justin Verlander P Matt Moore C Travis d'Arnaud 1B Matt Carpenter 2B Ryan Goins 3B Maikel Franco SS Trea Turner OF Ender Inciarte OF Charlie Blackmon OF Adam Eaton",NA,"Yadier Molina","13.20%",19
