P,P,C,1B,2B,3B,SS,OF,OF,OF
Corey Kluber,Matt Moore,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Mookie Betts,David Peralta,Mallex Smith
Corey Kluber,Matt Moore,Sandy Leon,Miguel Cabrera,Dustin Pedroia,Derek Dietrich,Xander Bogaerts,Andrew Benintendi,Mookie Betts,Mallex Smith
Corey Kluber,Matt Moore,Stephen Vogt,Victor Martinez,Ian Kinsler,Nicholas Castellanos,Asdrubal Cabrera,JD Martinez,Mookie Betts,Mikie Mahtook
Matt Moore,Tyler Glasnow,Gary Sanchez,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Trea Turner,JD Martinez,Justin Upton,Mookie Betts
Corey Kluber,Matt Moore,James McCann,Miguel Cabrera,Dee Gordon,Derek Dietrich,JT Riddle,Giancarlo Stanton,Mookie Betts,Christian Yelich
Corey Kluber,Matt Moore,Yan Gomes,Edwin Encarnacion,Jason Kipnis,Derek Dietrich,Francisco Lindor,Michael Brantley,Mookie Betts,Mallex Smith
Corey Kluber,Matt Moore,James McCann,Miguel Cabrera,Ian Kinsler,Derek Dietrich,Aledmys Diaz,JD Martinez,Josh Reddick,Mikie Mahtook
Corey Kluber,Matt Moore,James McCann,Miguel Cabrera,Jason Kipnis,Nicholas Castellanos,JJ Hardy,Justin Upton,Christian Yelich,Mikie Mahtook
Rich Hill,Matt Moore,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Xander Bogaerts,JD Martinez,Bryce Harper,Christian Yelich
Corey Kluber,Amir Garrett,James McCann,Victor Martinez,Ian Kinsler,Nicholas Castellanos,Xander Bogaerts,Justin Upton,Mookie Betts,Christian Yelich
Rich Hill,Matt Moore,James McCann,Miguel Cabrera,Ian Kinsler,Jake Lamb,Francisco Lindor,Justin Upton,Mookie Betts,Mikie Mahtook
Corey Kluber,Matt Moore,Sandy Leon,Mitch Moreland,Jason Kipnis,Nicholas Castellanos,Xander Bogaerts,Mookie Betts,Jackie Bradley,Mikie Mahtook
Corey Kluber,Matt Moore,James McCann,Victor Martinez,Ian Kinsler,Hernan Perez,Jose Iglesias,Michael Brantley,Christian Yelich,Mikie Mahtook
Corey Kluber,Matt Moore,Manny Pina,Eric Thames,Jonathan Villar,Hernan Perez,Orlando Arcia,Mookie Betts,David Peralta,Mallex Smith
Corey Kluber,Matt Moore,James McCann,Mitch Moreland,Jose Pirela,Pablo Sandoval,Xander Bogaerts,Andrew Benintendi,Mookie Betts,Christian Yelich
Corey Kluber,Matt Moore,Eric Fryer,Miguel Cabrera,Kolten Wong,Jedd Gyorko,Aledmys Diaz,Mookie Betts,David Peralta,Stephen Piscotty
Corey Kluber,Amir Garrett,James McCann,Miguel Cabrera,Dee Gordon,Nicholas Castellanos,Francisco Lindor,JD Martinez,Mookie Betts,Mikie Mahtook
Rich Hill,Matt Moore,Gary Sanchez,Carlos Santana,Jason Kipnis,Nicholas Castellanos,Francisco Lindor,Michael Brantley,Mookie Betts,Bradley Zimmer
Tanner Roark,Matt Moore,James McCann,Victor Martinez,Jason Kipnis,Nicholas Castellanos,Francisco Lindor,JD Martinez,Justin Upton,Mookie Betts
