"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",5500,"WAS@STL 08:08PM ET",10.405,"WAS","STL",9.51,11.3,8.03,NA,"3","3",37
"1B/OF","Cody Bellinger",5400,"LAD@SD 04:40PM ET",10.531,"LAD","SD",8.37,10,8.47,NA,"4","4",3
"SS","Corey Seager",5300,"LAD@SD 04:40PM ET",9.026,"LAD","SD",9.15,9.7,8.37,NA,"2","2",17
"1B","Ryan Zimmerman",4800,"WAS@STL 08:08PM ET",9.797,"WAS","STL",6.74,0,6.6,NA,"x","x",NA
"2B","Daniel Murphy",4800,"WAS@STL 08:08PM ET",9.618,"WAS","STL",8.43,9.9,6.82,NA,"5","4",11
"3B","Anthony Rendon",4700,"WAS@STL 08:08PM ET",9.173,"WAS","STL",6.46,6.9,6.27,NA,"6","5",9
"3B","Justin Turner",4600,"LAD@SD 04:40PM ET",9.525,"LAD","SD",7.7,8.6,7.91,NA,"3","3",4
"1B","Wil Myers",4600,"LAD@SD 04:40PM ET",8.35,"SD","LAD",8.1,0,7.72,NA,"x","x",NA
"3B","Jedd Gyorko",4500,"WAS@STL 08:08PM ET",7.875,"STL","WAS",5.98,5.6,5.95,NA,"4","4",2
"SS","Trea Turner",4500,"WAS@STL 08:08PM ET",10.559,"WAS","STL",NA,0,NA,NA,"x","x",NA
"OF","Joc Pederson",4500,"LAD@SD 04:40PM ET",6.945,"LAD","SD",8.33,9.4,6.48,NA,"7","5",7
"2B/OF","Chris Taylor",4500,"LAD@SD 04:40PM ET",8.318,"LAD","SD",NA,6.6,7.06,NA,"6","7",3
"OF","Tommy Pham",4400,"WAS@STL 08:08PM ET",8.667,"STL","WAS",NA,6.3,NA,NA,"2","2",18
"OF","Michael Taylor",4400,"WAS@STL 08:08PM ET",7.536,"WAS","STL",6.29,7.1,6.77,NA,"2","2",7
"OF","Dexter Fowler",4300,"WAS@STL 08:08PM ET",8.075,"STL","WAS",NA,0,NA,NA,"x","x",NA
"OF","Randal Grichuk",4300,"WAS@STL 08:08PM ET",7.113,"STL","WAS",5.1,5.9,5.64,NA,"6","6",0
"OF","Stephen Piscotty",4200,"WAS@STL 08:08PM ET",6.883,"STL","WAS",5.31,5.7,6.39,NA,"3","3",5
