"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,784714244,"dl3fan13 (4/6)",0,205.7,"P Clayton Kershaw P Chris Smith C Gary Sánchez 2B Chris Taylor OF Mark Trumbo OF Adam Jones OF Trey Mancini 3B Nicholas Castellanos SS Asdrúbal Cabrera 1B Chris Davis",NA,"Clayton Kershaw","49.38%",28.95
2,784263869,"a25smith",0,205.35,"P Clayton Kershaw P Blake Snell C Gary Sánchez OF Justin Upton SS Didi Gregorius OF Carlos González 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis OF Kole Calhoun",NA,"Ian Kinsler","23.70%",10
3,784434550,"0_for_5",0,204.45,"P Clayton Kershaw P Mike Clevinger OF Brett Gardner SS Didi Gregorius 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis OF Kole Calhoun OF Chris Young C Yan Gomes",NA,"Cody Bellinger","23.08%",12
4,784524234,"hogwild31 (1/4)",0,196.35,"P Michael Wacha P Mike Clevinger OF Giancarlo Stanton OF Tommy Pham C Evan Gattis OF Justin Upton 1B Matt Holliday 2B Ian Kinsler 3B Nicholas Castellanos SS Paul DeJong",NA,"Blake Snell","22.18%",11.4
4,784709664,"bigdogkyle",0,196.35,"P Clayton Kershaw P Blake Snell OF Cody Bellinger OF Justin Upton 2B Ian Kinsler 3B Nicholas Castellanos OF Lorenzo Cain C Chris Herrmann SS Troy Tulowitzki 1B Chris Davis",NA,"Mike Clevinger","21.81%",24.5
6,784613526,"Nizzlenova (4/5)",0,195.7,"P Clayton Kershaw P Chris Smith OF Charlie Blackmon 1B Mark Reynolds OF Gerardo Parra OF Carlos González 3B Nicholas Castellanos SS Troy Tulowitzki 2B Alexi Amarista C James McCann",NA,"Kole Calhoun","21.15%",5
7,784414850,"tfamularo (1/3)",0,193.45,"P Clayton Kershaw P Mike Clevinger 3B Travis Shaw 2B Carlos Asuaje OF Jabari Blash OF Kevin Pillar SS Troy Tulowitzki 1B Chris Davis OF Chris Young C James McCann",NA,"Corey Seager","17.48%",7
8,784715940,"TigerWoulds (2/2)",0,190.9,"P Mike Clevinger P Blake Snell OF Charlie Blackmon OF Gerardo Parra 2B DJ LeMahieu OF Chris Taylor 1B Matt Carpenter C Russell Martin 3B Nicholas Castellanos SS Zack Cozart",NA,"Aaron Judge","17.39%",14
9,784409424,"terpman2003 (2/2)",0,190.85,"P Brad Peacock P Mike Clevinger SS Chris Owings OF Steven Souza Jr. C Evan Gattis OF Justin Upton 1B Miguel Cabrera 2B Ian Kinsler 3B Nicholas Castellanos OF Magneuris Sierra",NA,"Robbie Ray","16.61%",17.3
10,784747405,"omygodwin",0,189.25,"P Mike Clevinger P Chris Smith OF Charlie Blackmon OF Aaron Judge C Gary Sánchez 1B Justin Smoak OF Brett Gardner 2B Whit Merrifield SS Didi Gregorius 3B Nicholas Castellanos",NA,"Mike Trout","16.28%",16
11,784626761,"soicowboy",0,188.45,"P Clayton Kershaw P Mike Clevinger OF Mike Trout OF Gerardo Parra 3B Nicholas Castellanos 1B Chris Davis OF Kole Calhoun 2B Darwin Barney SS Ramón Torres C Josh Phegley",NA,"Gary Sánchez","15.91%",14
12,784620764,"Icedawg08",0,186.35,"P Clayton Kershaw P Blake Snell OF A.J. Pollock OF Brett Gardner 2B Whit Merrifield C Russell Martin 3B Nicholas Castellanos SS Zack Cozart 1B Chris Davis OF Kole Calhoun",NA,"Charlie Blackmon","15.50%",14
13,784354848,"escotch24 (7/20)",0,186.25,"P Mike Clevinger P Chris Smith 1B Paul Goldschmidt OF Gerardo Parra OF Giancarlo Stanton C Gary Sánchez 2B Chris Taylor OF A.J. Pollock 3B Nicholas Castellanos SS Asdrúbal Cabrera",NA,"Chris Smith","14.88%",18.75
14,784442138,"shorty043 (3/4)",0,186.2,"P Brad Peacock P Michael Wacha OF Cody Bellinger 3B Travis Shaw OF Eric Thames 2B Jonathan Schoop SS Marcus Semien OF Albert Almora Jr. 1B Chris Davis C Yan Gomes",NA,"Ivan Nova","14.34%",16.9
14,784442146,"shorty043 (4/4)",0,186.2,"P Brad Peacock P Michael Wacha OF Cody Bellinger 3B Travis Shaw OF Eric Thames 2B Jonathan Schoop SS Marcus Semien OF Albert Almora Jr. 1B Chris Davis C Yan Gomes",NA,"Didi Gregorius","12.49%",22
16,784705712,"keynats (5/5)",0,186.15,"P Robbie Ray P Michael Wacha SS Corey Seager OF Joc Pederson C Salvador Perez 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis OF Kole Calhoun OF Chris Young",NA,"Nicholas Castellanos","12.41%",45
17,784637234,"MrSocko (2/3)",0,186.05,"P Robbie Ray P Chris Smith OF Mike Trout SS Corey Seager OF Chris Taylor C Evan Gattis OF Justin Upton 1B Miguel Cabrera 2B Ian Kinsler 3B Nicholas Castellanos",NA,"Freddie Freeman","12.04%",5
18,784688151,"catbus8 (1/3)",0,185.35,"P Clayton Kershaw P Blake Snell OF Justin Upton SS Elvis Andrus OF Shin-soo Choo C Russell Martin OF Carlos González 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis",NA,"Russell Martin","11.62%",4
19,784362935,"escotch24 (16/20)",0,185.25,"P Mike Clevinger P Chris Smith OF Charlie Blackmon OF Aaron Judge 2B DJ LeMahieu C Gary Sánchez OF Chris Taylor 1B Matt Carpenter 3B Nicholas Castellanos SS Alexi Amarista",NA,"Chris Davis","11.17%",38
