"Place_lo","Place_hi","Payout"
"1","1","1500"
"2","2","1000"
"3","3","750"
"4","4","500"
"5","5","300"
"6","6","200"
"7","7","150"
"8","8","100"
"9","10","80"
"11","15","60"
"16","20","50"
"21","30","40"
"31","45","35"
"46","70","30"
"71","95","25"
"96","135","20"
"136","185","15"
"186","260","12"
"261","390","10"
"391","610","8"
"611","940","6"
