"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Corey Kluber",12500,"LAD@CLE 07:10PM ET",21.025,"CLE","LAD",NA,20.8,28.75,NA,28.15
"SP","Michael Pineda",11100,"NYY@LAA 10:07PM ET",19.621,"NYY","LAA",NA,18.3,0.9,NA,0.9
"SP","Ervin Santana",10300,"SEA@MIN 08:10PM ET",21.715,"MIN","SEA",NA,15.4,5.25,NA,4.05
"SP","Taijuan Walker",8200,"ARI@DET 07:10PM ET",15.956,"ARI","DET",NA,13.7,21.05,NA,21.05
"SP","Jake Odorizzi",7900,"TB@TOR 07:07PM ET",14.577,"TB","TOR",NA,13.4,6.9425,NA,6.95
"SP","Dylan Bundy",7700,"BAL@CWS 08:10PM ET",16.492,"BAL","CWS",NA,15.7,9.85,NA,9.25
"SP","Brandon McCarthy",7600,"LAD@CLE 07:10PM ET",16.045,"LAD","CLE",NA,12.3,6.9925,NA,7
"SP","Mike Leake",6800,"MIL@STL 08:15PM ET",18.033,"STL","MIL",NA,16.4,0.900000000000001,NA,0.9
"SP","German Marquez",6700,"COL@PIT 07:05PM ET",14.7,"COL","PIT",NA,13.5,14.25,NA,13.65
"SP","Brian Johnson",6500,"BOS@PHI 07:05PM ET",19.283,"BOS","PHI",NA,14.8,-0.9925,NA,-1
"SP","Matt Shoemaker",6300,"NYY@LAA 10:07PM ET",15.215,"LAA","NYY",NA,14.9,-1.45,NA,-2.05
"SP","Matt Harvey",6000,"CHC@NYM 07:10PM ET",9.942,"NYM","CHC",NA,14.3,8,NA,8
"SP","Francisco Liriano",5800,"TB@TOR 07:07PM ET",9.65,"TOR","TB",NA,18,25.55,NA,25.55
"RP","Sam Gaviglio",5600,"SEA@MIN 08:10PM ET",11.942,"SEA","MIN",NA,12,14.9925,NA,NA
"RP","Mike Montgomery",5300,"CHC@NYM 07:10PM ET",5.216,"CHC","NYM",NA,14.3,11.05,NA,11.05
"SP","Matt Garza",5200,"MIL@STL 08:15PM ET",12.863,"MIL","STL",NA,11,11.05,NA,11.05
"SP","Andrew Cashner",5100,"TEX@HOU 08:10PM ET",10.473,"TEX","HOU",NA,7.7,2.4,NA,2.4
"SP","Jeremy Hellickson",5000,"BOS@PHI 07:05PM ET",9.108,"PHI","BOS",NA,10.6,-5.95,NA,-5.95
"SP","Miguel Gonzalez",4800,"BAL@CWS 08:10PM ET",9.863,"CWS","BAL",NA,10.5,-5.35,NA,-5.35
"SP","Chad Kuhl",4700,"COL@PIT 07:05PM ET",7.188,"PIT","COL",NA,11.1,8.25,NA,8.25
"RP","Francis Martes",4300,"TEX@HOU 08:10PM ET",0.05,"HOU","TEX",NA,13.2,24.25,NA,23.65
"SP","Jordan Zimmermann",4200,"ARI@DET 07:10PM ET",8.738,"DET","ARI",NA,11.2,22.4,NA,22.4
