Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
62,14385,Doug Martin,RB,12,TB,SEA,6,12,4900,14.4
63,11197,Demaryius Thomas,WR,12,DEN,KC,12,27,6900,14.4
64,2699,Matt Forte,RB,12,NYJ,NE,10,16,5500,14.3
65,13788,Rishard Matthews,WR,12,TEN,CHI,17,31,5800,14.2
66,12841,Andy Dalton,QB,12,CIN,BAL,5,10,5400,14.1
67,17009,Trevor Siemian,QB,12,DEN,KC,12,16,5100,13.9
68,11063,Emmanuel Sanders,WR,12,DEN,KC,12,27,6200,13.9
69,17970,Devontae Booker,RB,12,DEN,KC,12,15,5600,13.9
70,8283,Ryan Fitzpatrick,QB,12,NYJ,NE,10,25,5100,13.8
71,11611,Golden Tate,WR,12,DET,MIN,3,2,5600,13.7
72,14053,Brock Osweiler,QB,12,HOU,SD,24,17,5100,13.7
73,4358,Steve Smith,WR,12,BAL,CIN,22,6,6000,13.7
74,17960,Michael Thomas,WR,12,NO,LA,4,13,6600,13.4
75,16668,Carlos Hyde,RB,12,SF,MIA,12,8,4800,13.3
76,14918,Tyler Eifert,TE,12,CIN,BAL,5,2,5600,13.3
77,8532,Kenny Britt,WR,12,LA,NO,26,15,5400,13.3
78,18067,Jordan Howard,RB,12,CHI,TEN,19,10,5300,13.3
79,14141,Cole Beasley,WR,12,DAL,WAS,19,14,5500,13.1
80,16771,Todd Gurley,RB,12,LA,NO,26,30,5700,13.1
81,17048,Tyrell Williams,WR,12,SD,HOU,8,3,6000,13
82,8529,Mike Wallace,WR,12,BAL,CIN,22,6,5300,12.9
83,7175,Delanie Walker,TE,12,TEN,CHI,17,6,4900,12.9
84,15534,Adam Thielen,WR,12,MIN,DET,23,14,4000,12.8
85,11488,Jimmy Graham,TE,12,SEA,TB,27,21,5300,12.8
86,16127,Isaiah Crowell,RB,12,CLE,NYG,9,17,3900,12.7
87,6739,Alex Smith,QB,12,KC,DEN,2,1,5000,12.7
88,13227,Randall Cobb,WR,12,GB,PHI,6,19,5700,12.7
89,7884,Antonio Gates,TE,12,SD,HOU,8,5,4200,12.6
90,15071,Latavius Murray,RB,12,OAK,CAR,23,4,5500,12.5
91,17922,Jared Goff,QB,12,LA,NO,26,19,5200,12.5
92,6767,Pierre Garcon,WR,12,WAS,DAL,11,16,3900,12.4
93,18451,Rob Kelley,RB,12,WAS,DAL,11,5,4300,12.4
94,16866,Jamison Crowder,WR,12,WAS,DAL,11,16,5800,12.3
95,13337,Mark Ingram,RB,12,NO,LA,4,7,5000,12.1
96,15048,Travis Kelce,TE,12,KC,DEN,2,8,4000,11.9
97,13275,Kyle Rudolph,TE,12,MIN,DET,23,32,3700,11.9
98,12239,Chris Ivory,RB,12,JAX,BUF,13,14,4200,11.8
99,17986,Tyler Boyd,WR,12,CIN,BAL,5,29,4000,11.7
100,10974,Rob Gronkowski,TE,12,NE,NYJ,18,14,6900,11.7
101,6198,Darren Sproles,RB,12,PHI,GB,29,17,4500,11.6
102,16141,Willie Snead,WR,12,NO,LA,4,13,5200,11.5
103,16451,Eric Ebron,TE,12,DET,MIN,3,22,4000,11.3
104,16775,Devante Parker,WR,12,MIA,SF,32,30,4700,11.3
105,16470,Davante Adams,WR,12,GB,PHI,6,19,6600,11.2
106,12296,LeGarrette Blount,RB,12,NE,NYJ,18,19,5900,11.2
107,16112,Jeremy Hill,RB,12,CIN,BAL,5,1,3900,11.2
108,16232,Donte Moncrief,WR,12,IND,PIT,15,4,6400,11.1
109,722,Jason Witten,TE,12,DAL,WAS,19,24,3200,11.1
110,16142,Terrance West,RB,12,BAL,CIN,22,20,4000,10.8
111,14856,Zach Ertz,TE,12,PHI,GB,29,27,3700,10.6
112,16200,CJ Fiedorowicz,TE,12,HOU,SD,24,12,3300,10.6
113,2262,Tim Hightower,RB,12,NO,LA,4,7,5400,10.5
114,13870,Marvin Jones,WR,12,DET,MIN,3,2,4100,10.5
115,5451,Jonathan Stewart,RB,12,CAR,OAK,25,21,5000,10.4
116,12506,James Starks,RB,12,GB,PHI,6,10,4400,10.2
117,17290,Adam Humphries,WR,12,TB,SEA,6,8,3700,10.2
118,14855,Matt Barkley,QB,12,CHI,TEN,19,21,5000,10.2
119,16838,Duke Johnson,RB,12,CLE,NYG,9,17,3600,10.2
120,3943,DeSean Jackson,WR,12,WAS,DAL,11,16,4800,10.1
121,11017,Dennis Pitta,TE,12,BAL,CIN,22,29,3200,10.1
122,17961,Sterling Shepard,WR,12,NYG,CLE,31,26,5500,10.1
123,16834,Tevin Coleman,RB,12,ATL,ARI,1,1,4700,10
124,12800,Bilal Powell,RB,12,NYJ,NE,10,16,4600,10
125,18082,Tyreek Hill,WR,12,KC,DEN,2,1,4800,9.8
126,17167,Cameron Meredith,WR,12,CHI,TEN,19,21,4700,9.8
127,17938,Corey Coleman,WR,12,CLE,NYG,9,11,4200,9.8
128,16258,Marqise Lee,WR,12,JAX,BUF,13,12,4000,9.7
129,37,Buffalo Bills,DST,12,BUF,JAX,--,--,3800,9.6
130,11463,Brandon LaFell,WR,12,CIN,BAL,5,29,4600,9.6
131,26,Philadelphia Eagles,DST,12,PHI,GB,--,--,3000,9.4
132,1181,Martellus Bennett,TE,12,NE,NYJ,18,14,4500,9.3
133,17969,Kenneth Dixon,RB,12,BAL,CIN,22,20,3800,9.3
134,75,New York Giants,DST,12,NYG,CLE,--,--,3600,9.3
135,16510,Jerick McKinnon,RB,12,MIN,DET,23,5,3200,9.3
136,16593,Cameron Brate,TE,12,TB,SEA,6,8,3100,9.3
137,13887,Travis Benjamin,WR,12,SD,HOU,8,3,4900,9.2
138,13878,Mohamed Sanu,WR,12,ATL,ARI,1,5,4300,9.2
139,15150,Cordarrelle Patterson,WR,12,MIN,DET,23,14,3600,9.2
140,16003,Sammy Watkins,WR,12,BUF,JAX,15,9,5000,9.2
141,13255,Matt Asiata,RB,12,MIN,DET,23,5,3400,8.9
142,15215,Tavon Austin,WR,12,LA,NO,26,15,4200,8.8
143,55,Kansas City Chiefs,DST,12,KC,DEN,--,--,3200,8.8
144,13,Houston Texans,DST,12,HOU,SD,--,--,2600,8.8
145,49,Denver Broncos,DST,12,DEN,KC,--,--,3700,8.8
146,16056,James White,RB,12,NE,NYJ,18,19,4400,8.8
147,18070,Wendell Smallwood,RB,12,PHI,GB,29,17,4300,8.7
148,7389,Eddie Royal,WR,12,CHI,TEN,19,21,3800,8.5
149,21,New England Patriots,DST,12,NE,NYJ,--,--,3400,8.5
150,69,New Orleans Saints,DST,12,NO,LA,--,--,2800,8.5
151,16640,John Brown,WR,12,ARI,ATL,30,28,4000,8.4
152,13386,Lance Kendricks,TE,12,LA,NO,26,19,3000,8.4
153,15239,Vance McDonald,TE,12,SF,MIA,12,17,3000,8.3
154,64,Miami Dolphins,DST,12,MIA,SF,--,--,3300,8.3
155,18058,Tajae Sharpe,WR,12,TEN,CHI,17,31,3700,8.3
156,17480,Eli Rogers,WR,12,PIT,IND,29,19,4500,8.2
157,34,Tennessee Titans,DST,12,TEN,CHI,--,--,2800,8.2
158,17916,Will Fuller,WR,12,HOU,SD,24,17,5100,8.2
159,4577,Gary Barnidge,TE,12,CLE,NYG,9,11,3600,8.2
160,15102,Chris Thompson,RB,12,WAS,DAL,11,5,3600,8.1
161,16855,Ty Montgomery,WR,12,GB,PHI,6,19,4700,8.1
162,14478,Michael Floyd,WR,12,ARI,ATL,30,28,4300,8.1
163,15602,Jack Doyle,TE,12,IND,PIT,15,19,2800,8.1
164,11712,Anquan Boldin,WR,12,DET,MIN,3,2,3300,8.1
165,17972,Paul Perkins,RB,12,NYG,CLE,31,31,3900,8
166,7,Cincinnati Bengals,DST,12,CIN,BAL,--,--,2800,8
167,14424,Brian Quick,WR,12,LA,NO,26,15,3600,7.9
168,12751,Charles Clay,TE,12,BUF,JAX,15,13,2700,7.9
169,90,Seattle Seahawks,DST,12,SEA,TB,--,--,3500,7.9
170,16063,Quincy Enunwa,WR,12,NYJ,NE,10,7,4100,7.8
171,16728,Dontrelle Inman,WR,12,SD,HOU,8,3,4100,7.8
172,8534,Jared Cook,TE,12,GB,PHI,6,4,2500,7.6
173,17963,Austin Hooper,TE,12,ATL,ARI,1,1,2800,7.5
174,17754,Will Tye,TE,12,NYG,CLE,31,31,3000,7.5
175,28,Pittsburgh Steelers,DST,12,PIT,IND,--,--,2800,7.5
176,36,Baltimore Ravens,DST,12,BAL,CIN,--,--,3100,7.4
177,84,San Diego Chargers,DST,12,SD,HOU,--,--,2700,7.3
178,14917,Rex Burkhead,RB,12,CIN,BAL,5,1,3000,7.3
179,15118,Marquess Wilson,WR,12,CHI,TEN,19,21,3000,7.3
180,67,Minnesota Vikings,DST,12,MIN,DET,--,--,3400,7.2
181,13997,Coby Fleener,TE,12,NO,LA,4,7,3100,7.2
182,16797,TJ Yeldon,RB,12,JAX,BUF,13,14,3500,7.1
183,12708,Dion Lewis,RB,12,NE,NYJ,18,19,4000,7.1
184,16253,Allen Hurns,WR,12,JAX,BUF,13,12,3900,7.1
185,14749,Jermaine Kearse,WR,12,SEA,TB,27,27,3000,7.1
186,12794,Jeremy Kerley,WR,12,SF,MIA,12,18,3500,7
187,13957,Kendall Wright,WR,12,TEN,CHI,17,31,4000,6.9
188,2,Atlanta Falcons,DST,12,ATL,ARI,--,--,2900,6.8
189,12109,Ted Ginn,WR,12,CAR,OAK,25,22,3900,6.8
190,17975,Hunter Henry,TE,12,SD,HOU,8,5,2900,6.8
191,16129,Taylor Gabriel,WR,12,ATL,ARI,1,5,3600,6.7
192,16801,Dorial Green-Beckham,WR,12,PHI,GB,29,32,3000,6.7
193,12246,Victor Cruz,WR,12,NYG,CLE,31,26,3500,6.7
194,16837,Chris Conley,WR,12,KC,DEN,2,1,3100,6.6
195,16830,Tyler Lockett,WR,12,SEA,TB,27,27,3600,6.6
196,83,Oakland Raiders,DST,12,OAK,CAR,--,--,3000,6.5
197,11026,Jermaine Gresham,TE,12,ARI,ATL,30,28,2500,6.5
198,13987,Dwayne Allen,TE,12,IND,PIT,15,19,2600,6.5
199,15088,Terrance Williams,WR,12,DAL,WAS,19,14,3100,6.4
200,1,Arizona Cardinals,DST,12,ARI,ATL,--,--,2700,6.4
201,12,Green Bay Packers,DST,12,GB,PHI,--,--,2800,6.4
202,14122,Ladarius Green,TE,12,PIT,IND,29,24,2600,6.4
203,18187,Robby Anderson,WR,12,NYJ,NE,10,7,3000,6.4
204,14828,Chris Hogan,WR,12,NE,NYJ,18,19,4700,6.3
205,95,Tampa Bay Buccaneers,DST,12,TB,SEA,--,--,2300,6.3
206,16326,Seth Roberts,WR,12,OAK,CAR,23,24,3000,6.1
207,16829,Clive Walford,TE,12,OAK,CAR,23,30,2500,6
208,12830,Torrey Smith,WR,12,SF,MIA,12,18,3400,5.9
209,18088,Alex Collins,RB,12,SEA,TB,27,22,3000,5.9
210,15196,Kenny Stills,WR,12,MIA,SF,32,30,3600,5.8
211,16848,Sammie Coates,WR,12,PIT,IND,29,19,3500,5.8
212,18690,Jalen Richard,RB,12,OAK,CAR,23,4,3300,5.8
213,9906,Danny Amendola,WR,12,NE,NYJ,18,19,3700,5.8
214,15241,Quinton Patton,WR,12,SF,MIA,12,18,3300,5.7
215,18152,Dwayne Washington,RB,12,DET,MIN,3,12,3500,5.7
216,32,Los Angeles Rams,DST,12,LA,NO,--,--,2400,5.7
217,5,Carolina Panthers,DST,12,CAR,OAK,--,--,2600,5.7
218,14,Indianapolis Colts,DST,12,IND,PIT,--,--,2400,5.7
219,16802,Devin Funchess,WR,12,CAR,OAK,25,22,3500,5.6
220,16790,Phillip Dorsett,WR,12,IND,PIT,15,4,3200,5.6
221,16307,Charcandrick West,RB,12,KC,DEN,2,26,5000,5.6
222,14985,Ryan Griffin,TE,12,HOU,SD,24,12,2500,5.6
223,16031,Damien Williams,RB,12,MIA,SF,32,32,3900,5.5
224,16920,Jesse James,TE,12,PIT,IND,29,24,2700,5.5
225,14865,Marquise Goodwin,WR,12,BUF,JAX,15,9,3600,5.5
226,16919,JJ Nelson,WR,12,ARI,ATL,30,28,4200,5.5
227,11,Detroit Lions,DST,12,DET,MIN,--,--,3000,5.5
228,14533,Robert Turbin,RB,12,IND,PIT,15,30,3300,5.4
229,16308,Albert Wilson,WR,12,KC,DEN,2,1,3200,5.4
230,5084,Vernon Davis,TE,12,WAS,DAL,11,21,2900,5.4
231,11345,Logan Paulsen,TE,12,CHI,TEN,19,22,2500,5.3
232,93,San Francisco 49ers,DST,12,SF,MIA,--,--,2400,5.3
233,48,Dallas Cowboys,DST,12,DAL,WAS,--,--,2900,5.3
234,16787,Breshad Perriman,WR,12,BAL,CIN,22,6,3100,5.3
235,15207,Benjamin Cunningham,RB,12,LA,NO,26,30,4000,5.3
236,38,Chicago Bears,DST,12,CHI,TEN,--,--,2700,5.2
237,8,Cleveland Browns,DST,12,CLE,NYG,--,--,2200,5.2
238,16867,Jeremy Langford,RB,12,CHI,TEN,19,10,3800,5.1
239,16988,Ben Koyack,TE,12,JAX,BUF,13,15,2500,5.1
240,12847,Andrew Hawkins,WR,12,CLE,NYG,9,11,3000,4.9
241,52,Jacksonville Jaguars,DST,12,JAX,BUF,--,--,2400,4.9
242,13016,Virgil Green,TE,12,DEN,KC,12,3,2600,4.7
243,17959,Derrick Henry,RB,12,TEN,CHI,17,5,5200,4.3
244,16273,Kapri Bibbs,RB,12,DEN,KC,12,15,4000,4.2
245,15018,Denard Robinson,RB,12,JAX,BUF,13,14,3000,4.2
246,16491,Richard Rodgers,TE,12,GB,PHI,6,4,2600,4.1
247,14876,Dion Sims,TE,12,MIA,SF,32,10,2500,4.1
248,14496,Garrett Celek,TE,12,SF,MIA,12,17,2600,4.1
249,14978,Justin Hunter,WR,12,BUF,JAX,15,9,3000,4.1
250,15616,Fozzy Whittaker,RB,12,CAR,OAK,25,21,3000,4.1
251,13264,Andre Holmes,WR,12,OAK,CAR,23,24,3000,4
252,14850,Russell Shepard,WR,12,TB,SEA,6,8,3500,3.9
253,16694,Paul Richardson,WR,12,SEA,TB,27,27,3000,3.9
254,17964,Braxton Miller,WR,12,HOU,SD,24,17,3000,3.8
255,97,Washington Redskins,DST,12,WAS,DAL,--,--,2500,3.7
256,14269,Alfred Morris,RB,12,DAL,WAS,19,20,5100,3.6
257,82,New York Jets,DST,12,NYJ,NE,--,--,2500,3.6
258,14795,Josh Bellamy,WR,12,CHI,TEN,19,21,3000,3.6
259,15066,Brice Butler,WR,12,DAL,WAS,19,14,3000,3.5
260,17199,Akeem Hunt,RB,12,HOU,SD,24,28,3500,3.5
261,12985,DuJuan Harris,RB,12,SF,MIA,12,8,4000,3.4
262,16962,AJ Derby,TE,12,DEN,KC,12,3,2500,3.4
263,15866,Josh Hill,TE,12,NO,LA,4,7,2500,3.3
264,17914,Laquon Treadwell,WR,12,MIN,DET,23,14,3000,3.2
265,15224,Andre Ellington,RB,12,ARI,ATL,30,29,3500,3.2
266,14901,Kyle Juszczyk,FB,12,BAL,CIN,22,20,3000,3.2
267,15965,Trey Burton,TE,12,PHI,GB,29,27,2500,3.1
268,16964,Darren Waller,WR,12,BAL,CIN,22,6,2500,3.1
269,14445,Rhett Ellison,TE,12,MIN,DET,23,32,2500,3
270,15072,Mychal Rivera,TE,12,OAK,CAR,23,30,2500,3
271,12722,Kamar Aiken,WR,12,BAL,CIN,22,6,3000,2.9
272,13158,Shaun Draughn,RB,12,SF,MIA,12,8,3200,2.9
273,13002,Cecil Shorts,WR,12,TB,SEA,6,8,3000,2.9
274,1589,John Kuhn,FB,12,NO,LA,4,7,3000,2.8
275,18101,Jerell Adams,TE,12,NYG,CLE,31,31,2500,2.8
276,14920,Cobi Hamilton,WR,12,PIT,IND,29,19,3000,2.8
277,15263,Luke Willson,TE,12,SEA,TB,27,21,2500,2.8
278,12153,Ed Dickson,TE,12,CAR,OAK,25,25,2500,2.7
279,18375,Peyton Barber,RB,12,TB,SEA,6,12,3900,2.7
280,15185,Kenjon Barner,RB,12,PHI,GB,29,17,3600,2.7
281,18034,Malcolm Mitchell,WR,12,NE,NYJ,18,19,3000,2.6
282,15782,Larry Donnell,TE,12,NYG,CLE,31,31,2500,2.6
283,14593,Dominique Jones,TE,12,MIA,SF,32,10,2500,2.5
284,18262,Stephen Anderson,TE,12,HOU,SD,24,12,2500,2.5
285,16868,Justin Hardy,WR,12,ATL,ARI,1,5,3000,2.5
286,15378,Levine Toilolo,TE,12,ATL,ARI,1,1,2500,2.5
287,14465,Jarius Wright,WR,12,MIN,DET,23,14,3000,2.4
288,16553,Corey Brown,WR,12,CAR,OAK,25,22,3000,2.4
289,15247,Darren Fells,TE,12,ARI,ATL,30,28,2500,2.4
290,14352,Travaris Cadet,RB,12,NO,LA,4,7,3000,2.4
291,18299,Kenneth Farrow,RB,12,SD,HOU,8,26,3700,2.4
292,14789,Jamize Olawale,FB,12,OAK,CAR,23,4,3000,2.4
293,16608,Austin Seferian-Jenkins,TE,12,NYJ,NE,10,18,2500,2.3
294,18032,Tyler Higbee,TE,12,LA,NO,26,19,2500,2.3
295,18073,Jonathan Williams,RB,12,BUF,JAX,15,13,3000,2.3
296,15371,MarQueis Gray,TE,12,MIA,SF,32,10,2500,2.3
297,15141,Charles Johnson,WR,12,MIN,DET,23,14,3000,2.3
298,4640,Reggie Bush,RB,12,BUF,JAX,15,13,3400,2.2
299,18229,Ben Braunecker,TE,12,CHI,TEN,19,22,2500,2.2
300,16899,Rashad Greene,WR,12,JAX,BUF,13,12,3000,2.2
