Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
115,15071,Latavius Murray,RB,7,OAK,JAX,17,11,4400,9.8
116,14865,Marquise Goodwin,WR,7,BUF,MIA,20,26,3000,9.8
117,14856,Zach Ertz,TE,7,PHI,MIN,1,13,3400,9.8
118,12800,Bilal Powell,RB,7,NYJ,BAL,7,2,3700,9.8
119,1181,Martellus Bennett,TE,7,NE,PIT,18,18,4500,9.7
120,13997,Coby Fleener,TE,7,NO,KC,13,7,3800,9.7
121,49,Denver Broncos,DST,7,DEN,HOU,--,--,3800,9.3
122,14918,Tyler Eifert,TE,7,CIN,CLE,31,32,4400,9.3
123,37,Buffalo Bills,DST,7,BUF,MIA,--,--,3400,9.2
124,13788,Rishard Matthews,WR,7,TEN,IND,26,7,3600,9.1
125,17916,Will Fuller,WR,7,HOU,DEN,4,1,5700,9
126,67,Minnesota Vikings,DST,7,MIN,PHI,--,--,3700,8.9
127,16775,Devante Parker,WR,7,MIA,BUF,8,12,4500,8.9
128,15102,Chris Thompson,RB,7,WAS,DET,29,8,3100,8.8
129,13275,Kyle Rudolph,TE,7,MIN,PHI,5,2,3500,8.8
130,11488,Jimmy Graham,TE,7,SEA,ARI,2,1,5800,8.8
131,7,Cincinnati Bengals,DST,7,CIN,CLE,--,--,3600,8.8
132,12239,Chris Ivory,RB,7,JAX,OAK,30,29,3400,8.8
133,16848,Sammie Coates,WR,7,PIT,NE,10,8,5100,8.8
134,17023,Zach Zenner,RB,7,DET,WAS,16,24,3500,8.7
135,6198,Darren Sproles,RB,7,PHI,MIN,1,9,3800,8.5
136,12830,Torrey Smith,WR,7,SF,TB,23,27,3800,8.5
137,13255,Matt Asiata,RB,7,MIN,PHI,5,17,3500,8.4
138,13852,Bobby Rainey,RB,7,NYG,LA,15,15,3200,8.4
139,11256,Ryan Mathews,RB,7,PHI,MIN,1,9,3900,8.3
140,11463,Brandon LaFell,WR,7,CIN,CLE,31,21,3900,8.2
141,13158,Shaun Draughn,RB,7,SF,TB,23,25,3000,8.1
142,12794,Jeremy Kerley,WR,7,SF,TB,23,27,4000,8.1
143,14828,Chris Hogan,WR,7,NE,PIT,18,5,4800,8
144,36,Baltimore Ravens,DST,7,BAL,NYJ,--,--,2800,8
145,90,Seattle Seahawks,DST,7,SEA,ARI,--,--,3300,8
146,18058,Tajae Sharpe,WR,7,TEN,IND,26,7,3500,8
147,14424,Brian Quick,WR,7,LA,NYG,16,18,3200,8
148,16200,CJ Fiedorowicz,TE,7,HOU,DEN,4,15,2500,8
149,16787,Breshad Perriman,WR,7,BAL,NYJ,25,31,3500,7.9
150,12751,Charles Clay,TE,7,BUF,MIA,20,24,3000,7.6
151,34,Tennessee Titans,DST,7,TEN,IND,--,--,2500,7.6
152,18061,Deandre Washington,RB,7,OAK,JAX,17,11,3900,7.5
153,21,New England Patriots,DST,7,NE,PIT,--,--,2900,7.5
154,852,Jacob Tamme,TE,7,ATL,SD,22,17,2800,7.5
155,12,Green Bay Packers,DST,7,GB,CHI,--,--,3300,7.4
156,18690,Jalen Richard,RB,7,OAK,JAX,17,11,3600,7.4
157,15534,Adam Thielen,WR,7,MIN,PHI,5,4,3700,7.4
158,13878,Mohamed Sanu,WR,7,ATL,SD,22,16,4400,7.4
159,15782,Larry Donnell,TE,7,NYG,LA,15,15,2600,7.4
160,14478,Michael Floyd,WR,7,ARI,SEA,3,7,3900,7.3
161,13386,Lance Kendricks,TE,7,LA,NYG,16,10,2700,7.3
162,75,New York Giants,DST,7,NYG,LA,--,--,2700,7.3
163,15239,Vance McDonald,TE,7,SF,TB,23,12,2500,7.2
164,83,Oakland Raiders,DST,7,OAK,JAX,--,--,2400,7.2
165,32,Los Angeles Rams,DST,7,LA,NYG,--,--,2700,7.2
166,17480,Eli Rogers,WR,7,PIT,NE,10,8,3500,7.2
167,95,Tampa Bay Buccaneers,DST,7,TB,SF,--,--,3200,7.1
168,1,Arizona Cardinals,DST,7,ARI,SEA,--,--,3000,7.1
169,17970,Devontae Booker,RB,7,DEN,HOU,6,19,3700,7.1
170,11792,Arian Foster,RB,7,MIA,BUF,8,16,4200,7.1
171,17960,Michael Thomas,WR,7,NO,KC,13,22,4700,7
172,13027,Julius Thomas,TE,7,JAX,OAK,30,26,3900,7
173,12722,Kamar Aiken,WR,7,BAL,NYJ,25,31,3700,6.9
174,14978,Justin Hunter,WR,7,BUF,MIA,20,26,3000,6.9
175,16491,Richard Rodgers,TE,7,GB,CHI,14,6,2800,6.9
176,69,New Orleans Saints,DST,7,NO,KC,--,--,2000,6.8
177,12246,Victor Cruz,WR,7,NYG,LA,15,26,3900,6.8
178,97,Washington Redskins,DST,7,WAS,DET,--,--,2400,6.7
179,55,Kansas City Chiefs,DST,7,KC,NO,--,--,2600,6.7
180,13,Houston Texans,DST,7,HOU,DEN,--,--,3000,6.5
181,13957,Kendall Wright,WR,7,TEN,IND,26,7,3700,6.2
182,26,Philadelphia Eagles,DST,7,PHI,MIN,--,--,3100,6.2
183,17986,Tyler Boyd,WR,7,CIN,CLE,31,21,3000,6.1
184,16830,Tyler Lockett,WR,7,SEA,ARI,2,9,3700,6.1
185,16920,Jesse James,TE,7,PIT,NE,10,20,3100,6
186,16326,Seth Roberts,WR,7,OAK,JAX,17,25,3000,6
187,17754,Will Tye,TE,7,NYG,LA,15,15,2500,5.9
188,82,New York Jets,DST,7,NYJ,BAL,--,--,2600,5.9
189,16728,Dontrelle Inman,WR,7,SD,ATL,28,14,3300,5.9
190,8,Cleveland Browns,DST,7,CLE,CIN,--,--,2200,5.8
191,93,San Francisco 49ers,DST,7,SF,TB,--,--,2500,5.8
192,13016,Virgil Green,TE,7,DEN,HOU,6,9,2700,5.7
193,17290,Adam Humphries,WR,7,TB,SF,24,17,3000,5.6
194,11,Detroit Lions,DST,7,DET,WAS,--,--,2600,5.6
195,2,Atlanta Falcons,DST,7,ATL,SD,--,--,2800,5.6
196,16837,Chris Conley,WR,7,KC,NO,32,24,3500,5.6
197,16829,Clive Walford,TE,7,OAK,JAX,17,5,2500,5.6
198,14901,Kyle Juszczyk,FB,7,BAL,NYJ,25,20,3000,5.6
199,9906,Danny Amendola,WR,7,NE,PIT,18,5,3500,5.4
200,64,Miami Dolphins,DST,7,MIA,BUF,--,--,2500,5.4
201,16258,Marqise Lee,WR,7,JAX,OAK,30,30,3200,5.4
202,18361,Chester Rogers,WR,7,IND,TEN,9,9,3000,5.3
203,14,Indianapolis Colts,DST,7,IND,TEN,--,--,2500,5.3
204,9369,Justin Forsett,RB,7,DET,WAS,16,24,3300,5.3
205,16781,Nelson Agholor,WR,7,PHI,MIN,1,2,3100,5.3
206,14533,Robert Turbin,RB,7,IND,TEN,9,10,3000,5.3
207,15241,Quinton Patton,WR,7,SF,TB,23,27,3000,5.2
208,38,Chicago Bears,DST,7,CHI,GB,--,--,2300,5.2
209,14749,Jermaine Kearse,WR,7,SEA,ARI,2,9,3000,5.2
210,16083,Crockett Gillmore,TE,7,BAL,NYJ,25,25,2500,5.2
211,16801,Dorial Green-Beckham,WR,7,PHI,MIN,1,2,3000,5.1
212,16868,Justin Hardy,WR,7,ATL,SD,22,16,3000,5
213,52,Jacksonville Jaguars,DST,7,JAX,OAK,--,--,2300,5
214,17959,Derrick Henry,RB,7,TEN,IND,26,31,3100,5
215,14352,Travaris Cadet,RB,7,NO,KC,13,18,3000,5
216,28,Pittsburgh Steelers,DST,7,PIT,NE,--,--,2700,4.8
217,18217,Josh Ferguson,RB,7,IND,TEN,9,10,3000,4.8
218,15371,MarQueis Gray,TE,7,MIA,BUF,8,3,2500,4.7
219,16831,Jaelen Strong,WR,7,HOU,DEN,4,1,3000,4.6
220,11220,Dexter McCluster,RB,7,SD,ATL,28,26,3200,4.5
221,4640,Reggie Bush,RB,7,BUF,MIA,20,13,3000,4.4
222,84,San Diego Chargers,DST,7,SD,ATL,--,--,2100,4.3
223,17969,Kenneth Dixon,RB,7,BAL,NYJ,25,20,3000,4.2
224,15196,Kenny Stills,WR,7,MIA,BUF,8,12,3100,4.2
225,14985,Ryan Griffin,TE,7,HOU,DEN,4,15,2500,4.2
226,14496,Garrett Celek,TE,7,SF,TB,23,12,2500,4.2
227,16917,CJ Uzomah,TE,7,CIN,CLE,31,32,2500,4.2
228,16427,Ka'Deem Carey,RB,7,CHI,GB,20,1,3000,4.1
229,17972,Paul Perkins,RB,7,NYG,LA,15,15,3000,4.1
230,15247,Darren Fells,TE,7,ARI,SEA,3,9,2500,3.9
231,18375,Peyton Barber,RB,7,TB,SF,24,30,3000,3.8
232,15224,Andre Ellington,RB,7,ARI,SEA,3,4,3000,3.8
233,3061,Marcedes Lewis,TE,7,JAX,OAK,30,26,2500,3.8
234,2429,Andre Johnson,WR,7,TEN,IND,26,7,3100,3.8
235,13741,Brandon Bolden,RB,7,NE,PIT,18,27,3000,3.7
236,14593,Dominique Jones,TE,7,MIA,BUF,8,3,2500,3.7
237,16308,Albert Wilson,WR,7,KC,NO,32,24,3000,3.7
238,16238,Erik Swoope,TE,7,IND,TEN,9,15,2500,3.6
239,5511,Brent Celek,TE,7,PHI,MIN,1,13,2500,3.5
240,18082,Tyreek Hill,WR,7,KC,NO,32,24,3000,3.5
241,15045,Knile Davis,RB,7,GB,CHI,14,13,3000,3.5
242,15150,Cordarrelle Patterson,WR,7,MIN,PHI,5,4,3200,3.4
243,17963,Austin Hooper,TE,7,ATL,SD,22,17,2500,3.2
244,15866,Josh Hill,TE,7,NO,KC,13,7,2500,3.2
245,8373,Brandon Tate,WR,7,BUF,MIA,20,26,3000,3.2
246,17964,Braxton Miller,WR,7,HOU,DEN,4,1,3000,3.1
247,16694,Paul Richardson,WR,7,SEA,ARI,2,9,3000,3
248,15141,Charles Johnson,WR,7,MIN,PHI,5,4,3000,2.9
249,4276,Brandon Bostick,TE,7,NYJ,BAL,7,6,2500,2.9
250,16651,Walter Powell,WR,7,BUF,MIA,20,26,3000,2.9
251,18070,Wendell Smallwood,RB,7,PHI,MIN,1,9,3000,2.8
252,15207,Benjamin Cunningham,RB,7,LA,NYG,16,14,3000,2.8
253,11501,Arrelious Benn,WR,7,JAX,OAK,30,30,3000,2.8
254,16031,Damien Williams,RB,7,MIA,BUF,8,16,3000,2.8
255,16699,Fitzgerald Toussaint,RB,7,PIT,NE,10,7,3000,2.7
256,15965,Trey Burton,TE,7,PHI,MIN,1,13,2500,2.7
257,18019,Nick Vannett,TE,7,SEA,ARI,2,1,2500,2.5
258,13264,Andre Holmes,WR,7,OAK,JAX,17,25,3000,2.5
259,16276,Bennie Fowler,WR,7,DEN,HOU,6,3,3000,2.5
260,16411,Ryan Grant,WR,7,WAS,DET,29,28,3000,2.5
261,11932,LeSean McCoy,RB,7,BUF,MIA,20,13,7600,2.5
262,15378,Levine Toilolo,TE,7,ATL,SD,22,17,2700,2.4
263,18451,Rob Kelley,RB,7,WAS,DET,29,8,3000,2.4
264,16395,Xavier Grimble,TE,7,PIT,NE,10,20,2500,2.4
265,16307,Charcandrick West,RB,7,KC,NO,32,32,3000,2.3
266,15072,Mychal Rivera,TE,7,OAK,JAX,17,5,2500,2.3
267,16846,Tyler Kroft,TE,7,CIN,CLE,31,32,2500,2.2
268,18299,Kenneth Farrow,RB,7,SD,ATL,28,26,3000,2.2
269,14122,Ladarius Green,TE,7,PIT,NE,10,20,2500,2.1
270,15971,Josh Huff,WR,7,PHI,MIN,1,2,3000,2.1
271,14789,Jamize Olawale,FB,7,OAK,JAX,17,11,3000,2.1
272,13370,Luke Stocker,TE,7,TB,SF,24,21,2500,2.1
273,15305,Demetrius Harris,TE,7,KC,NO,32,19,2500,2
274,14786,Patrick DiMarco,FB,7,ATL,SD,22,27,3000,2
275,18522,Cole Wick,TE,7,DET,WAS,16,14,2500,2
276,2262,Tim Hightower,RB,7,NO,KC,13,18,3000,2
277,16954,Nick O'Leary,TE,7,BUF,MIA,20,24,2500,2
278,1589,John Kuhn,FB,7,NO,KC,13,18,3000,2
279,1545,Anthony Fasano,TE,7,TEN,IND,26,22,2500,2
280,11026,Jermaine Gresham,TE,7,ARI,SEA,3,9,2500,2
281,16189,Alfred Blue,RB,7,HOU,DEN,4,20,3000,1.9
282,16273,Kapri Bibbs,RB,7,DEN,HOU,6,19,3000,1.9
283,11317,Clay Harbor,TE,7,DET,WAS,16,14,2500,1.9
284,13170,Niles Paul,TE,7,WAS,DET,29,30,2500,1.9
285,16886,Javorius Allen,RB,7,BAL,NYJ,25,20,3000,1.8
286,17965,CJ Prosise,RB,7,SEA,ARI,2,3,3000,1.8
287,12847,Andrew Hawkins,WR,7,CLE,CIN,21,13,3000,1.8
288,16487,Justin Perillo,TE,7,GB,CHI,14,6,2500,1.8
289,16899,Rashad Greene,WR,7,JAX,OAK,30,30,3000,1.7
290,8778,Brandon Myers,TE,7,TB,SF,24,21,2500,1.7
291,18088,Alex Collins,RB,7,SEA,ARI,2,3,3000,1.6
292,16853,Jeff Heuerman,TE,7,DEN,HOU,6,9,2500,1.6
293,8848,John Phillips,TE,7,DEN,HOU,6,9,2500,1.6
294,18041,Tyler Ervin,RB,7,HOU,DEN,4,20,3000,1.6
295,18093,Andy Janovich,FB,7,DEN,HOU,6,19,3000,1.4
296,14795,Josh Bellamy,WR,7,CHI,GB,20,32,3000,1.4
297,11345,Logan Paulsen,TE,7,CHI,GB,20,25,2500,1.4
298,14920,Cobi Hamilton,WR,7,PIT,NE,10,8,3000,1.4
299,15509,Jaron Brown,WR,7,ARI,SEA,3,7,3100,1.3
300,14594,Griff Whalen,WR,7,SD,ATL,28,14,3000,1.3
