"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,784801039,"cBraund (17/20)",0,161.45,"P Edwin Jackson OF Rajai Davis 1B Adam Lind C Martín Maldonado 2B Daniel Murphy 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Mike Clevinger","83.06%",24.5
2,784732773,"sunriverdave",0,156.25,"P Chris Smith 1B Adam Lind C Martín Maldonado 2B Daniel Murphy OF Steven Souza Jr. 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Bryce Harper","76.64%",30
3,784408642,"KPickDKings",0,154.25,"P Chris Smith 1B Adam Lind 2B Daniel Murphy OF Khris Davis C Matt Wieters 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Mike Trout","68.76%",16
3,784779776,"kratom (7/15)",0,154.25,"P Chris Smith 1B Adam Lind 2B Daniel Murphy OF Khris Davis C Matt Wieters 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Daniel Murphy","63.04%",0
3,784779777,"kratom (8/15)",0,154.25,"P Chris Smith 1B Adam Lind 2B Daniel Murphy OF Khris Davis C Matt Wieters 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Blake Snell","52.20%",11.4
3,784779778,"kratom (9/15)",0,154.25,"P Chris Smith 1B Adam Lind 2B Daniel Murphy OF Khris Davis C Matt Wieters 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Francisco Lindor","51.67%",2
7,784449817,"rruiz2321",0,152.25,"P Chris Smith 1B Adam Lind 2B Daniel Murphy OF Khris Davis C Matt Wieters OF Steven Souza Jr. 3B Anthony Rendon OF Bryce Harper SS Francisco Lindor P Mike Clevinger",NA,"Anthony Rendon","36.58%",17
8,784374936,"kosar911",0,151.25,"P Chris Smith 1B Adam Lind OF Khris Davis 3B Anthony Rendon OF Mike Trout C Yan Gomes OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"José Ramírez","32.50%",0
9,784789687,"viniv2015 (2/3)",0,150.9,"1B Adam Lind C Martín Maldonado 2B Daniel Murphy OF Khris Davis OF Steven Souza Jr. 3B Anthony Rendon OF Bryce Harper SS Wilmer Difo P Blake Snell P Mike Clevinger",NA,"Steven Souza Jr.","32.09%",14
10,784823793,"PITTIMMORTALS",0,149.25,"P Chris Smith 1B Adam Lind 2B Daniel Murphy OF Khris Davis C Wilson Ramos 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Wilmer Difo P Mike Clevinger",NA,"Ryan Zimmerman","29.93%",5
11,784283471,"thor9",0,147.25,"P Chris Smith 1B Adam Lind SS Adam Rosales 2B Daniel Murphy OF Steven Souza Jr. C Buster Posey 3B Anthony Rendon OF Mike Trout OF Bryce Harper P Mike Clevinger",NA,"Buster Posey","28.86%",7
11,784417395,"cruj69",0,147.25,"1B Edwin Encarnacion P Chris Smith C Martín Maldonado OF Khris Davis 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"Evan Longoria","27.95%",0
11,784569132,"purplehays99 (2/2)",0,147.25,"1B Edwin Encarnacion P Chris Smith C Martín Maldonado OF Khris Davis 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"Chris Smith","24.12%",18.75
11,784620511,"conismyhero (1/4)",0,147.25,"1B Edwin Encarnacion P Chris Smith C Martín Maldonado OF Khris Davis 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"Logan Morrison","23.76%",6
11,784628707,"conismyhero (2/4)",0,147.25,"1B Edwin Encarnacion P Chris Smith C Martín Maldonado OF Khris Davis 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"Wilson Ramos","23.38%",3
11,784628831,"conismyhero (3/4)",0,147.25,"1B Edwin Encarnacion P Chris Smith C Martín Maldonado OF Khris Davis 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"Corey Dickerson","22.85%",0
11,784628861,"conismyhero (4/4)",0,147.25,"1B Edwin Encarnacion P Chris Smith C Martín Maldonado OF Khris Davis 3B Anthony Rendon OF Mike Trout OF Bryce Harper SS Francisco Lindor P Mike Clevinger 2B José Ramírez",NA,"Khris Davis","21.06%",20
