"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,796049708,"micahmbg (13/20)",0,160.6,"1B Edwin Encarnacion SS Francisco Lindor 2B Robinson Canó OF Nelson Cruz OF Matt Joyce OF Khris Davis 3B Kyle Seager C Bruce Maxwell P Troy Scribner P Madison Bumgarner",NA,"Trevor Bauer","46.51%",27.55
2,796009630,"cptnspaulding (12/20)",0,156.7,"P Trevor Bauer 2B Robinson Canó OF Nelson Cruz OF Matt Joyce OF Khris Davis 3B Kyle Seager SS Marcus Semien 1B Matt Olson C Bruce Maxwell P Madison Bumgarner",NA,"Yoenis Céspedes","38.18%",2
3,796054101,"Loaded_Shooter",0,155.15,"C Jonathan Lucroy OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Nelson Cruz SS Jean Segura P Troy Scribner 1B Joey Gallo OF Nomar Mazara P Kyle Hendricks",NA,"Kevin Gausman","37.29%",10
4,796067346,"Marauders11 (5/10)",0,153.75,"2B Robinson Canó OF Nelson Cruz 3B Adrián Béltre OF Carlos Gómez SS Elvis Andrus P Martín Pérez OF Drew Robinson 1B Joey Gallo P Madison Bumgarner C Buster Posey",NA,"Madison Bumgarner","37.03%",28.15
5,795926165,"gitsum40",0,153.6,"OF Charlie Blackmon 3B José Ramírez 2B Robinson Canó OF Nelson Cruz SS Jean Segura C Bruce Maxwell P Kevin Gausman P Martín Pérez 1B Joey Gallo OF Nomar Mazara",NA,"Kyle Hendricks","29.93%",13.7
6,795981478,"theelderlee (16/20)",0,152.55,"P Trevor Bauer 2B Robinson Canó OF Nelson Cruz OF Khris Davis 3B Kyle Seager SS Marcus Semien P Kevin Gausman OF Shin-soo Choo C René Rivera 1B Joey Gallo",NA,"Khris Davis","29.85%",14
7,796073522,"Drumnut10 (12/14)",0,151.7,"P Trevor Bauer 2B Robinson Canó 3B Kyle Seager 1B Joey Gallo OF Denard Span OF Hunter Pence P Madison Bumgarner C Buster Posey SS Brandon Crawford OF Jarrett Parker",NA,"Mike Trout","29.04%",8
8,796036023,"btchica",0,151.6,"OF Charlie Blackmon 2B DJ LeMahieu OF Khris Davis 3B Kyle Seager SS Marcus Semien P Troy Scribner 1B Joey Gallo OF Hunter Pence P Madison Bumgarner C Buster Posey",NA,"Buster Posey","26.83%",3
9,796041321,"jaclynrhea",0,150.55,"P Trevor Bauer 2B Robinson Canó OF Nelson Cruz OF Khris Davis SS Jean Segura C Bruce Maxwell P Kevin Gausman OF Carlos Gómez 1B Wilmer Flores 3B Joey Gallo",NA,"Joey Gallo","25.17%",22
10,796059726,"Romel55",0,149.75,"OF Charlie Blackmon 2B Jason Kipnis 3B Nolan Arenado C Welington Castillo OF Shin-soo Choo P Martín Pérez OF Drew Robinson 1B Joey Gallo P Madison Bumgarner SS Brandon Crawford",NA,"Edwin Encarnacion","22.41%",4
