"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Madison Bumgarner",12600,"CHC@SF 03:45PM ET",19.511,"SF","CHC",23.67,19.3,24.715,NA,28.15
"SP","Kevin Gausman",9900,"BAL@LAA 03:37PM ET",11.969,"BAL","LAA",20.43,16.2,15.72,NA,10
"SP","Trevor Bauer",8700,"COL@CLE 12:10PM ET",15.114,"CLE","COL",19.99,14.1,17.795,NA,27.55
"SP","Kyle Hendricks",8600,"CHC@SF 03:45PM ET",13.02,"CHC","SF",17.51,14.9,17.284,NA,13.7
"SP","Yovani Gallardo",6600,"SEA@OAK 03:35PM ET",8.781,"SEA","OAK",13.51,11.2,14.033,NA,4.95
"SP","Jharel Cotton",6200,"SEA@OAK 03:35PM ET",11.125,"OAK","SEA",12.47,14.4,16.102,NA,4.1
"SP","Antonio Senzatela",5800,"COL@CLE 12:10PM ET",10.5,"COL","CLE",11.27,10.2,11.802,NA,12.45
"SP","Martin Perez",5500,"TEX@NYM 12:10PM ET",8.431,"TEX","NYM",11.29,11.7,13.255,NA,27.6
"SP","Rafael Montero",5400,"TEX@NYM 12:10PM ET",5.711,"NYM","TEX",13.56,14.8,16.842,NA,2.75
"SP","Troy Scribner",4800,"BAL@LAA 03:37PM ET",6,"LAA","BAL",9.71,15.3,14.655,NA,19.45
