"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5600,"LAA@TEX 08:05PM ET",10.75,"LAA","TEX",10.54,12.9,12.13,10.1,"3","3",26
"1B","Anthony Rizzo",5300,"CHC@BOS 07:10PM ET",10.667,"CHC","BOS",5.61,9.4,9.79,8.5,"3","3",5
"3B","Kris Bryant",5200,"CHC@BOS 07:10PM ET",9.714,"CHC","BOS",9.54,10,9.83,10.5,"2","2",16
"OF","Bryce Harper",5200,"NYM@WAS 07:05PM ET",14.048,"WAS","NYM",9.23,9.5,10.15,9.3,"3","3",3
"1B","Paul Goldschmidt",5100,"COL@ARI 09:40PM ET",11.043,"ARI","COL",10.92,10.2,10.92,9.9,"3","3",7
"3B","Nolan Arenado",5000,"COL@ARI 09:40PM ET",9.909,"COL","ARI",10.11,8.5,10.57,10.3,"3","3",9
"OF","Charlie Blackmon",5000,"COL@ARI 09:40PM ET",10.727,"COL","ARI",6.86,8.1,9.99,8.6,"1","1",5
"OF","Nelson Cruz",4900,"SEA@CLE 07:10PM ET",9.636,"SEA","CLE",NA,NA,NA,NA,"4","x",NA
"1B","Eric Thames",4900,"ATL@MIL 08:10PM ET",14.095,"MIL","ATL",10.25,9.2,9.21,7.5,"2","2",7
"OF","Ryan Braun",4900,"ATL@MIL 08:10PM ET",10.091,"MIL","ATL",9.92,7.3,9.98,8.4,"3","3",22
"SS","Trea Turner",4900,"NYM@WAS 07:05PM ET",11.818,"WAS","NYM",8.28,8.6,9.92,9.5,"2","2",8
"SS","Jean Segura",4800,"SEA@CLE 07:10PM ET",11.9,"SEA","CLE",5.75,7.5,8.36,7.7,"1","1",5
"OF","Michael Brantley",4800,"SEA@CLE 07:10PM ET",10.588,"CLE","SEA",NA,NA,NA,NA,"3","x",NA
"OF","Mookie Betts",4800,"CHC@BOS 07:10PM ET",9.353,"BOS","CHC",6.86,9,9.35,9.1,"3","3",7
"1B","Freddie Freeman",4800,"ATL@MIL 08:10PM ET",12.211,"ATL","MIL",10.23,10.2,10.21,9.3,"3","3",16
"1B","Joey Votto",4700,"CIN@STL 08:15PM ET",9.5,"CIN","STL",9.55,7.9,9.01,9.2,"3","3",19
"OF","Kyle Schwarber",4700,"CHC@BOS 07:10PM ET",7.333,"CHC","BOS",6.2,8.2,9.01,6,"1","1",3
"3B","Manny Machado",4700,"BAL@NYY 07:05PM ET",6.45,"BAL","NYY",10.47,9.6,9.1,8.8,"3","3",30
"2B","Jose Altuve",4700,"OAK@HOU 08:10PM ET",9.25,"HOU","OAK",9.38,9.3,10.12,8.7,"x","3",4
"SS","Carlos Correa",4700,"OAK@HOU 08:10PM ET",5.944,"HOU","OAK",7.83,9.3,8.57,8.4,"3","4",12
"1B","Miguel Cabrera",4600,"CWS@DET 07:10PM ET",7.5,"DET","CWS",NA,0,NA,0,"x","x",NA
"1B","Edwin Encarnacion",4600,"SEA@CLE 07:10PM ET",6.65,"CLE","SEA",9.97,8.2,9.16,8,"4","4",2
"1B/OF","Carlos Santana",4600,"SEA@CLE 07:10PM ET",8.9,"CLE","SEA",9.15,8.9,9.23,7.7,"1","1",0
"SS","Francisco Lindor",4600,"SEA@CLE 07:10PM ET",10.25,"CLE","SEA",9.95,8.4,9.65,7.8,"2","2",10
"3B","Josh Donaldson",4600,"TB@TOR 07:07PM ET",8.333,"TOR","TB",NA,0,NA,0,"x","x",NA
"C","Gary Sanchez",4600,"BAL@NYY 07:05PM ET",4.8,"NYY","BAL",NA,0,NA,0,"x","x",NA
"2B","Daniel Murphy",4600,"NYM@WAS 07:05PM ET",9.905,"WAS","NYM",9.01,7.8,8.23,8.2,"5","5",6
"2B","Robinson Cano",4500,"SEA@CLE 07:10PM ET",7.909,"SEA","CLE",7.96,8.1,8.3,9.2,"3","3",16
"2B","Jason Kipnis",4500,"SEA@CLE 07:10PM ET",3.4,"CLE","SEA",5.74,6.7,7.66,6.9,"6","6",0
"3B","Jake Lamb",4500,"COL@ARI 09:40PM ET",10.048,"ARI","COL",5.66,0,9.01,6.5,"x","x",NA
"SS","Trevor Story",4500,"COL@ARI 09:40PM ET",6.682,"COL","ARI",6.98,7.9,8.72,9.6,"6","2",14
"OF","Carlos Gonzalez",4500,"COL@ARI 09:40PM ET",5.429,"COL","ARI",5.64,7.1,8.99,7,"4","4",10
"OF","Giancarlo Stanton",4500,"PIT@MIA 07:10PM ET",9.684,"MIA","PIT",7.2,7.8,9.07,7.8,"4","4",7
"1B","Wil Myers",4500,"SD@SF 10:15PM ET",9.304,"SD","SF",8.3,7.4,8.24,8,"3","3",0
"3B","Kyle Seager",4400,"SEA@CLE 07:10PM ET",6,"SEA","CLE",6.34,7.3,7.27,8.8,"x","5",0
"2B/OF","Ben Zobrist",4400,"CHC@BOS 07:10PM ET",6.333,"CHC","BOS",7.11,7.8,1.78,7,"x","4",12
"2B","Jonathan Villar",4400,"ATL@MIL 08:10PM ET",7.391,"MIL","ATL",8.77,8.3,9.65,8.5,"1","1",5
"OF","George Springer",4400,"OAK@HOU 08:10PM ET",8.684,"HOU","OAK",8.62,9.2,9.38,8,"x","1",14
"OF","JD Martinez",4300,"CWS@DET 07:10PM ET",0,"DET","CWS",NA,0,NA,0,"x","x",NA
