"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Johnny Cueto",10900,"SF@CIN 04:10PM ET",14.875,"SF","CIN",24.13,16.1,16.6865,NA,27.55
"SP","Jon Lester",10300,"NYY@CHC 08:08PM ET",14.008,"CHC","NYY",20.94,17.4,22.1135,NA,28.75
"SP","Matt Shoemaker",8400,"HOU@LAA 03:37PM ET",12.4,"LAA","HOU",19.22,14,15.369,NA,6.7
"SP","Luis Severino",8300,"NYY@CHC 08:08PM ET",21.38,"NYY","CHC",18.8,21.8,15.267,NA,28.75
"SP","Daniel Norris",8100,"DET@OAK 04:05PM ET",12.63,"DET","OAK",14.62,15.2,12.623,NA,4.5
"SP","Sonny Gray",7800,"DET@OAK 04:05PM ET",9.3,"OAK","DET",16.1,14.3,16.078,NA,7.7
"SP","Mike Fiers",7200,"HOU@LAA 03:37PM ET",8.6,"HOU","LAA",NA,12.6,13.858,NA,6.45
"SP","Scott Feldman",6800,"SF@CIN 04:10PM ET",11.375,"CIN","SF",13.34,12.2,11.87,NA,35.65
"SP","Andrew Cashner",6600,"TEX@SEA 04:10PM ET",8.4,"TEX","SEA",11.16,8.9,10.621,NA,17.3
"SP","Taijuan Walker",5900,"ARI@COL 03:10PM ET",17.942,"ARI","COL",8.79,15.2,NA,NA,8.55
"SP","Tyler Chatwood",5500,"ARI@COL 03:10PM ET",12.25,"COL","ARI",9.36,12.5,NA,NA,24.75
"SP","Dillon Overton",4600,"TEX@SEA 04:10PM ET",2.425,"SEA","TEX",11.38,14,12.666,NA,6.5
