"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,777119137,"gfay63 (4/20)",0,186.2,"P Zack Greinke SS Asdrúbal Cabrera 1B Logan Morrison C Wilson Ramos OF Steven Souza Jr. OF Shane Peterson P Zack Wheeler 2B Jonathan Schoop 3B Kris Bryant OF Mallex Smith",NA,"Chris Sale","40.56%",37.55
2,777179937,"Jmcculloch (2/2)",0,182.9,"P Gio González SS Alcides Escobar OF Lorenzo Cain OF Alex Gordon P Chris Sale C Salvador Perez 1B Eric Hosmer OF Matt den Dekker 3B Nicholas Castellanos 2B Rougned Odor",NA,"Zack Wheeler","17.72%",13.25
3,777119143,"gfay63 (10/20)",0,182.05,"P R.A. Dickey P Zack Greinke SS Asdrúbal Cabrera 1B Logan Morrison C Wilson Ramos OF Steven Souza Jr. OF Shane Peterson OF Corey Dickerson 2B Jonathan Schoop 3B Kris Bryant",NA,"José Berríos","13.74%",4.65
4,777375976,"deadphish (1/5)",0,181.05,"3B Martín Prado OF Carlos Gómez OF David Peralta P Chris Sale 2B Logan Forsythe C Tucker Barnhart 1B Justin Bour SS Ramón Torres OF Mookie Betts P Michael Wacha",NA,"Eric Thames","12.58%",7
5,777119134,"gfay63 (1/20)",0,180.45,"P Cole Hamels 1B Logan Morrison C Wilson Ramos OF Steven Souza Jr. P Zack Wheeler OF Corey Dickerson 2B Jonathan Schoop 3B Kris Bryant OF Mallex Smith SS Corey Seager",NA,"Bryce Harper","12.09%",7
5,777119135,"gfay63 (2/20)",0,180.45,"P Cole Hamels SS Elvis Andrus 1B Logan Morrison C Wilson Ramos OF Steven Souza Jr. P Zack Wheeler OF Corey Dickerson 2B Jonathan Schoop 3B Kris Bryant OF Mallex Smith",NA,"Cody Bellinger","11.92%",0
7,777374257,"mrdjremi",0,177.4,"C Robinson Chirinos P Ricky Nolasco 3B Mike Moustakas OF Steven Souza Jr. P Chris Sale OF Eric Thames 1B Matt Davidson OF Bryce Harper SS Orlando Arcia 2B Rougned Odor",NA,"Jordan Montgomery","11.59%",10.4
8,777119142,"gfay63 (9/20)",0,174.2,"P Zack Greinke 1B Logan Morrison C Wilson Ramos OF Shane Peterson SS Didi Gregorius P Zack Wheeler OF Corey Dickerson 3B Kris Bryant 2B Rougned Odor OF Mallex Smith",NA,"R.A. Dickey","11.42%",14.1
9,777376088,"Mullins90 (1/2)",0,173.3,"P Rich Hill 1B Miguel Cabrera C Tyler Flowers OF Jon Jay P Chris Sale 2B Brian Dozier OF Matt den Dekker SS Ramón Torres 3B Nicholas Castellanos OF Max Kepler",NA,"Dylan Bundy","11.09%",8.8
9,777381399,"Mullins90 (2/2)",0,173.3,"P Rich Hill 1B Miguel Cabrera C Tyler Flowers OF Jon Jay P Chris Sale 2B Brian Dozier OF Matt den Dekker SS Ramón Torres 3B Nicholas Castellanos OF Max Kepler",NA,"Miguel Cabrera","10.93%",16
