"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,780222798,"cpic1 (7/20)",0,172.05,"OF Andrew McCutchen P Clayton Richard SS Freddy Galvis 1B Tommy Joseph OF Cameron Perkins OF Odúbel Herrera 3B Kris Bryant C Austin Hedges P Nick Pivetta 2B Ian Happ",NA,"Nick Pivetta","71.52%",24.15
1,780228979,"cpic1 (13/20)",0,172.05,"OF Andrew McCutchen P Clayton Richard SS Freddy Galvis 1B Tommy Joseph OF Cameron Perkins OF Odúbel Herrera 3B Kris Bryant C Austin Hedges P Nick Pivetta 2B Ian Happ",NA,"Ian Happ","56.17%",10
3,780191980,"relic1261 (3/3)",0,171.05,"2B Ben Zobrist P Clayton Richard 1B Anthony Rizzo SS Freddy Galvis OF José Pirela 3B Kris Bryant C Austin Hedges OF Kyle Schwarber P Nick Pivetta OF Ian Happ",NA,"Andrew McCutchen","53.56%",15
4,780184443,"jberard1954 (1/4)",0,170.35,"OF Andrew McCutchen OF José Pirela 1B Tommy Joseph P Eddie Butler 3B Kris Bryant C Austin Hedges SS Addison Russell 2B Carlos Asuaje P Nick Pivetta OF Ian Happ",NA,"Clayton Richard","46.06%",11.9
5,780222784,"cpic1 (6/20)",0,166.35,"OF Andrew McCutchen SS Freddy Galvis 1B Tommy Joseph P Eddie Butler OF Cameron Perkins OF Odúbel Herrera 3B Kris Bryant C Austin Hedges P Nick Pivetta 2B Ian Happ",NA,"Freddy Galvis","45.84%",5
5,780228998,"cpic1 (15/20)",0,166.35,"OF Andrew McCutchen SS Freddy Galvis 1B Tommy Joseph P Eddie Butler OF Cameron Perkins OF Odúbel Herrera 3B Kris Bryant C Austin Hedges P Nick Pivetta 2B Ian Happ",NA,"Josh Harrison","42.70%",2
7,780184187,"blkthunda12 (8/19)",0,166.05,"P Clayton Richard SS Freddy Galvis OF José Pirela 1B Tommy Joseph OF Aaron Altherr 3B Kris Bryant C Austin Hedges OF Manuel Margot P Nick Pivetta 2B Ian Happ",NA,"Eddie Butler","42.13%",6.2
7,780245758,"tippnpopp (1/3)",0,166.05,"P Clayton Richard SS Freddy Galvis OF José Pirela 1B Tommy Joseph OF Aaron Altherr 3B Kris Bryant C Austin Hedges OF Manuel Margot P Nick Pivetta 2B Ian Happ",NA,"Aaron Altherr","42.00%",3
9,780274564,"jeffgreenwald17 (18/20)",0,164.05,"P Clayton Richard SS Freddy Galvis OF José Pirela 1B Wil Myers OF Aaron Altherr OF Cameron Perkins 3B Kris Bryant C Austin Hedges P Nick Pivetta 2B Ian Happ",NA,"Kris Bryant","40.51%",45
10,780274559,"jeffgreenwald17 (13/20)",0,162.6,"SS Freddy Galvis OF José Pirela 1B Tommy Joseph OF Aaron Altherr OF Cameron Perkins 3B Kris Bryant C Austin Hedges P Trevor Williams P Nick Pivetta 2B Ian Happ",NA,"Anthony Rizzo","39.45%",16
11,780147933,"Bwilson4225 (1/2)",0,162.05,"OF Andrew McCutchen P Clayton Richard 1B Wil Myers 3B Kris Bryant SS Javier Báez C Austin Hedges 2B Carlos Asuaje OF Kyle Schwarber P Nick Pivetta OF Ian Happ",NA,"Trevor Williams","37.56%",3.45
11,780151745,"walic (3/4)",0,162.05,"2B Ben Zobrist P Clayton Richard 1B Anthony Rizzo SS Freddy Galvis 3B Kris Bryant OF Cory Spangenberg C Austin Hedges OF Kyle Schwarber P Nick Pivetta OF Ian Happ",NA,"Cameron Rupp","36.37%",8
11,780183820,"budaman3195 (1/3)",0,162.05,"2B Ben Zobrist OF Andrew McCutchen P Clayton Richard OF Jason Heyward 1B Tommy Joseph OF Aaron Altherr 3B Kris Bryant C Austin Hedges SS Addison Russell P Nick Pivetta",NA,"Maikel Franco","34.62%",0
11,780183822,"budaman3195 (2/3)",0,162.05,"2B Ben Zobrist OF Andrew McCutchen P Clayton Richard OF Jason Heyward 1B Tommy Joseph OF Aaron Altherr 3B Kris Bryant C Austin Hedges SS Addison Russell P Nick Pivetta",NA,"Ben Zobrist","31.54%",8
11,780191324,"budaman3195 (3/3)",0,162.05,"2B Ben Zobrist OF Andrew McCutchen P Clayton Richard OF Jason Heyward 1B Tommy Joseph OF Aaron Altherr 3B Kris Bryant C Austin Hedges SS Addison Russell P Nick Pivetta",NA,"Francisco Cervelli","22.83%",5
16,780184181,"blkthunda12 (2/19)",0,161.6,"OF John Jaso SS Freddy Galvis OF José Pirela 1B Tommy Joseph OF Aaron Altherr 3B Kris Bryant C Austin Hedges P Trevor Williams P Nick Pivetta 2B Ian Happ",NA,"Kyle Schwarber","22.36%",7
17,780181878,"fxj971 (1/2)",0,161.35,"2B Ben Zobrist OF Andrew McCutchen SS Freddy Galvis 1B Tommy Joseph OF Aaron Altherr P Eddie Butler 3B Kris Bryant OF Hunter Renfroe C Austin Hedges P Nick Pivetta",NA,"Gregory Polanco","22.30%",3
