Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1750,621122867,ABBYjo,0,166.86,QB Tom Brady RB LeGarrette Blount RB Todd Gurley WR Jordy Nelson WR Malcolm Mitchell WR Michael Thomas TE Cameron Brate FLEX Mark Ingram DST Patriots ,,,
1756,615193899,SteveB7198,0,166.82,QB Andrew Luck RB Jay Ajayi RB Jordan Howard WR Ted Ginn Jr. WR Kenny Britt WR Doug Baldwin TE C.J. Uzomah FLEX T.Y. Hilton DST Patriots ,,,
1756,620396560,GKS009,0,166.82,QB Andrew Luck RB Jay Ajayi RB Jordan Howard WR T.Y. Hilton WR Davante Adams WR Michael Thomas TE Cameron Brate FLEX Marqise Lee DST Patriots ,,,
1756,620472320,Codesterdamus,0,166.82,QB Andrew Luck RB LeSean McCoy RB Jay Ajayi WR Pierre Garcon WR Donte Moncrief WR Allen Robinson TE Greg Olsen FLEX Kenneth Farrow DST Packers ,,,
1759,620660304,dan5r (3/3),0,166.8,QB Russell Wilson RB Ty Montgomery RB Jordan Howard WR Doug Baldwin WR Marqise Lee WR Jamison Crowder TE Vernon Davis FLEX David Johnson DST Texans ,,,
1760,620542798,jts4123,0,166.78,QB Aaron Rodgers RB David Johnson RB Jordan Howard WR Cameron Meredith WR Jarvis Landry WR Jamison Crowder TE Cameron Brate FLEX Delanie Walker DST Patriots ,,,
1761,615058586,SJKU99 (1/2),0,166.76,QB Drew Brees RB Mark Ingram RB Jay Ajayi WR T.Y. Hilton WR Allen Robinson WR Amari Cooper TE Delanie Walker FLEX Michael Thomas DST Chargers ,,,
1761,617982654,emurray35 (1/3),0,166.76,QB Drew Brees RB LeSean McCoy RB Jordan Howard WR DeAndre Hopkins WR Cameron Meredith WR Marqise Lee TE Cameron Brate FLEX Jay Ajayi DST Chargers ,,,
1763,615304023,maiermilitia,0,166.72,QB Cam Newton RB Jay Ajayi RB Todd Gurley WR Jordy Nelson WR Marqise Lee WR Allen Robinson TE Greg Olsen FLEX Latavius Murray DST Seahawks ,,,
1763,620804282,Uzo0312 (1/2),0,166.72,QB Andrew Luck RB Todd Gurley RB Jordan Howard WR T.Y. Hilton WR Rishard Matthews WR Cameron Meredith TE Greg Olsen FLEX Jerick McKinnon DST Patriots ,,,
1765,618503106,mikesheb (3/3),0,166.7,QB Blake Bortles RB Todd Gurley RB Jordan Howard WR Julian Edelman WR T.Y. Hilton WR Allen Robinson TE Greg Olsen FLEX Jerick McKinnon DST Patriots ,,,
1765,619193360,redislander10 (2/2),0,166.7,QB Blake Bortles RB Latavius Murray RB Jordan Howard WR T.Y. Hilton WR Mike Evans WR Allen Robinson TE Martellus Bennett FLEX Mark Ingram DST Texans ,,,
1765,621120740,TreMomey (3/3),0,166.7,QB Blake Bortles RB Bilal Powell RB Jordan Howard WR Jordy Nelson WR T.Y. Hilton WR Allen Robinson TE Delanie Walker FLEX Greg Olsen DST Seahawks ,,,
1768,617922013,LazyLightning (2/3),0,166.68,QB Aaron Rodgers RB LeSean McCoy RB Jordan Howard WR Ted Ginn Jr. WR DeAndre Hopkins WR Davante Adams TE Kyle Rudolph FLEX Mark Ingram DST Patriots ,,,
1768,619802733,brandons99 (2/3),0,166.68,QB Aaron Rodgers RB Mark Ingram RB Thomas Rawls WR T.Y. Hilton WR Cameron Meredith WR Davante Adams TE Delanie Walker FLEX Mike Evans DST Bills ,,,
1768,620636116,NelbyBly (3/3),0,166.68,QB Aaron Rodgers RB Jonathan Stewart RB Jordan Howard WR T.Y. Hilton WR Allen Robinson WR Davante Adams TE Cameron Brate FLEX Todd Gurley DST Patriots ,,,
1771,619222440,broncos21,0,166.66,QB Drew Brees RB LeGarrette Blount RB Jordan Howard WR Ted Ginn Jr. WR Cameron Meredith WR Brandin Cooks TE Cameron Brate FLEX Jordy Nelson DST Patriots ,,,
1772,619355178,stuartpc (1/3),0,166.62,QB Matt Barkley RB LeSean McCoy RB Jordan Howard WR Jordy Nelson WR Brandin Cooks WR Allen Robinson TE C.J. Uzomah FLEX Todd Gurley DST Bears ,,,
1772,620656662,klink (1/3),0,166.62,QB Andrew Luck RB Jeremy Hill RB Jordan Howard WR T.Y. Hilton WR Michael Thomas WR Adam Thielen TE Greg Olsen FLEX Marqise Lee DST Bengals ,,,
1774,618024552,gennatr12,0,166.6,QB Blake Bortles RB LeSean McCoy RB Jordan Howard WR Tyler Lockett WR Allen Robinson WR Davante Adams TE Greg Olsen FLEX Michael Thomas DST Patriots ,,,
1775,617028544,almartin232,0,166.58,QB Aaron Rodgers RB DeMarco Murray RB Jay Ajayi WR T.Y. Hilton WR Cameron Meredith WR Davante Adams TE Cameron Brate FLEX Jarvis Landry DST Packers ,,,
1775,619859034,dmoney123 (3/3),0,166.58,QB Philip Rivers RB Rob Kelley RB Todd Gurley WR Jordy Nelson WR Dontrelle Inman WR Michael Thomas TE Cameron Brate FLEX Brandon LaFell DST Patriots ,,,
1775,619889802,Vasilcin,0,166.58,QB Matt Ryan RB David Johnson RB Jay Ajayi WR Julio Jones WR DeAndre Hopkins WR Cameron Meredith TE Jermaine Gresham FLEX Mark Ingram DST Bills ,,,
1775,620741363,RummyQ (2/2),0,166.58,QB Aaron Rodgers RB Frank Gore RB Mark Ingram WR Jordy Nelson WR Michael Crabtree WR DeAndre Hopkins TE Greg Olsen FLEX DeMarco Murray DST Chargers ,,,
1775,620847149,JBaldwin23 (1/3),0,166.58,QB Aaron Rodgers RB DeMarco Murray RB Jordan Howard WR Jordy Nelson WR DeAndre Hopkins WR Michael Thomas TE Jimmy Graham FLEX Isaiah Crowell DST Panthers ,,,
1775,620931572,wad22 (2/2),0,166.58,QB Aaron Rodgers RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Allen Robinson WR Davante Adams TE Cameron Brate FLEX Bilal Powell DST Texans ,,,
1781,616052040,thechief89 (1/3),0,166.56,QB Tom Brady RB Latavius Murray RB Todd Gurley WR T.Y. Hilton WR Sammy Watkins WR Allen Robinson TE Antonio Gates FLEX Chris Hogan DST Patriots ,,,
1781,616184712,ebjtrill (1/3),0,166.56,QB Tom Brady RB Ty Montgomery RB Jordan Howard WR Cameron Meredith WR Marqise Lee WR Malcolm Mitchell TE Martellus Bennett FLEX Jordy Nelson DST Patriots ,,,
1781,618150872,chachi2824,0,166.56,QB Tyrod Taylor RB LeSean McCoy RB Latavius Murray WR Rishard Matthews WR Sammy Watkins WR Tyrell Williams TE Greg Olsen FLEX LeGarrette Blount DST 49ers ,,,
1781,618337600,peterj1218,0,166.56,QB Tom Brady RB Todd Gurley RB Jordan Howard WR Jordy Nelson WR Kendall Wright WR T.Y. Hilton TE Ryan Griffin FLEX Cameron Meredith DST Patriots ,,,
1781,618398500,nikofrasher (2/3),0,166.56,QB Robert Griffin III RB DeMarco Murray RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Michael Thomas TE C.J. Uzomah FLEX Jordy Nelson DST Patriots ,,,
1781,621159796,JC2952,0,166.56,QB Tom Brady RB DeMarco Murray RB Jay Ajayi WR Doug Baldwin WR T.Y. Hilton WR Allen Robinson TE Martellus Bennett FLEX Delanie Walker DST Vikings ,,,
1787,619788931,michaeldaily,0,166.52,QB Andrew Luck RB Mark Ingram RB Jordan Howard WR T.Y. Hilton WR Mike Evans WR Allen Robinson TE Jared Cook FLEX Rishard Matthews DST Chargers ,,,
1788,615069091,tlaw23 (3/3),0,166.5,QB Blake Bortles RB Rob Kelley RB Jordan Howard WR Mike Evans WR Allen Robinson WR Amari Cooper TE Antonio Gates FLEX Michael Thomas DST Chargers ,,,
1788,619831160,ltressler (3/3),0,166.5,QB Blake Bortles RB Dion Lewis RB Jordan Howard WR Mike Evans WR Marqise Lee WR Allen Robinson TE Greg Olsen FLEX LeSean McCoy DST Raiders ,,,
1788,620401414,shadow1973 (3/3),0,166.5,QB Blake Bortles RB Latavius Murray RB Jordan Howard WR Mike Evans WR Marqise Lee WR Allen Robinson TE Delanie Walker FLEX Todd Gurley DST Patriots ,,,
1788,620488610,nava0054 (1/3),0,166.5,QB Blake Bortles RB Mark Ingram RB Jordan Howard WR Julio Jones WR Marqise Lee WR Davante Adams TE Cameron Brate FLEX David Johnson DST Chargers ,,,
1788,620508531,nava0054 (2/3),0,166.5,QB Blake Bortles RB Mark Ingram RB Jordan Howard WR Julio Jones WR Marqise Lee WR Davante Adams TE Cameron Brate FLEX David Johnson DST Chargers ,,,
1793,618681031,wubrother36,0,166.48,QB Aaron Rodgers RB DeMarco Murray RB Devonta Freeman WR Jordy Nelson WR Allen Robinson WR Michael Thomas TE Vernon Davis FLEX DeAndre Hopkins DST Chargers ,,,
1793,620051683,kirkdiese (3/3),0,166.48,QB Aaron Rodgers RB DeMarco Murray RB Jordan Howard WR T.Y. Hilton WR Davante Adams WR Adam Thielen TE Cameron Brate FLEX Michael Thomas DST Bears ,,,
1793,620304987,cyhamels,0,166.48,QB Philip Rivers RB LeGarrette Blount RB Jay Ajayi WR Dontrelle Inman WR Davante Adams WR Michael Thomas TE Antonio Gates FLEX Todd Gurley DST Patriots ,,,
1793,620368696,BidDon26,0,166.48,QB Aaron Rodgers RB Isaiah Crowell RB Todd Gurley WR Jordy Nelson WR Kenny Britt WR Mike Evans TE Delanie Walker FLEX Martellus Bennett DST Bills ,,,
1797,620923466,jeremy270,0,166.46,QB Drew Brees RB Frank Gore RB LeGarrette Blount WR T.Y. Hilton WR Michael Thomas WR Adam Thielen TE Cameron Brate FLEX Jordan Howard DST Patriots ,,,
1798,616360474,Ignition (2/2),0,166.44,QB Colin Kaepernick RB LeSean McCoy RB Carlos Hyde WR Jordy Nelson WR T.Y. Hilton WR Aaron Burbridge TE Vernon Davis FLEX Jay Ajayi DST Bills ,,,
1799,616586824,bigc311,0,166.42,QB Matt Barkley RB Jay Ajayi RB Todd Gurley WR Doug Baldwin WR Alshon Jeffery WR Michael Thomas TE Jared Cook FLEX T.Y. Hilton DST Titans ,,,
1799,617557252,LegendaryRage,0,166.42,QB Matt Barkley RB Todd Gurley RB Jordan Howard WR Jordy Nelson WR Julio Jones WR Adam Thielen TE Ryan Griffin FLEX Ty Montgomery DST 49ers ,,,
1799,619525682,rtmcct (2/3),0,166.42,QB Matt Barkley RB LeSean McCoy RB David Johnson WR Pierre Garcon WR Cameron Meredith WR Tyler Lockett TE Cameron Brate FLEX Frank Gore DST Patriots ,,,
1802,620156649,stevemo12 (2/3),0,166.4,QB Blake Bortles RB DeMarco Murray RB Todd Gurley WR Mike Evans WR Marqise Lee WR Allen Robinson TE Delanie Walker FLEX Michael Thomas DST Patriots ,,,
1802,620869476,tylersmitty1226,0,166.4,QB Blake Bortles RB Latavius Murray RB Ty Montgomery WR Doug Baldwin WR T.Y. Hilton WR Allen Robinson TE Greg Olsen FLEX Michael Thomas DST Packers ,,,
1804,616777523,Nubomb21,0,166.38,QB Aaron Rodgers RB Dion Lewis RB Jordan Howard WR Jordy Nelson WR Michael Crabtree WR Brandin Cooks TE Cameron Brate FLEX DeAndre Hopkins DST Patriots ,,,
1804,620610795,DraftDiva13 (2/2),0,166.38,QB Philip Rivers RB LeSean McCoy RB LeGarrette Blount WR Jordy Nelson WR DeSean Jackson WR Tyler Lockett TE Cameron Brate FLEX C.J. Fiedorowicz DST Patriots ,,,
1806,621212675,ryanking1 (2/3),0,166.36,QB Drew Brees RB David Johnson RB Jordan Howard WR Ted Ginn Jr. WR Allen Robinson WR Michael Thomas TE Cameron Brate FLEX Mark Ingram DST Patriots ,,,
1807,615462713,danpj2202 (1/3),0,166.32,QB Matt Barkley RB Jonathan Stewart RB Jay Ajayi WR T.Y. Hilton WR Cameron Meredith WR Mike Evans TE Antonio Gates FLEX Rob Kelley DST Titans ,,,
1807,617305450,loumetcalf13 (1/3),0,166.32,QB Cam Newton RB LeGarrette Blount RB Todd Gurley WR Aldrick Robinson WR Cameron Meredith WR Allen Robinson TE Greg Olsen FLEX LeSean McCoy DST Patriots ,,,
1807,618136247,Amarengo (2/3),0,166.32,QB Matt Barkley RB LeSean McCoy RB Mark Ingram WR Julian Edelman WR Cameron Meredith WR Tyrell Williams TE Vernon Davis FLEX T.Y. Hilton DST Chargers ,,,
1807,621058581,plord64 (2/3),0,166.32,QB Matt Barkley RB LeSean McCoy RB Jay Ajayi WR T.Y. Hilton WR Cameron Meredith WR Davante Adams TE Cameron Brate FLEX Bilal Powell DST Panthers ,,,
1811,618158667,jeg06 (1/3),0,166.3,QB Blake Bortles RB DeMarco Murray RB LeGarrette Blount WR Marqise Lee WR Allen Robinson WR Michael Thomas TE Greg Olsen FLEX Mike Evans DST Patriots ,,,
1811,619875865,Doctor_Orange,0,166.3,QB Russell Wilson RB Mark Ingram RB Ty Montgomery WR Doug Baldwin WR Julio Jones WR Allen Robinson TE Tyler Eifert FLEX LeGarrette Blount DST Seahawks ,,,
1813,616536931,MakeItRain84 (2/3),0,166.28,QB Aaron Rodgers RB Ty Montgomery RB Jordan Howard WR Jordy Nelson WR DeAndre Hopkins WR Marqise Lee TE Delanie Walker FLEX Devonta Freeman DST Texans ,,,
1813,616982794,Arigazio33,0,166.28,QB Philip Rivers RB Latavius Murray RB Jordan Howard WR Dontrelle Inman WR Doug Baldwin WR Michael Thomas TE Cameron Brate FLEX Sammy Watkins DST Patriots ,,,
1813,620529505,ssmylie2 (2/3),0,166.28,QB Aaron Rodgers RB LeSean McCoy RB Jordan Howard WR Jordy Nelson WR Ted Ginn Jr. WR Rishard Matthews TE Cameron Brate FLEX Rob Kelley DST Panthers ,,,
1816,620534540,RogueGremlin (1/3),0,166.26,QB Drew Brees RB DeMarco Murray RB Jordan Howard WR Doug Baldwin WR Allen Robinson WR Michael Thomas TE Greg Olsen FLEX Mark Ingram DST Raiders ,,,
1816,620673370,wtyra,0,166.26,QB Tyrod Taylor RB LeSean McCoy RB Latavius Murray WR Julian Edelman WR Sammy Watkins WR Davante Adams TE Charles Clay FLEX DeAndre Hopkins DST Bills ,,,
1816,621049582,bills12,0,166.26,QB Tyrod Taylor RB Carlos Hyde RB Jordan Howard WR DeAndre Hopkins WR Mike Evans WR Sammy Watkins TE Coby Fleener FLEX Todd Gurley DST Patriots ,,,
1816,621224482,Specialist7,0,166.26,QB Drew Brees RB LeGarrette Blount RB Jordan Howard WR Tavon Austin WR Marqise Lee WR Michael Thomas TE Charles Clay FLEX David Johnson DST Packers ,,,
1820,620661266,ambioassassin,0,166.22,QB Derek Carr RB Latavius Murray RB Jerick McKinnon WR Jordy Nelson WR Brandon LaFell WR Mike Evans TE C.J. Uzomah FLEX Devonta Freeman DST Texans ,,,
1821,619919342,hammers (3/3),0,166.2,QB Blake Bortles RB Todd Gurley RB Jordan Howard WR Mike Evans WR Marqise Lee WR Allen Robinson TE Kyle Rudolph FLEX Brandin Cooks DST Texans ,,,
1821,620035641,ATLH1010,0,166.2,QB Blake Bortles RB LeSean McCoy RB Jordan Howard WR Tyler Lockett WR Allen Robinson WR Michael Thomas TE Cameron Brate FLEX Todd Gurley DST Patriots ,,,
1821,620781192,SolarFox25,0,166.2,QB Blake Bortles RB Dion Lewis RB David Johnson WR Julio Jones WR Mike Evans WR Allen Robinson TE Kyle Rudolph FLEX Charles Clay DST Bears ,,,
1821,621085540,144jays,0,166.2,QB Blake Bortles RB Bilal Powell RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR Michael Thomas TE Vernon Davis FLEX Doug Baldwin DST Patriots ,,,
1825,618134997,jodynewton1972,0,166.18,QB Aaron Rodgers RB Jonathan Stewart RB Ty Montgomery WR Jordy Nelson WR Cameron Meredith WR Tyler Lockett TE Jimmy Graham FLEX Brandin Cooks DST Packers ,,,
1825,618564154,schwantoes (2/3),0,166.18,QB Aaron Rodgers RB LeSean McCoy RB Ty Montgomery WR DeAndre Hopkins WR Cameron Meredith WR Michael Thomas TE Cameron Brate FLEX Kenneth Farrow DST Patriots ,,,
1825,619872274,blnjj1,0,166.18,QB Aaron Rodgers RB Devonta Freeman RB Jordan Howard WR Jordy Nelson WR Tavon Austin WR Brandin Cooks TE Cameron Brate FLEX LeGarrette Blount DST Buccaneers ,,,
1825,620621636,imdabess (2/3),0,166.18,QB Aaron Rodgers RB Jonathan Stewart RB Todd Gurley WR Jordy Nelson WR T.Y. Hilton WR Allen Robinson TE Cameron Brate FLEX DeAndre Hopkins DST Bills ,,,
1825,620866781,HeppDailyGuru (3/3),0,166.18,QB Aaron Rodgers RB DeMarco Murray RB Mark Ingram WR Jordy Nelson WR Julio Jones WR Michael Thomas TE Cameron Brate FLEX Vernon Davis DST Patriots ,,,
1830,619290070,tani,0,166.14,QB Colin Kaepernick RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Cameron Meredith WR Malcolm Mitchell TE Cameron Brate FLEX Todd Gurley DST Patriots ,,,
1831,617300787,jackbaird,0,166.12,QB Matt Barkley RB Jonathan Stewart RB Todd Gurley WR Jordy Nelson WR T.Y. Hilton WR Cameron Meredith TE Greg Olsen FLEX Michael Crabtree DST Panthers ,,,
1832,615422979,RunTheJewels (1/3),0,166.1,QB Russell Wilson RB Mark Ingram RB Jordan Howard WR DeAndre Hopkins WR Tyler Lockett WR Tyrell Williams TE Jimmy Graham FLEX David Johnson DST Chargers ,,,
1832,618516937,bloodstock,0,166.1,QB Blake Bortles RB David Johnson RB Isaiah Crowell WR Julio Jones WR Allen Robinson WR Amari Cooper TE Delanie Walker FLEX Michael Thomas DST Browns ,,,
1832,619779489,berto760 (2/3),0,166.1,QB Kirk Cousins RB LeGarrette Blount RB Carlos Hyde WR Brandon LaFell WR Mike Evans WR Will Fuller V TE Antonio Gates FLEX Latavius Murray DST Patriots ,,,
1835,615040235,elg26 (1/3),0,166.08,QB Jameis Winston RB Bilal Powell RB Mark Ingram WR Doug Baldwin WR Tyler Lockett WR Michael Thomas TE Hunter Henry FLEX David Johnson DST Patriots ,,,
1835,616855683,JDHOEN13 (3/3),0,166.08,QB Aaron Rodgers RB Ty Montgomery RB Jordan Howard WR Jordy Nelson WR Jeremy Kerley WR DeAndre Hopkins TE Jared Cook FLEX LeSean McCoy DST Packers ,,,
1835,619874789,asagoskin,0,166.08,QB Matt Ryan RB LeSean McCoy RB Todd Gurley WR Julio Jones WR Allen Robinson WR Adam Thielen TE Dwayne Allen FLEX Frank Gore DST Buccaneers ,,,
1835,621122244,RobDubbz (2/2),0,166.08,QB Matt Ryan RB Mark Ingram RB Devonta Freeman WR Doug Baldwin WR Marqise Lee WR Amari Cooper TE Greg Olsen FLEX Todd Gurley DST Raiders ,,,
1839,615941788,sradss1 (1/3),0,166.06,QB Tom Brady RB DeMarco Murray RB Jeremy Hill WR Julian Edelman WR Doug Baldwin WR Michael Thomas TE Charles Clay FLEX Isaiah Crowell DST Patriots ,,,
1839,619256204,jcampo1111 (1/2),0,166.06,QB Tom Brady RB LeSean McCoy RB Mark Ingram WR T.Y. Hilton WR Kelvin Benjamin WR Allen Robinson TE Martellus Bennett FLEX Vernon Davis DST Patriots ,,,
1839,619269296,Heckness (2/2),0,166.06,QB Tom Brady RB Todd Gurley RB Jordan Howard WR Malcolm Mitchell WR Michael Thomas WR Adam Thielen TE Kyle Rudolph FLEX Pierre Garcon DST Patriots ,,,
1839,620342510,BrandonAdams (2/3),0,166.06,QB Tyrod Taylor RB DeMarco Murray RB Jordan Howard WR T.Y. Hilton WR Michael Thomas WR Adam Thielen TE Greg Olsen FLEX DeAndre Hopkins DST Panthers ,,,
1839,620770009,Delaweez81,0,166.06,QB Tom Brady RB DeMarco Murray RB Jordan Howard WR Jordy Nelson WR Willie Snead WR Allen Robinson TE Cameron Brate FLEX Mark Ingram DST Patriots ,,,
1839,620790187,picksicks,0,166.06,QB Drew Brees RB Jay Ajayi RB Jordan Howard WR J.J. Nelson WR Mike Evans WR Michael Thomas TE Antonio Gates FLEX Rob Kelley DST Browns ,,,
1845,619313275,zachariah9981 (2/3),0,166.04,QB Tom Savage RB DeMarco Murray RB Devonta Freeman WR DeAndre Hopkins WR Cameron Meredith WR Adam Thielen TE Cameron Brate FLEX LeSean McCoy DST Chargers ,,,
1846,617684771,be707,0,166.02,QB Andrew Luck RB LeSean McCoy RB Jerick McKinnon WR T.Y. Hilton WR Davante Adams WR Michael Thomas TE Daniel Brown FLEX Allen Robinson DST Patriots ,,,
1846,619571258,TBuck19 (2/3),0,166.02,QB Andrew Luck RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Rishard Matthews WR Cameron Meredith TE Vernon Davis FLEX Todd Gurley DST Patriots ,,,
1846,619606509,dp1751 (1/2),0,166.02,QB Andrew Luck RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Rishard Matthews WR Cameron Meredith TE Vernon Davis FLEX Todd Gurley DST Patriots ,,,
1846,620132187,wewantquan80 (1/3),0,166.02,QB Matt Barkley RB Todd Gurley RB Jordan Howard WR T.Y. Hilton WR Alshon Jeffery WR Allen Robinson TE Martellus Bennett FLEX Mark Ingram DST Patriots ,,,
1846,620519216,boogereatingmoron (3/3),0,166.02,QB Matt Barkley RB David Johnson RB Jerick McKinnon WR Michael Crabtree WR Cameron Meredith WR Michael Thomas TE Cameron Brate FLEX T.Y. Hilton DST Packers ,,,
1846,620692964,Jimbobwae42,0,166.02,QB Matt Barkley RB LeSean McCoy RB Jordan Howard WR Jordy Nelson WR DeAndre Hopkins WR Cameron Meredith TE Cameron Brate FLEX Bilal Powell DST Raiders ,,,
1846,620916431,bmyers419,0,166.02,QB Andrew Luck RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Rishard Matthews WR Cameron Meredith TE Vernon Davis FLEX Todd Gurley DST Patriots ,,,
1846,621037644,HeatFan,0,166.02,QB Andrew Luck RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Rishard Matthews WR Cameron Meredith TE Vernon Davis FLEX Todd Gurley DST Patriots ,,,
1846,621181814,NM49ERFAN,0,166.02,QB Andrew Luck RB LeSean McCoy RB Jordan Howard WR Pierre Garcon WR Rishard Matthews WR Cameron Meredith TE Vernon Davis FLEX Todd Gurley DST Patriots ,,,
1855,618237007,doctorphelps (1/3),0,166,QB Blake Bortles RB David Johnson RB Jordan Howard WR Michael Crabtree WR Marqise Lee WR Michael Thomas TE Delanie Walker FLEX DeAndre Hopkins DST Patriots ,,,
1855,620670350,ELopez432,0,166,QB Blake Bortles RB LeSean McCoy RB Jordan Howard WR Michael Crabtree WR Allen Robinson WR Michael Thomas TE Cameron Brate FLEX DeAndre Hopkins DST Patriots ,,,
1855,620856794,ThunderFeet (1/3),0,166,QB Blake Bortles RB LeSean McCoy RB Todd Gurley WR T.Y. Hilton WR Marqise Lee WR Allen Robinson TE Vernon Davis FLEX Latavius Murray DST Patriots ,,,
1858,616185744,fish57 (2/3),0,165.98,QB Aaron Rodgers RB Jonathan Stewart RB Jordan Howard WR Jordy Nelson WR Davante Adams WR Michael Thomas TE Cameron Brate FLEX Ty Montgomery DST Patriots ,,,
1858,619415340,sreenivasulu86 (2/3),0,165.98,QB Philip Rivers RB Mark Ingram RB Jay Ajayi WR Dontrelle Inman WR Rishard Matthews WR Tyrell Williams TE Delanie Walker FLEX Mike Evans DST Patriots ,,,
1858,620427950,Tiger66,0,165.98,QB Aaron Rodgers RB Dion Lewis RB Devonta Freeman WR Jordy Nelson WR Julian Edelman WR Pierre Garcon TE Delanie Walker FLEX DeAndre Hopkins DST Patriots ,,,
1861,615214937,mrkazz (2/3),0,165.96,QB Tom Brady RB LeSean McCoy RB Todd Gurley WR Ted Ginn Jr. WR Doug Baldwin WR Cameron Meredith TE Ryan Griffin FLEX Rishard Matthews DST Chargers ,,,
1861,616260828,southernmags1 (1/3),0,165.96,QB Drew Brees RB Todd Gurley RB Jordan Howard WR Jordy Nelson WR Travis Benjamin WR Michael Thomas TE Cameron Brate FLEX Cameron Meredith DST Chargers ,,,
1861,618048845,loren23,0,165.96,QB Tyrod Taylor RB Jonathan Stewart RB Tevin Coleman WR T.Y. Hilton WR Mike Evans WR Brandin Cooks TE Antonio Gates FLEX Allen Robinson DST Bears ,,,
1861,619789106,andybdc00 (1/2),0,165.96,QB Tyrod Taylor RB Tim Hightower RB Mark Ingram WR Jordy Nelson WR Julio Jones WR Michael Thomas TE Delanie Walker FLEX DeMarco Murray DST Patriots ,,,
1865,615170960,GinoCasino,0,165.92,QB Derek Carr RB Mark Ingram RB Jay Ajayi WR Michael Crabtree WR Doug Baldwin WR Julio Jones TE Cameron Brate FLEX Greg Olsen DST Seahawks ,,,
1865,618348838,mattyworld (1/3),0,165.92,QB Cam Newton RB LeSean McCoy RB Rex Burkhead WR Jordy Nelson WR Travis Benjamin WR Cameron Meredith TE Ryan Griffin FLEX Brandin Cooks DST Patriots ,,,
1865,619461861,2WhiteOwl6 (3/3),0,165.92,QB Derek Carr RB LeSean McCoy RB Jordan Howard WR Donte Moncrief WR Davante Adams WR Adam Thielen TE Jack Doyle FLEX Latavius Murray DST Texans ,,,
1865,619519162,honeybadgerDFS (1/3),0,165.92,QB Andrew Luck RB Todd Gurley RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR Allen Robinson TE Cameron Brate FLEX Mark Ingram DST Texans ,,,
1865,620623869,osakis (1/2),0,165.92,QB Matt Barkley RB LeSean McCoy RB Devonta Freeman WR Pierre Garcon WR Cameron Meredith WR Marqise Lee TE Antonio Gates FLEX Julian Edelman DST Seahawks ,,,
1870,616170507,rorysparrow31 (1/3),0,165.9,QB Blake Bortles RB Latavius Murray RB Jordan Howard WR Julio Jones WR Marqise Lee WR Allen Robinson TE Antonio Gates FLEX Todd Gurley DST Patriots ,,,
1870,617176598,lynx002ca (2/2),0,165.9,QB Russell Wilson RB Jay Ajayi RB Devonta Freeman WR Jordy Nelson WR Dontrelle Inman WR Tyler Lockett TE Dion Sims FLEX DeMarco Murray DST Patriots ,,,
1870,619477297,nick1307,0,165.9,QB Blake Bortles RB LeSean McCoy RB Rob Kelley WR DeAndre Hopkins WR Mike Evans WR Allen Robinson TE Kyle Rudolph FLEX Kenny Stills DST Patriots ,,,
1870,620965802,repobill (1/2),0,165.9,QB Russell Wilson RB Jonathan Stewart RB Mark Ingram WR T.Y. Hilton WR Tyrell Williams WR Michael Thomas TE Delanie Walker FLEX Jordan Howard DST Patriots ,,,
1874,615081743,haankikqquel (2/3),0,165.88,QB Philip Rivers RB Todd Gurley RB Jordan Howard WR Julian Edelman WR Doug Baldwin WR Marqise Lee TE Antonio Gates FLEX Ty Montgomery DST Raiders ,,,
1874,616129683,00Ceteras,0,165.88,QB Matt Ryan RB Jay Ajayi RB Jordan Howard WR Malcolm Mitchell WR Brandin Cooks WR Taylor Gabriel TE Antonio Gates FLEX Adam Thielen DST Seahawks ,,,
1874,620402710,shumar1 (3/3),0,165.88,QB Jameis Winston RB Mark Ingram RB Isaiah Crowell WR Julian Edelman WR T.Y. Hilton WR Mike Evans TE Cameron Brate FLEX Alfred Blue DST Patriots ,,,
1874,620953841,fantasiepro,0,165.88,QB Philip Rivers RB LeGarrette Blount RB Todd Gurley WR Julian Edelman WR DeAndre Hopkins WR Cameron Meredith TE Cameron Brate FLEX Jordy Nelson DST Packers ,,,
1874,621013587,buckster5,0,165.88,QB Aaron Rodgers RB LeSean McCoy RB Latavius Murray WR Jordy Nelson WR Marqise Lee WR Michael Thomas TE Cameron Brate FLEX C.J. Fiedorowicz DST Bills ,,,
1879,617307456,blackout8 (1/3),0,165.86,QB Tyrod Taylor RB Jonathan Stewart RB Jordan Howard WR Allen Robinson WR Tyrell Williams WR Michael Thomas TE Delanie Walker FLEX LeSean McCoy DST Chargers ,,,
