"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5200,"TOR@HOU 02:10PM ET",10.781,"HOU","TOR",9.38,10.1,11.52,NA,"2","2",15
"1B","Anthony Rizzo",5100,"WAS@CHC 02:20PM ET",9.29,"CHC","WAS",9.79,11.4,11.64,NA,"3","3",3
"C","Willson Contreras",5000,"WAS@CHC 02:20PM ET",7.495,"CHC","WAS",7.87,9,9.88,NA,"4","4",28
"1B","Justin Smoak",5000,"TOR@HOU 02:10PM ET",8.954,"TOR","HOU",7.58,9.5,9.04,NA,"4","4",12
"3B","Alex Bregman",5000,"TOR@HOU 02:10PM ET",7.65,"HOU","TOR",6.53,8,7.82,NA,"8","7",16
"OF","Melky Cabrera",4900,"SEA@KC 02:15PM ET",7.423,"KC","SEA",7.66,7.3,9.05,NA,"3","4",28
"2B","Brian Dozier",4900,"TEX@MIN 02:10PM ET",8.5,"MIN","TEX",9.2,9.5,10.83,NA,"1","1",16
"1B/3B","Joey Gallo",4900,"TEX@MIN 02:10PM ET",7.869,"TEX","MIN",7.23,7.9,7.74,NA,"7","7",16
"2B/SS","Javier Baez",4900,"WAS@CHC 02:20PM ET",6.558,"CHC","WAS",6.46,7.7,7.43,NA,"8","8",9
"OF","Nelson Cruz",4800,"SEA@KC 02:15PM ET",8.252,"SEA","KC",9.35,10.4,10.04,NA,"4","4",0
"2B","Daniel Murphy",4800,"WAS@CHC 02:20PM ET",9.6,"WAS","CHC",6.3,7.2,9.16,NA,"5","5",14
"OF","Lorenzo Cain",4700,"SEA@KC 02:15PM ET",8.029,"KC","SEA",8.37,8.8,9.99,NA,"2","2",18
"SS","Elvis Andrus",4700,"TEX@MIN 02:10PM ET",9.095,"TEX","MIN",7.98,8.5,10.19,NA,"2","2",13
"3B","Josh Donaldson",4700,"TOR@HOU 02:10PM ET",7.761,"TOR","HOU",8.08,10.5,10.15,NA,"3","3",6
"SS","Carlos Correa",4700,"TOR@HOU 02:10PM ET",10.143,"HOU","TOR",NA,0,NA,NA,"x","x",NA
"OF","Carlos Gomez",4600,"TEX@MIN 02:10PM ET",8.051,"TEX","MIN",7.29,7.6,8.09,NA,"8","8",0
"1B","Yuli Gurriel",4600,"TOR@HOU 02:10PM ET",7.863,"HOU","TOR",7.23,9.2,9.26,NA,"4","4",10
"1B","Ronald Guzman",4500,"TEX@MIN 02:10PM ET",0,"TEX","MIN",NA,0,NA,NA,"x","x",NA
"OF","Bryce Harper",4500,"WAS@CHC 02:20PM ET",10.889,"WAS","CHC",7.54,9.3,10.23,NA,"3","3",5
"OF","Steve Pearce",4500,"TOR@HOU 02:10PM ET",6.578,"TOR","HOU",NA,NA,NA,NA,"6","x",NA
"2B","Robinson Cano",4400,"SEA@KC 02:15PM ET",8.327,"SEA","KC",6.62,6.4,9.61,NA,"3","3",5
"SS","Jean Segura",4400,"SEA@KC 02:15PM ET",8.788,"SEA","KC",6.71,8.7,10.16,NA,"2","1",0
"3B","Miguel Sano",4400,"TEX@MIN 02:10PM ET",8.842,"MIN","TEX",NA,NA,NA,NA,"3","x",NA
"1B","Ryan Zimmerman",4400,"WAS@CHC 02:20PM ET",9.072,"WAS","CHC",8.36,10.9,8.46,NA,"4","4",9
