"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","George Springer",5400,"OAK@HOU 02:10PM ET",10.014,"HOU","OAK",9.44,9.3,10.13,NA,"1","1",2
"SS","Carlos Correa",5200,"OAK@HOU 02:10PM ET",9.38,"HOU","OAK",8.55,9.2,9.46,NA,"4","4",34
"2B","Jose Altuve",5100,"OAK@HOU 02:10PM ET",9.421,"HOU","OAK",8.74,9.4,10.55,NA,"3","3",9
"OF","JD Martinez",4800,"KC@DET 01:10PM ET",9.786,"DET","KC",9.28,8.3,9.87,NA,"4","5",7
"2B","Ian Kinsler",4500,"KC@DET 01:10PM ET",7.967,"DET","KC",7.79,8.2,9.3,NA,"1","1",23
"OF","Justin Upton",4300,"KC@DET 01:10PM ET",8.486,"DET","KC",8.22,8.8,8.69,NA,"5","3",21
"OF","Josh Reddick",4300,"OAK@HOU 02:10PM ET",7.892,"HOU","OAK",8.01,10.4,9.16,NA,"2","2",14
"OF","Carlos Beltran",4200,"OAK@HOU 02:10PM ET",7,"HOU","OAK",7.84,8.3,7.82,NA,"6","5",0
"C","Evan Gattis",4100,"OAK@HOU 02:10PM ET",6.857,"HOU","OAK",6.07,8.1,1.97,NA,"x","6",8
"1B/C","Alex Avila",4000,"KC@DET 01:10PM ET",7.519,"DET","KC",7.2,8.1,8.52,NA,"2","2",4
"3B","Nicholas Castellanos",3900,"KC@DET 01:10PM ET",7.23,"DET","KC",NA,7.4,NA,NA,"6","7",NA
"1B/OF","Marwin Gonzalez",3900,"OAK@HOU 02:10PM ET",8.049,"HOU","OAK",6.38,7.4,1.82,NA,"9","7",3
"1B","Miguel Cabrera",3800,"KC@DET 01:10PM ET",7.438,"DET","KC",8.3,8.9,9.79,NA,"3","4",6
"3B","Mike Moustakas",3800,"KC@DET 01:10PM ET",8.338,"KC","DET",6.77,6.8,7.36,NA,"6","6",3
"C","Salvador Perez",3800,"KC@DET 01:10PM ET",7.643,"KC","DET",5.92,7.2,7.24,NA,"5","5",0
"1B","Eric Hosmer",3800,"KC@DET 01:10PM ET",7.68,"KC","DET",6.01,7.2,7.58,NA,"4","4",3
"OF","Jorge Bonifacio",3800,"KC@DET 01:10PM ET",7.089,"KC","DET",5.76,7,7.39,NA,"2","2",5
"OF","Lorenzo Cain",3700,"KC@DET 01:10PM ET",8.356,"KC","DET",6.21,7.5,8.66,NA,"3","3",0
"C","Brian McCann",3700,"OAK@HOU 02:10PM ET",8.235,"HOU","OAK",7.9,0,7.95,NA,"x","x",NA
"OF","Khris Davis",3700,"OAK@HOU 02:10PM ET",8.72,"OAK","HOU",7.44,8.6,8.63,NA,"4","4",2
"1B","Victor Martinez",3600,"KC@DET 01:10PM ET",6.3,"DET","KC",6.37,6.5,NA,NA,"x","6",0
"2B","Whit Merrifield",3600,"KC@DET 01:10PM ET",7.534,"KC","DET",5.92,0,7.91,NA,"x","x",NA
"3B","Alex Bregman",3600,"OAK@HOU 02:10PM ET",6.554,"HOU","OAK",6.16,7.3,7.49,NA,"8","8",7
"1B","Yuli Gurriel",3600,"OAK@HOU 02:10PM ET",6.836,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"OF","Matt Joyce",3400,"OAK@HOU 02:10PM ET",6.441,"OAK","HOU",6.44,9.5,7.73,NA,"1","1",7
"2B","Jed Lowrie",3400,"OAK@HOU 02:10PM ET",7.644,"OAK","HOU",6.1,7.7,7.48,NA,"3","3",5
"1B","Yonder Alonso",3400,"OAK@HOU 02:10PM ET",8.279,"OAK","HOU",7.26,0,7.37,NA,"x","x",NA
"OF","Derek Fisher",3400,"OAK@HOU 02:10PM ET",10.4,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"1B/3B","Ryon Healy",3400,"OAK@HOU 02:10PM ET",7.855,"OAK","HOU",6.2,7,7.72,NA,"6","5",5
"OF","Jake Marisnick",3300,"OAK@HOU 02:10PM ET",5.596,"HOU","OAK",5.6,6.2,NA,NA,"x","9",3
"OF","Jorge Soler",3200,"KC@DET 01:10PM ET",4,"KC","DET",NA,6.3,NA,NA,"x","7",0
"OF","Mikie Mahtook",3100,"KC@DET 01:10PM ET",4.463,"DET","KC",5.61,5.5,1.8,NA,"x","8",5
"2B/OF","Andrew Romine",3000,"KC@DET 01:10PM ET",5.088,"DET","KC",NA,5.6,6.35,NA,"7","9",16
"OF","Mark Canha",3000,"OAK@HOU 02:10PM ET",4.4,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"SS","Marcus Semien",3000,"OAK@HOU 02:10PM ET",6.909,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"3B","JD Davis",3000,"OAK@HOU 02:10PM ET",0,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"SS","Franklin Barreto",3000,"OAK@HOU 02:10PM ET",10.333,"OAK","HOU",5.53,7.1,6.31,NA,"9","2",2
"C","James McCann",2900,"KC@DET 01:10PM ET",5.837,"DET","KC",NA,0,1.65,NA,"x","x",NA
"OF","Rajai Davis",2900,"OAK@HOU 02:10PM ET",5.567,"OAK","HOU",NA,0,1.72,NA,"x","x",NA
"SS","Adam Rosales",2900,"OAK@HOU 02:10PM ET",4.419,"OAK","HOU",NA,5.5,1.53,NA,"x","9",4
"2B","Joey Wendle",2900,"OAK@HOU 02:10PM ET",0,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"3B","Matt Chapman",2900,"OAK@HOU 02:10PM ET",6.25,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"OF","Paulo Orlando",2800,"KC@DET 01:10PM ET",3,"KC","DET",NA,0,NA,NA,"x","x",NA
"OF","Billy Burns",2800,"KC@DET 01:10PM ET",0,"KC","DET",NA,0,NA,NA,"x","x",NA
"1B/C","John Hicks",2800,"KC@DET 01:10PM ET",6.435,"DET","KC",NA,0,6.53,NA,"x","x",NA
"OF","JaCoby Jones",2800,"KC@DET 01:10PM ET",3.091,"DET","KC",NA,0,NA,NA,"x","x",NA
"OF","Norichika Aoki",2800,"OAK@HOU 02:10PM ET",4.604,"HOU","OAK",5.28,0,1.72,NA,"x","x",NA
"OF","Jaycob Brugman",2800,"OAK@HOU 02:10PM ET",5.118,"OAK","HOU",5.13,6.3,5.4,NA,"8","8",8
"2B/SS","Chad Pinder",2800,"OAK@HOU 02:10PM ET",6.292,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"SS","Alcides Escobar",2700,"KC@DET 01:10PM ET",4.56,"KC","DET",4.68,5.3,5.09,NA,"7","8",0
"OF","Alex Gordon",2700,"KC@DET 01:10PM ET",4.776,"KC","DET",4.98,5.1,5.41,NA,"9","9",3
"2B/SS","Dixon Machado",2700,"KC@DET 01:10PM ET",2.839,"DET","KC",NA,0,1.69,NA,"x","x",NA
"OF","Tyler Collins",2700,"KC@DET 01:10PM ET",5.225,"DET","KC",NA,0,NA,NA,"x","x",NA
"OF","Jake Smolinski",2700,"OAK@HOU 02:10PM ET",0,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"OF","Ryan LaMarre",2700,"OAK@HOU 02:10PM ET",0.667,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"C","Bruce Maxwell",2700,"OAK@HOU 02:10PM ET",5,"OAK","HOU",5.56,0,5.75,NA,"x","x",NA
"OF","Matt Olson",2600,"OAK@HOU 02:10PM ET",6,"OAK","HOU",7.42,7.6,7.55,NA,"2","6",3
"OF","Jim Adduci",2500,"KC@DET 01:10PM ET",7.5,"DET","KC",NA,0,NA,NA,"x","x",NA
"OF","Alex Presley",2500,"KC@DET 01:10PM ET",4.667,"DET","KC",NA,0,NA,NA,"x","x",NA
"3B","Cheslor Cuthbert",2500,"KC@DET 01:10PM ET",3.121,"KC","DET",NA,0,NA,NA,"x","x",NA
"1B","Ryan O'Hearn",2500,"KC@DET 01:10PM ET",0,"KC","DET",NA,0,NA,NA,"x","x",NA
"OF","Kyle Tucker",2500,"OAK@HOU 02:10PM ET",0,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"OF","Brandon Moss",2400,"KC@DET 01:10PM ET",5.118,"KC","DET",4.89,0,6.4,NA,"x","x",NA
"SS","Jose Iglesias",2400,"KC@DET 01:10PM ET",5.651,"DET","KC",5.24,0,5.92,NA,"x","x",NA
"OF","Terrance Gore",2400,"KC@DET 01:10PM ET",0,"KC","DET",NA,0,NA,NA,"x","x",NA
"C","Juan Centeno",2300,"OAK@HOU 02:10PM ET",17.5,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"C","Josh Phegley",2300,"OAK@HOU 02:10PM ET",3.525,"OAK","HOU",NA,5.6,1.56,NA,"x","7",4
"3B","Renato Nunez",2300,"OAK@HOU 02:10PM ET",0,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"2B/OF","Tony Kemp",2300,"OAK@HOU 02:10PM ET",0,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"2B","Raul Mondesi",2200,"KC@DET 01:10PM ET",4.133,"KC","DET",NA,0,NA,NA,"x","x",NA
"OF","Teoscar Hernandez",2200,"OAK@HOU 02:10PM ET",0,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"3B","Colin Moran",2200,"OAK@HOU 02:10PM ET",0,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"OF","Jaff Decker",2100,"OAK@HOU 02:10PM ET",4.118,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"C","Drew Butera",2000,"KC@DET 01:10PM ET",3,"KC","DET",NA,0,1.28,NA,"x","x",NA
"OF","Matt den Dekker",2000,"KC@DET 01:10PM ET",0,"DET","KC",NA,0,NA,NA,"x","x",NA
"SS","Ramon Torres",2000,"KC@DET 01:10PM ET",5.125,"KC","DET",NA,6.2,1.63,NA,"x","1",8
"3B","Hunter Dozier",2000,"KC@DET 01:10PM ET",0,"KC","DET",NA,0,NA,NA,"x","x",NA
