"Place_lo","Place_hi","Payout"
"1","1","250000"
"2","2","1e+05"
"3","3","60000"
"4","4","40000"
"5","5","30000"
"6","7","25000"
"8","10","20000"
"11","15","15000"
"16","20","10000"
"21","25","7500"
"26","30","5000"
"31","40","4000"
"41","50","3000"
"51","70","2500"
"71","100","2000"
"101","150","1500"
"151","250","1000"
"251","425","800"
"426","725","650"
"726","1190","500"
