"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Max Scherzer","Robbie Ray","Stephen Vogt","Albert Pujols","Tyler Saladino","Yunel Escobar","Jordy Mercer","Mike Trout","Kole Calhoun","Jaff Decker"
"2","Max Scherzer","Robbie Ray","Stephen Vogt","Eric Hosmer","Whit Merrifield","Mike Moustakas","Andrelton Simmons","Mike Trout","Lorenzo Cain","Jaff Decker"
"3","Max Scherzer","Jameson Taillon","Salvador Perez","Eric Hosmer","Tyler Saladino","Mike Moustakas","Tim Anderson","Mike Trout","Lorenzo Cain","Josh Reddick"
"4","Max Scherzer","Robbie Ray","Stephen Vogt","Yonder Alonso","Jed Lowrie","Mike Moustakas","Carlos Correa","Mike Trout","Khris Davis","Matt Joyce"
"5","Max Scherzer","Jameson Taillon","Stephen Vogt","Albert Pujols","Jose Altuve","Mike Moustakas","Carlos Correa","Carlos Beltran","Josh Reddick","Jaff Decker"
"6","Max Scherzer","Jameson Taillon","Chris Iannetta","Albert Pujols","Cory Spangenberg","Yunel Escobar","Tim Anderson","Mike Trout","Kole Calhoun","Josh Reddick"
"7","Max Scherzer","Carlos Carrasco","Geovany Soto","Albert Pujols","Tyler Saladino","Mike Moustakas","Tim Anderson","Mike Trout","Leury Garcia","Jaff Decker"
"8","Max Scherzer","Blake Snell","Evan Gattis","Albert Pujols","Jed Lowrie","Yunel Escobar","Andrelton Simmons","Mike Trout","Kole Calhoun","Matt Joyce"
"9","Max Scherzer","Jameson Taillon","Evan Gattis","CJ Cron","Danny Espinosa","Mike Moustakas","Andrelton Simmons","Mike Trout","Cameron Maybin","Jaff Decker"
"10","Max Scherzer","Carlos Carrasco","Evan Gattis","Albert Pujols","Jed Lowrie","Mike Moustakas","Corey Seager","Khris Davis","Matt Joyce","Jaff Decker"
"11","Max Scherzer","Robbie Ray","Stephen Vogt","Paul Goldschmidt","Tyler Saladino","Mike Moustakas","Chris Owings","AJ Pollock","Yasmany Tomas","Jaff Decker"
"12","Max Scherzer","Carlos Carrasco","Salvador Perez","Eric Hosmer","Cory Spangenberg","Mike Moustakas","Aledmys Diaz","Kole Calhoun","Lorenzo Cain","Jaff Decker"
"13","Max Scherzer","Robbie Ray","Stephen Vogt","Kendrys Morales","Darwin Barney","Mike Moustakas","Tim Anderson","Mike Trout","Jose Bautista","Kevin Pillar"
"14","Max Scherzer","Adam Conley","Salvador Perez","Albert Pujols","Whit Merrifield","Yunel Escobar","Chris Owings","Mike Trout","Kole Calhoun","Kevin Pillar"
"15","Max Scherzer","Jameson Taillon","Stephen Vogt","Albert Pujols","Whit Merrifield","Mike Moustakas","Tim Anderson","Mike Trout","Brandon Moss","Jorge Bonifacio"
"16","Max Scherzer","Blake Snell","Evan Gattis","Eric Hosmer","Whit Merrifield","Mike Moustakas","Carlos Correa","Kole Calhoun","Lorenzo Cain","Josh Reddick"
"17","Max Scherzer","Robbie Ray","Stephen Vogt","CJ Cron","Adam Rosales","Trevor Plouffe","Corey Seager","Mike Trout","Josh Reddick","Jaff Decker"
"18","Max Scherzer","Blake Snell","Martin Maldonado","Freddie Freeman","Cory Spangenberg","Yunel Escobar","Corey Seager","Mike Trout","Kole Calhoun","Jaff Decker"
"19","Carlos Carrasco","Jameson Taillon","Evan Gattis","Albert Pujols","Jose Altuve","Yunel Escobar","Corey Seager","Mike Trout","Kole Calhoun","Jaff Decker"
"20","Max Scherzer","Chase Anderson","Martin Maldonado","Eric Hosmer","Tyler Saladino","Yunel Escobar","Andrelton Simmons","Mike Trout","Kole Calhoun","Josh Reddick"
"21","Max Scherzer","Jacob deGrom","Stephen Vogt","Eric Hosmer","Jed Lowrie","Manny Machado","Andrelton Simmons","Khris Davis","Matt Joyce","Jaff Decker"
"22","Carlos Carrasco","Robbie Ray","Salvador Perez","Albert Pujols","Joe Panik","Yunel Escobar","Andrelton Simmons","Mike Trout","Kole Calhoun","Josh Reddick"
"23","Max Scherzer","Jameson Taillon","Stephen Vogt","CJ Cron","Tyler Saladino","Todd Frazier","Tim Anderson","Mike Trout","Melky Cabrera","Jaff Decker"
"24","Carlos Carrasco","Robbie Ray","Salvador Perez","Yonder Alonso","Jose Altuve","Mike Moustakas","Carlos Correa","Mike Trout","Carlos Beltran","Josh Reddick"
"25","Max Scherzer","Robbie Ray","Salvador Perez","Eric Hosmer","Jed Lowrie","Mike Moustakas","Corey Seager","AJ Pollock","Lorenzo Cain","Carlos Beltran"
"26","Max Scherzer","Robbie Ray","Geovany Soto","Eric Hosmer","Jose Altuve","Mike Moustakas","Carlos Correa","George Springer","Josh Reddick","Matt Joyce"
"27","Carlos Carrasco","Blake Snell","Stephen Vogt","Albert Pujols","Cory Spangenberg","Yunel Escobar","Carlos Correa","Mike Trout","AJ Pollock","Kole Calhoun"
"28","Max Scherzer","Blake Snell","Salvador Perez","Freddie Freeman","Whit Merrifield","Mike Moustakas","Jordy Mercer","Mike Trout","Lorenzo Cain","Jorge Bonifacio"
"29","Max Scherzer","Adam Conley","Evan Gattis","CJ Cron","Jose Altuve","Yunel Escobar","Carlos Correa","George Springer","Josh Reddick","Jaff Decker"
"30","Max Scherzer","Robbie Ray","Martin Maldonado","Brandon Belt","Whit Merrifield","Yunel Escobar","Tim Anderson","Mike Trout","Kole Calhoun","Matt Joyce"
"31","Max Scherzer","Robbie Ray","Salvador Perez","Eric Hosmer","Cory Spangenberg","Manny Machado","Alcides Escobar","Mike Trout","Alex Gordon","Jaff Decker"
"32","Jacob deGrom","Robbie Ray","Salvador Perez","Eric Hosmer","Jose Altuve","Mike Moustakas","Jordy Mercer","Mike Trout","Kole Calhoun","Lorenzo Cain"
"33","Max Scherzer","Carlos Carrasco","Chris Iannetta","Albert Pujols","Whit Merrifield","Mike Moustakas","Carlos Correa","Lorenzo Cain","Jorge Bonifacio","Jaff Decker"
"34","Max Scherzer","Jacob deGrom","Salvador Perez","Eric Hosmer","Josh Harrison","Mike Moustakas","Andrelton Simmons","Lorenzo Cain","Kevin Pillar","Matt Joyce"
"35","Jacob deGrom","Ian Kennedy","Stephen Vogt","Albert Pujols","Jed Lowrie","Yunel Escobar","Corey Seager","Mike Trout","Kole Calhoun","Josh Reddick"
"36","Max Scherzer","Robbie Ray","Yasmani Grandal","Adrian Gonzalez","Tyler Saladino","Justin Turner","Corey Seager","Mike Trout","Carlos Beltran","Jaff Decker"
"37","Max Scherzer","Carlos Carrasco","Stephen Vogt","Trey Mancini","Jonathan Schoop","Mike Moustakas","JJ Hardy","Mike Trout","Joey Rickard","Jaff Decker"
"38","Max Scherzer","Robbie Ray","Salvador Perez","Paul Goldschmidt","Jed Lowrie","Kris Bryant","Aledmys Diaz","Khris Davis","Matt Joyce","Jaff Decker"
"39","Carlos Carrasco","Jameson Taillon","Evan Gattis","Eric Hosmer","Whit Merrifield","Mike Moustakas","Corey Seager","Mike Trout","AJ Pollock","Lorenzo Cain"
"40","Max Scherzer","Chase Anderson","Geovany Soto","Albert Pujols","Josh Harrison","Yunel Escobar","Elvis Andrus","Mike Trout","Kole Calhoun","Steve Pearce"
"41","Max Scherzer","Jameson Taillon","Martin Maldonado","CJ Cron","Jed Lowrie","Yunel Escobar","Jordy Mercer","Mike Trout","Kole Calhoun","Khris Davis"
"42","Max Scherzer","Carlos Carrasco","Yasmani Grandal","Albert Pujols","Adam Rosales","Trevor Plouffe","Andrelton Simmons","Mike Trout","Matt Joyce","Jaff Decker"
"43","Robbie Ray","Adam Conley","Stephen Vogt","Albert Pujols","Jose Altuve","Manny Machado","Carlos Correa","Mike Trout","George Springer","Josh Reddick"
"44","Ian Kennedy","Jameson Taillon","Evan Gattis","Freddie Freeman","Jose Altuve","Mike Moustakas","Carlos Correa","Mike Trout","George Springer","Josh Reddick"
"45","Jacob deGrom","Robbie Ray","Evan Gattis","Albert Pujols","Cory Spangenberg","Yunel Escobar","Chris Owings","Mike Trout","Kole Calhoun","Carlos Beltran"
"46","Max Scherzer","Carlos Carrasco","Welington Castillo","Eric Hosmer","Whit Merrifield","Mike Moustakas","Jordy Mercer","Lorenzo Cain","Khris Davis","Matt Joyce"
"47","Max Scherzer","Carlos Carrasco","Salvador Perez","Yonder Alonso","Jed Lowrie","Manny Machado","Tim Anderson","Khris Davis","Josh Reddick","Matt Joyce"
"48","Max Scherzer","Robbie Ray","Evan Gattis","Freddie Freeman","Whit Merrifield","Mike Moustakas","Andrelton Simmons","Kole Calhoun","Brandon Moss","Jorge Bonifacio"
"49","Carlos Carrasco","Jeff Samardzija","Salvador Perez","Eric Hosmer","Joe Panik","Mike Moustakas","Andrelton Simmons","Mike Trout","Lorenzo Cain","Khris Davis"
"50","Max Scherzer","Adam Conley","Welington Castillo","Chris Davis","Cory Spangenberg","Manny Machado","Andrelton Simmons","Mike Trout","Mark Trumbo","Jaff Decker"
