Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,16847,David Johnson,RB,ARI,SF,5,53,78,51,11,57,62,36.50,57.5
2,8244,Philip Rivers,QB,SD,OAK,5,51,100,0,0,59,59,31.36,51.7
3,1181,Martellus Bennett,TE,NE,CLE,5,55,69,0,15,11,15,30.70,44.9
4,4314,Tom Brady,QB,NE,CLE,5,71,89,3,0,59,59,32.64,41.7
5,16763,Marcus Mariota,QB,TEN,MIA,5,74,100,10,0,49,49,30.52,41.2
6,3807,Ben Roethlisberger,QB,PIT,NYJ,5,74,97,0,0,64,64,33.20,39.5
7,14005,TY Hilton,WR,IND,CHI,5,61,90,0,18,16,18,36.10,37.9
8,8358,Brian Hoyer,QB,CHI,IND,5,66,100,2,0,67,67,26.78,36
9,18067,Jordan Howard,RB,CHI,IND,5,63,96,25,5,30,30,28.30,35.4
10,11384,Willie Young,OLB,CHI,IND,5,51,75,0,0,0,0,0,34.9
11,16765,Amari Cooper,WR,OAK,SD,5,65,90,0,19,9,19,30.80,33.5
12,1658,Greg Olsen,TE,CAR,TB,5,54,100,0,24,17,24,30.10,33.5
13,14975,Vince Williams,ILB,PIT,NYJ,5,51,88,0,0,0,0,0,32.7
14,14008,Andrew Luck,QB,IND,CHI,5,68,100,7,0,65,65,25.18,32.6
15,5571,Larry Fitzgerald,WR,ARI,SF,5,62,91,0,13,10,13,26.10,32.4
16,12841,Andy Dalton,QB,CIN,DAL,5,70,100,9,0,67,67,22.16,31.7
17,11667,Brandon Marshall,WR,NYJ,PIT,5,56,97,0,27,14,27,28.40,31.1
18,9038,Matthew Stafford,QB,DET,PHI,5,61,100,10,0,51,51,19.80,30.8
19,18055,Dak Prescott,QB,DAL,CIN,5,57,100,12,0,54,54,18.48,30.7
20,16311,Derek Carr,QB,OAK,SD,5,72,100,3,0,58,58,25.98,30.5
21,16819,Markus Golden,OLB,ARI,SF,5,63,81,0,0,0,0,0,29.8
22,12831,Tyrod Taylor,QB,BUF,LA,5,54,98,9,0,52,52,15.76,29.2
23,11463,Brandon LaFell,WR,CIN,DAL,5,65,93,0,17,12,17,26.80,28.9
24,17167,Cameron Meredith,WR,CHI,IND,5,63,96,2,19,16,21,30.60,27.9
25,17920,Carson Wentz,QB,PHI,DET,5,61,100,3,0,57,57,17.92,27.7
26,15534,Adam Thielen,WR,MIN,HOU,5,68,92,0,12,10,12,28.70,27.5
27,16668,Carlos Hyde,RB,SF,ARI,5,64,82,34,9,44,44,23.40,27.2
28,16771,Todd Gurley,RB,LA,BUF,5,55,82,42,9,47,51,18.80,26.9
29,8283,Ryan Fitzpatrick,QB,NYJ,PIT,5,58,100,2,0,67,67,15.10,26
30,11527,Sam Bradford,QB,MIN,HOU,5,74,100,3,0,43,43,18.64,25.2
31,7202,Brian Robison,DE,MIN,HOU,5,55,86,0,0,0,0,0,25.1
32,12982,Blaine Gabbert,QB,SF,ARI,5,78,100,13,0,53,53,21.48,25
