Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,16763,Marcus Mariota,QB,TEN,GB,10,60,100,8,0,52,52,27.80,46.3
2,7242,Drew Brees,QB,NO,DEN,10,51,100,4,0,61,61,26.02,41.2
3,3807,Ben Roethlisberger,QB,PIT,DAL,10,73,99,1,0,64,64,31.42,38.9
4,14536,Russell Wilson,QB,SEA,NE,10,70,100,4,0,57,57,29.52,37.9
5,13443,Colin Kaepernick,QB,SF,ARI,10,63,100,16,0,64,64,23.90,37.9
6,13460,Doug Baldwin,WR,SEA,NE,10,63,90,0,13,10,13,29.90,37.9
7,13799,Ryan Tannehill,QB,MIA,SD,10,51,100,6,0,53,53,19.20,37.6
8,2593,Aaron Rodgers,QB,GB,TEN,10,74,95,4,0,73,73,32.54,37.2
9,14967,Le'Veon Bell,RB,PIT,DAL,10,74,100,23,14,35,37,34.40,34.3
10,13320,Cam Newton,QB,CAR,KC,10,72,100,17,0,69,69,24.84,33.1
11,16906,Stefon Diggs,WR,MIN,WAS,10,51,76,0,29,26,29,32.40,32.2
12,16847,David Johnson,RB,ARI,SF,10,70,89,27,10,34,37,27.10,31.6
13,11270,Dez Bryant,WR,DAL,PIT,10,58,89,0,16,10,16,26.60,30.3
14,14252,Kirk Cousins,QB,WAS,MIN,10,63,100,2,0,54,54,18.38,29.2
15,8003,Korey Toomer,ILB,SD,MIA,10,50,98,0,0,0,0,0,29
16,18055,Dak Prescott,QB,DAL,PIT,10,65,100,0,0,49,49,22.76,28.9
17,611,Joe Flacco,QB,BAL,CLE,10,77,94,1,0,55,55,24.14,28.8
18,11056,Antonio Brown,WR,PIT,DAL,10,72,97,1,25,21,26,37.40,28.3
19,17965,CJ Prosise,RB,SEA,NE,10,54,77,32,13,44,44,22.30,28.3
20,11205,Eric Berry,SS,KC,CAR,10,72,100,0,0,0,0,0,27.8
21,11527,Sam Bradford,QB,MIN,WAS,10,67,100,0,0,60,60,22.28,27.3
22,16263,Allen Robinson,WR,JAX,HOU,10,70,90,0,19,13,19,30.70,26.7
23,16762,Jameis Winston,QB,TB,CHI,10,72,96,0,0,46,46,22.48,25.7
24,12845,AJ Green,WR,CIN,NYG,10,50,86,0,22,14,22,19.80,25.6
25,4556,Jordy Nelson,WR,GB,TEN,10,73,94,0,25,16,25,33.60,25.5
26,732,Matt Ryan,QB,ATL,PHI,10,50,100,0,0,66,66,13.68,25.4
27,17048,Tyrell Williams,WR,SD,MIA,10,73,95,0,15,7,15,26.50,25.3
28,4932,Eli Manning,QB,NYG,CIN,10,75,100,4,0,63,63,20,24
29,11105,Kareem Jackson,CB,HOU,JAX,10,67,86,0,0,0,0,0,23.9
30,14904,John Simon,OLB,HOU,JAX,10,55,71,0,0,0,0,0,23.6
31,16245,Blake Bortles,QB,JAX,HOU,10,78,100,4,0,67,67,19.70,22.7
32,14053,Brock Osweiler,QB,HOU,JAX,10,63,100,5,0,48,48,14.26,22.6
33,13275,Kyle Rudolph,TE,MIN,WAS,10,57,85,0,14,9,14,17.90,22.6
34,8244,Philip Rivers,QB,SD,MIA,10,77,100,0,0,57,57,24.04,22.1
35,16779,Marcus Peters,CB,KC,CAR,10,70,97,0,0,0,0,0,22.1
36,12794,Jeremy Kerley,WR,SF,ARI,10,51,81,0,14,14,14,19.10,21.8
37,14646,Olivier Vernon,DE,NYG,CIN,10,56,97,0,0,0,0,0,21.4
38,7884,Antonio Gates,TE,SD,MIA,10,58,75,0,16,7,16,16.30,21.2
39,16470,Davante Adams,WR,GB,TEN,10,74,95,0,12,8,12,24.60,21.1
40,14338,Luke Kuechly,ILB,CAR,KC,10,64,100,0,0,0,0,0,21.1
41,13338,Cameron Jordan,DE,NO,DEN,10,79,94,0,0,0,0,0,20.9
42,16389,Odell Beckham Jr,WR,NYG,CIN,10,75,100,0,15,13,15,25.70,20.9
43,14864,Kiko Alonso,ILB,MIA,SD,10,77,100,0,0,0,0,0,20.8
44,15220,Alec Ogletree,ILB,LA,NYJ,10,60,100,0,0,0,0,0,20.8
45,11197,Demaryius Thomas,WR,DEN,NO,10,72,86,0,15,11,15,22.70,20.4
46,17167,Cameron Meredith,WR,CHI,TB,10,54,96,0,4,2,4,12,20.4
47,15197,Kenny Vaccaro,SS,NO,DEN,10,84,100,0,0,0,0,0,20.2
48,12841,Andy Dalton,QB,CIN,NYG,10,58,100,2,0,52,52,12.66,20.1
49,13860,Vontaze Burfict,OLB,CIN,NYG,10,75,100,0,0,0,0,0,20
50,4358,Steve Smith,WR,BAL,CLE,10,61,74,0,12,8,12,17,19.7
51,17994,Kevin Byard,FS,TEN,GB,10,62,80,0,0,0,0,0,19.4
52,17935,Leonard Floyd,OLB,CHI,TB,10,57,76,0,0,0,0,0,19.3
53,5571,Larry Fitzgerald,WR,ARI,SF,10,69,87,0,26,17,26,28.20,19.1
54,8532,Kenny Britt,WR,LA,NYJ,10,57,84,0,18,12,18,20.90,19.1
55,16776,Melvin Gordon,RB,SD,MIA,10,70,91,34,11,41,46,18.20,18.9
56,12506,James Starks,RB,GB,TEN,10,55,71,13,7,18,20,13.40,18.9
57,17983,Deion Jones,ILB,ATL,PHI,10,59,75,0,0,0,0,0,18.6
58,2428,Carson Palmer,QB,ARI,SF,10,79,100,1,0,63,63,20.64,18.5
59,184,David Harris,ILB,NYJ,LA,10,68,100,0,0,0,0,0,18.4
60,14057,Danny Trevathan,ILB,CHI,TB,10,66,88,0,0,0,0,0,18.2
61,16862,Trey Flowers,DE,NE,SEA,10,61,87,0,0,0,0,0,18
62,17942,Keanu Neal,FS,ATL,PHI,10,79,100,0,0,0,0,0,17.7
63,17009,Trevor Siemian,QB,DEN,NO,10,84,100,7,0,55,55,16.82,17.6
64,14478,Michael Floyd,WR,ARI,SF,10,59,75,0,10,9,10,18.10,17.1
65,16788,Byron Jones,FS,DAL,PIT,10,74,100,0,0,0,0,0,16.9
66,4314,Tom Brady,QB,NE,SEA,10,67,100,8,0,55,55,15.34,16.9
67,8950,Brian Orakpo,OLB,TEN,GB,10,74,95,0,0,0,0,0,16.2
68,13868,George Iloka,FS,CIN,NYG,10,71,95,0,0,0,0,0,16.2
69,16157,Ryan Shazier,ILB,PIT,DAL,10,65,100,0,0,0,0,0,16.2
70,15534,Adam Thielen,WR,MIN,WAS,10,57,85,2,7,7,9,12.20,16.1
71,13999,Jerrell Freeman,ILB,CHI,TB,10,75,100,0,0,0,0,0,16
72,14885,Jamie Collins,OLB,CLE,BAL,10,82,100,0,0,0,0,0,15.9
73,9793,Dannell Ellerbe,OLB,NO,DEN,10,66,79,0,0,0,0,0,15.9
74,17480,Eli Rogers,WR,PIT,DAL,10,64,87,0,8,6,8,14.20,15.9
75,6767,Pierre Garcon,WR,WAS,MIN,10,51,81,0,20,12,20,14.10,15.9
