Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,13870,Marvin Jones,WR,DET,GB,3,65,96,0,12,9,12,41.50,50
2,2593,Aaron Rodgers,QB,GB,DET,3,54,100,9,0,54,54,26.40,48.9
3,17009,Trevor Siemian,QB,DEN,CIN,3,67,100,5,0,57,57,31.98,43.3
4,13124,DeMarco Murray,RB,TEN,OAK,3,51,75,31,10,41,41,29.50,42.2
5,11063,Emmanuel Sanders,WR,DEN,CIN,3,57,85,0,23,16,23,35.70,41.6
6,13460,Doug Baldwin,WR,SEA,SF,3,55,79,2,18,16,20,33,40
7,9038,Matthew Stafford,QB,DET,GB,3,68,100,3,0,63,63,30.50,39
8,16771,Todd Gurley,RB,LA,TB,3,52,80,52,4,54,56,21,38.5
9,14005,TY Hilton,WR,IND,SD,3,62,87,0,18,13,18,34.40,37.7
10,18055,Dak Prescott,QB,DAL,CHI,3,67,99,6,0,42,42,23.52,35.1
11,15215,Tavon Austin,WR,LA,TB,3,50,77,4,16,14,20,21.40,32.8
12,11414,Everson Griffen,DE,MIN,CAR,3,62,81,0,0,0,0,0,32.6
13,17920,Carson Wentz,QB,PHI,PIT,3,65,100,2,0,49,49,24.04,32.4
14,7242,Drew Brees,QB,NO,ATL,3,81,100,3,0,69,69,29.94,32
15,14294,Nick Perry,OLB,GB,DET,3,51,75,0,0,0,0,0,32
16,17923,Ezekiel Elliott,RB,DAL,CHI,3,51,75,59,4,63,63,21,31.4
17,732,Matt Ryan,QB,ATL,NO,3,64,100,8,0,55,55,19.90,31.1
18,8231,Derrick Johnson,ILB,KC,NYJ,3,68,100,0,0,0,0,0,30.9
19,13693,Terrelle Pryor,WR,CLE,MIA,3,78,95,5,18,22,30,34.90,30.6
20,3943,DeSean Jackson,WR,WAS,NYG,3,51,72,0,16,10,16,20.60,30.6
21,12415,Zach Miller,TE,CHI,DAL,3,65,100,0,14,12,14,27.80,30.5
22,16020,Jarvis Landry,WR,MIA,CLE,3,66,99,3,18,14,21,29.60,29.7
23,16847,David Johnson,RB,ARI,BUF,3,79,96,24,8,28,32,26.10,29.2
24,8358,Brian Hoyer,QB,CHI,DAL,3,65,100,3,0,79,79,22.88,29
25,16762,Jameis Winston,QB,TB,LA,3,90,100,4,0,69,69,30.50,28.3
26,13799,Ryan Tannehill,QB,MIA,CLE,3,67,100,2,0,60,60,24.96,28.3
27,16263,Allen Robinson,WR,JAX,BAL,3,64,97,0,17,11,17,24.70,27.7
28,13997,Coby Fleener,TE,NO,ATL,3,62,77,0,18,11,18,26.90,27.3
29,14252,Kirk Cousins,QB,WAS,NYG,3,71,100,4,0,54,54,19.34,27.2
30,16609,Charles Sims,RB,TB,LA,3,68,76,19,12,28,31,24.40,27.1
31,16885,Kwon Alexander,ILB,TB,LA,3,65,100,0,0,0,0,0,26.9
32,4895,Thomas Davis,OLB,CAR,MIN,3,54,100,0,0,0,0,0,26.9
33,16776,Melvin Gordon,RB,SD,IND,3,52,87,31,14,39,44,17.80,26.5
34,14338,Luke Kuechly,ILB,CAR,MIN,3,54,100,0,0,0,0,0,25.9
35,15048,Travis Kelce,TE,KC,NYJ,3,58,92,0,12,10,12,20.90,25.7
36,12831,Tyrod Taylor,QB,BUF,ARI,3,64,100,14,0,53,53,17.36,25.6
37,16804,Benardrick McKinney,ILB,HOU,NE,3,61,100,0,0,0,0,0,25.6
38,17983,Deion Jones,ILB,ATL,NO,3,78,96,0,0,0,0,0,25
39,13275,Kyle Rudolph,TE,MIN,CAR,3,52,96,0,19,14,19,20,25
40,14375,Lavonte David,OLB,TB,LA,3,65,100,0,0,0,0,0,24.9
41,12880,Jabaal Sheard,DE,NE,HOU,3,53,75,0,0,0,0,0,24.7
42,16597,Mike Evans,WR,TB,LA,3,78,87,0,18,13,18,32.20,24.6
43,11197,Demaryius Thomas,WR,DEN,CIN,3,57,85,0,12,11,12,24,24.6
44,15516,Tony Jefferson,SS,ARI,BUF,3,64,100,0,0,0,0,0,23.8
45,16593,Cameron Brate,TE,TB,LA,3,70,78,0,14,7,14,21.60,23.7
46,18239,Briean Boddy-calhoun,CB,CLE,MIA,3,57,85,0,0,0,0,0,23.7
47,12247,Jason Pierre-Paul,DE,NYG,WAS,3,71,100,0,0,0,0,0,23.4
48,18018,Jacoby Brissett,QB,NE,HOU,3,64,100,13,0,42,42,14.92,23.3
49,11056,Antonio Brown,WR,PIT,PHI,3,60,100,0,30,20,30,29,23.3
50,4162,Paul Posluszny,ILB,JAX,BAL,3,67,100,0,0,0,0,0,22.4
51,11940,Lorenzo Alexander,OLB,BUF,ARI,3,56,68,0,0,0,0,0,22.2
52,14885,Jamie Collins,OLB,NE,HOU,3,71,100,0,0,0,0,0,21.1
53,15694,Case Keenum,QB,LA,TB,3,65,100,3,0,43,43,14.70,21.1
54,4932,Eli Manning,QB,NYG,WAS,3,67,100,0,0,57,57,19,20.9
55,6739,Alex Smith,QB,KC,NYJ,3,63,100,5,0,57,57,13.18,20.9
56,9331,Michael Crabtree,WR,OAK,TEN,3,50,77,0,22,16,22,21.20,20.4
57,17961,Sterling Shepard,WR,NYG,WAS,3,66,99,0,11,8,11,18.30,20.2
58,12538,Chris Baker,DE,WAS,NYG,3,51,76,0,0,0,0,0,20
59,13791,Lamar Miller,RB,HOU,NE,3,54,76,39,9,46,48,14.70,19.8
60,16095,Zach Orr,ILB,BAL,JAX,3,66,100,0,0,0,0,0,19.7
61,11527,Sam Bradford,QB,MIN,CAR,3,54,100,4,0,56,56,10.64,19.7
62,14793,DeShawn Shead,CB,SEA,SF,3,57,100,0,0,0,0,0,19.3
63,11270,Dez Bryant,WR,DAL,CHI,3,52,77,0,12,6,12,13,19.2
64,12167,Reggie Nelson,FS,OAK,TEN,3,68,100,0,0,0,0,0,19.1
65,16775,Devante Parker,WR,MIA,CLE,3,58,87,0,10,5,10,14.10,19.1
66,11578,NaVorro Bowman,ILB,SF,SEA,3,61,90,0,0,0,0,0,18.9
67,8244,Philip Rivers,QB,SD,IND,3,60,100,2,0,67,67,15.24,18.7
68,14008,Andrew Luck,QB,IND,SD,3,71,100,0,0,52,52,18.24,18.6
69,2550,Kyle Williams,DT,BUF,ARI,3,64,78,0,0,0,0,0,18.4
70,6853,Corey Graham,FS,BUF,ARI,3,82,100,0,0,0,0,0,18.2
71,17960,Michael Thomas,WR,NO,ATL,3,72,89,0,15,10,15,20.10,18.2
72,16311,Derek Carr,QB,OAK,TEN,3,65,100,2,0,55,55,12.86,18.2
73,16297,Phillip Gaines,CB,KC,NYJ,3,55,81,0,0,0,0,0,18.2
74,16389,Odell Beckham Jr,WR,NYG,WAS,3,67,100,0,16,10,16,22.10,18.1
75,14860,Jordan Poyer,FS,CLE,MIA,3,67,100,0,0,0,0,0,17.9
76,16809,Denzel Perryman,ILB,SD,IND,3,69,97,0,0,0,0,0,17.8
77,12215,Reshad Jones,SS,MIA,CLE,3,82,100,0,0,0,0,0,17.7
78,16182,Avery Williamson,ILB,TEN,OAK,3,65,100,0,0,0,0,0,17.7
79,611,Joe Flacco,QB,BAL,JAX,3,67,100,5,0,64,64,13.76,17.6
80,13188,Chris Conte,SS,TB,LA,3,57,88,0,0,0,0,0,17.5
81,16245,Blake Bortles,QB,JAX,BAL,3,66,100,5,0,62,62,14.46,17.4
82,16849,Danielle Hunter,DE,MIN,CAR,3,55,71,0,0,0,0,0,17.3
83,13320,Cam Newton,QB,CAR,MIN,3,76,99,9,0,55,55,16.08,17.2
84,13393,Robert Quinn,DE,LA,TB,3,58,64,0,0,0,0,0,17.2
85,17290,Adam Humphries,WR,TB,LA,3,58,64,0,21,16,21,22,17.2
86,16890,Jake Ryan,ILB,GB,DET,3,56,82,0,0,0,0,0,17
87,15242,Eric Reid,FS,SF,SEA,3,68,100,0,0,0,0,0,16.9
88,14894,Sheldon Richardson,OLB,NYJ,KC,3,53,84,0,0,0,0,0,16.8
89,14419,Rodney McLeod,S,PHI,PIT,3,60,100,0,0,0,0,0,16.7
90,11443,Sean Weatherspoon,OLB,ATL,NO,3,61,75,0,0,0,0,0,16.4
91,8675,David Bruton,SS,WAS,NYG,3,58,87,0,0,0,0,0,16.4
92,11382,Ndamukong Suh,DT,MIA,CLE,3,67,82,0,0,0,0,0,16
93,16093,CJ Mosley,ILB,BAL,JAX,3,66,100,0,0,0,0,0,15.9
94,16637,Ethan Westbrooks,DE,LA,TB,3,73,81,0,0,0,0,0,15.8
95,17951,Darron Lee,ILB,NYJ,KC,3,63,100,0,0,0,0,0,15.7
96,14583,Bruce Irvin,OLB,OAK,TEN,3,51,75,0,0,0,0,0,15.7
97,11712,Anquan Boldin,WR,DET,GB,3,53,78,0,11,8,11,12.20,15.5
98,13761,Stephon Gilmore,CB,BUF,ARI,3,81,99,0,0,0,0,0,15.4
99,14370,Corey White,CB,BUF,ARI,3,81,99,0,0,0,0,0,15.4
100,12841,Andy Dalton,QB,CIN,DEN,3,67,100,9,0,55,55,11.24,15.3
101,15227,Kevin Minter,ILB,ARI,BUF,3,61,95,0,0,0,0,0,15.2
102,13749,Chandler Jones,OLB,ARI,BUF,3,61,95,0,0,0,0,0,15.1
103,12747,Aaron Williams,SS,BUF,ARI,3,67,82,0,0,0,0,0,14.9
104,16788,Byron Jones,FS,DAL,CHI,3,54,83,0,0,0,0,0,14.8
105,17329,Jacoby Glenn,CB,CHI,DAL,3,68,100,0,0,0,0,0,14.7
106,14461,Harrison Smith,FS,MIN,CAR,3,76,99,0,0,0,0,0,14.6
107,15974,Jordan Matthews,WR,PHI,PIT,3,55,85,0,6,4,6,9.90,14.4
108,17966,Cody Kessler,QB,CLE,MIA,3,68,83,3,0,52,52,10.66,14.2
109,16133,Christian Kirksey,ILB,CLE,MIA,3,67,100,0,0,0,0,0,14.2
110,15012,Jonathan Cyprien,SS,JAX,BAL,3,67,100,0,0,0,0,0,14.2
111,16266,Telvin Smith,OLB,JAX,BAL,3,67,100,0,0,0,0,0,14.2
112,15136,Micah Hyde,SS,GB,DET,3,67,99,0,0,0,0,0,14.2
113,5916,Terence Newman,CB,MIN,CAR,3,53,69,0,0,0,0,0,14.2
114,13999,Jerrell Freeman,ILB,CHI,DAL,3,68,100,0,0,0,0,0,14
115,14534,Bobby Wagner,ILB,SEA,SF,3,57,100,0,0,0,0,0,14
116,14635,Mark Barron,OLB,LA,TB,3,90,100,0,0,0,0,0,13.9
117,14646,Olivier Vernon,DE,NYG,WAS,3,64,90,0,0,0,0,0,13.8
118,14711,Craig Robertson,ILB,NO,ATL,3,58,91,0,0,0,0,0,13.8
119,11271,Barry Church,SS,DAL,CHI,3,63,97,0,0,0,0,0,13.5
120,15226,Tyrann Mathieu,FS,ARI,BUF,3,52,81,0,0,0,0,0,13.5
121,17048,Tyrell Williams,WR,SD,IND,3,51,85,0,18,12,18,12.90,13.5
122,16390,Nat Berhe,FS,NYG,WAS,3,71,100,0,0,0,0,0,13.4
123,13415,Patrick Peterson,CB,ARI,BUF,3,64,100,0,0,0,0,0,13.3
124,11205,Eric Berry,SS,KC,NYJ,3,68,100,0,0,0,0,0,13.2
125,16779,Marcus Peters,CB,KC,NYJ,3,68,100,0,0,0,0,0,13.2
126,11598,Kam Chancellor,SS,SEA,SF,3,57,100,0,0,0,0,0,13.2
127,12195,Frank Zombo,OLB,KC,NYJ,3,53,78,0,0,0,0,0,13.2
128,17952,Karl Joseph,SS,OAK,TEN,3,61,90,0,0,0,0,0,13.1
129,17999,Yannick Ngakoue,DE,JAX,BAL,3,59,88,0,0,0,0,0,13.1
130,17294,Troy Hill,CB,LA,TB,3,86,96,0,0,0,0,0,12.8
131,16496,Anthony Barr,OLB,MIN,CAR,3,72,94,0,0,0,0,0,12.8
132,13085,Marcus Gilchrist,FS,NYJ,KC,3,63,100,0,0,0,0,0,12.7
133,16806,Eric Kendricks,ILB,MIN,CAR,3,68,88,0,0,0,0,0,12.5
134,15147,Gerald Hodges,ILB,SF,SEA,3,60,88,0,0,0,0,0,12.5
135,9196,Malcolm Jenkins,S,PHI,PIT,3,60,100,0,0,0,0,0,12.5
