"Bryce Harper_WAS","Daniel Murphy_WAS","Nolan Arenado_COL","Trea Turner_WAS","Charlie Blackmon_COL","Adam Eaton_WAS","Trevor Story_COL","Brian Dozier_MIN","Carlos Gonzalez_COL","Anthony Rendon_WAS","Jayson Werth_WAS","Ian Desmond_COL","Ryan Zimmerman_WAS","David Dahl_COL","DJ LeMahieu_COL","Michael Taylor_WAS","Rougned Odor_TEX","Miguel Sano_MIN","Todd Frazier_CWS","Shin-Soo Choo_TEX","Mark Reynolds_COL","Adrian Beltre_TEX","Jose Abreu_CWS","Max Kepler_MIN","Matt Wieters_WAS","Adam Lind_WAS","Jonathan Lucroy_TEX","Joe Mauer_MIN","Mike Napoli_TEX","Carlos Gomez_TEX","Kennys Vargas_MIN","Robbie Grossman_MIN","Gerardo Parra_COL","Melky Cabrera_CWS","Elvis Andrus_TEX","Nomar Mazara_TEX","Lorenzo Cain_KC","Joey Gallo_TEX","Eddie Rosario_MIN","Byron Buxton_MIN","Stephen Drew_WAS","Eric Hosmer_KC","Jorge Polanco_MIN","Delino DeShields_TEX","Jose Lobaton_WAS","Stephen Cardullo_COL","Raimel Tapia_COL","Tim Anderson_CWS","Dustin Garneau_COL","Tom Murphy_COL","Wilmer Difo_WAS","Alex Gordon_KC","Brandon Moss_KC","Tyler Saladino_CWS","Jorge Soler_KC","Jurickson Profar_TEX","Chris Heisey_WAS","Whit Merrifield_KC","Avisail Garcia_CWS","Peter O'Brien_KC","Danny Santana_MIN","Salvador Perez_KC","Cheslor Cuthbert_KC","Alcides Escobar_KC","Robinson Chirinos_TEX","Jason Castro_MIN","Pat Valaika_COL","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Brett Nicholas_TEX","Tony Wolters_COL","Matt Davidson_CWS","Charlie Tilson_CWS","Chris Gimenez_MIN","Ryan Rua_TEX","Eduardo Escobar_MIN","Cristhian Adames_COL","Ryan O'Hearn_KC","Hanser Alberto_TEX","Alexi Amarista_COL","Leury Garcia_CWS","Jacob May_CWS","Terrance Gore_KC","Ehire Adrianza_MIN","Cody Asche_CWS","Christian Colon_KC","Grant Green_WAS","Geovany Soto_CWS","Omar Narvaez_CWS","Willy Garcia_CWS","Jorge Bonifacio_KC","Yolmer Sanchez_CWS","Raul Mondesi_KC","Drew Robinson_TEX","Kevan Smith_CWS","Drew Butera_KC","Zack Collins_CWS"
184.409523809524,-4.04366614310104,0,0,0,67.8535959313371,0,0,0,32.7209471239445,11.9181943982003,0,82.5176957008132,0,0,0,0,0,0,0,0,0,0,0,12.2520380018902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.04366614310104,101.648351648352,0,0,0,-11.6436545060179,0,0,0,-8.22317286946654,39.1565423825109,0,-16.6261566453775,0,0,0,0,0,0,0,0,0,0,0,24.0282244577303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82.6544117647059,0,1.44684640585886,0,13.5744991834319,0,-11.7872719628017,0,0,0,0,0,-11.6116959532577,0,0,0,0,0,-2.13182230301252,0,0,0,0,0,0,0,0,0,0,0,10.482081073142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47561693044225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.44684640585886,0,56.1911764705882,0,8.41388454623962,0,12.0751789842115,0,0,0,0,0,-7.99994624697129,0,0,0,0,0,14.7161089903496,0,0,0,0,0,0,0,0,0,0,0,16.4092942887967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5974899196636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.8535959313371,-11.6436545060179,0,0,0,54.2472527472527,0,0,0,13.4370274940709,5.6518093772614,0,40.7690394347351,0,0,0,0,0,0,0,0,0,0,0,14.5879991154756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.5744991834319,0,8.41388454623962,0,42.1625,0,2.17129611281605,0,0,0,0,0,-4.63132011798139,0,0,0,0,0,8.54846454948182,0,0,0,0,0,0,0,0,0,0,0,24.5317191719693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7862853573463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25.1923076923077,0,0,0,0,0,0,0,0,0,-3.12576347177786,0,0,0,0,0,18.1855210543605,0,0,0,-2.40981653946194,0,0,0,-5.24430602842783,0,0,0,0,0,0,-1.80346351992994,7.9189308997597,0,0,-4.34889713144694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260005388733194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-11.7872719628017,0,12.0751789842115,0,2.17129611281605,0,18.3958333333333,0,0,0,0,0,-6.43106386309717,0,0,0,0,0,-9.33620912176464,0,0,0,0,0,0,0,0,0,0,0,18.3055366348189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34876342884503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7209471239445,-8.22317286946654,0,0,0,13.4370274940709,0,0,0,15.2564102564103,4.592974688409,0,7.58815571763086,0,0,0,0,0,0,0,0,0,0,0,-5.8195710696406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
