"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",10300,"Was@Col 08:40PM ET",28.463,"Was","Col",NA,NA,NA,NA,NA
"SP","Yu Darvish",10000,"Min@Tex 08:05PM ET",20.22,"Tex","Min",NA,NA,NA,NA,NA
"SP","Danny Duffy",9500,"KC@CWS 08:10PM ET",22.025,"KC","CWS",NA,NA,NA,NA,NA
"SP","Jose Quintana",9500,"KC@CWS 08:10PM ET",9.575,"CWS","KC",NA,NA,NA,NA,NA
"SP","Carlos Rodon",9100,"KC@CWS 08:10PM ET",0,"CWS","KC",NA,NA,NA,NA,NA
"SP","Cole Hamels",8900,"Min@Tex 08:05PM ET",13.975,"Tex","Min",NA,NA,NA,NA,NA
"SP","Ian Kennedy",8600,"KC@CWS 08:10PM ET",18.575,"KC","CWS",NA,NA,NA,NA,NA
"SP","Jason Vargas",8000,"KC@CWS 08:10PM ET",30.967,"KC","CWS",20.26,15.4,15.645,10.5,11.05
"SP","Jason Hammel",7800,"KC@CWS 08:10PM ET",6.75,"KC","CWS",NA,NA,NA,NA,NA
"SP","Miguel Gonzalez",7500,"KC@CWS 08:10PM ET",17.717,"CWS","KC",15.65,12.9,14.75,10.9,30.2
"SP","Tyson Ross",7400,"Min@Tex 08:05PM ET",0,"Tex","Min",NA,NA,NA,NA,NA
"SP","Nate Karns",7300,"KC@CWS 08:10PM ET",6.513,"KC","CWS",NA,NA,NA,NA,NA
"SP","Lucas Giolito",7300,"KC@CWS 08:10PM ET",0,"CWS","KC",NA,NA,NA,NA,NA
"SP","Jon Gray",7100,"Was@Col 08:40PM ET",7.65,"Col","Was",NA,NA,NA,NA,NA
"SP","Stephen Strasburg",6900,"Was@Col 08:40PM ET",23.4,"Was","Col",NA,NA,NA,NA,NA
"SP","Ervin Santana",6700,"Min@Tex 08:05PM ET",26.45,"Min","Tex",NA,NA,NA,NA,NA
"SP","James Shields",6500,"KC@CWS 08:10PM ET",18.7,"CWS","KC",NA,NA,NA,NA,NA
"SP","Martin Perez",6300,"Min@Tex 08:05PM ET",10.7,"Tex","Min",10.23,11,12.717,11.7,8.1
"SP","Kyle Zimmer",6200,"KC@CWS 08:10PM ET",0,"KC","CWS",NA,NA,NA,NA,NA
"SP","Reynaldo Lopez",6000,"KC@CWS 08:10PM ET",0,"CWS","KC",NA,NA,NA,NA,NA
"SP","Joe Ross",5900,"Was@Col 08:40PM ET",23.55,"Was","Col",NA,NA,NA,NA,NA
"SP","AJ Griffin",5700,"Min@Tex 08:05PM ET",17.367,"Tex","Min",NA,NA,NA,NA,NA
"SP","Chad Bettis",5700,"Was@Col 08:40PM ET",0,"Col","Was",NA,NA,NA,NA,NA
"SP","Jose Berrios",5600,"Min@Tex 08:05PM ET",0,"Min","Tex",NA,NA,NA,NA,NA
"SP","Tanner Roark",5600,"Was@Col 08:40PM ET",15.175,"Was","Col",NA,NA,NA,NA,NA
"SP","Phil Hughes",5500,"Min@Tex 08:05PM ET",11.05,"Min","Tex",11.26,10.6,12.196,9,12.7
"SP","Tyler Chatwood",5500,"Was@Col 08:40PM ET",16.413,"Col","Was",NA,NA,NA,NA,NA
"SP","Jake Junis",5400,"KC@CWS 08:10PM ET",0.45,"KC","CWS",NA,NA,NA,NA,NA
"SP","Tyler Anderson",5400,"Was@Col 08:40PM ET",7.913,"Col","Was",8.05,13.1,12.446,10.8,10.55
"SP","Mike Minor",5300,"KC@CWS 08:10PM ET",2.8,"KC","CWS",NA,NA,0.811,NA,NA
