"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Archer","Dallas Keuchel","Salvador Perez","Freddie Freeman","Brad Miller","Mike Moustakas","Francisco Lindor","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"2","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Jonathan Villar","Mike Moustakas","Aledmys Diaz","Guillermo Heredia","Kevin Kiermaier","Corey Dickerson"
"3","Chris Archer","Dallas Keuchel","Jason Castro","Eric Thames","Brad Miller","Mike Moustakas","Jean Segura","Nelson Cruz","Kevin Kiermaier","Shane Peterson"
"4","Chris Archer","Dallas Keuchel","Yadier Molina","Freddie Freeman","Jedd Gyorko","Mike Moustakas","Aledmys Diaz","Ender Inciarte","Michael Conforto","Shane Peterson"
"5","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Brad Miller","Miguel Rojas","Jean Segura","Nelson Cruz","Guillermo Heredia","Corey Dickerson"
"6","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Neil Walker","Jose Reyes","Aledmys Diaz","Michael Conforto","Guillermo Heredia","Corey Dickerson"
"7","Chris Archer","Dallas Keuchel","Roberto Perez","Eric Thames","Jose Ramirez","Mike Moustakas","Francisco Lindor","Ender Inciarte","Corey Dickerson","Shane Peterson"
"8","Chris Archer","Dallas Keuchel","Yadier Molina","Freddie Freeman","Jonathan Villar","Marwin Gonzalez","Jean Segura","Kevin Kiermaier","Corey Dickerson","Shane Peterson"
"9","Chris Archer","Dallas Keuchel","Jason Castro","Eric Thames","Jose Ramirez","Miguel Rojas","Francisco Lindor","Lonnie Chisenhall","Michael Conforto","Kevin Kiermaier"
"10","Chris Archer","Dallas Keuchel","Roberto Perez","Freddie Freeman","Jose Ramirez","Mike Moustakas","Aledmys Diaz","Lonnie Chisenhall","Kevin Kiermaier","Aaron Hicks"
"11","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Brad Miller","Mike Moustakas","Hernan Perez","Ender Inciarte","Josh Reddick","Michael Conforto"
"12","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Josh Harrison","Evan Longoria","Aledmys Diaz","Josh Reddick","Kevin Kiermaier","Corey Dickerson"
"13","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Josh Harrison","Mike Moustakas","Alen Hanson","Ender Inciarte","Nick Markakis","Corey Dickerson"
"14","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Jonathan Villar","Mike Moustakas","Francisco Lindor","Lonnie Chisenhall","Abraham Almonte","Shane Peterson"
"15","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Brad Miller","Chase Headley","Aledmys Diaz","Michael Brantley","Corey Dickerson","Shane Peterson"
"16","Dallas Keuchel","Tom Koehler","Roberto Perez","Freddie Freeman","Jonathan Villar","Mike Moustakas","Francisco Lindor","Nelson Cruz","Michael Brantley","Michael Conforto"
"17","Chris Archer","Dallas Keuchel","Brian McCann","Freddie Freeman","Brad Miller","Marwin Gonzalez","Aledmys Diaz","Josh Reddick","Michael Conforto","Tyler Collins"
"18","Noah Syndergaard","Dallas Keuchel","Jason Castro","Eric Thames","Brad Miller","Marwin Gonzalez","Aledmys Diaz","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"19","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Kolten Wong","Mike Moustakas","Jean Segura","Ben Gamel","Michael Conforto","Guillermo Heredia"
"20","Chris Archer","Dallas Keuchel","Brian McCann","Eric Thames","Brad Miller","Jose Reyes","Alen Hanson","Ender Inciarte","Kevin Kiermaier","Corey Dickerson"
"21","Noah Syndergaard","Dallas Keuchel","Russell Martin","Freddie Freeman","Brad Miller","Mike Moustakas","Aledmys Diaz","Kevin Kiermaier","Kevin Pillar","Steve Pearce"
"22","Chris Archer","Dallas Keuchel","Jason Castro","Eric Thames","Brad Miller","Evan Longoria","Francisco Lindor","Josh Reddick","Corey Dickerson","Tyler Collins"
"23","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Tyler Saladino","Mike Moustakas","Tim Anderson","Nelson Cruz","Josh Reddick","Michael Conforto"
"24","Chris Archer","Dallas Keuchel","Kurt Suzuki","Freddie Freeman","Jonathan Villar","Miguel Rojas","Tim Anderson","Ender Inciarte","Michael Conforto","Kevin Kiermaier"
"25","Chris Archer","Dallas Keuchel","Roberto Perez","Jay Bruce","Neil Walker","Mike Moustakas","Jean Segura","Nelson Cruz","Michael Conforto","Corey Dickerson"
"26","Chris Archer","Dallas Keuchel","Roberto Perez","Carlos Santana","Jonathan Villar","Miguel Rojas","Francisco Lindor","Josh Reddick","Michael Conforto","Corey Dickerson"
"27","Chris Archer","Dallas Keuchel","Kurt Suzuki","Freddie Freeman","Brad Miller","Mike Moustakas","Jean Segura","Ender Inciarte","Aaron Hicks","Tyler Collins"
"28","Chris Archer","Dallas Keuchel","Geovany Soto","Eric Thames","Brad Miller","Mike Moustakas","Francisco Lindor","Michael Brantley","Lonnie Chisenhall","Jim Adduci"
"29","Chris Archer","Dallas Keuchel","Brian McCann","Logan Morrison","Brad Miller","Mike Moustakas","Aledmys Diaz","Nelson Cruz","Billy Hamilton","Corey Dickerson"
"30","Chris Archer","Dallas Keuchel","Brian McCann","Eric Thames","Josh Harrison","Evan Longoria","Jean Segura","Michael Conforto","Corey Dickerson","Shane Peterson"
"31","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Neil Walker","Jose Reyes","Jean Segura","Michael Conforto","Kevin Kiermaier","Aaron Hicks"
"32","Chris Archer","Dallas Keuchel","Yadier Molina","Eric Thames","Jedd Gyorko","Miguel Rojas","Aledmys Diaz","Nelson Cruz","Corey Dickerson","Joey Rickard"
"33","Chris Archer","Dallas Keuchel","Jett Bandy","Carlos Santana","Jedd Gyorko","Mike Moustakas","Francisco Lindor","Josh Reddick","Lonnie Chisenhall","Kevin Kiermaier"
"34","Chris Archer","Dallas Keuchel","Geovany Soto","Carlos Santana","Jose Ramirez","Mike Moustakas","Alen Hanson","Michael Brantley","Michael Conforto","Corey Dickerson"
"35","Dallas Keuchel","Jordan Montgomery","Brian McCann","Freddie Freeman","Jonathan Villar","Mike Moustakas","Francisco Lindor","Ender Inciarte","Nick Markakis","Kevin Kiermaier"
"36","Noah Syndergaard","Dallas Keuchel","Jett Bandy","Freddie Freeman","Jonathan Villar","Mike Moustakas","Hernan Perez","Michael Conforto","Corey Dickerson","Steve Pearce"
"37","Chris Archer","Dallas Keuchel","Roberto Perez","Freddie Freeman","Josh Harrison","Martin Prado","Francisco Lindor","Lonnie Chisenhall","Guillermo Heredia","Corey Dickerson"
"38","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Brad Miller","Mike Moustakas","Jorge Polanco","Billy Hamilton","Max Kepler","Josh Reddick"
"39","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Jonathan Villar","Miguel Sano","Francisco Lindor","Michael Conforto","Tyler Collins","Shane Peterson"
"40","Chris Archer","Dallas Keuchel","Jason Castro","Logan Morrison","Brad Miller","Miguel Sano","Jean Segura","Ender Inciarte","Michael Conforto","Corey Dickerson"
"41","Dallas Keuchel","Tom Koehler","Jason Castro","Eric Thames","Jonathan Villar","Kyle Seager","Jean Segura","Nelson Cruz","Michael Conforto","Corey Dickerson"
"42","Chris Archer","Dallas Keuchel","Geovany Soto","Logan Morrison","Jonathan Villar","Martin Prado","Francisco Lindor","Nelson Cruz","Kevin Kiermaier","Corey Dickerson"
"43","Chris Archer","Dallas Keuchel","Salvador Perez","Eric Thames","Whit Merrifield","Mike Moustakas","Jean Segura","Josh Reddick","Corey Dickerson","Aaron Hicks"
"44","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Kolten Wong","Evan Longoria","Francisco Lindor","Ender Inciarte","Kevin Kiermaier","Shane Peterson"
"45","Chris Archer","Dallas Keuchel","Jett Bandy","Jay Bruce","Brad Miller","Kyle Seager","Jean Segura","Josh Reddick","Kevin Kiermaier","Corey Dickerson"
"46","Chris Archer","Dallas Keuchel","Yadier Molina","Carlos Santana","Brad Miller","Miguel Sano","Aledmys Diaz","Kevin Kiermaier","Corey Dickerson","Aaron Hicks"
"47","Chris Archer","Dallas Keuchel","Roberto Perez","Freddie Freeman","Jedd Gyorko","Mike Moustakas","Jorge Polanco","Michael Brantley","Abraham Almonte","Corey Dickerson"
"48","Dallas Keuchel","Joe Ross","Kurt Suzuki","Freddie Freeman","Jonathan Villar","Mike Moustakas","Aledmys Diaz","Nelson Cruz","Ender Inciarte","Corey Dickerson"
"49","Dallas Keuchel","Jordan Montgomery","Jett Bandy","Eric Thames","Jose Ramirez","Mike Moustakas","Francisco Lindor","Nelson Cruz","Michael Brantley","Kevin Kiermaier"
"50","Noah Syndergaard","Dallas Keuchel","Roberto Perez","Freddie Freeman","Brad Miller","Mike Moustakas","Jean Segura","Nick Markakis","Corey Dickerson","Shane Peterson"
