"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Archer","Dallas Keuchel","Roberto Perez","Carlos Santana","Brad Miller","Mike Moustakas","Francisco Lindor","Lonnie Chisenhall","Abraham Almonte","Michael Conforto"
"2","Chris Archer","Dallas Keuchel","Jason Castro","Rickie Weeks","Brad Miller","Evan Longoria","Francisco Lindor","Ender Inciarte","Kevin Kiermaier","Corey Dickerson"
"3","Dallas Keuchel","Tom Koehler","Jason Castro","Freddie Freeman","Brad Miller","Adonis Garcia","Francisco Lindor","Matt Kemp","Ender Inciarte","Nick Markakis"
"4","Chris Archer","Dallas Keuchel","Yadier Molina","Matt Carpenter","Jedd Gyorko","Mike Moustakas","Aledmys Diaz","Stephen Piscotty","Michael Conforto","Joey Rickard"
"5","Dallas Keuchel","Bronson Arroyo","Russell Martin","Freddie Freeman","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Ben Gamel","Kevin Kiermaier"
"6","Chris Archer","Dallas Keuchel","AJ Ellis","Justin Bour","Jonathan Villar","Miguel Rojas","Francisco Lindor","Giancarlo Stanton","Marcell Ozuna","Michael Conforto"
"7","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Kolten Wong","Mike Moustakas","Hernan Perez","Ryan Braun","Domingo Santana","Corey Dickerson"
"8","Dallas Keuchel","Tom Koehler","Roberto Perez","Carlos Santana","Jonathan Villar","Evan Longoria","Francisco Lindor","Michael Brantley","Ender Inciarte","Abraham Almonte"
"9","Noah Syndergaard","Dallas Keuchel","Russell Martin","Freddie Freeman","Daniel Robertson","Evan Longoria","Francisco Lindor","Kevin Kiermaier","Corey Dickerson","Shane Peterson"
"10","Dallas Keuchel","Mike Foltynewicz","Jason Castro","Freddie Freeman","Dee Gordon","Martin Prado","Francisco Lindor","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"11","Chris Archer","Dallas Keuchel","Salvador Perez","Eric Hosmer","Whit Merrifield","Mike Moustakas","Francisco Lindor","Ender Inciarte","Lorenzo Cain","Corey Dickerson"
"12","Chris Archer","Tom Koehler","Welington Castillo","Freddie Freeman","Adam Rosales","Manny Machado","Francisco Lindor","Mark Trumbo","Adam Jones","Joey Rickard"
"13","Chris Archer","Dallas Keuchel","Yadier Molina","Jay Bruce","Neil Walker","Jose Reyes","Francisco Lindor","Curtis Granderson","Michael Conforto","Corey Dickerson"
"14","Chris Archer","Jordan Montgomery","Josh Phegley","Freddie Freeman","Adam Rosales","Adonis Garcia","Aledmys Diaz","Matt Kemp","Ender Inciarte","Nick Markakis"
"15","Dallas Keuchel","Tom Koehler","Jason Castro","Eric Thames","Jonathan Villar","Miguel Sano","Hernan Perez","Ryan Braun","Ender Inciarte","Domingo Santana"
"16","Chris Archer","Dallas Keuchel","Geovany Soto","Justin Bour","Kolten Wong","Martin Prado","Aledmys Diaz","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"17","Dallas Keuchel","Joe Ross","Tucker Barnhart","Matt Carpenter","Jedd Gyorko","Miguel Sano","Aledmys Diaz","Dexter Fowler","Christian Yelich","Stephen Piscotty"
"18","Dallas Keuchel","Bronson Arroyo","Kurt Suzuki","Freddie Freeman","Jonathan Villar","Adonis Garcia","Jean Segura","Nelson Cruz","Matt Kemp","Nick Markakis"
"19","Dallas Keuchel","Jordan Zimmermann","Jason Castro","Eric Thames","Robinson Cano","Kyle Seager","Aledmys Diaz","Nelson Cruz","Ben Gamel","Guillermo Heredia"
"20","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Tyler Saladino","Miguel Sano","Tim Anderson","Ender Inciarte","Melky Cabrera","Leury Garcia"
"21","Chris Archer","Dallas Keuchel","Kurt Suzuki","Freddie Freeman","Brad Miller","Mike Moustakas","Jose Iglesias","Matt Kemp","Nick Markakis","Jace Peterson"
"22","Dallas Keuchel","Tom Koehler","Yadier Molina","Matt Carpenter","Jedd Gyorko","Manny Machado","Francisco Lindor","Christian Yelich","Stephen Piscotty","Randal Grichuk"
"23","Chris Archer","Mike Foltynewicz","Roberto Perez","Carlos Santana","Adam Rosales","Miguel Sano","Francisco Lindor","Nelson Cruz","Michael Brantley","Abraham Almonte"
"24","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Brian Dozier","Mike Moustakas","Jorge Polanco","Michael Conforto","Eddie Rosario","Byron Buxton"
"25","Chris Archer","Dallas Keuchel","Tucker Barnhart","Freddie Freeman","Jose Peraza","Eugenio Suarez","Tim Anderson","Adam Duvall","Scott Schebler","Kevin Kiermaier"
"26","Chris Archer","Matt Garza","Geovany Soto","Eric Thames","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Ben Gamel","Corey Dickerson"
"27","Chris Archer","Dallas Keuchel","Tucker Barnhart","Freddie Freeman","Whit Merrifield","Mike Moustakas","Alcides Escobar","Dexter Fowler","Lorenzo Cain","Brandon Moss"
"28","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Kolten Wong","Manny Machado","JJ Hardy","Adam Jones","Craig Gentry","Joey Rickard"
"29","Chris Archer","Dallas Keuchel","Jett Bandy","Justin Bour","Robinson Cano","Miguel Rojas","Jean Segura","Nelson Cruz","Ben Gamel","Boog Powell"
"30","Chris Archer","Tom Koehler","Josh Phegley","Matt Carpenter","Dee Gordon","Martin Prado","Jean Segura","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"31","Chris Archer","Tom Koehler","Kurt Suzuki","Freddie Freeman","Ian Kinsler","Adonis Garcia","Orlando Arcia","Matt Kemp","Nick Markakis","Josh Reddick"
"32","Dallas Keuchel","Jordan Montgomery","Roberto Perez","Carlos Santana","Jason Kipnis","Miguel Sano","Aledmys Diaz","Nelson Cruz","Lonnie Chisenhall","Abraham Almonte"
"33","Chris Archer","Dallas Keuchel","Derek Norris","Eric Thames","Daniel Robertson","Manny Machado","Jean Segura","Kevin Kiermaier","Corey Dickerson","Shane Peterson"
"34","Chris Archer","Jordan Montgomery","Jason Castro","Matt Carpenter","Jedd Gyorko","Eugenio Suarez","Aledmys Diaz","Dexter Fowler","Ender Inciarte","Stephen Piscotty"
"35","Noah Syndergaard","Dallas Keuchel","AJ Ellis","Justin Bour","Brad Miller","Mike Moustakas","Tim Anderson","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"36","Dallas Keuchel","Jordan Montgomery","Russell Martin","Freddie Freeman","Brian Dozier","Miguel Sano","Francisco Lindor","Max Kepler","Eddie Rosario","Byron Buxton"
"37","Dallas Keuchel","Jordan Zimmermann","Welington Castillo","Eric Thames","Jonathan Villar","Manny Machado","Aledmys Diaz","Mark Trumbo","Adam Jones","Joey Rickard"
"38","Chris Archer","Tom Koehler","Josh Phegley","Justin Bour","Robinson Cano","Kyle Seager","Francisco Lindor","Nelson Cruz","Ben Gamel","Guillermo Heredia"
"39","Noah Syndergaard","Chris Archer","Josh Phegley","Ryon Healy","Jed Lowrie","Trevor Plouffe","Francisco Lindor","Khris Davis","Michael Conforto","Kevin Kiermaier"
"40","Chris Archer","Dallas Keuchel","Jason Castro","Joey Votto","Brad Miller","Eugenio Suarez","Zack Cozart","Adam Duvall","Billy Hamilton","Ben Gamel"
"41","Chris Archer","Jordan Montgomery","Josh Phegley","Eric Thames","Jonathan Villar","Eugenio Suarez","Hernan Perez","Ryan Braun","Domingo Santana","Michael Conforto"
