"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Lance McCullers","Joe Ross","Salvador Perez","Eric Hosmer","Robinson Cano","Mike Moustakas","Alcides Escobar","Mike Trout","Mookie Betts","Lorenzo Cain"
"2","Joe Ross","Patrick Corbin","Stephen Vogt","Hanley Ramirez","Dustin Pedroia","Evan Longoria","Xander Bogaerts","Mookie Betts","Andrew Benintendi","David Peralta"
"3","Lance McCullers","Kyle Gibson","Salvador Perez","Hanley Ramirez","Dustin Pedroia","Mike Moustakas","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Josh Reddick"
"4","Joe Ross","Patrick Corbin","Salvador Perez","Hanley Ramirez","Robinson Cano","Kyle Seager","Jean Segura","Mookie Betts","Nelson Cruz","Ben Gamel"
"5","Lance McCullers","Joe Ross","Sandy Leon","Miguel Cabrera","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mookie Betts","Josh Reddick","Kevin Kiermaier"
"6","Lance McCullers","Michael Pineda","Salvador Perez","Eric Hosmer","Yangervis Solarte","Mike Moustakas","Jean Segura","George Springer","Lorenzo Cain","Jorge Bonifacio"
"7","Michael Pineda","Joe Ross","Salvador Perez","Kendrys Morales","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Gregor Blanco"
"8","Michael Pineda","Jordan Zimmermann","Evan Gattis","Hanley Ramirez","Dustin Pedroia","Manny Machado","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Lorenzo Cain"
"9","Lance McCullers","Patrick Corbin","Jesus Sucre","Logan Morrison","Robinson Cano","Evan Longoria","Jean Segura","Mookie Betts","Corey Dickerson","Kevin Kiermaier"
"10","Lance McCullers","Joe Ross","Martin Maldonado","Luis Valbuena","Robinson Cano","Josh Donaldson","Andrelton Simmons","Mike Trout","Mookie Betts","Kole Calhoun"
"11","Lance McCullers","Joe Ross","Carlos Ruiz","Miguel Cabrera","Robinson Cano","Mike Moustakas","Jean Segura","Mookie Betts","Ben Gamel","Jarrod Dyson"
"12","Joe Ross","Patrick Corbin","Evan Gattis","Miguel Cabrera","Jose Altuve","Manny Machado","Carlos Correa","Mookie Betts","Josh Reddick","Carlos Beltran"
"13","Lance McCullers","Joe Ross","Stephen Vogt","Logan Morrison","Robinson Cano","Evan Longoria","Tim Beckham","Mookie Betts","Steven Souza","Colby Rasmus"
"14","Lance McCullers","Patrick Corbin","Chris Herrmann","Hanley Ramirez","Yangervis Solarte","Jake Lamb","Nick Ahmed","Mookie Betts","David Peralta","Gregor Blanco"
"15","Lance McCullers","Alex Cobb","Stephen Vogt","Miguel Cabrera","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Lorenzo Cain","Ben Gamel"
"16","Lance McCullers","Joe Ross","Stephen Vogt","Kendrys Morales","Jose Altuve","Evan Longoria","Carlos Correa","Josh Reddick","George Springer","Carlos Beltran"
"17","Lance McCullers","Michael Pineda","Salvador Perez","Logan Morrison","Yangervis Solarte","Evan Longoria","Jean Segura","Steven Souza","Colby Rasmus","Kevin Kiermaier"
"18","Lance McCullers","Michael Pineda","Salvador Perez","Danny Valencia","Robinson Cano","Kyle Seager","Alcides Escobar","Nelson Cruz","Josh Reddick","Ben Gamel"
"19","Michael Pineda","Matt Shoemaker","Salvador Perez","Eric Hosmer","Dustin Pedroia","Mike Moustakas","Alcides Escobar","David Peralta","Josh Reddick","Lorenzo Cain"
"20","Michael Pineda","Joe Ross","Welington Castillo","Chris Davis","Jonathan Schoop","Manny Machado","Jean Segura","Mookie Betts","Mark Trumbo","Lorenzo Cain"
"21","Michael Pineda","Joe Ross","Jesus Sucre","Hanley Ramirez","Michael Martinez","Evan Longoria","Xander Bogaerts","Mookie Betts","Corey Dickerson","Kevin Kiermaier"
"22","Lance McCullers","Alex Cobb","Stephen Vogt","Eric Hosmer","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Lorenzo Cain"
"23","Matt Shoemaker","Alex Cobb","Martin Maldonado","Hanley Ramirez","Dustin Pedroia","Kyle Seager","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Justin Upton"
"24","Lance McCullers","Michael Pineda","Salvador Perez","Wil Myers","Yangervis Solarte","Ryan Schimpf","Allen Cordoba","Mike Trout","Mookie Betts","Hunter Renfroe"
