"Place_lo","Place_hi","Payout"
"1","1","25000"
"2","2","15000"
"3","3","10000"
"4","4","7000"
"5","5","5000"
"6","6","4000"
"7","7","3000"
"8","8","2000"
"9","10","1500"
"11","15","1000"
"16","20","700"
"21","25","600"
"26","35","500"
"36","50","400"
"51","80","300"
"81","120","250"
"121","180","200"
"181","280","150"
"281","430","120"
"431","630","100"
"631","940","90"
"941","1460","80"
