"Paul Goldschmidt_ARI","AJ Pollock_ARI","Jake Lamb_ARI","Corey Seager_LAD","Cody Bellinger_LAD","Giancarlo Stanton_MIA","Wil Myers_SD","Nelson Cruz_SEA","Robinson Cano_SEA","Jean Segura_SEA","Christian Yelich_MIA","Chris Owings_ARI","Jose Abreu_CWS","Dee Gordon_MIA","Yasmany Tomas_ARI","Yasiel Puig_LAD","Kyle Seager_SEA","Logan Forsythe_LAD","Justin Bour_MIA","Joc Pederson_LAD","Melky Cabrera_CWS","Todd Frazier_CWS","Justin Turner_LAD","Yasmani Grandal_LAD","Marcell Ozuna_MIA","Chris Taylor_LAD","David Peralta_ARI","Brandon Drury_ARI","Avisail Garcia_CWS","Ryan Schimpf_SD","Ben Gamel_SEA","Tim Anderson_CWS","Yoan Moncada_CWS","Adrian Gonzalez_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Yangervis Solarte_SD","Mitch Haniger_SEA","Taylor Motter_SEA","Rey Fuentes_ARI","Manuel Margot_SD","Tyler Saladino_CWS","JT Realmuto_MIA","Jeremy Hazelbaker_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Nick Ahmed_ARI","Danny Valencia_SEA","Martin Prado_MIA","Trayce Thompson_LAD","Chris Herrmann_ARI","Cory Spangenberg_SD","Leonys Martin_SEA","Andrew Toles_LAD","Austin Barnes_LAD","Socrates Brito_ARI","Rob Segedin_LAD","Gregor Blanco_ARI","Travis Jankowski_SD","Jarrod Dyson_SEA","Matt Davidson_CWS","Charlie Tilson_CWS","Andre Ethier_LAD","Derek Dietrich_MIA","Matt Szczur_SD","Mike Zunino_SEA","Scott Van Slyke_LAD","Kike Hernandez_LAD","Destin Hood_MIA","Chris Iannetta_ARI","Christian Bethancourt_SD","Austin Hedges_SD","Leury Garcia_CWS","Jacob May_CWS","Guillermo Heredia_SEA","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Erick Aybar_SD","Daniel Descalso_ARI","Shawn O'Malley_SEA","Cody Asche_CWS","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","Luis Sardinas_SD","Allen Cordoba_SD","Geovany Soto_CWS","Carlos Ruiz_SEA","Omar Narvaez_CWS","Willy Garcia_CWS","Boog Powell_SEA","AJ Ellis_MIA","Jabari Blash_SD","Tuffy Gosewisch_SEA","Yolmer Sanchez_CWS","Mike Aviles_MIA","JT Riddle_MIA","Jeff Mathis_ARI","Hector Sanchez_SD","Mike Freeman_SEA","Daniel Vogelbach_SEA","Kevan Smith_CWS","Brett Eibner_LAD","Miguel Rojas_MIA","Zack Collins_CWS","Luis Torrens_SD"
0,0,0,0,0,7.14489489489489,0,0,0,0,50.5668563300142,0,0,5.89915966386555,0,0,0,0,13.3119429590018,0,0,0,0,0,25.4836415362731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190322580645161,0,0,0,0,0,-8.96190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28656126482213,0,0,0,0,0,0,0,0,0,0,0,55.5,3,0,0,0,0,0,0,0,14.2916666666667,0,0,0,0,0,0,0,3.28571428571429,0,0,0,0,-7.90277777777778,0,0,0,0,0,0,-5.32857142857143,0,0
2.6096256684492,-5.20229885057471,-20.6784946236559,0,0,0,0,0,0,0,0,78.1394957983193,0,0,20.1674876847291,0,0,0,0,0,0,0,0,0,0,0,8.14229249011858,-1.18915343915344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75714285714286,0,0,0,-40.3,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,-24.3444444444444,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52941176470588,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,62.1934046345811,0,0,0,0,0,0,0,19.5827586206897,5.92307692307692,0,0,0,0,0,0,0.426136363636364,0,0,2.16096866096866,0,0,0,0,0,0,0,0,0,7.8768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,-10.7130541871921,1.98214285714286,0,0,0,0,0,0,0,16.8076923076923,0,0,0,0,0,-12.8055555555556,0,9.99707602339181,1.36666666666667,0,0,0,0,13.8333333333333,0,0,0,0,0,0,-0.333333333333333,0,0,0,0
0,0,0,0,0,-10.4438502673797,0,0,0,0,5.89915966386555,0,0,44.7260504201681,0,0,0,0,8.34731182795699,0,0,0,0,0,9.96806722689076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.556878306878307,0,0,0,0,0,-4.13461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.97142857142857,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,3,0,0,0,0,0,0,0,-3.64102564102564,0,0,0,0,0,0,0,10,0,0,0,0,3.5,0,0,0,0,0,0,11.6794871794872,0,0
-2.30804597701149,-12.52,3.36324786324786,0,0,0,0,0,0,0,0,20.1674876847291,0,0,69.647311827957,0,0,0,0,0,0,0,0,0,0,0,28.1447368421053,18.1481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.5714285714286,0,0,0,-49.15,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,-0.844444444444444,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9522058823529,0,0,0,0,0,0,0,0
0,0,0,10.50623885918,23.3627450980392,0,0,0,0,0,0,0,0,0,0,61.3693693693694,0,7.15454545454545,0,6.98701298701299,0,0,13.9933712121212,2.85714285714286,0,-2.09583333333333,0,0,0,0,0,0,0,2.58874458874459,11.8006535947712,57.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481617647058824,26.5357142857143,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.375,-5.88888888888889,-8.19076923076923,0,0,0,0,0,0,31.3142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11111111111111,0,0,0,0,0,0,21.1727941176471,-6.19480519480519,0,0,0,0,0,0,0,0,5.86781609195402,0,0,0,0,1.90384615384615,0,0,0,0,0,0,-11.0786290322581,0,0,0,0,0,5.50833333333333,0,0,0,0,0,0,0,0,2.42640692640693,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37.7909090909091,0,0,0,0,0,0,0,0,0,0,0,7.15454545454545,0,34.7636363636364,0,20.6333333333333,0,0,15.0555555555556,25.5714285714286,0,0,0,0,0,0,0,0,0,3.25,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80.6666666666667,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.27272727272727,0,0,0,0,13.3119429590018,0,0,8.34731182795699,0,0,0,0,77.3654188948307,0,0,0,0,0,-2.13725490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98148148148148,0,0,0,0,0,5.68131868131868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5071428571429,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,-3.84285714285714,0,0,0,0,0,0,0,12.6666666666667,0,0,0,0,15.7619047619048,0,0,0,0,0,0,8.96969696969697,0,0
0,0,0,20.0447368421053,-16.3777777777778,0,0,0,0,0,0,0,0,0,0,6.98701298701299,0,20.6333333333333,0,36.0281385281385,0,0,6.73684210526316,23.4117647058824,0,35.3333333333333,0,0,0,0,0,0,0,10.2,6.6474358974359,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46363636363636,-8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19.5827586206897,0,0,0,0,0,0,0,21.6795698924731,3.14492753623188,0,0,0,0,0,0,2.56551724137931,0,0,6.23384615384615,0,0,0,0,0,0,0,0,0,1.93506493506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7105263157895,0,0,0,0,0,0,0,0,0,0,0,-5.96307692307692,-2.8,0,0,0,0,0,0,0,9.65909090909091,0,0,0,0,0,-7.88888888888889,0,11.0735294117647,-6,0,0,0,0,17.5,0,0,0,0,0,0,6.83333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.92307692307692,0,0,0,0,0,0,0,3.14492753623188,43.4985754985755,0,0,0,0,0,0,30.7769230769231,0,0,29.8571428571429,0,0,0,0,0,0,0,0,0,6.81699346405229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42857142857143,0,0,0,0,0,0,0,0,0,0,0,4.37747035573123,6.56666666666667,0,0,0,0,0,0,0,7.77777777777778,0,0,0,0,0,14.7083333333333,0,17.4725274725275,-1.41666666666667,0,0,0,0,-45.6666666666667,0,0,0,0,0,0,14.1666666666667,0,0,0,0
0,0,0,18.4133064516129,-6.31372549019608,0,0,0,0,0,0,0,0,0,0,13.9933712121212,0,15.0555555555556,0,6.73684210526316,0,0,23.5932773109244,11.5753846153846,0,1.08791208791209,0,0,0,0,0,0,0,9.76315789473684,6.15833333333333,16.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6708333333333,12.5,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
0,0,0,25.4987684729064,-8.5,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,25.5714285714286,0,23.4117647058824,0,0,11.5753846153846,51.867816091954,0,13.1272727272727,0,0,0,0,0,0,0,13.6315789473684,0.823529411764706,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.68018018018018,0,0,0,0,25.4836415362731,0,0,9.96806722689076,0,0,0,0,-2.13725490196078,0,0,0,0,0,84.6372688477952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0548387096774,0,0,0,0,0,-2.14761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.56916996047431,0,0,0,0,0,0,0,0,0,0,0,10.5,-3,0,0,0,0,0,0,0,-2.85,0,0,0,0,0,0,0,19.2142857142857,0,0,0,0,-18.1388888888889,0,0,0,0,0,0,35.1142857142857,0,0
0,0,0,-10.8076923076923,-31.2747252747253,0,0,0,0,0,0,0,0,0,0,-2.09583333333333,0,0,0,35.3333333333333,0,0,1.08791208791209,13.1272727272727,0,63.9705882352941,0,0,0,0,0,0,0,-11.4166666666667,-2,-16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16666666666667,-21.6,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.5,0,0,0
14.6666666666667,10.7687747035573,21.6507936507937,0,0,0,0,0,0,0,0,8.14229249011858,0,0,28.1447368421053,0,0,0,0,0,0,0,0,0,0,0,77.6847290640394,27.1067193675889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,0,0,-10.3333333333333,0,0,0,49.375,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,19.1785714285714,0,0,0,0,0,0,0,0,0,-18.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2571428571429,0,0,0,0,0,0,0,0
10.8503787878788,15.9692307692308,6.40459770114943,0,0,0,0,0,0,0,0,-1.18915343915344,0,0,18.1481481481481,0,0,0,0,0,0,0,0,0,0,0,27.1067193675889,46.8565062388592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,0,12.0588235294118,0,0,0,-3.4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3.15151515151515,0,0,0,0,0,0,0,0,0,23.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54901960784314,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.426136363636364,0,0,0,0,0,0,0,2.56551724137931,30.7769230769231,0,0,0,0,0,0,64.680926916221,0,0,21.3262108262108,0,0,0,0,0,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.75714285714286,0,0,0,0,0,0,0,0,0,0,0,10.1502463054187,0.333333333333333,0,0,0,0,0,0,0,15.5384615384615,0,0,0,0,0,44.0444444444444,0,8.88235294117647,-13.9666666666667,0,0,0,0,2.16666666666667,0,0,0,0,0,0,-0.233333333333333,0,0,0,0
0,0,0,0,0,0,-3.23588709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.03125,0,0,0,0,0,0,6.60430107526882,0,0,0,2.13563218390805,0,0,0,0,-14.3440860215054,0,0,0,0,0,6.1,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,-5.66666666666667,0,0,0,0,0,0,-3.43589743589744,0,0,0,0,0,0,-5.22413793103448,0,0,0,0,0,0,-2,-2.57142857142857,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,-9
0,0,0,0,0,0,0,-1.45220588235294,26.6060606060606,14.7763157894737,0,0,0,0,0,0,-1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7763157894737,0,0,0,0,0,0,0,-5.96969696969697,0,0,0,0,0,0,0,0,31.8,0,0,0,0,0,0,0,0,0,0,0,-7.12091503267974,0,0,0,0,0,-4.13333333333333,0,0,0,0,0,0,0,0,11.3366013071895,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5833333333333,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.16096866096866,0,0,0,0,0,0,0,6.23384615384615,29.8571428571429,0,0,0,0,0,0,21.3262108262108,0,0,59.6613756613757,0,0,0,0,0,0,0,0,0,6.83625730994152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0208333333333,0,0,0,0,0,0,0,0,0,0,0,13.2470355731225,4.14285714285714,0,0,0,0,0,0,0,4.9,0,0,0,0,0,-10.0714285714286,0,3.48529411764706,-1.5,0,0,0,0,-44.6666666666667,0,0,0,0,0,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.8744588744589,16.25,0,0,0,0,0,0,0,0,0,0,2.58874458874459,0,3.25,0,10.2,0,0,9.76315789473684,13.6315789473684,0,-11.4166666666667,0,0,0,0,0,0,0,19.3320158102767,-1.13636363636364,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34285714285714,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.78947368421053,-0.0128205128205128,0,0,0,0,0,0,0,0,0,0,11.8006535947712,0,0,0,6.6474358974359,0,0,6.15833333333333,0.823529411764706,0,-2,0,0,0,0,0,0,0,-1.13636363636364,37.7602339181287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16,123.5,0,0,0,0,0,0,0,0,0,0,57.55,0,16.5,0,-2.5,0,0,16.0666666666667,-4,0,-16.3333333333333,0,0,0,0,0,0,0,15,0,35.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.44238975817923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60430107526882,0,0,0,0,0,0,28.9281650071124,0,0,0,5.07857142857143,0,0,0,0,-4.37462462462462,0,0,0,0,0,4.26373626373626,0,0,0,0,0,0,0.83974358974359,0,0,0,0,0,3,0,0,0,0,0,0,-0.48991935483871,0,0,0,0,0,0,5.95170454545455,0,0,0,0,0,0,-3.35,-3.03333333333333,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-5.25
0,0,0,0,0,0,0,4.31052631578947,6.69473684210526,9.92857142857143,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3052631578947,-22.2637362637363,0,0,0,0,0,0,0,0,1.73333333333333,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,-3.61437908496732,0,0,0,0,0,10.3736263736264,0,0,0,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0
0,0,0,0,0,0,0,18.6383333333333,1.41503267973856,9.08791208791209,0,0,0,0,0,0,-6.19480519480519,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96969696969697,0,0,0,0,0,0,-22.2637362637363,60.8138461538462,0,0,0,0,0,0,0,0,10.5701754385965,0,0,0,0,-13.9285714285714,0,0,0,0,0,0,3.77470355731225,0,0,0,0,0,8.53636363636364,0,0,0,0,0,0,0,0,0.580882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,2.33333333333333,0,0,0,0,0,11.5,0,0,0,0,0,0
