P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Dee Gordon,Jake Lamb,Aledmys Diaz,AJ Pollock,David Peralta,Andrew Benintendi
Yu Darvish,Chris Archer,Derek Norris,Justin Bour,Dee Gordon,Miguel Rojas,Aledmys Diaz,AJ Pollock,Giancarlo Stanton,Christian Yelich
Stephen Strasburg,Chris Archer,JT Realmuto,Justin Bour,Dee Gordon,Martin Prado,Andrew Romine,AJ Pollock,David Peralta,Christian Yelich
Chris Archer,Jhoulys Chacin,Derek Norris,Justin Bour,Brandon Drury,Jake Lamb,Trea Turner,AJ Pollock,Yasmany Tomas,David Peralta
Yu Darvish,Jhoulys Chacin,Jeff Mathis,Justin Bour,Nick Franklin,Jake Lamb,Chris Owings,AJ Pollock,Mookie Betts,David Peralta
Chris Archer,Rafael Montero,Yasmani Grandal,Paul Goldschmidt,Kolten Wong,Jake Lamb,Chris Owings,AJ Pollock,Mookie Betts,David Peralta
Chris Archer,Jesse Chavez,Jeff Mathis,Paul Goldschmidt,Nick Franklin,Justin Turner,Chris Owings,AJ Pollock,David Peralta,Christian Yelich
Stephen Strasburg,Jhoulys Chacin,Christian Vazquez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Andrew Romine,AJ Pollock,David Peralta,Christian Yelich
Chris Archer,Jhoulys Chacin,Francisco Cervelli,Paul Goldschmidt,Nick Franklin,Jake Lamb,Chris Owings,AJ Pollock,Yasmany Tomas,Michael Conforto
Chris Archer,Jhoulys Chacin,Christian Vazquez,Paul Goldschmidt,Dustin Pedroia,Miguel Sano,Xander Bogaerts,AJ Pollock,Mookie Betts,Andrew Benintendi
Stephen Strasburg,Chris Archer,Yasmani Grandal,Justin Bour,Dee Gordon,Yunel Escobar,Corey Seager,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Stephen Strasburg,Chris Archer,Yasmani Grandal,Justin Bour,Kolten Wong,Justin Turner,Corey Seager,AJ Pollock,Joc Pederson,Andrew Toles
Chris Archer,Michael Fulmer,Jeff Mathis,Paul Goldschmidt,Kolten Wong,Jake Lamb,Andrew Romine,AJ Pollock,Yasmany Tomas,Christian Yelich
Stephen Strasburg,Jhoulys Chacin,JT Realmuto,Justin Bour,Dee Gordon,Jake Lamb,Trea Turner,Mookie Betts,Giancarlo Stanton,Christian Yelich
Stephen Strasburg,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Nick Franklin,Eduardo Escobar,Trea Turner,AJ Pollock,Yasmany Tomas,David Peralta
Yu Darvish,Jhoulys Chacin,JT Realmuto,Paul Goldschmidt,Dee Gordon,Martin Prado,Jorge Polanco,AJ Pollock,Giancarlo Stanton,Christian Yelich
Chris Archer,Jhoulys Chacin,Brian McCann,Paul Goldschmidt,Brandon Drury,Yunel Escobar,Chris Owings,AJ Pollock,David Peralta,Giancarlo Stanton
Yu Darvish,Chris Archer,JT Realmuto,Justin Bour,Kolten Wong,Martin Prado,Corey Seager,Giancarlo Stanton,Christian Yelich,Andrew Benintendi
Dallas Keuchel,Chris Archer,Christian Vazquez,Justin Bour,Dee Gordon,Martin Prado,Trea Turner,Giancarlo Stanton,Christian Yelich,Seth Smith
Chris Archer,Michael Fulmer,Jeff Mathis,Justin Bour,Dee Gordon,Yunel Escobar,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Rafael Montero,Jeff Mathis,Paul Goldschmidt,Dustin Pedroia,Miguel Sano,Corey Seager,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Michael Fulmer,JT Realmuto,Paul Goldschmidt,Dee Gordon,Miguel Rojas,Corey Seager,AJ Pollock,Christian Yelich,Marcell Ozuna
Yu Darvish,Chris Archer,JT Realmuto,Justin Bour,Dee Gordon,Justin Turner,Jorge Polanco,Christian Yelich,Michael Conforto,Marcell Ozuna
Yu Darvish,Rafael Montero,Jeff Mathis,Paul Goldschmidt,Tyler Saladino,Jake Lamb,Jorge Polanco,AJ Pollock,David Peralta,Michael Conforto
Yu Darvish,Jhoulys Chacin,Roberto Perez,Paul Goldschmidt,Kolten Wong,Jake Lamb,Tim Beckham,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Michael Fulmer,Jeff Mathis,Paul Goldschmidt,Brandon Drury,Eduardo Escobar,Jorge Polanco,AJ Pollock,David Peralta,Seth Smith
Stephen Strasburg,Chris Archer,Christian Vazquez,Hanley Ramirez,Dustin Pedroia,Yunel Escobar,Andrew Romine,Mookie Betts,David Peralta,Andrew Benintendi
Yu Darvish,Michael Fulmer,Manny Pina,Justin Bour,Dee Gordon,Martin Prado,Trea Turner,AJ Pollock,Christian Yelich,Marcell Ozuna
Chris Archer,Jesse Chavez,Jeff Mathis,Mark Reynolds,Neil Walker,Jake Lamb,Jorge Polanco,AJ Pollock,Yasmany Tomas,David Peralta
Stephen Strasburg,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Kolten Wong,Jake Lamb,Chris Owings,AJ Pollock,Giancarlo Stanton,Seth Smith
Michael Fulmer,Jesse Chavez,Derek Norris,Paul Goldschmidt,Dee Gordon,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Michael Conforto
Dallas Keuchel,Chris Archer,JT Realmuto,Justin Bour,Dee Gordon,Miguel Rojas,Corey Seager,David Peralta,Giancarlo Stanton,Michael Conforto
Chris Archer,Mike Foltynewicz,Jeff Mathis,Justin Bour,Brandon Drury,Jake Lamb,Chris Owings,AJ Pollock,Christian Yelich,Michael Conforto
Stephen Strasburg,Chris Archer,JT Realmuto,Justin Bour,Kolten Wong,Miguel Rojas,Trea Turner,AJ Pollock,Giancarlo Stanton,Marcell Ozuna
Yu Darvish,Stephen Strasburg,Jeff Mathis,Justin Bour,Dee Gordon,Martin Prado,Tim Beckham,Giancarlo Stanton,Christian Yelich,Michael Conforto
Chris Archer,Rafael Montero,Christian Vazquez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Francisco Lindor,AJ Pollock,Yasmany Tomas,Andrew Benintendi
Chris Archer,Jesse Chavez,Yasmani Grandal,Paul Goldschmidt,Brandon Drury,Miguel Rojas,Aledmys Diaz,AJ Pollock,Yasmany Tomas,David Peralta
Yu Darvish,Chris Archer,Christian Vazquez,Justin Bour,Dustin Pedroia,Miguel Rojas,Corey Seager,Mookie Betts,Jackie Bradley,Andrew Benintendi
Dallas Keuchel,Rafael Montero,Derek Norris,Paul Goldschmidt,Nick Franklin,Jake Lamb,Aledmys Diaz,AJ Pollock,Yasmany Tomas,David Peralta
Stephen Strasburg,Chris Archer,JT Realmuto,Mark Reynolds,Dee Gordon,Miguel Rojas,Jorge Polanco,Giancarlo Stanton,Christian Yelich,Andrew Benintendi
Yu Darvish,Michael Fulmer,JT Realmuto,Justin Bour,Dee Gordon,Eduardo Escobar,Francisco Lindor,David Peralta,Giancarlo Stanton,Christian Yelich
Yu Darvish,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Brandon Drury,Eduardo Escobar,Chris Owings,AJ Pollock,Christian Yelich,Andrew Benintendi
Stephen Strasburg,Dallas Keuchel,Christian Vazquez,Justin Bour,Dee Gordon,Miguel Rojas,Francisco Lindor,AJ Pollock,Christian Yelich,Marcell Ozuna
Dallas Keuchel,Jhoulys Chacin,Manny Pina,Paul Goldschmidt,Neil Walker,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Kevin Pillar
Stephen Strasburg,Jesse Chavez,Jeff Mathis,Justin Bour,Brandon Drury,Jake Lamb,Aledmys Diaz,AJ Pollock,David Peralta,Seth Smith
Stephen Strasburg,Rafael Montero,Jeff Mathis,Paul Goldschmidt,Brandon Drury,Yunel Escobar,Francisco Lindor,AJ Pollock,Mookie Betts,David Peralta
Chris Archer,Jhoulys Chacin,Jeff Mathis,Paul Goldschmidt,Brandon Drury,Evan Longoria,Francisco Lindor,Yasmany Tomas,David Peralta,Christian Yelich
Stephen Strasburg,Chris Archer,Christian Vazquez,Mitch Moreland,Kolten Wong,Justin Turner,Xander Bogaerts,Mookie Betts,Christian Yelich,Andrew Benintendi
Stephen Strasburg,Rafael Montero,Jeff Mathis,Mark Reynolds,Brian Dozier,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Andrew Benintendi
Yu Darvish,Chris Archer,Christian Vazquez,Mitch Moreland,Josh Rutledge,Eduardo Escobar,Aledmys Diaz,AJ Pollock,Mookie Betts,Andrew Benintendi
Michael Fulmer,Mike Foltynewicz,Jeff Mathis,Paul Goldschmidt,Nick Franklin,Jake Lamb,Corey Seager,AJ Pollock,David Peralta,Andrew Toles
Yu Darvish,Dallas Keuchel,JT Realmuto,Justin Bour,Dee Gordon,Miguel Rojas,Trea Turner,Christian Yelich,Andrew Benintendi,Kevin Pillar
Dallas Keuchel,Chris Archer,JT Realmuto,Justin Bour,Dustin Pedroia,Jake Lamb,Andrew Romine,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Yu Darvish,Stephen Strasburg,JT Realmuto,Justin Bour,Dee Gordon,Miguel Rojas,Aledmys Diaz,David Peralta,Seth Smith,Marcell Ozuna
Yu Darvish,Chris Archer,Francisco Cervelli,Justin Bour,Dee Gordon,Martin Prado,Francisco Lindor,Giancarlo Stanton,Marcell Ozuna,Andrew Toles
Chris Archer,Michael Fulmer,Yasmani Grandal,Paul Goldschmidt,Dee Gordon,Justin Turner,Corey Seager,Andrew Benintendi,Yasiel Puig,Andrew Toles
Yu Darvish,Jhoulys Chacin,Christian Vazquez,Mitch Moreland,Dustin Pedroia,Jake Lamb,Trea Turner,Mookie Betts,Christian Yelich,Andrew Benintendi
Stephen Strasburg,Chris Archer,Jason Castro,Justin Bour,Brian Dozier,Eduardo Escobar,Jorge Polanco,AJ Pollock,David Peralta,Robbie Grossman
Stephen Strasburg,Jhoulys Chacin,Caleb Joseph,Josh Bell,Dee Gordon,Jake Lamb,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Michael Fulmer,JT Realmuto,Justin Bour,Dee Gordon,Nolan Arenado,Aledmys Diaz,Mookie Betts,Giancarlo Stanton,Marcell Ozuna
Yu Darvish,Jesse Chavez,Jeff Mathis,Paul Goldschmidt,Dee Gordon,Cory Spangenberg,Andrew Romine,AJ Pollock,Yasmany Tomas,David Peralta
Stephen Strasburg,Chris Archer,Derek Norris,Rickie Weeks,Dee Gordon,Evan Longoria,Tim Beckham,AJ Pollock,David Peralta,Steven Souza
Chris Archer,Jesse Chavez,Francisco Cervelli,Josh Bell,Brandon Drury,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Andrew Benintendi
Michael Fulmer,Jhoulys Chacin,Manny Pina,Paul Goldschmidt,Brandon Drury,Jake Lamb,Aledmys Diaz,AJ Pollock,Mookie Betts,Yasmany Tomas
Chris Archer,Jesse Chavez,JT Realmuto,Paul Goldschmidt,Dee Gordon,Martin Prado,Trea Turner,David Peralta,Giancarlo Stanton,Marcell Ozuna
Dallas Keuchel,Michael Fulmer,JT Realmuto,Justin Bour,Brian Dozier,Martin Prado,Aledmys Diaz,AJ Pollock,Giancarlo Stanton,Christian Yelich
Chris Archer,Jesse Chavez,Jeff Mathis,Paul Goldschmidt,Brandon Drury,Jake Lamb,Tim Beckham,AJ Pollock,Gregory Polanco,Andrew Toles
Stephen Strasburg,Chris Archer,Yadier Molina,Matt Carpenter,Kolten Wong,Yunel Escobar,Aledmys Diaz,AJ Pollock,David Peralta,Randal Grichuk
Yu Darvish,Jhoulys Chacin,Jeff Mathis,Mark Reynolds,Brandon Drury,Yunel Escobar,Aledmys Diaz,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Michael Fulmer,Christian Vazquez,Mitch Moreland,Dustin Pedroia,Yunel Escobar,Trea Turner,AJ Pollock,Mookie Betts,Jackie Bradley
Yu Darvish,Jesse Chavez,Christian Vazquez,Hanley Ramirez,Dustin Pedroia,Justin Turner,Jorge Polanco,AJ Pollock,Mookie Betts,Andrew Benintendi
Chris Archer,Nick Pivetta,Roberto Perez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Corey Seager,AJ Pollock,David Peralta,Michael Conforto
Yu Darvish,Chris Archer,Roberto Perez,Justin Bour,Jose Ramirez,Justin Turner,Francisco Lindor,AJ Pollock,Lonnie Chisenhall,Abraham Almonte
Michael Fulmer,Jhoulys Chacin,Russell Martin,Paul Goldschmidt,Brian Dozier,Miguel Sano,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Michael Fulmer,Christian Vazquez,Hanley Ramirez,Dustin Pedroia,Jake Lamb,Xander Bogaerts,Christian Yelich,Andrew Benintendi,Seth Smith
Yu Darvish,Rafael Montero,Russell Martin,Paul Goldschmidt,Brandon Drury,Justin Turner,Chris Owings,AJ Pollock,David Peralta,Kevin Pillar
Chris Archer,Mike Foltynewicz,Derek Norris,Paul Goldschmidt,Danny Espinosa,Eduardo Escobar,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Jesse Chavez,Yasmani Grandal,Mitch Moreland,Dustin Pedroia,Jake Lamb,Xander Bogaerts,Mookie Betts,David Peralta,Andrew Benintendi
Yu Darvish,Jesse Chavez,JT Realmuto,Justin Bour,Dee Gordon,Miguel Sano,Corey Seager,AJ Pollock,Giancarlo Stanton,Marcell Ozuna
Yu Darvish,Chris Archer,Yasmani Grandal,Justin Bour,Chase Utley,Yunel Escobar,Corey Seager,David Peralta,Yasiel Puig,Andrew Toles
