"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Max Scherzer","P","WSH","vs CHC",3.19,"Arrieta, R 4.36","R",2.09,0,0,7.2,12.1,0.81,NA,13000,51.5,30.7,31.27,31.27,"%",67,2.4,25.7,2
"Carlos Martinez","P","STL","@ ARI",4.38,"Walker, R 3.43","R",2.87,0,0,6.7,9.9,1.07,NA,11300,38.7,23.5,17.03,17.03,"%",54,1.5,24.7,2.2
"Luis Severino","P","NYY","@ CWS",3.76,"Quintana, L 4.69","R",3.3,0,0,6.2,9.9,1.09,NA,10100,43.3,20.3,19.94,19.94,"%",42,2,34.15,3.4
"James Paxton","P","SEA","vs PHI",3.45,"Nola, R 4.32","L",3.39,0,0,5.5,10.5,1.3,NA,8700,44.5,18.5,18.55,18.55,"%",30,2.1,23.55,2.7
"Dan Straily","P","MIA","vs NYM",3.93,"Gsellman, R 6.53","R",3.43,0,0,5.6,9.2,1.08,NA,8500,38.7,17.3,15.87,15.87,"%",34,1.9,11.65,1.4
"Justin Verlander","P","DET","vs KC",4.22,"Strahm, L 4.80","R",4.52,0,0,5.8,8.8,1.44,NA,8400,36.5,14.7,15.27,15.27,"%",28,1.8,19.75,2.4
"Jeff Hoffman","P","COL","@ SF",4.14,"Cain, R 5.42","R",4.29,0,0,5.1,9.5,1.09,NA,8100,42.8,16.3,12.11,12.11,"%",6,1.5,17.6,2.2
"Jose Quintana","P","CWS","vs NYY",4.25,"Severino, R 3.30","L",4.69,0,0,5.9,9,1.31,NA,7900,39.3,15.2,14.03,14.03,"%",17,1.8,22.65,2.9
"Alex Cobb","P","TB","@ PIT",4.57,"Williams, R 5.09","R",4.05,0,0,6.2,6.4,1.37,NA,7800,30.2,13.5,11.83,11.83,"%",32,1.5,24.2,3.1
"Kenta Maeda","P","LAD","vs LAA",3.15,"Chavez, R 5.25","R",4.62,0,0,4.8,9.4,1.17,NA,7700,35,13.9,18.79,18.79,"%",42,2.4,29.35,3.8
"Mike Fiers","P","HOU","vs OAK",3.96,"Manaea, L 4.05","R",3.92,0,0,5.6,7.7,1.33,NA,7600,31.8,14.1,15.06,15.06,"%",41,2,15.15,2
"Jake Arrieta","P","CHC","@ WSH",4.31,"Scherzer, R 2.09","R",4.36,0,0,5.3,9.5,1.28,NA,7500,32.5,15.4,12.77,12.77,"%",36,1.7,-0.2,NA
"Taijuan Walker","P","ARI","vs STL",4.62,"Martinez, R 2.87","R",3.43,0,0,5.7,8.7,1.29,NA,7300,30.7,17.1,12.9,12.9,"%",48,1.8,2.85,0.4
"Drew Pomeranz","P","BOS","vs MIN",4.06,"Santiago, L 5.26","L",4.07,0,0,5.2,10.2,1.37,NA,7200,35.2,16.2,14.26,14.26,"%",35,2,26.85,3.7
"Aaron Nola","P","PHI","@ SEA",5.05,"Paxton, L 3.39","R",4.32,0,0,5.8,8.5,1.27,NA,6900,28.1,15.6,10.04,10.04,"%",42,1.5,28.35,4.1
"Jhoulys Chacin","P","SD","vs ATL",3.83,"Newcomb, L 1.96","R",5.06,0,0,5.2,7.8,1.28,NA,6800,43.7,12.2,17.23,17.23,"%",0,2.5,14.95,2.2
"Sean Newcomb","P","ATL","@ SD",4.17,"Chacin, R 5.06","L",1.96,0,0,6.1,6.3,0.98,NA,6700,25.3,16.2,11.23,11.23,"%",57,1.7,29.3,4.4
"Kevin Gausman","P","BAL","@ TOR",5.47,"Biagini, R 4.45","R",6.47,0,0,5,7,1.88,NA,6300,29.2,6.9,7.24,7.24,"%",0,1.1,20.4,3.2
"Sean Manaea","P","OAK","@ HOU",5.04,"Fiers, R 3.92","L",4.05,0,0,5.6,10,1.15,NA,6200,29,17.8,10.83,10.83,"%",49,1.7,13.55,2.2
"Mike Clevinger","P","CLE","vs TEX",4.48,"Ross, R 9.35","R",3.86,0,0,4.7,9.8,1.24,NA,5900,28.2,14.5,10.48,10.48,"%",39,1.8,27.1,4.6
"Joe Biagini","P","TOR","vs BAL",4.03,"Gausman, R 6.47","R",4.45,0,0,2.7,7.7,1.18,NA,5800,26.9,6.4,10.82,10.82,"%",0,1.9,6.6,1.1
"Robert Gsellman","P","NYM","@ MIA",5.07,"Straily, R 3.43","R",6.53,0,0,4.3,6.5,1.6,NA,5700,27,6.5,7.22,7.22,"%",0,1.3,5.75,1
"Aaron Judge","OF","NYY","@ CWS",4.25,"Quintana, L 4.69","R",0.329,0.473,0.368,0,0,0,3,5600,34,12.1,13.49,13.49,"%",58,2.4,14,2.5
"Timothy Adleman","P","CIN","vs MIL",4.94,"Guerra, R 3.11","R",4.3,0,0,5.3,8,1.29,NA,5600,30,13.2,10.56,10.56,"%",26,1.9,13.85,2.5
"Cody Bellinger","1B/OF","LAD","vs LAA",4.85,"Chavez, R 5.25","L",0.271,0.413,0.399,0,0,0,4,5600,35.9,11.2,14.29,14.29,"%",52,2.6,11,2
"Junior Guerra","P","MIL","@ CIN",5.56,"Adleman, R 4.30","R",3.11,0,0,5.4,6.5,1.35,NA,5500,18.1,12.1,8.4,8.4,"%",60,1.5,-10.2,NA
"Tyson Ross","P","TEX","@ CLE",6.02,"Clevinger, R 3.86","R",9.35,0,0,4.3,7.3,1.5,NA,5400,35.8,5.9,7.97,7.97,"%",0,1.5,19.1,3.5
"George Springer","OF","HOU","vs OAK",5.04,"Manaea, L 4.05","R",0.277,0.377,0.259,0,0,0,1,5400,30.2,9.5,13.58,13.58,"%",56,2.5,25,4.6
"Bryce Harper","OF","WSH","vs CHC",4.31,"Arrieta, R 4.36","L",0.314,0.425,0.26,0,0,0,3,5400,30.5,10.5,11.5,11.5,"%",55,2.1,2,0.4
