"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jon Lester",11300,"Pit@ChC 02:20PM ET",20.175,"ChC","Pit",21.16,17.7,20.0795,17.2,18.15
"SP","Carlos Carrasco",8800,"Det@Cle 01:10PM ET",24.25,"Cle","Det",21.18,18.1,21.936,19.1,15.6
"SP","JA Happ",8300,"Bal@Tor 01:07PM ET",18.925,"Tor","Bal",16.67,15.8,17.98,14,11.35
"SP","Jerad Eickhoff",8200,"Phi@Was 01:35PM ET",21.475,"Phi","Was",14.56,13.3,12.354,12.5,12.7
"SP","Ian Kennedy",8100,"LAA@KC 02:15PM ET",11.575,"KC","LAA",17.36,14.3,15.005,12.1,35.6
"SP","Gio Gonzalez",8000,"Phi@Was 01:35PM ET",23.825,"Was","Phi",20.25,17.9,16.569,13.1,11.7
"SP","Dylan Bundy",7900,"Bal@Tor 01:07PM ET",20.1,"Bal","Tor",15.16,13.1,14.083,12.7,25.9
"SP","Matt Harvey",7800,"NYM@Mia 01:10PM ET",14.117,"NYM","Mia",18.92,17.2,15.983,12.9,16.1
"SP","Jameson Taillon",7700,"Pit@ChC 02:20PM ET",18.425,"Pit","ChC",18.16,17.5,14.707,12.8,25.75
"SP","Drew Pomeranz",7500,"TB@Bos 01:35PM ET",24.5,"Bos","TB",20.42,17.6,19.621,16,15.55
"SP","Tyler Skaggs",7400,"LAA@KC 02:15PM ET",5.925,"LAA","KC",14.16,12.5,12.296,12.4,30.15
"SP","Dan Straily",7300,"NYM@Mia 01:10PM ET",5.175,"Mia","NYM",13.76,14,13.494,11.9,19
"SP","Alex Cobb",6400,"TB@Bos 01:35PM ET",19.025,"TB","Bos",12.69,9.7,12.134,10.6,-3.95
"SP","Bartolo Colon",6200,"SD@Atl 01:35PM ET",8.65,"Atl","SD",12.19,14.4,14.333,9.9,28.55
"SP","Wily Peralta",5300,"Mil@Cin 01:10PM ET",21.475,"Mil","Cin",13.46,13.5,11.64,8.2,11.3
"SP","Sal Romano",5000,"Mil@Cin 01:10PM ET",0,"Cin","Mil",NA,15.1,14.087,11.1,1.95
"SP","Trevor Cahill",4500,"SD@Atl 01:35PM ET",17.35,"SD","Atl",11.92,13.4,12.421,9.8,17.15
