"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Ervin Santana","P","MIN","vs HOU",4.56,"Peacock, R 0.87","R",1.8,0,0,7,6.4,0.81,NA,9900,39.8,23.3,16.13,16.13,"%",49,1.6,21.55,2.2
"Marcus Stroman","P","TOR","vs CIN",3.86,"Bonilla, R 6.17","R",3.3,0,0,6.3,7.3,1.37,NA,9800,42.1,17,20.28,20.28,"%",36,2.1,19.9,2
"Kyle Hendricks","P","CHC","@ SD",3.5,"Cosart, R 4.50","R",3.25,0,0,5.9,7.3,1.14,NA,9600,27.9,16.2,17.09,17.09,"%",67,1.8,7.05,0.7
"David Price","P","BOS","@ CWS",4.15,"Holmberg, L 0.87","L",NA,0,0,0,0,0,NA,9400,16.3,NA,16.33,16.33,"%",0,1.7,9.65,1
"Carlos Carrasco","P","CLE","vs OAK",3.33,"Mengden, R","R",2.93,0,0,6.5,8.9,0.94,NA,9300,39,21.2,20.9,20.9,"%",57,2.2,26.15,2.8
"Julio Teheran","P","ATL","@ LAA",4.07,"Nolasco, R 4.37","R",4.88,0,0,5.5,6.9,1.43,NA,8900,35.7,11.1,11.84,11.84,"%",0,1.3,17.45,2
"Tanner Roark","P","WSH","@ SF",4.31,"Moore, L 5.28","R",4.32,0,0,5.8,7.8,1.3,NA,8800,29.3,14.4,12.45,12.45,"%",42,1.4,26.95,3.1
"Dylan Bundy","P","BAL","vs NYY",4.65,"Montgomery, L 4.30","R",2.92,0,0,6.5,6.4,1.14,NA,8700,30.9,17.1,13.78,13.78,"%",50,1.6,16.35,1.9
"Daniel Norris","P","DET","@ KC",4.56,"Hammel, R 5.98","L",4.38,0,0,5.5,8,1.62,NA,8500,31,12.2,14.3,14.3,"%",32,1.7,8.45,1
"Ricky Nolasco","P","LAA","vs ATL",3.93,"Teheran, R 4.88","R",4.37,0,0,5.8,7.9,1.27,NA,8400,25.6,14,13.69,13.69,"%",58,1.6,1.2,0.1
"Mike Leake","P","STL","vs LAD",4.14,"Hill, L 4.76","R",1.91,0,0,6.8,6.2,0.93,NA,8100,27.9,20.2,16.05,16.05,"%",71,2,15.55,1.9
"Rich Hill","P","LAD","@ STL",4.36,"Leake, R 1.91","L",4.76,0,0,4.3,9,1.71,NA,7900,29.9,10.1,12.54,12.54,"%",14,1.6,18.25,2.3
"Matt Moore","P","SF","vs WSH",4.19,"Roark, R 4.32","L",5.28,0,0,5.8,7.6,1.52,NA,7300,36.4,11.5,12.27,12.27,"%",0,1.7,18.15,2.5
