"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,830652287,"bmasten2",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Ty Montgomery","80.73%",29
1,830732411,"philipeusa (2/2)",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Julio Jones","60.77%",18.8
1,830773734,"dyllonp",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Jordy Nelson","56.24%",0
4,830612279,"mbishop2017 (1/2)",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb WR Mohamed Sanu RB Ty Montgomery TE Eric Ebron FLEX Davante Adams RB Tevin Coleman",NA,"Devonta Freeman","46.54%",24
4,830731622,"rluce1023 (1/2)",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb WR Mohamed Sanu RB Ty Montgomery TE Eric Ebron FLEX Davante Adams RB Tevin Coleman",NA,"Randall Cobb","44.90%",13
6,825896881,"aruedas15 (2/3)",0,165.22,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Taylor Gabriel",NA,"Aaron Rodgers","43.42%",23.52
7,830849571,"TigerWoulds (17/20)",0,163.82,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams TE Austin Hooper",NA,"Austin Hooper","42.40%",2.7
8,830064544,"hochimen",0,163.68,"DST Lions  QB Matthew Stafford WR Julio Jones WR Randall Cobb RB Ameer Abdullah FLEX Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Lions ","42.29%",17
9,824107707,"whiplash5300",0,162.92,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Golden Tate","37.53%",6.5
9,829391576,"ghowellbroussard (1/2)",0,162.92,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Theo Riddick","33.28%",6.7
9,829495731,"ghowellbroussard (2/2)",0,162.92,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Martellus Bennett","32.54%",9.7
9,830718595,"jthompson20",0,162.92,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Kenny Golladay",NA,"Matt Ryan","29.65%",14.88
13,830617763,"nohomejerome35",0,162.32,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Randall Cobb RB Ty Montgomery WR Davante Adams RB Tevin Coleman TE Evan Engram",NA,"Giants ","29.59%",5
