"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5500,"STL@CHC 04:05PM ET",9.084,"CHC","STL",9.13,9.1,10.88,NA,"3","3",7
"3B","Kris Bryant",5500,"STL@CHC 04:05PM ET",9.122,"CHC","STL",8.37,9.6,10.58,NA,"x","2",10
"OF","Tommy Pham",4800,"STL@CHC 04:05PM ET",9.806,"STL","CHC",NA,8.6,NA,NA,"2","2",0
"2B/OF","Ian Happ",4800,"STL@CHC 04:05PM ET",8.103,"CHC","STL",NA,NA,NA,NA,"6","x",NA
"2B/SS","Javier Baez",4600,"STL@CHC 04:05PM ET",6.424,"CHC","STL",NA,NA,NA,NA,"8","x",NA
"C","Willson Contreras",4500,"STL@CHC 04:05PM ET",7.059,"CHC","STL",7.34,7.1,9.28,NA,"4","4",2
"3B/OF","Cory Spangenberg",4500,"SD@SF 04:05PM ET",6.343,"SD","SF",5.59,6.3,5.92,NA,"7","5",8
"OF","Dexter Fowler",4400,"STL@CHC 04:05PM ET",7.744,"STL","CHC",7.37,7.8,9.41,NA,"3","3",2
"OF","Jason Heyward",4400,"STL@CHC 04:05PM ET",6.836,"CHC","STL",7.08,8.1,7.08,NA,"1","7",8
"1B","Matt Carpenter",4400,"STL@CHC 04:05PM ET",7.968,"STL","CHC",6.35,6.8,9.38,NA,"1","1",0
"OF","Denard Span",4400,"SD@SF 04:05PM ET",7.493,"SF","SD",NA,NA,NA,NA,"1","x",NA
"1B/C","Buster Posey",4400,"SD@SF 04:05PM ET",7.847,"SF","SD",NA,NA,NA,NA,"4","x",NA
"2B/OF","Ben Zobrist",4300,"STL@CHC 04:05PM ET",6.224,"CHC","STL",7.36,7.3,8.67,NA,"2","1",9
"3B","Jedd Gyorko",4300,"STL@CHC 04:05PM ET",7.678,"STL","CHC",7.97,8.1,9.16,NA,"4","4",2
"SS","Addison Russell",4300,"STL@CHC 04:05PM ET",6.115,"CHC","STL",6.58,6.5,6.87,NA,"7","6",0
"1B","Wil Myers",4200,"SD@SF 04:05PM ET",8.138,"SD","SF",7.92,7.9,8.02,NA,"3","3",14
"OF","Hunter Renfroe",4200,"SD@SF 04:05PM ET",6.966,"SD","SF",NA,NA,NA,NA,"5","x",NA
"OF","Kyle Schwarber",4100,"STL@CHC 04:05PM ET",6.608,"CHC","STL",6.88,7.6,8.98,NA,"5","5",0
"2B/SS","Paul DeJong",4100,"STL@CHC 04:05PM ET",7.432,"STL","CHC",5.77,6.8,6.91,NA,"7","7",14
