Jose Altuve_HOU,Carlos Correa_HOU,Brian Dozier_MIN,George Springer_HOU,Miguel Sano_MIN,Giancarlo Stanton_MIA,Dee Gordon_MIA,Joe Mauer_MIN,Josh Reddick_HOU,Justin Bour_MIA,Carlos Beltran_HOU,Marwin Gonzalez_HOU,Robbie Grossman_MIN,Alex Bregman_HOU,Marcell Ozuna_MIA,Christian Yelich_MIA,Max Kepler_MIN,Tommy Joseph_PHI,Aaron Altherr_PHI,Cesar Hernandez_PHI,Brian McCann_HOU,Kennys Vargas_MIN,Eddie Rosario_MIN,Evan Gattis_HOU,JT Realmuto_MIA,Jorge Polanco_MIN,Derek Fisher_HOU,Yuli Gurriel_HOU,Martin Prado_MIA,Howie Kendrick_PHI,Michael Saunders_PHI,Derek Dietrich_MIA,Jake Marisnick_HOU,Norichika Aoki_HOU,Jason Castro_MIN,Maikel Franco_PHI,Andrew Knapp_PHI,Rhys Hoskins_PHI,Eduardo Escobar_MIN,Byron Buxton_MIN,Daniel Nava_PHI,Destin Hood_MIA,JT Riddle_MIA,Chris Gimenez_MIN,Ichiro Suzuki_MIA,Tyler Moore_MIA,Tomas Telis_MIA,Christian Colon_MIA,Freddy Galvis_PHI,Steve Lombardozzi_MIA,Brock Stassi_PHI,Cameron Rupp_PHI,Adeiny Hechavarria_MIA,Ehire Adrianza_MIN,Andres Blanco_PHI,AJ Ellis_MIA,Odubel Herrera_PHI,Juan Centeno_HOU,Tony Kemp_HOU,Mike Aviles_MIA,Ty Kelly_PHI,Miguel Rojas_MIA
58.48979591836733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9230769230769225
0.0,45.35885885885886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.720359909346143,0.0,6.711258895805032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,37.618618618618605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.788634788634786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.872162162162155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,50.127216312056724,0.0,0.0,0.0,0.0,16.07025971283784,0.0,0.0,0.0,0.0,4.114646464646464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48828125,0.0,0.0,0.0,16.48988715277777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,68.11563367252545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4618038660591848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221183072246902,0.0,0.0,0.0,0.0,-2.500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82213438735178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,42.198025551684104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,47.20567375886525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1125000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74197120708749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485220969296075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0919186046511635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.011627906976738,0.0
0.0,0.0,0.0,16.07025971283784,0.0,0.0,0.0,0.0,22.885885885885887,0.0,0.0,0.0,0.0,9.487908961593174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.898293029871974,0.0,0.0,0.0,9.839968814968813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.317297297297287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33636363636364,0.0,0.0,0.0,0.0,0.0,0.0,4.835057471264368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.720359909346143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.255319148936174,0.0,-0.3532285997031182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.711258895805032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3532285997031182,0.0,40.264673311184936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.114646464646464,0.0,0.0,0.0,0.0,9.487908961593174,0.0,0.0,0.0,0.0,25.238636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36534518113465336,0.0,0.0,0.0,13.8038961038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.02181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
