"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5500,"HOU@MIN 01:10PM ET",9.442,"HOU","MIN",10.21,10,10.42,NA,"2","2",11
"SS","Carlos Correa",5400,"HOU@MIN 01:10PM ET",9.021,"HOU","MIN",8.83,8.9,9.12,NA,"3","3",26
"2B","Brian Dozier",5000,"HOU@MIN 01:10PM ET",8.75,"MIN","HOU",8.76,8.8,9.68,NA,"1","1",17
"OF","George Springer",4900,"HOU@MIN 01:10PM ET",8.438,"HOU","MIN",9.18,9.7,9.41,NA,"1","1",42
"3B","Miguel Sano",4800,"HOU@MIN 01:10PM ET",9.723,"MIN","HOU",NA,NA,NA,NA,"4","x",NA
"OF","Giancarlo Stanton",4800,"PHI@MIA 01:10PM ET",9.06,"MIA","PHI",NA,NA,NA,NA,"2","x",NA
"2B","Dee Gordon",4400,"PHI@MIA 01:10PM ET",7.714,"MIA","PHI",6.84,8.3,8.92,NA,"1","1",19
"1B","Joe Mauer",4300,"HOU@MIN 01:10PM ET",7.047,"MIN","HOU",NA,NA,NA,NA,"3","x",NA
"OF","Josh Reddick",4300,"HOU@MIN 01:10PM ET",7.265,"HOU","MIN",NA,0,1.87,NA,"x","x",NA
"1B","Justin Bour",4300,"PHI@MIA 01:10PM ET",8.24,"MIA","PHI",7.43,7.5,7.51,NA,"5","5",30
"OF","Carlos Beltran",4200,"HOU@MIN 01:10PM ET",6.587,"HOU","MIN",NA,NA,NA,NA,"4","x",NA
"3B/OF","Marwin Gonzalez",4200,"HOU@MIN 01:10PM ET",8.25,"HOU","MIN",7.26,7.5,7.38,NA,"6","5",25
"OF","Robbie Grossman",4100,"HOU@MIN 01:10PM ET",7.368,"MIN","HOU",6.47,7.2,7.99,NA,"2","4",0
"3B","Alex Bregman",4100,"HOU@MIN 01:10PM ET",6.56,"HOU","MIN",6.07,7.4,7.17,NA,"8","7",19
"OF","Marcell Ozuna",4100,"PHI@MIA 01:10PM ET",9.14,"MIA","PHI",7.13,7.3,7.66,NA,"4","4",26
"OF","Christian Yelich",4000,"PHI@MIA 01:10PM ET",7.833,"MIA","PHI",7.24,8.4,8.28,NA,"3","3",14
"OF","Max Kepler",3800,"HOU@MIN 01:10PM ET",7.457,"MIN","HOU",7.65,8,7.83,NA,"5","3",8
"1B","Tommy Joseph",3800,"PHI@MIA 01:10PM ET",6.761,"PHI","MIA",6.25,6.8,7.2,NA,"4","4",3
"OF","Aaron Altherr",3800,"PHI@MIA 01:10PM ET",8.535,"PHI","MIA",6.48,7.3,7.5,NA,"3","2",5
