"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Logan Morrison","Brian Dozier","Evan Longoria","Tim Beckham","Aaron Judge","Corey Dickerson","Steven Souza"
"Jeff Samardzija","Rafael Montero","Jesus Sucre","Anthony Rizzo","Brian Dozier","Evan Longoria","Carlos Correa","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Jeff Samardzija","Rafael Montero","Devin Mesoraco","Anthony Rizzo","Jonathan Schoop","Manny Machado","Carlos Correa","Adam Jones","Seth Smith","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Anthony Rizzo","Brian Dozier","Adrian Beltre","Elvis Andrus","Carlos Gomez","Shin-Soo Choo","Delino DeShields"
"Dan Straily","Rafael Montero","Devin Mesoraco","Logan Morrison","Jonathan Schoop","Evan Longoria","Carlos Correa","Corey Dickerson","Steven Souza","Mallex Smith"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Trey Mancini","Jonathan Schoop","Kris Bryant","Elvis Andrus","Aaron Judge","Adam Jones","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Justin Bour","Brian Dozier","Martin Prado","Carlos Correa","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Dan Straily","Rafael Montero","Jesus Sucre","Logan Morrison","Taylor Featherston","Manny Machado","Tim Beckham","Aaron Judge","Steven Souza","Christian Yelich"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Lucas Duda","Brian Dozier","Kris Bryant","Asdrubal Cabrera","Jay Bruce","Yoenis Cespedes","Brandon Nimmo"
"Dan Straily","Rafael Montero","Caleb Joseph","Anthony Rizzo","Jose Altuve","Kris Bryant","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Chris Carter","Brian Dozier","Kris Bryant","Tyler Wade","Aaron Judge","Brett Gardner","Clint Frazier"
"Jeff Samardzija","Rafael Montero","Jesus Sucre","Anthony Rizzo","Taylor Featherston","Kris Bryant","Tim Beckham","Denard Span","Steven Souza","Peter Bourjos"
"Dan Straily","Rafael Montero","Devin Mesoraco","Mike Napoli","Jonathan Schoop","Adrian Beltre","Elvis Andrus","Aaron Judge","Carlos Gomez","Shin-Soo Choo"
"Jeff Samardzija","Rafael Montero","Yan Gomes","Edwin Encarnacion","Jason Kipnis","Manny Machado","Francisco Lindor","Aaron Judge","Michael Brantley","Christian Yelich"
"Dan Straily","Rafael Montero","Jesus Sucre","Trey Mancini","Jonathan Schoop","Manny Machado","Asdrubal Cabrera","Adam Jones","Christian Yelich","Mark Trumbo"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Eric Thames","Eric Sogard","Hernan Perez","Elvis Andrus","Aaron Judge","Ryan Braun","Domingo Santana"
"Jeff Samardzija","Jake Arrieta","Yan Gomes","Logan Morrison","Jose Altuve","Evan Longoria","Elvis Andrus","Corey Dickerson","Steven Souza","Mallex Smith"
"Jake Arrieta","Rafael Montero","Caleb Joseph","Logan Morrison","Joe Panik","Evan Longoria","Asdrubal Cabrera","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Dan Straily","Jake Arrieta","Kevan Smith","Logan Morrison","Joe Panik","Evan Longoria","Tim Beckham","Corey Dickerson","Steven Souza","Christian Yelich"
"Jeff Samardzija","Dan Straily","Devin Mesoraco","Logan Morrison","Taylor Featherston","Evan Longoria","Tim Beckham","Giancarlo Stanton","Denard Span","Steven Souza"
"Dan Straily","Rafael Montero","Jesus Sucre","Justin Bour","Taylor Featherston","Kris Bryant","Elvis Andrus","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Anthony Rizzo","Dustin Pedroia","Deven Marrero","Tzu-Wei Lin","Aaron Judge","Mookie Betts","Andrew Benintendi"
"Jake Arrieta","Rafael Montero","Yan Gomes","Logan Morrison","Taylor Featherston","Evan Longoria","Tim Beckham","Mookie Betts","Josh Reddick","Steven Souza"
"Jeff Samardzija","Dan Straily","Caleb Joseph","Tommy Joseph","Brian Dozier","Maikel Franco","Freddy Galvis","Aaron Judge","Aaron Altherr","Nick Williams"
"Jeff Samardzija","Dan Straily","Kevan Smith","Logan Morrison","Ian Happ","Evan Longoria","Freddy Galvis","Corey Dickerson","Mallex Smith","Peter Bourjos"
"Jeff Samardzija","Rafael Montero","Caleb Joseph","Anthony Rizzo","Whit Merrifield","Kris Bryant","Alcides Escobar","Jorge Bonifacio","Alex Gordon","Brandon Moss"
"Dan Straily","Rafael Montero","Yan Gomes","Anthony Rizzo","Jason Kipnis","Kris Bryant","Francisco Lindor","Michael Brantley","Denard Span","Bradley Zimmer"
"Dan Straily","Rafael Montero","Chris Stewart","Josh Bell","Max Moroff","Kris Bryant","Jordy Mercer","Aaron Judge","Christian Yelich","Gregory Polanco"
"Jeff Samardzija","Rafael Montero","Kevan Smith","Anthony Rizzo","Alen Hanson","Kris Bryant","Tim Anderson","Aaron Judge","Melky Cabrera","Adam Engel"
"Jeff Samardzija","Rafael Montero","Devin Mesoraco","Yuli Gurriel","Jose Altuve","Manny Machado","Elvis Andrus","George Springer","Josh Reddick","Norichika Aoki"
"Dan Straily","Rafael Montero","Yan Gomes","Justin Bour","Jonathan Schoop","Manny Machado","Elvis Andrus","Adam Jones","Seth Smith","Joey Rickard"
"Jake Arrieta","Rafael Montero","Jesus Sucre","Eric Thames","Taylor Featherston","Adrian Beltre","Tim Beckham","Aaron Judge","Mallex Smith","Peter Bourjos"
"Dan Straily","Rafael Montero","Caleb Joseph","Trey Mancini","Brian Dozier","Ruben Tejada","Carlos Correa","Denard Span","Adam Jones","Mark Trumbo"
