Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor Cook,,,QB,5000,OAK,@TB,23.5,TB by 1,-4%,5%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke McCown,,,QB,5000,NO,SEA,24.5,SEA by 1,-5%,-22%,-29%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevone Boykin,,,QB,5000,SEA,@NO,25.5,SEA by 1,14%,9%,9%,9.0,9.0,0.3,4.0,7.2,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,5.4,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0
Mark Ingram,2,,RB,5000,NO,SEA,24.5,SEA by 1,-5%,-22%,-26%,0.0,0.0,0.0,0.0,0.0,16.7,14.3,13.6,2.3,3.9,4.7,4.3,3.2,0.8,5.9,27,15.9,15.0,15.0,8.2,21.7,13.2,2.6,-0.5,-0.1
Michael Thomas,7,,WR,5000,NO,SEA,24.5,SEA by 1,-5%,-22%,-19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.2,6.8,1.2,8.9,11,19.7,16.8,16.8,10.7,22.8,12.3,2.5,12.3,2.5
Dan Orlovsky,,,QB,5000,DET,@HOU,22.8,HOU by 1,-24%,26%,-22%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Weeden,,,QB,5000,HOU,DET,23.8,HOU by 1,9%,4%,50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Savage,,,QB,5000,HOU,DET,23.8,HOU by 1,9%,4%,50%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Riddick,6,,RB,5000,DET,@HOU,22.8,HOU by 1,-24%,26%,6%,0.0,0.0,0.0,0.0,0.0,10.7,10.0,10.7,0.8,3.4,7.3,6.4,4.2,1.4,5.9,26,15.9,17.2,17.2,8.2,26.2,13.8,2.8,27.3,5.5
Bryce Petty,,,QB,5000,NYJ,@CLE,24.0,NYJ by 2.5,14%,30%,38%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,1,Q,QB,5000,CLE,NYJ,21.5,NYJ by 2.5,14%,-31%,15%,20.0,26.6,0.3,2.4,7.1,1.0,1.4,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,1,11.4,11.4,11.4,3.2,19.7,0.0,0.0,0.0,0.0
Christian Hackenberg,,,QB,5000,NYJ,@CLE,24.0,NYJ by 2.5,14%,30%,38%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,5000,ATL,GB,27.0,ATL by 3,0%,-33%,-15%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,,,QB,5000,GB,@ATL,24.0,ATL by 3,18%,-14%,30%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EJ Manuel,,,QB,5000,BUF,NE,21.3,NE by 5.5,3%,-14%,2%,1.5,1.5,0.3,0.0,3.3,2.5,2.5,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1,0.9,0.9,0.9,0.5,1.2,0.0,0.0,3.4,0.7
Jimmy Garoppolo,,,QB,5000,NE,@BUF,26.8,NE by 5.5,-2%,16%,-20%,20.3,20.3,0.4,1.0,8.2,2.0,2.0,0.0,0.3,1.5,0.3,0.3,0.0,0.0,3.0,1,12.4,12.4,12.4,1.1,23.7,0.0,0.0,-0.1,-0.0
Cardale Jones,,,QB,5000,BUF,NE,21.3,NE by 5.5,3%,-14%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Clemens,,,QB,5000,SD,@DEN,19.8,DEN by 3.5,-26%,9%,-26%,1.0,1.0,0.3,0.0,0.0,2.0,2.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0
Matt Cassel,,,QB,5000,TEN,JAX,23.3,TEN by 3,-12%,2%,-11%,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.6,0.1
Paxton Lynch,,,QB,5000,DEN,SD,23.3,DEN by 3.5,12%,-16%,17%,29.5,29.5,0.3,5.0,6.7,4.5,4.5,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1,12.1,12.1,12.1,9.7,14.4,0.0,0.0,0.0,0.0
Derek Anderson,,,QB,5000,CAR,ARI,24.0,CAR by 2.5,-19%,-10%,-18%,17.3,17.3,0.3,3.0,8.7,0.3,0.3,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,7.8,7.8,7.8,0.4,15.2,0.0,0.0,0.0,0.0
Drew Stanton,,,QB,5000,ARI,@CAR,21.5,CAR by 2.5,14%,-17%,11%,13.3,11.0,0.3,0.3,4.2,1.0,0.8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,4.2,3.3,3.3,-3.1,9.6,0.0,0.0,0.0,0.0
Joe Webb,,,QB,5000,CAR,ARI,24.0,CAR by 2.5,-19%,-10%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,1.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0
Mark Sanchez,,,QB,5000,DAL,PHI,24.5,DAL by 5,-14%,-4%,-39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,,,QB,5000,PHI,@DAL,19.5,DAL by 5,5%,-15%,-6%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Cutler,2,,QB,5000,CHI,MIN,17.5,MIN by 4.5,-15%,-24%,-32%,23.0,23.0,38.7,2.0,8.1,1.0,1.0,1.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,71,8.6,8.6,8.6,2.5,14.6,16.8,3.4,14.3,2.9
Shaun Hill,,,QB,5000,MIN,@CHI,22.0,MIN by 4.5,-1%,0%,6%,33.0,33.0,0.6,0.0,7.2,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0
Brian Hoyer,,,QB,5000,CHI,MIN,17.5,MIN by 4.5,-15%,-24%,-32%,34.3,33.3,0.0,5.0,7.2,0.7,1.3,0.0,0.2,-0.9,0.0,0.0,0.0,0.0,0.0,0,14.6,15.3,15.3,4.7,26.0,0.0,0.0,0.0,0.0
Sam Bradford,3,,QB,5000,MIN,@CHI,22.0,MIN by 4.5,-1%,0%,6%,35.7,33.2,31.7,3.6,7.3,2.3,2.0,2.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,58,14.5,14.7,14.7,10.3,19.0,15.7,3.1,13.1,2.6
Matt Barkley,,,QB,5000,CHI,MIN,17.5,MIN by 4.5,-15%,-24%,-32%,15.0,15.0,0.4,0.0,5.4,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0
Austin Davis,,,QB,5000,DEN,SD,23.3,DEN by 3.5,12%,-16%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Kelce,14,,TE,4900,KC,@IND,26.8,KC by 3,12%,10%,32%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.8,6.3,1.3,7.9,11,8.0,11.1,11.1,5.1,17.1,13.3,2.7,26.1,5.3
Jonathan Stewart,0,,RB,4900,CAR,ARI,24.0,CAR by 2.5,-19%,-10%,-24%,0.0,0.0,0.0,0.0,0.0,13.0,13.0,15.9,2.0,4.1,1.3,1.3,0.9,0.0,1.8,28,10.2,10.2,10.2,1.1,19.2,10.9,2.2,24.0,4.9
Davante Adams,16,,WR,4900,GB,@ATL,24.0,ATL by 3,18%,-14%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.2,8.2,1.0,8.1,14,22.0,15.8,15.8,2.2,29.4,12.7,2.6,19.4,4.0
Quincy Enunwa,7,,WR,4800,NYJ,@CLE,24.0,NYJ by 2.5,14%,30%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.9,6.6,0.7,8.5,11,10.5,12.1,12.1,7.8,16.4,10.0,2.1,19.3,4.0
James White,3,,RB,4800,NE,@BUF,26.8,NE by 5.5,-2%,16%,9%,0.0,0.0,0.0,0.0,0.0,4.0,3.4,5.8,0.0,3.8,6.7,5.4,4.3,0.4,6.4,16,16.9,11.2,11.2,3.5,19.0,12.4,2.6,4.9,1.0
Cameron Meredith,0,,WR,4800,CHI,MIN,17.5,MIN by 4.5,-15%,-24%,-35%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,6.0,9.7,7.4,7.3,1.0,8.3,13,19.4,13.7,13.7,0.4,26.9,13.2,2.8,3.4,0.7
Allen Hurns,1,,WR,4800,JAX,@TEN,20.3,TEN by 3,3%,-19%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.5,5.8,1.2,7.7,11,11.2,10.8,10.8,8.7,12.8,11.3,2.4,22.8,4.8
Cole Beasley,2,,WR,4800,DAL,PHI,24.5,DAL by 5,-14%,-4%,-21%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,7.0,4.7,6.5,5.2,0.8,10.0,9,16.5,15.1,15.1,10.5,19.7,9.2,1.9,9.3,1.9
Tyrell Williams,2,,WR,4700,SD,@DEN,19.8,DEN by 3.5,-26%,9%,-48%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.7,6.2,1.4,11.2,10,18.5,14.5,14.5,6.8,22.2,11.0,2.3,1.4,0.3
John Brown,2,,WR,4700,ARI,@CAR,21.5,CAR by 2.5,14%,-17%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,9.0,7.5,5.6,0.5,6.7,9,13.3,9.5,9.5,-0.5,19.5,12.5,2.7,14.9,3.2
Delanie Walker,3,,TE,4700,TEN,JAX,23.3,TEN by 3,-12%,2%,-44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.2,5.5,0.5,8.9,9,14.0,12.5,12.5,4.3,20.7,10.4,2.2,11.8,2.5
Frank Gore,1,,RB,4700,IND,KC,23.8,KC by 3,2%,7%,-11%,0.0,0.0,0.0,0.0,0.0,17.7,16.7,12.7,1.6,4.2,2.7,3.7,2.1,0.3,3.6,26,14.3,15.1,15.1,11.1,19.1,11.0,2.3,14.2,3.0
Jamison Crowder,2,,WR,4600,WAS,@CIN,23.0,CIN by 3,-5%,10%,-13%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,-9.0,5.3,6.3,5.3,1.3,8.9,9,15.5,13.7,13.7,8.4,19.1,11.6,2.5,28.7,6.2
Corey Coleman,,Q,WR,4500,CLE,NYJ,21.5,NYJ by 2.5,14%,-31%,23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,1.0,13.3,0,19.6,19.6,19.6,4.4,34.9,0.0,0.0,0.0,0.0
Latavius Murray,5,,RB,4500,OAK,@TB,23.5,TB by 1,-4%,5%,-2%,0.0,0.0,0.0,0.0,0.0,12.0,11.6,11.2,1.8,4.0,2.7,3.2,2.0,0.6,4.2,22,11.8,14.4,14.4,7.2,21.6,10.2,2.3,12.1,2.7
Jeremy Hill,0,,RB,4500,CIN,WAS,26.0,CIN by 3,0%,12%,21%,0.0,0.0,0.0,0.0,0.0,8.7,12.0,12.2,1.4,5.2,1.3,1.4,1.5,0.1,6.4,23,12.2,11.9,11.9,1.6,22.2,10.8,2.4,14.3,3.2
Chris Hogan,,,WR,4400,NE,@BUF,26.8,NE by 5.5,-2%,16%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,2.0,2.7,3.3,4.0,0.1,13.0,6,9.0,7.6,7.6,0.5,14.7,7.2,1.6,19.1,4.3
Jordan Howard,1,,RB,4400,CHI,MIN,17.5,MIN by 4.5,-15%,-24%,-27%,0.0,0.0,0.0,0.0,0.0,12.7,12.2,7.7,1.8,4.8,2.7,3.3,3.7,0.7,6.4,20,14.2,13.3,13.3,3.8,22.8,9.6,2.2,33.2,7.5
James Starks,,O,RB,4300,GB,@ATL,24.0,ATL by 3,18%,-14%,36%,0.0,0.0,0.0,0.0,0.0,6.7,6.0,0.0,1.0,1.8,3.0,2.5,0.0,0.0,5.0,0,4.3,3.8,3.8,0.8,6.8,0.0,0.0,0.0,0.0
Brandon LaFell,1,,WR,4300,CIN,WAS,26.0,CIN by 3,0%,12%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-2.0,7.0,6.0,5.5,1.1,8.9,9,18.1,12.6,12.6,4.9,20.2,8.2,1.9,1.6,0.4
Matt Jones,1,Q,RB,4200,WAS,@CIN,23.0,CIN by 3,-5%,10%,15%,0.0,0.0,0.0,0.0,0.0,13.3,14.1,0.0,2.4,4.6,0.7,1.1,0.0,0.0,9.1,0,10.3,11.9,11.9,3.0,20.8,0.0,0.0,0.0,0.0
Anquan Boldin,1,,WR,4200,DET,@HOU,22.8,HOU by 1,-24%,26%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.9,5.2,1.1,6.6,9,13.5,11.9,11.9,7.4,16.4,9.6,2.3,1.4,0.3
Michael Floyd,1,,WR,4100,ARI,@CAR,21.5,CAR by 2.5,14%,-17%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.1,4.7,1.0,6.0,7,7.2,9.0,9.0,4.8,13.1,9.6,2.3,0.0,0.0
Tyler Eifert,1,,TE,4100,CIN,WAS,26.0,CIN by 3,0%,12%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.3,0.0,4.5,7,1.9,1.9,1.9,1.9,1.9,9.1,2.2,28.2,6.9
Mohamed Sanu,5,,WR,4100,ATL,GB,27.0,ATL by 3,0%,-33%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.7,5.8,1.1,6.5,10,8.5,8.8,8.8,2.1,15.6,13.2,3.2,23.4,5.7
Robert Woods,0,,WR,4000,BUF,NE,21.3,NE by 5.5,3%,-14%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,6.0,7.3,6.2,7.4,0.5,6.5,14,12.2,9.3,9.3,3.3,15.2,12.2,3.0,9.0,2.3
Martellus Bennett,2,,TE,4000,NE,@BUF,26.8,NE by 5.5,-2%,16%,-46%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.0,5.0,5.0,4.0,0.7,10.5,6,14.0,13.5,13.5,1.9,25.1,7.4,1.9,7.5,1.9
Jerick McKinnon,,O,RB,4000,MIN,@CHI,22.0,MIN by 4.5,-1%,0%,-20%,0.0,0.0,0.0,0.0,0.0,16.3,11.3,0.0,1.7,3.2,3.0,2.3,0.0,0.2,2.1,0,10.0,6.8,6.8,0.5,13.0,0.0,0.0,0.0,0.0
Kendall Wright,2,,WR,4000,TEN,JAX,23.3,TEN by 3,-12%,2%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.3,4.4,0.0,9.9,7,11.8,9.7,9.7,-4.0,23.4,7.1,1.8,19.9,5.0
Ryan Mathews,1,,RB,4000,PHI,@DAL,19.5,DAL by 5,5%,-15%,-37%,0.0,0.0,0.0,0.0,0.0,11.3,11.2,10.9,2.0,3.9,2.0,1.2,1.8,0.3,9.0,23,10.6,10.3,10.3,3.3,17.2,8.7,2.2,8.1,2.0
Thomas Rawls,,O,RB,3900,SEA,@NO,25.5,SEA by 1,14%,9%,23%,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,1.0,1.3,3.0,3.0,0.0,0.5,6.8,0,6.3,6.3,6.3,2.8,9.8,0.0,0.0,0.0,0.0
Duke Johnson,1,,RB,3900,CLE,NYJ,21.5,NYJ by 2.5,14%,-31%,-6%,0.0,0.0,0.0,0.0,0.0,4.7,5.6,6.4,0.4,4.9,4.7,5.6,3.1,0.4,5.4,17,9.6,10.4,10.4,6.0,14.9,9.8,2.5,17.6,4.5
Ted Ginn,,,WR,3900,CAR,ARI,24.0,CAR by 2.5,-19%,-10%,-5%,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,6.0,4.7,4.3,4.7,0.2,7.3,8,5.0,5.8,5.8,1.7,9.8,8.5,2.2,10.3,2.6
Phillip Dorsett,0,Q,WR,3900,IND,KC,23.8,KC by 3,2%,7%,11%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,3.0,3.7,4.3,3.3,0.8,9.7,6,7.2,7.4,7.4,2.6,12.2,6.3,1.6,8.3,2.1
Tyler Lockett,4,,WR,3900,SEA,@NO,25.5,SEA by 1,14%,9%,0%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,2.0,3.3,3.7,4.7,0.3,7.5,8,3.7,5.0,5.0,0.2,9.7,10.2,2.6,7.2,1.8
Pierre Garcon,1,,WR,3900,WAS,@CIN,23.0,CIN by 3,-5%,10%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,6.9,5.3,1.1,6.9,9,11.5,9.8,9.8,5.2,14.5,9.8,2.5,12.7,3.3
T.J. Yeldon,1,,RB,3800,JAX,@TEN,20.3,TEN by 3,3%,-19%,-17%,0.0,0.0,0.0,0.0,0.0,8.7,10.0,8.0,1.2,3.3,3.0,4.5,3.2,0.2,3.9,21,7.7,9.4,9.4,3.3,15.6,9.3,2.4,9.6,2.5
Mike Gillislee,3,,RB,3800,BUF,NE,21.3,NE by 5.5,3%,-14%,-8%,0.0,0.0,0.0,0.0,0.0,4.3,3.1,9.6,0.4,6.2,0.0,0.6,3.1,0.1,6.8,24,6.9,5.3,5.3,1.2,9.5,10.2,2.7,18.4,4.8
Devin Funchess,,,WR,3800,CAR,ARI,24.0,CAR by 2.5,-19%,-10%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.8,3.5,0.6,5.9,6,6.8,6.4,6.4,1.1,11.8,5.1,1.3,6.8,1.8
Brice Butler,,,WR,3800,DAL,PHI,24.5,DAL by 5,-14%,-4%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,1.2,0.8,5.1,2,9.4,5.1,5.1,-0.8,11.0,2.0,0.5,2.9,0.8
Adam Thielen,3,,WR,3800,MIN,@CHI,22.0,MIN by 4.5,-1%,0%,33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.0,3.3,0.5,10.8,6,13.3,10.6,10.6,1.5,19.6,7.3,1.9,7.0,1.8
C.J. Spiller,,,RB,3800,SEA,@NO,25.5,SEA by 1,14%,9%,23%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,3.0,4.5,4.5,0.0,1.5,4.8,0,8.1,8.1,8.1,5.8,10.4,0.0,0.0,0.0,0.0
Dwayne Washington,,,RB,3800,DET,@HOU,22.8,HOU by 1,-24%,26%,6%,0.0,0.0,0.0,0.0,0.0,5.3,4.5,0.0,0.8,4.2,0.7,0.5,0.0,0.0,2.5,0,3.3,4.0,4.0,2.4,5.7,0.0,0.0,0.0,0.0
Zach Zenner,1,,RB,3700,DET,@HOU,22.8,HOU by 1,-24%,26%,6%,0.0,0.0,0.0,0.0,0.0,10.0,8.3,5.6,1.5,3.3,2.0,1.8,1.2,0.0,9.1,12,7.9,7.1,7.1,4.4,9.7,5.0,1.4,1.7,0.5
Isaiah Crowell,2,,RB,3700,CLE,NYJ,21.5,NYJ by 2.5,14%,-31%,-6%,0.0,0.0,0.0,0.0,0.0,11.3,13.4,12.9,2.0,5.2,3.0,2.4,1.1,0.0,6.3,26,9.2,14.5,14.5,5.9,23.1,9.4,2.5,14.3,3.9
Devontae Booker,37,,RB,3700,DEN,SD,23.3,DEN by 3.5,12%,-16%,40%,0.0,0.0,0.0,0.0,0.0,9.3,7.3,15.8,1.0,4.8,3.3,1.9,3.6,0.1,5.3,34,11.0,6.5,6.5,1.3,11.7,14.9,4.0,18.4,5.0
Hunter Henry,1,,TE,3700,SD,@DEN,19.8,DEN by 3.5,-26%,9%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,3.5,1.2,11.4,6,13.1,11.7,11.7,4.3,19.1,6.5,1.8,3.4,0.9
Chris Thompson,0,,RB,3700,WAS,@CIN,23.0,CIN by 3,-5%,10%,15%,0.0,0.0,0.0,0.0,0.0,7.7,5.4,6.8,0.4,5.1,4.7,3.7,4.2,0.3,7.1,19,12.1,10.2,10.2,5.5,15.0,11.8,3.2,9.1,2.5
Terrance Williams,1,,WR,3700,DAL,PHI,24.5,DAL by 5,-14%,-4%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.8,3.8,0.0,13.0,7,12.6,11.2,11.2,8.3,14.2,7.0,1.9,4.5,1.2
Eddie Royal,,D,WR,3700,CHI,MIN,17.5,MIN by 4.5,-15%,-24%,-35%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.3,6.2,5.5,1.2,9.1,10,15.9,14.0,14.0,6.4,21.5,10.2,2.8,0.0,0.0
Darren Sproles,1,,RB,3700,PHI,@DAL,19.5,DAL by 5,5%,-15%,-37%,0.0,0.0,0.0,0.0,0.0,4.0,5.2,5.2,1.2,4.6,2.7,3.5,3.6,0.3,10.0,16,7.0,10.2,10.2,1.3,19.1,9.2,2.5,15.3,4.1
Julius Thomas,0,,TE,3600,JAX,@TEN,20.3,TEN by 3,3%,-19%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.6,5.1,0.6,7.0,9,6.4,9.5,9.5,3.9,15.2,8.1,2.3,11.8,3.3
Fozzy Whittaker,,,RB,3600,CAR,ARI,24.0,CAR by 2.5,-19%,-10%,-24%,0.0,0.0,0.0,0.0,0.0,3.0,5.5,1.9,0.7,5.6,4.0,3.8,1.5,0.0,7.3,6,8.6,9.6,9.6,2.1,17.0,3.6,1.0,2.0,0.6
Jason Witten,3,,TE,3600,DAL,PHI,24.5,DAL by 5,-14%,-4%,-58%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.0,4.3,1.5,6.5,7,9.1,9.2,9.2,5.4,13.1,7.9,2.2,9.6,2.7
Zach Ertz,1,,TE,3600,PHI,@DAL,19.5,DAL by 5,5%,-15%,23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.1,0.3,8.2,9,4.1,6.0,6.0,1.7,10.3,10.1,2.8,5.9,1.6
Marquise Goodwin,1,O,WR,3600,BUF,NE,21.3,NE by 5.5,3%,-14%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.3,0.0,0.5,8.1,0,10.9,9.8,9.8,0.8,18.8,0.0,0.0,0.0,0.0
Jack Doyle,17,,TE,3500,IND,KC,23.8,KC by 3,2%,7%,-43%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.7,6.4,1.1,8.5,11,13.6,11.6,11.6,3.6,19.6,12.3,3.5,5.6,1.6
Bilal Powell,0,,RB,3500,NYJ,@CLE,24.0,NYJ by 2.5,14%,30%,22%,0.0,0.0,0.0,0.0,0.0,3.7,3.4,5.5,0.1,5.7,4.0,4.9,3.6,0.9,4.6,15,6.0,7.5,7.5,2.4,12.5,11.2,3.2,14.9,4.3
Kyle Rudolph,6,,TE,3500,MIN,@CHI,22.0,MIN by 4.5,-1%,0%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,8.0,5.5,1.0,6.1,9,10.2,12.2,12.2,6.5,17.9,10.5,3.0,8.1,2.3
Rishard Matthews,2,,WR,3500,TEN,JAX,23.3,TEN by 3,-12%,2%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.9,4.2,0.4,9.4,7,12.3,9.6,9.6,5.7,13.4,8.1,2.3,13.8,3.9
Matt Asiata,6,,RB,3500,MIN,@CHI,22.0,MIN by 4.5,-1%,0%,-20%,0.0,0.0,0.0,0.0,0.0,10.7,8.0,15.7,1.3,3.3,4.3,2.5,3.5,0.0,6.5,33,14.3,8.4,8.4,1.3,15.5,15.3,4.4,9.8,2.8
Chris Conley,,,WR,3400,KC,@IND,26.8,KC by 3,12%,10%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.8,4.7,0.7,7.8,8,7.8,7.1,7.1,3.8,10.5,7.4,2.2,8.9,2.6
Coby Fleener,2,,TE,3400,NO,SEA,24.5,SEA by 1,-5%,-22%,-37%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,2.0,4.7,6.2,5.7,0.5,7.6,9,12.3,11.7,11.7,0.3,23.1,9.7,2.9,7.6,2.2
