"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Amir Garrett","Cameron Rupp","Tommy Joseph","Dee Gordon","Maikel Franco","Freddy Galvis","Jayson Werth","Michael Saunders","Jim Adduci"
"2","Amir Garrett","Jordan Montgomery","Brian McCann","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","Ian Desmond","Adam Jones","Carlos Gomez"
"3","Dylan Bundy","Amir Garrett","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Jake Lamb","Andrelton Simmons","Yasmany Tomas","Adam Jones","Carlos Gomez"
"4","Mike Leake","Amir Garrett","Ryan Hanigan","Mark Reynolds","Rougned Odor","Manny Machado","Trevor Story","Ian Desmond","Melky Cabrera","Gerardo Parra"
"5","Julio Teheran","AJ Cole","Devin Mesoraco","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","Ian Desmond","Melky Cabrera","Adam Duvall"
"6","Lance McCullers","AJ Cole","Ryan Hanigan","Mark Reynolds","Josh Harrison","Justin Turner","Trevor Story","Ian Desmond","Adam Jones","Gerardo Parra"
"7","Gerrit Cole","JC Ramirez","Cameron Rupp","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","Ian Desmond","Jayson Werth","Jim Adduci"
"8","Gerrit Cole","AJ Cole","Ryan Hanigan","Paul Goldschmidt","Rougned Odor","Jake Lamb","Nick Ahmed","AJ Pollock","Yasmany Tomas","Adam Jones"
"9","Clayton Kershaw","Patrick Corbin","Caleb Joseph","Chris Davis","Dee Gordon","Manny Machado","Didi Gregorius","Adam Jones","Seth Smith","Carlos Gomez"
"10","Amir Garrett","JC Ramirez","Chris Iannetta","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Didi Gregorius","Charlie Blackmon","Ian Desmond","Adam Duvall"
"11","Clayton Kershaw","AJ Cole","Brian McCann","Jay Bruce","Neil Walker","Justin Turner","Asdrubal Cabrera","Melky Cabrera","Curtis Granderson","Michael Conforto"
"12","Gerrit Cole","Amir Garrett","Ryan Hanigan","Chris Davis","Javier Baez","Manny Machado","Carlos Correa","Mark Trumbo","Adam Jones","Seth Smith"
"13","Dylan Bundy","JC Ramirez","Devin Mesoraco","Mark Reynolds","Rougned Odor","Nolan Arenado","Trevor Story","Ian Desmond","Adam Jones","Gerardo Parra"
"14","Gerrit Cole","Tyler Anderson","Brian McCann","Mark Reynolds","Josh Harrison","Nolan Arenado","Trevor Story","Ian Desmond","Adam Duvall","Gerardo Parra"
"15","Lance McCullers","Amir Garrett","Chris Iannetta","Jay Bruce","Neil Walker","Nolan Arenado","Asdrubal Cabrera","Adam Duvall","Curtis Granderson","Michael Conforto"
"16","Lance McCullers","Dylan Bundy","Cameron Rupp","Tommy Joseph","Rougned Odor","Maikel Franco","Freddy Galvis","Adam Jones","Brett Gardner","Michael Saunders"
"17","Julio Teheran","Amir Garrett","Brian McCann","Paul Goldschmidt","Dee Gordon","Jake Lamb","Nick Ahmed","AJ Pollock","Yasmany Tomas","Carlos Gomez"
"18","Lance McCullers","Amir Garrett","Caleb Joseph","Matt Carpenter","Dee Gordon","Manny Machado","JJ Hardy","Melky Cabrera","Adam Jones","Seth Smith"
"19","Jordan Zimmermann","Ty Blach","Brian McCann","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Charlie Blackmon","Ian Desmond","Melky Cabrera"
"20","Mike Leake","Matt Garza","Devin Mesoraco","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Nick Ahmed","Charlie Blackmon","Ian Desmond","Adam Jones"
"21","Clayton Kershaw","Amir Garrett","Devin Mesoraco","Matt Carpenter","Rougned Odor","Joey Gallo","Elvis Andrus","Adam Jones","Carlos Gomez","Nomar Mazara"
"22","Mike Leake","Jordan Montgomery","Brian McCann","Paul Goldschmidt","Brandon Drury","Jake Lamb","Nick Ahmed","Yasmany Tomas","Adam Jones","Brett Gardner"
"23","Clayton Kershaw","AJ Cole","Brian McCann","Yuli Gurriel","Rougned Odor","Marwin Gonzalez","Carlos Correa","Adam Jones","Carlos Beltran","Carlos Gomez"
"24","Jordan Montgomery","Jordan Zimmermann","Chris Iannetta","Mark Reynolds","Brandon Drury","Nolan Arenado","Trevor Story","Ian Desmond","Melky Cabrera","Gerardo Parra"
"25","Gerrit Cole","Amir Garrett","Cameron Rupp","Paul Goldschmidt","Brandon Drury","Jake Lamb","Nick Ahmed","Yasmany Tomas","Jayson Werth","Jim Adduci"
"26","Dylan Bundy","Jordan Zimmermann","Tyler Flowers","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","Ian Desmond","Yasmany Tomas","Michael Taylor"
"27","Lance McCullers","AJ Cole","Devin Mesoraco","Chris Davis","DJ LeMahieu","Manny Machado","Didi Gregorius","Mark Trumbo","Adam Jones","Seth Smith"
"28","Julio Teheran","Amir Garrett","Tyler Flowers","Mark Reynolds","Dee Gordon","Nolan Arenado","Trevor Story","Ian Desmond","Gerardo Parra","Shin-Soo Choo"
"29","Gerrit Cole","Jordan Montgomery","Caleb Joseph","Chris Davis","Brandon Drury","Manny Machado","Trevor Story","Melky Cabrera","Adam Jones","Seth Smith"
"30","Lance McCullers","Patrick Corbin","Devin Mesoraco","Paul Goldschmidt","Nick Franklin","Jake Lamb","Nick Ahmed","AJ Pollock","Yasmany Tomas","Odubel Herrera"
