"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Jeff Samardzija","Nick Pivetta","Devin Mesoraco","Matt Carpenter","Jose Altuve","Jedd Gyorko","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"Jeff Samardzija","Hyun-Jin Ryu","Josh Phegley","Matt Carpenter","Jose Altuve","Marwin Gonzalez","Carlos Correa","Carlos Beltran","Josh Reddick","Odubel Herrera"
"Carlos Martinez","Jeff Samardzija","Josh Phegley","Eric Hosmer","Whit Merrifield","Jedd Gyorko","Aledmys Diaz","Lorenzo Cain","Jorge Bonifacio","Alex Gordon"
"Gio Gonzalez","Nick Pivetta","Josh Phegley","Brandon Belt","Jose Altuve","Maikel Franco","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"Jeff Samardzija","Gio Gonzalez","Josh Phegley","Yuli Gurriel","Jose Altuve","Josh Donaldson","Aledmys Diaz","George Springer","Josh Reddick","Norichika Aoki"
"Carlos Martinez","Jeff Samardzija","Josh Phegley","Tommy Joseph","Cesar Hernandez","Maikel Franco","Carlos Correa","Lorenzo Cain","Aaron Altherr","Odubel Herrera"
"Jeff Samardzija","Gio Gonzalez","Devin Mesoraco","Matt Adams","Brandon Phillips","Jedd Gyorko","Carlos Correa","Matt Kemp","Ender Inciarte","Nick Markakis"
"JA Happ","Nick Pivetta","Devin Mesoraco","Eric Thames","Jose Altuve","Marwin Gonzalez","Carlos Correa","Carlos Beltran","Josh Reddick","Denard Span"
"Carlos Martinez","Jeff Samardzija","Josh Phegley","Matt Carpenter","Whit Merrifield","Mike Moustakas","Alcides Escobar","George Springer","Brandon Moss","Alex Gordon"
"Carlos Martinez","Jeff Samardzija","Josh Phegley","Matt Carpenter","Chad Pinder","Trevor Plouffe","Carlos Correa","George Springer","Rajai Davis","Mark Canha"
"Jeff Samardzija","Gio Gonzalez","Devin Mesoraco","Tommy Joseph","Jose Altuve","Maikel Franco","Trea Turner","Aaron Altherr","Odubel Herrera","Michael Saunders"
"Jeff Samardzija","Gio Gonzalez","Devin Mesoraco","Matt Carpenter","Whit Merrifield","Josh Donaldson","Alcides Escobar","Lorenzo Cain","Jorge Bonifacio","Alex Gordon"
"Sean Manaea","Hyun-Jin Ryu","Devin Mesoraco","Eric Hosmer","Jose Altuve","Derek Dietrich","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"Jeff Samardzija","Gio Gonzalez","Josh Phegley","Joey Votto","Dee Gordon","Eugenio Suarez","Zack Cozart","Adam Duvall","Josh Reddick","Billy Hamilton"
"Dan Straily","Hyun-Jin Ryu","Josh Phegley","Eric Thames","Jose Altuve","Trevor Plouffe","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"Dan Straily","JA Happ","Devin Mesoraco","Yuli Gurriel","Jose Altuve","Maikel Franco","Trea Turner","George Springer","Josh Reddick","Norichika Aoki"
"Jeff Samardzija","Gio Gonzalez","Devin Mesoraco","Kendrys Morales","Jose Altuve","Josh Donaldson","Trea Turner","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"Carlos Martinez","Dan Straily","Josh Phegley","Matt Adams","Brandon Phillips","Maikel Franco","Aledmys Diaz","Matt Kemp","Ender Inciarte","Nick Markakis"
"Jeff Samardzija","Gio Gonzalez","Josh Phegley","Ryon Healy","Jose Altuve","Trevor Plouffe","Trea Turner","Josh Reddick","Rajai Davis","Mark Canha"
"Carlos Martinez","Jeff Samardzija","Josh Phegley","Matt Carpenter","Darwin Barney","Josh Donaldson","Aledmys Diaz","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"Dan Straily","JA Happ","Devin Mesoraco","Eric Hosmer","Whit Merrifield","Eduardo Nunez","Carlos Correa","Lorenzo Cain","Jorge Bonifacio","Alex Gordon"
"Dan Straily","JA Happ","Devin Mesoraco","Tommy Joseph","Cesar Hernandez","Maikel Franco","Aledmys Diaz","George Springer","Aaron Altherr","Odubel Herrera"
"Dan Straily","Gio Gonzalez","Josh Phegley","Brandon Belt","Whit Merrifield","Jedd Gyorko","Alcides Escobar","Jorge Bonifacio","Brandon Moss","Alex Gordon"
"Carlos Martinez","Dan Straily","Josh Phegley","Ryon Healy","Dee Gordon","Trevor Plouffe","Aledmys Diaz","Dexter Fowler","Rajai Davis","Mark Canha"
"Gio Gonzalez","JA Happ","Devin Mesoraco","Eric Thames","Whit Merrifield","Mike Moustakas","Alcides Escobar","Josh Reddick","Brandon Moss","Alex Gordon"
"Dan Straily","Gio Gonzalez","Josh Phegley","Brandon Belt","Chad Pinder","Trevor Plouffe","Brandon Crawford","Giancarlo Stanton","Rajai Davis","Mark Canha"
"Dan Straily","Nick Pivetta","Josh Phegley","Kendrys Morales","Dee Gordon","Josh Donaldson","Carlos Correa","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"Dan Straily","Sean Manaea","Josh Phegley","Tommy Joseph","Dee Gordon","Maikel Franco","Brandon Crawford","Aaron Altherr","Odubel Herrera","Michael Saunders"
"Dan Straily","Nick Pivetta","Josh Phegley","Joey Votto","Scooter Gennett","Eugenio Suarez","Zack Cozart","George Springer","Adam Duvall","Dexter Fowler"
"Sean Manaea","Nick Pivetta","Josh Phegley","Eric Thames","Whit Merrifield","Kris Bryant","Alcides Escobar","Lorenzo Cain","Jorge Bonifacio","Alex Gordon"
"JA Happ","Hyun-Jin Ryu","Devin Mesoraco","Brandon Belt","Darwin Barney","Josh Donaldson","Carlos Correa","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"Sean Manaea","Nick Pivetta","Josh Phegley","Ryon Healy","Whit Merrifield","Trevor Plouffe","Carlos Correa","Giancarlo Stanton","Rajai Davis","Mark Canha"
"Sean Manaea","Hyun-Jin Ryu","Devin Mesoraco","Joey Votto","Whit Merrifield","Eduardo Nunez","Alcides Escobar","Jorge Bonifacio","Brandon Moss","Alex Gordon"
"Hyun-Jin Ryu","Nick Pivetta","Josh Phegley","Eric Thames","Chad Pinder","Trevor Plouffe","Aledmys Diaz","Josh Reddick","Rajai Davis","Mark Canha"
"Sean Manaea","Junior Guerra","Josh Phegley","Joey Votto","Chad Pinder","Trevor Plouffe","Trea Turner","Dexter Fowler","Rajai Davis","Mark Canha"
"Junior Guerra","Hyun-Jin Ryu","Josh Phegley","Ryon Healy","Logan Forsythe","Trevor Plouffe","Troy Tulowitzki","George Springer","Rajai Davis","Mark Canha"
"Mike Fiers","Asher Wojciechowski","Josh Phegley","Ryon Healy","Cesar Hernandez","Trevor Plouffe","Brandon Crawford","Christian Yelich","Rajai Davis","Mark Canha"
"Mike Fiers","Bartolo Colon","Josh Phegley","Ryan Zimmerman","Chad Pinder","Trevor Plouffe","Troy Tulowitzki","Denard Span","Rajai Davis","Mark Canha"
"Eddie Butler","Asher Wojciechowski","Josh Phegley","Eric Hosmer","Chad Pinder","Trevor Plouffe","Corey Seager","Lorenzo Cain","Rajai Davis","Mark Canha"
"Bartolo Colon","Eddie Butler","Josh Phegley","Ryon Healy","Brandon Phillips","Trevor Plouffe","Zack Cozart","Billy Hamilton","Rajai Davis","Mark Canha"
